symbol,trading_date,open,raw_open_text,high,low,close,source,fetched_at,valid_numeric,valid_positive,within_hl_range,validation_flags,in_db,db_open,db_high,db_low,db_close,comparison_flags
KSE-ALL,2018-11-05,30412.62,"30,412.62",30412.62,29853.06,30059.77,ksestocks.com/MarketSummary,2026-07-03T15:30:52.726351+00:00,1,1,1,,1,,30412.62,29853.06,30059.77,
KSE-MI30,2018-11-05,71884.36,"71,884.36",71884.36,70236.48,71208.64,ksestocks.com/MarketSummary,2026-07-03T15:30:52.726351+00:00,1,1,1,,1,,71884.36,70236.48,71208.64,
KSE-MIALL,2018-11-05,20567.52,"20,567.52",20567.52,20155.01,20334.09,ksestocks.com/MarketSummary,2026-07-03T15:30:52.726351+00:00,1,1,1,,1,,20567.52,20155.01,20334.09,
KSE-100,2018-11-06,41432.27,"41,432.27",41554.32,40757.03,40958.53,ksestocks.com/MarketSummary,2026-07-03T15:30:57.803312+00:00,1,1,1,,1,,41554.32,40757.03,40958.53,
KSE-30,2018-11-06,19974.01,"19,974.01",20022.21,19616.78,19730.36,ksestocks.com/MarketSummary,2026-07-03T15:30:57.803312+00:00,1,1,1,,1,,20022.21,19616.78,19730.36,
KSE-ALL,2018-11-06,30044.48,"30,044.48",30097.04,29668.0,29761.46,ksestocks.com/MarketSummary,2026-07-03T15:30:57.803312+00:00,1,1,1,,1,,30097.04,29668.0,29761.46,
KSE-MI30,2018-11-06,71066.67,"71,066.67",71331.61,69797.34,70327.97,ksestocks.com/MarketSummary,2026-07-03T15:30:57.803312+00:00,1,1,1,,1,,71331.61,69797.34,70327.97,
KSE-MIALL,2018-11-06,20316.69,"20,316.69",20358.65,19983.52,20070.02,ksestocks.com/MarketSummary,2026-07-03T15:30:57.803312+00:00,1,1,1,,1,,20358.65,19983.52,20070.02,
KSE-100,2018-11-07,41326.74,"41,326.74",41598.39,41235.44,41543.98,ksestocks.com/MarketSummary,2026-07-03T15:31:02.558756+00:00,1,1,1,,1,,41598.39,41235.44,41543.98,
KSE-30,2018-11-07,19932.68,"19,932.68",20078.72,19859.29,20039.51,ksestocks.com/MarketSummary,2026-07-03T15:31:02.558756+00:00,1,1,1,,1,,20078.72,19859.29,20039.51,
KSE-ALL,2018-11-07,29947.65,"29,947.65",30130.71,29902.09,30022.96,ksestocks.com/MarketSummary,2026-07-03T15:31:02.558756+00:00,1,1,1,,1,,30130.71,29902.09,30022.96,
KSE-MI30,2018-11-07,71122.72,"71,122.72",71686.54,70824.05,71589.61,ksestocks.com/MarketSummary,2026-07-03T15:31:02.558756+00:00,1,1,1,,1,,71686.54,70824.05,71589.61,
KSE-MIALL,2018-11-07,20234.64,"20,234.64",20399.11,20172.25,20379.47,ksestocks.com/MarketSummary,2026-07-03T15:31:02.558756+00:00,1,1,1,,1,,20399.11,20172.25,20379.47,
KSE-100,2018-11-08,41623.58,"41,623.58",41650.7,41283.68,41367.38,ksestocks.com/MarketSummary,2026-07-03T15:31:07.052159+00:00,1,1,1,,1,,41650.7,41283.68,41367.38,
KSE-30,2018-11-08,20064.18,"20,064.18",20075.93,19873.86,19917.61,ksestocks.com/MarketSummary,2026-07-03T15:31:07.052159+00:00,1,1,1,,1,,20075.93,19873.86,19917.61,
KSE-ALL,2018-11-08,30074.07,"30,074.07",30084.54,29877.47,29908.35,ksestocks.com/MarketSummary,2026-07-03T15:31:07.052159+00:00,1,1,1,,1,,30084.54,29877.47,29908.35,
KSE-MI30,2018-11-08,71752.07,"71,752.07",71824.84,71110.33,71241.37,ksestocks.com/MarketSummary,2026-07-03T15:31:07.052159+00:00,1,1,1,,1,,71824.84,71110.33,71241.37,
KSE-MIALL,2018-11-08,20428.43,"20,428.43",20439.76,20255.83,20273.63,ksestocks.com/MarketSummary,2026-07-03T15:31:07.052159+00:00,1,1,1,,1,,20439.76,20255.83,20273.63,
KSE-100,2018-11-09,41332.75,"41,332.75",41569.45,41207.97,41388.88,ksestocks.com/MarketSummary,2026-07-03T15:31:11.665035+00:00,1,1,1,,1,,41569.45,41207.97,41388.88,
KSE-30,2018-11-09,19892.9,"19,892.90",20002.06,19812.4,19880.14,ksestocks.com/MarketSummary,2026-07-03T15:31:11.665035+00:00,1,1,1,,1,,20002.06,19812.4,19880.14,
KSE-ALL,2018-11-09,29889.85,"29,889.85",30017.61,29819.19,29935.26,ksestocks.com/MarketSummary,2026-07-03T15:31:11.665035+00:00,1,1,1,,1,,30017.61,29819.19,29935.26,
KSE-MI30,2018-11-09,71142.36,"71,142.36",71736.85,70916.55,71270.96,ksestocks.com/MarketSummary,2026-07-03T15:31:11.665035+00:00,1,1,1,,1,,71736.85,70916.55,71270.96,
KSE-MIALL,2018-11-09,20257.55,"20,257.55",20413.01,20195.99,20307.72,ksestocks.com/MarketSummary,2026-07-03T15:31:11.665035+00:00,1,1,1,,1,,20413.01,20195.99,20307.72,
KSE-100,2018-11-12,41414.31,"41,414.31",41572.17,41052.97,41096.33,ksestocks.com/MarketSummary,2026-07-03T15:31:15.962866+00:00,1,1,1,,1,,41572.17,41052.97,41096.33,
KSE-30,2018-11-12,19895.5,"19,895.50",19974.54,19686.91,19707.7,ksestocks.com/MarketSummary,2026-07-03T15:31:15.962866+00:00,1,1,1,,1,,19974.54,19686.91,19707.7,
KSE-ALL,2018-11-12,29946.33,"29,946.33",30051.05,29795.75,29816.55,ksestocks.com/MarketSummary,2026-07-03T15:31:15.962866+00:00,1,1,1,,1,,30051.05,29795.75,29816.55,
KSE-MI30,2018-11-12,71267.76,"71,267.76",71488.05,70420.62,70522.5,ksestocks.com/MarketSummary,2026-07-03T15:31:15.962866+00:00,1,1,1,,1,,71488.05,70420.62,70522.5,
KSE-MIALL,2018-11-12,20309.18,"20,309.18",20372.85,20140.53,20162.99,ksestocks.com/MarketSummary,2026-07-03T15:31:15.962866+00:00,1,1,1,,1,,20372.85,20140.53,20162.99,
KSE-100,2018-11-13,41112.26,"41,112.26",41202.42,40760.49,41152.28,ksestocks.com/MarketSummary,2026-07-03T15:31:20.513615+00:00,1,1,1,,1,,41202.42,40760.49,41152.28,
KSE-30,2018-11-13,19698.66,"19,698.66",19747.78,19496.4,19709.04,ksestocks.com/MarketSummary,2026-07-03T15:31:20.513615+00:00,1,1,1,,1,,19747.78,19496.4,19709.04,
KSE-ALL,2018-11-13,29821.85,"29,821.85",29869.38,29629.13,29851.59,ksestocks.com/MarketSummary,2026-07-03T15:31:20.513615+00:00,1,1,1,,1,,29869.38,29629.13,29851.59,
KSE-MI30,2018-11-13,70501.12,"70,501.12",70739.34,69755.17,70588.61,ksestocks.com/MarketSummary,2026-07-03T15:31:20.513615+00:00,1,1,1,,1,,70739.34,69755.17,70588.61,
KSE-MIALL,2018-11-13,20152.2,"20,152.20",20194.43,19988.36,20149.31,ksestocks.com/MarketSummary,2026-07-03T15:31:20.513615+00:00,1,1,1,,1,,20194.43,19988.36,20149.31,
KSE-100,2018-11-14,40854.89,"40,854.89",41322.77,40763.44,40994.05,ksestocks.com/MarketSummary,2026-07-03T15:31:24.757008+00:00,1,1,1,,1,,41322.77,40763.44,40994.05,
KSE-30,2018-11-14,19498.91,"19,498.91",19757.51,19438.27,19571.29,ksestocks.com/MarketSummary,2026-07-03T15:31:24.757008+00:00,1,1,1,,1,,19757.51,19438.27,19571.29,
KSE-ALL,2018-11-14,29695.4,"29,695.40",29900.38,29645.11,29703.43,ksestocks.com/MarketSummary,2026-07-03T15:31:24.757008+00:00,1,1,1,,1,,29900.38,29645.11,29703.43,
KSE-MI30,2018-11-14,69829.32,"69,829.32",70834.88,69601.73,70235.76,ksestocks.com/MarketSummary,2026-07-03T15:31:24.757008+00:00,1,1,1,,1,,70834.88,69601.73,70235.76,
KSE-MIALL,2018-11-14,20001.83,"20,001.83",20190.47,19916.63,20072.77,ksestocks.com/MarketSummary,2026-07-03T15:31:24.757008+00:00,1,1,1,,1,,20190.47,19916.63,20072.77,
KSE-100,2018-11-15,41018.6,"41,018.60",41477.9,40940.34,41428.63,ksestocks.com/MarketSummary,2026-07-03T15:31:29.843936+00:00,1,1,1,,1,,41477.9,40940.34,41428.63,
KSE-30,2018-11-15,19547.32,"19,547.32",19829.67,19485.94,19807.39,ksestocks.com/MarketSummary,2026-07-03T15:31:29.843936+00:00,1,1,1,,1,,19829.67,19485.94,19807.39,
KSE-ALL,2018-11-15,29713.38,"29,713.38",29984.98,29692.32,29845.1,ksestocks.com/MarketSummary,2026-07-03T15:31:29.843936+00:00,1,1,1,,1,,29984.98,29692.32,29845.1,
KSE-MI30,2018-11-15,70302.94,"70,302.94",71138.4,70078.46,70883.82,ksestocks.com/MarketSummary,2026-07-03T15:31:29.843936+00:00,1,1,1,,1,,71138.4,70078.46,70883.82,
KSE-MIALL,2018-11-15,20081.44,"20,081.44",20304.43,20045.38,20234.4,ksestocks.com/MarketSummary,2026-07-03T15:31:29.843936+00:00,1,1,1,,1,,20304.43,20045.38,20234.4,
KSE-100,2018-11-16,41536.07,"41,536.07",41804.81,41441.74,41660.75,ksestocks.com/MarketSummary,2026-07-03T15:31:34.419257+00:00,1,1,1,,1,,41804.81,41441.74,41660.75,
KSE-30,2018-11-16,19872.7,"19,872.70",20040.49,19807.07,19959.38,ksestocks.com/MarketSummary,2026-07-03T15:31:34.419257+00:00,1,1,1,,1,,20040.49,19807.07,19959.38,
KSE-ALL,2018-11-16,29905.51,"29,905.51",30071.62,29865.06,30019.95,ksestocks.com/MarketSummary,2026-07-03T15:31:34.419257+00:00,1,1,1,,1,,30071.62,29865.06,30019.95,
KSE-MI30,2018-11-16,71085.69,"71,085.69",71617.89,70954.32,71304.43,ksestocks.com/MarketSummary,2026-07-03T15:31:34.419257+00:00,1,1,1,,1,,71617.89,70954.32,71304.43,
KSE-MIALL,2018-11-16,20284.37,"20,284.37",20426.41,20257.92,20348.27,ksestocks.com/MarketSummary,2026-07-03T15:31:34.419257+00:00,1,1,1,,1,,20426.41,20257.92,20348.27,
KSE-100,2018-11-19,41682.92,"41,682.92",41682.99,41240.51,41352.77,ksestocks.com/MarketSummary,2026-07-03T15:31:39.012884+00:00,1,1,1,,1,,41682.99,41240.51,41352.77,
KSE-30,2018-11-19,19968.0,"19,968.00",19968.0,19707.27,19789.94,ksestocks.com/MarketSummary,2026-07-03T15:31:39.012884+00:00,1,1,1,,1,,19968.0,19707.27,19789.94,
KSE-ALL,2018-11-19,30044.27,"30,044.27",30044.27,29793.96,29853.05,ksestocks.com/MarketSummary,2026-07-03T15:31:39.012884+00:00,1,1,1,,1,,30044.27,29793.96,29853.05,
KSE-MI30,2018-11-19,71280.69,"71,280.69",71280.69,70534.25,70804.28,ksestocks.com/MarketSummary,2026-07-03T15:31:39.012884+00:00,1,1,1,,1,,71280.69,70534.25,70804.28,
KSE-MIALL,2018-11-19,20368.48,"20,368.48",20371.04,20200.92,20259.39,ksestocks.com/MarketSummary,2026-07-03T15:31:39.012884+00:00,1,1,1,,1,,20371.04,20200.92,20259.39,
KSE-100,2018-11-20,41376.42,"41,376.42",41466.7,41213.56,41419.24,ksestocks.com/MarketSummary,2026-07-03T15:31:43.484383+00:00,1,1,1,,1,,41466.7,41213.56,41419.24,
KSE-30,2018-11-20,19805.77,"19,805.77",19873.03,19720.92,19829.24,ksestocks.com/MarketSummary,2026-07-03T15:31:43.484383+00:00,1,1,1,,1,,19873.03,19720.92,19829.24,
KSE-ALL,2018-11-20,29869.48,"29,869.48",29970.24,29693.64,29928.57,ksestocks.com/MarketSummary,2026-07-03T15:31:43.484383+00:00,1,1,1,,1,,29970.24,29693.64,29928.57,
KSE-MI30,2018-11-20,70816.2,"70,816.20",71099.16,70601.51,71008.2,ksestocks.com/MarketSummary,2026-07-03T15:31:43.484383+00:00,1,1,1,,1,,71099.16,70601.51,71008.2,
KSE-MIALL,2018-11-20,20268.95,"20,268.95",20326.19,20221.71,20304.1,ksestocks.com/MarketSummary,2026-07-03T15:31:43.484383+00:00,1,1,1,,1,,20326.19,20221.71,20304.1,
KSE-100,2018-11-22,41367.89,"41,367.89",41367.89,40795.96,40874.03,ksestocks.com/MarketSummary,2026-07-03T15:31:50.703464+00:00,1,1,1,,1,,41367.89,40795.96,40874.03,
KSE-30,2018-11-22,19754.82,"19,754.82",19754.82,19408.17,19467.95,ksestocks.com/MarketSummary,2026-07-03T15:31:50.703464+00:00,1,1,1,,1,,19754.82,19408.17,19467.95,
KSE-ALL,2018-11-22,29901.27,"29,901.27",29901.27,29474.74,29546.16,ksestocks.com/MarketSummary,2026-07-03T15:31:50.703464+00:00,1,1,1,,1,,29901.27,29474.74,29546.16,
KSE-MI30,2018-11-22,70845.28,"70,845.28",70845.28,69726.78,69955.44,ksestocks.com/MarketSummary,2026-07-03T15:31:50.703464+00:00,1,1,1,,1,,70845.28,69726.78,69955.44,
KSE-MIALL,2018-11-22,20265.49,"20,265.49",20265.49,19965.53,19997.25,ksestocks.com/MarketSummary,2026-07-03T15:31:50.703464+00:00,1,1,1,,1,,20265.49,19965.53,19997.25,
KSE-100,2018-11-23,40839.64,"40,839.64",40899.47,40655.08,40869.28,ksestocks.com/MarketSummary,2026-07-03T15:31:55.304283+00:00,1,1,1,,1,,40899.47,40655.08,40869.28,
KSE-30,2018-11-23,19441.76,"19,441.76",19487.53,19329.6,19442.62,ksestocks.com/MarketSummary,2026-07-03T15:31:55.304283+00:00,1,1,1,,1,,19487.53,19329.6,19442.62,
KSE-ALL,2018-11-23,29532.37,"29,532.37",29567.5,29350.08,29500.72,ksestocks.com/MarketSummary,2026-07-03T15:31:55.304283+00:00,1,1,1,,1,,29567.5,29350.08,29500.72,
KSE-MI30,2018-11-23,69903.25,"69,903.25",70152.83,69653.13,69776.83,ksestocks.com/MarketSummary,2026-07-03T15:31:55.304283+00:00,1,1,1,,1,,70152.83,69653.13,69776.83,
KSE-MIALL,2018-11-23,19988.23,"19,988.23",20013.41,19901.27,19934.56,ksestocks.com/MarketSummary,2026-07-03T15:31:55.304283+00:00,1,1,1,,1,,20013.41,19901.27,19934.56,
KSE-100,2018-11-26,40882.1,"40,882.10",41144.09,40664.17,40771.55,ksestocks.com/MarketSummary,2026-07-03T15:32:00.069258+00:00,1,1,1,,1,,41144.09,40664.17,40771.55,
KSE-30,2018-11-26,19441.98,"19,441.98",19596.41,19348.63,19409.35,ksestocks.com/MarketSummary,2026-07-03T15:32:00.069258+00:00,1,1,1,,1,,19596.41,19348.63,19409.35,
KSE-ALL,2018-11-26,29501.21,"29,501.21",29633.7,29346.65,29437.06,ksestocks.com/MarketSummary,2026-07-03T15:32:00.069258+00:00,1,1,1,,1,,29633.7,29346.65,29437.06,
KSE-MI30,2018-11-26,69699.9,"69,699.90",70143.55,69255.01,69462.43,ksestocks.com/MarketSummary,2026-07-03T15:32:00.069258+00:00,1,1,1,,1,,70143.55,69255.01,69462.43,
KSE-MIALL,2018-11-26,19923.97,"19,923.97",20025.83,19789.86,19822.49,ksestocks.com/MarketSummary,2026-07-03T15:32:00.069258+00:00,1,1,1,,1,,20025.83,19789.86,19822.49,
KSE-100,2018-11-27,40825.54,"40,825.54",40925.43,40520.47,40894.22,ksestocks.com/MarketSummary,2026-07-03T15:32:04.587784+00:00,1,1,1,,1,,40925.43,40520.47,40894.22,
KSE-30,2018-11-27,19441.64,"19,441.64",19544.33,19295.76,19517.34,ksestocks.com/MarketSummary,2026-07-03T15:32:04.587784+00:00,1,1,1,,1,,19544.33,19295.76,19517.34,
KSE-ALL,2018-11-27,29476.66,"29,476.66",29519.46,29219.57,29442.35,ksestocks.com/MarketSummary,2026-07-03T15:32:04.587784+00:00,1,1,1,,1,,29519.46,29219.57,29442.35,
KSE-MI30,2018-11-27,69639.63,"69,639.63",69859.67,69122.98,69585.69,ksestocks.com/MarketSummary,2026-07-03T15:32:04.587784+00:00,1,1,1,,1,,69859.67,69122.98,69585.69,
KSE-MIALL,2018-11-27,19869.65,"19,869.65",19906.13,19741.9,19855.79,ksestocks.com/MarketSummary,2026-07-03T15:32:04.587784+00:00,1,1,1,,1,,19906.13,19741.9,19855.79,
KSE-100,2018-11-28,40944.66,"40,944.66",41084.08,40653.71,40704.8,ksestocks.com/MarketSummary,2026-07-03T15:32:08.996768+00:00,1,1,1,,1,,41084.08,40653.71,40704.8,
KSE-30,2018-11-28,19541.34,"19,541.34",19628.2,19378.4,19407.09,ksestocks.com/MarketSummary,2026-07-03T15:32:08.996768+00:00,1,1,1,,1,,19628.2,19378.4,19407.09,
KSE-ALL,2018-11-28,29487.61,"29,487.61",29561.14,29269.29,29370.53,ksestocks.com/MarketSummary,2026-07-03T15:32:08.996768+00:00,1,1,1,,1,,29561.14,29269.29,29370.53,
KSE-MI30,2018-11-28,69713.99,"69,713.99",70083.93,69023.5,69149.04,ksestocks.com/MarketSummary,2026-07-03T15:32:08.996768+00:00,1,1,1,,1,,70083.93,69023.5,69149.04,
KSE-MIALL,2018-11-28,19902.13,"19,902.13",19946.91,19765.51,19791.66,ksestocks.com/MarketSummary,2026-07-03T15:32:08.996768+00:00,1,1,1,,1,,19946.91,19765.51,19791.66,
KSE-100,2018-11-29,40717.95,"40,717.95",40781.43,40462.91,40638.83,ksestocks.com/MarketSummary,2026-07-03T15:32:13.380532+00:00,1,1,1,,1,,40781.43,40462.91,40638.83,
KSE-30,2018-11-29,19413.73,"19,413.73",19455.87,19270.5,19366.18,ksestocks.com/MarketSummary,2026-07-03T15:32:13.380532+00:00,1,1,1,,1,,19455.87,19270.5,19366.18,
KSE-ALL,2018-11-29,29367.76,"29,367.76",29407.5,29193.1,29351.72,ksestocks.com/MarketSummary,2026-07-03T15:32:13.380532+00:00,1,1,1,,1,,29407.5,29193.1,29351.72,
KSE-MI30,2018-11-29,69187.04,"69,187.04",69276.15,68539.96,68883.57,ksestocks.com/MarketSummary,2026-07-03T15:32:13.380532+00:00,1,1,1,,1,,69276.15,68539.96,68883.57,
KSE-MIALL,2018-11-29,19785.99,"19,785.99",19801.46,19642.58,19719.31,ksestocks.com/MarketSummary,2026-07-03T15:32:13.380532+00:00,1,1,1,,1,,19801.46,19642.58,19719.31,
