date,breadth,dispersion,participation,mkt_ret,n_stocks,avg_correlation,regime,volatility_level,trend_persistence
2006-11-13,32.57328990228013,6.2474649573460015,1.6286644951140066,-1.5041379092783924,307,0.23746330545002814,VOLATILE,1.887728223800798,2.0
2006-11-14,31.372549019607842,5.7808738560094195,0.6535947712418301,0.20963279395906873,306,0.24491401800870344,VOLATILE,1.8904816492660046,3.0
2006-11-15,30.990415335463258,9.547592154150651,0.6389776357827476,-0.05988955097010114,313,0.2335663080518535,VOLATILE,1.917519279753897,4.0
2006-11-16,29.357798165137616,8.826020177753577,0.9174311926605505,0.45275766703110226,327,0.23211131337736637,VOLATILE,1.925472164157918,5.0
2006-11-17,31.456953642384107,7.066465659119468,0.9933774834437087,0.1927157957315031,302,0.24994658794669905,VOLATILE,1.9912674075063475,6.0
2006-11-20,28.525641025641026,29.28220071366394,1.282051282051282,0.670619334471244,312,0.226205944005082,VOLATILE,2.145602483447834,7.0
2006-11-21,32.5503355704698,11.461997254856295,1.342281879194631,0.27042051383096327,298,0.23975090116372533,VOLATILE,2.190872248188993,8.0
2006-11-22,30.618892508143325,7.535647721460865,0.6514657980456027,0.5316029263043232,307,0.24617526797412234,VOLATILE,2.1986547388472553,9.0
2006-11-23,37.07165109034268,7.4720677069348636,0.6230529595015576,1.7720766416624603,321,0.25944971308918097,VOLATILE,2.144935498030293,10.0
2006-11-24,37.58389261744966,6.2263450097679645,0.6711409395973155,0.06102912319832308,298,0.2546468966438223,VOLATILE,2.0761160529486964,11.0
2006-11-27,37.577639751552795,5.876612764732085,0.6211180124223602,0.17648706486041252,322,0.2504643228794827,VOLATILE,2.0865037579997017,12.0
2006-11-28,37.77089783281733,28.539406663029496,0.30959752321981426,1.5765854683149676,323,0.23793248167472716,VOLATILE,2.050866182996721,13.0
2006-11-29,33.66013071895425,6.995876044598097,0.32679738562091504,-0.3096553191446106,306,0.2312432895518759,VOLATILE,2.092609704782732,14.0
2006-11-30,37.58169934640523,8.10324872848606,1.6339869281045754,1.016055107917093,306,0.23007442886777735,VOLATILE,1.9924567392583863,15.0
2006-12-01,33.105802047781566,7.167923038049394,1.023890784982935,0.2863068227870506,293,0.22791748889783386,VOLATILE,2.057451779376387,16.0
2006-12-04,34.11371237458194,9.016305934075032,1.3377926421404682,1.605606943842971,299,0.2125447009040277,VOLATILE,1.9573732718894004,17.0
2006-12-05,36.11111111111111,9.018138650922607,1.5432098765432098,0.9717993848334268,324,0.21255058682252245,VOLATILE,1.865635213115251,18.0
2006-12-06,41.45658263305322,20.963411079178922,1.400560224089636,3.456426065333342,357,0.20233940032244183,VOLATILE,1.765376899576488,19.0
2006-12-07,44.0,12.803717907452778,1.1428571428571428,2.7448928853952568,350,0.1880886370932838,VOLATILE,1.74233369790316,20.0
