symbol,date,stock_rs,sector_rs,liquidity,realized_vol,listing_age_days,up_semivol,down_semivol,sector_rs_loo
GGL,2013-11-27,-13.439579316656085,-4.668763946566021,91566.66666666669,2.12338666785475,1422.0,1.5250243829446923,1.4564338753182853,-4.15283363067837
GGL,2013-12-17,-3.831093300616083,-4.482252339878149,175241.66666666666,2.077653438348349,1442.0,1.6068381338739726,1.293851077815096,-4.516523868260362
GGL,2013-12-18,-4.228683899307437,-7.327285022950808,217158.3333333333,2.0937655712661147,1443.0,1.628631705870829,1.293851077815096,-7.4748374574100165
GGL,2014-01-17,-2.2342531727320143,1.7235035790437223,410291.6666666667,1.922056663503845,1473.0,1.653858491389475,1.0074709165096023,1.9119681862711388
GGL,2014-01-20,5.173158811888797,13.636282623398444,438608.3333333333,2.006999832184725,1476.0,1.7655670231042004,1.0074709165096023,14.134113435840185
GGL,2014-01-21,9.059328778613937,12.364017815953872,461366.6666666667,1.992134111636648,1477.0,1.7732075202044564,0.9857180296696164,12.521383960589105
GGL,2014-03-13,-7.163827857961553,9.017599060300013,648050.0,2.179790902784416,1528.0,1.6590045673664904,1.3858062277341834,9.916567222425652
GGL,2014-04-14,-13.278425794828712,-13.002979829852608,419625.0,1.9245777063393623,1560.0,1.422027012833474,1.2747826707260177,-12.987677276242824
GGL,2014-04-15,-15.30724785326363,-13.030758677882297,438558.3333333333,1.8395691808692765,1561.0,1.3097999348913076,1.2747826707260177,-12.904287057027776
GGL,2014-09-04,-6.673044044035868,-6.997113567664481,98158.33333333331,1.7455727920873585,1703.0,1.2249978915389956,1.2263277417078111,-7.012545449742035
GGL,2014-10-03,2.16891711403173,1.882286588419377,109683.33333333331,1.9678886566550493,1732.0,1.4720024470012223,1.2834187563509838,1.866362670329802
GGL,2014-11-12,0.6843964514210921,8.16974291855759,153983.33333333334,1.9697685884097376,1772.0,1.6525375383206613,1.0631924095170002,8.544010241914416
GGL,2014-11-13,3.731495668734128,14.788792402887868,181550.0,2.0200443297459105,1773.0,1.7144286280154135,1.0631924095170002,15.40308666589641
GGL,2014-11-14,10.066095212333614,12.373455077329297,204816.66666666663,2.1089737518130978,1774.0,1.8264274587298333,1.0631924095170002,12.483329356614806
GGL,2014-12-04,10.089508785224371,12.79464885632386,328750.0,2.128195400559509,1794.0,1.8743793340782329,1.01660615198575,12.917609768646564
GGL,2014-12-05,17.9061786538382,15.255919072111883,347458.3333333333,2.1923238735965853,1795.0,1.982413820241936,0.9862954757191934,15.129716234886821
GGL,2015-01-09,10.042357295968966,2.149402248908918,403083.3333333333,2.203386849042026,1830.0,1.910031988971344,1.1098071810141696,1.773547246667965
GGL,2015-01-19,15.645922265723794,7.19388873040036,441241.6666666667,2.3116663929275103,1840.0,2.056418954432796,1.1101428212173303,6.77128705363419
GGL,2015-01-20,21.9794987650159,5.103862662457448,460458.3333333333,2.3832059978815106,1841.0,2.1541967434864824,1.1101428212173303,4.300260943287999
GGL,2015-04-08,11.606246764644776,1.8918918802399824,425133.3333333333,2.280820567145216,1919.0,1.7797524826220992,1.4025481154073025,1.4061741360197426
GGL,2015-04-09,15.227616876434858,0.0462313904071312,438825.0,2.304484681144037,1920.0,1.8192604891295563,1.3976456532160677,-0.6766917279751414
GGL,2015-07-09,-13.915201408049755,-7.5405057055903715,180516.66666666663,1.5283376931992434,2011.0,1.1012350206654224,1.0437712496873937,-7.186355944342629
