symbol,date,entry_close,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,ret_90d,mfe_pct,mae_pct,days_tracked
786,2009-10-27,4.46,-7.8475336322869875,-1.793721973094172,-14.573991031390133,4.932735426008963,-0.44843049327353307,-37.4439461883408,27.578475336322878,-54.7085201793722,90
786,2011-07-07,1.4,-7.142857142857134,-3.5714285714285587,14.285714285714299,-14.285714285714283,-46.42857142857142,0.0,42.142857142857146,-57.14285714285714,90
786,2012-09-25,2.05,2.4390243902439157,5.853658536585372,6.829268292682933,11.219512195121952,39.02439024390246,46.34146341463416,80.4878048780488,-16.585365853658534,90
786,2013-03-04,2.85,-15.789473684210531,-12.280701754385968,-1.75438596491229,3.5087719298245648,-15.789473684210531,-20.00000000000001,29.824561403508774,-40.0,90
786,2007-01-12,10.0,-15.0,4.0000000000000036,5.0,-5.0,-4.499999999999993,86.99999999999999,99.49999999999999,-17.5,90
786,2014-05-21,2.52,-3.174603174603177,-28.174603174603174,-20.238095238095248,-20.238095238095248,296.82539682539687,797.6190476190476,800.7936507936508,-28.174603174603174,90
786,2009-04-27,5.25,10.0952380952381,-4.761904761904762,-11.999999999999998,-8.571428571428575,4.3809523809523885,-8.571428571428575,29.333333333333332,-27.61904761904762,90
786,2024-06-10,5.21,-3.4548944337811847,2.303262955854129,1.3435700575815794,-4.030710172744721,23.99232245681382,20.345489443378113,33.589251439539346,-6.909788867562386,90
786,2019-09-03,32.24,0.0,-0.12406947890818594,-20.440446650124077,-23.076923076923077,-84.46029776674938,-83.06451612903226,1.4267990074441712,-84.77047146401985,90
786,2025-11-12,13.12,-1.2957317073170727,-8.689024390243894,-3.7347560975609637,0.3048780487804949,-13.795731707317064,225.2286585365854,287.11890243902445,-15.39634146341463,90
786,2024-06-13,5.04,3.174603174603177,5.55555555555556,5.158730158730155,5.158730158730155,28.968253968253965,17.857142857142865,38.095238095238095,-3.7698412698412773,90
786,2011-07-19,1.3,3.8461538461538494,3.8461538461538494,-11.538461538461549,-7.692307692307699,-50.0,21.53846153846154,53.076923076923066,-53.846153846153854,90
786,2026-04-06,55.17,-33.460213884357444,-45.1694761645822,-49.57404386441907,-50.98785571868769,-54.10549211528004,,8.73663222765996,-56.7699836867863,61
786,2012-02-23,1.4,0.0,21.428571428571434,42.85714285714287,48.57142857142859,14.285714285714299,32.14285714285715,78.57142857142858,-20.7142857142857,90
