symbol,date,entry_close,breakout,rs_score_20,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,ret_90d,mfe_pct,mae_pct,hit_tp_10
AGHA,2022-07-21,13.48,1,-1.2096972353363826,3.7833827893175056,11.053412462908014,13.94658753709198,17.729970326409486,13.278931750741831,-3.1899109792284843,26.854599406528195,-5.044510385756674,0
AGHA,2022-09-20,14.5,1,-2.636260241352873,6.413793103448275,7.6551724137931005,3.9310344827586228,-2.551724137931029,-12.137931034482758,-15.034482758620687,16.896551724137925,-24.137931034482758,0
AGHA,2022-09-22,14.08,1,-3.203234128634202,10.156249999999998,17.613636363636353,8.30965909090909,0.9232954545454601,-10.653409090909092,-14.772727272727273,20.38352272727272,-21.875,0
AGHA,2022-10-26,14.57,1,-7.627610555705632,-3.431708991077557,-1.8531228551818775,-6.177076183939604,-10.63829787234043,-15.991763898421413,-24.159231297185997,0.8922443376801579,-25.806451612903224,0
AGHA,2022-10-28,13.84,1,-13.420089728217643,1.0115606936416226,1.7341040462427761,-2.890173410404627,-7.658959537572257,-12.716763005780345,-18.20809248554913,5.491329479768785,-21.893063583815024,0
AGHA,2022-12-20,11.45,1,-10.826286379609485,7.59825327510918,17.030567685589528,7.860262008733628,3.493449781659392,-1.9213973799126538,1.8340611353711864,21.92139737991268,-7.423580786026199,0
AGHA,2023-05-23,10.63,1,-10.781748154422822,1.5051740357478678,-1.881467544684864,-6.867356538099721,-2.445907808090325,6.114769520225762,-1.5051740357478847,14.76952022577609,-15.333960489181568,0
AGHA,2023-06-21,9.53,1,-9.904451502311407,11.017838405036734,13.641133263378812,10.807974816369374,15.424973767051425,3.7775445960126044,69.56977964323191,71.66841552990557,-5.561385099685198,0
AGHA,2023-06-23,9.11,1,-12.981790730741281,14.709110867178923,27.881448957189914,15.038419319429211,17.672886937431407,13.282107574094413,75.52140504939628,83.31503841931944,-0.10976948408342246,0
AGHA,2023-08-31,9.5,1,-10.879779579016368,-2.3157894736842173,0.4210526315789384,8.105263157894733,24.526315789473685,68.3157894736842,49.684210526315795,76.21052631578947,-4.210526315789478,0
AGHA,2024-01-26,12.84,1,-11.949036034253602,-4.67289719626168,-12.383177570093457,-14.096573208722745,-7.398753894080991,-21.417445482866043,-20.015576323987542,0.9345794392523442,-25.233644859813086,0
AGHA,2024-01-30,12.22,1,-13.479363252237341,0.40916530278231533,-4.50081833060557,-6.873977086743042,-0.16366612111294065,-20.458265139116204,-13.829787234042563,2.2094926350245463,-21.44026186579379,0
AGHA,2024-02-12,11.35,1,-12.90668119602769,-2.8193832599118966,-2.731277533039652,8.546255506607936,-5.022026431718064,-3.87665198237885,-11.718061674008812,9.86784140969164,-15.418502202643172,0
AGHA,2024-04-02,9.98,1,-12.338713129349832,1.5030060120240516,3.0060120240480854,1.7034068136272538,2.5050100200400798,0.9018036072144273,-7.014028056112235,13.927855711422833,-19.539078156312637,0
AGHA,2024-07-19,9.58,1,-13.468803164501885,-4.384133611691022,-4.0709812108559555,-10.125260960334035,42.797494780793315,26.722338204592905,-0.6263048016701513,65.44885177453027,-16.179540709812116,0
