symbol,date,breakout,regime,outcome,stock_rs,vol_ratio,liquidity,lookback,hit_tp_10
786,2025-01-21,1,TRENDING_UP,-6.0,49.51212761000304,1.807835384466448,41277.73333333333,60,1
786,2012-04-02,0,TRENDING_UP,-6.0,29.187504213350586,1.5121483367223807,12098.616666666669,60,0
786,2025-01-22,1,VOLATILE,-6.0,68.07971814127711,1.86753479194623,42695.88333333333,60,0
786,2010-07-01,0,VOLATILE,-6.0,-63.95968818089014,0.971166520204478,3687.766666666667,60,1
786,2025-06-27,1,TRENDING_UP,-6.0,-1.483355487365143,1.0254855032489116,11532.466666666667,60,1
786,2013-05-07,0,TRENDING_UP,-6.0,12.50240835422413,1.417630817220795,16033.333333333334,60,0
786,2025-06-30,1,TRENDING_UP,-6.0,19.218094155554358,1.162782887066223,18403.35,60,0
786,2007-06-25,0,TRENDING_UP,-6.0,-24.674469174269127,1.0016777532378964,2566.6666666666665,60,1
786,2025-09-04,1,TRENDING_UP,-6.0,24.817867685848757,1.6078967869098015,108793.21666666666,60,1
786,2014-02-03,0,TRENDING_UP,-6.0,11.367080431930582,1.4278855430614192,12866.666666666666,60,0
786,2025-09-05,1,TRENDING_UP,-6.0,42.18570836007119,1.719930514463904,108390.3,60,1
786,2010-01-11,0,TRENDING_UP,-6.0,-33.73523548796671,1.063985900322839,2925.483333333333,60,1
786,2025-09-08,1,TRENDING_UP,-6.0,46.11813811541766,1.785588610422828,110976.25,60,0
786,2024-12-04,0,TRENDING_UP,-6.0,-21.571609514693897,1.384147508477282,16314.133333333331,60,0
786,2025-09-09,1,TRENDING_UP,-6.0,47.40696617688207,1.7872810026213286,137402.48333333334,60,0
786,2024-09-11,0,TRENDING_UP,-6.0,14.968673611003616,1.5864682190024746,7520.966666666666,60,0
786,2026-02-12,1,VOLATILE,74.67840216655384,0.7556437467551937,2.025478828406701,112251.36666666668,60,1
786,2026-03-03,0,VOLATILE,1.1544585987261111,95.39905151417211,2.1086265428741804,235411.7333333333,60,1
786,2026-02-13,1,VOLATILE,58.15384615384615,14.770759888970396,2.297340162373075,117108.23333333334,60,1
786,2024-01-12,0,VOLATILE,-6.0,-113.42106311248112,0.1423204100922722,386933.3333333333,60,0
786,2026-02-16,1,VOLATILE,-6.0,30.57596264387976,2.531535555526609,122083.5,60,1
786,2009-08-19,0,VOLATILE,-6.0,-28.8549482399318,1.0226127778447682,8603.383333333333,60,0
786,2026-02-17,1,VOLATILE,-6.0,45.07678331766019,2.74668497879576,122940.23333333334,60,0
786,2026-04-15,0,VOLATILE,-6.0,190.6469181515504,1.4518056440475997,733604.8,60,0
786,2026-02-23,1,VOLATILE,-6.0,94.76832031917,2.3945163721053557,185927.03333333333,60,0
786,2009-11-24,0,VOLATILE,-6.0,-14.15375628051212,1.1192151344644063,2384.4666666666667,60,0
786,2026-03-05,1,VOLATILE,-6.0,139.1471785313568,2.315862472726649,247351.56666666668,60,1
786,2009-06-26,0,VOLATILE,-6.0,-80.34677606520523,0.5234955333777869,13241.666666666666,60,0
786,2026-03-06,1,VOLATILE,-6.0,165.40867705631408,2.4113919059407816,250250.1,60,0
786,2026-02-18,0,VOLATILE,-6.0,30.397463311692597,1.92651206134892,149397.01666666666,60,0
786,2026-03-09,1,VOLATILE,-6.0,169.16496506827568,2.406626571704702,254863.9333333333,60,1
786,2009-08-21,0,VOLATILE,-6.0,-25.819993018001284,1.0347652311339084,8462.266666666666,60,0
786,2026-03-11,1,VOLATILE,-6.0,222.23013129336692,2.6028696112518874,266590.7833333333,60,1
786,2007-07-27,0,VOLATILE,-6.0,-34.93872161942699,0.9238423886890952,3416.6666666666665,60,1
786,2026-03-12,1,VOLATILE,-6.0,251.78582134362568,2.6909236040147038,271362.86666666664,60,1
786,2010-07-02,0,VOLATILE,-6.0,-43.35427565021737,1.0769760858430857,3732.783333333333,60,1
786,2026-03-13,1,VOLATILE,-6.0,291.72293523860225,2.7901192247239206,278680.18333333335,60,0
786,2025-01-30,0,VOLATILE,-6.0,40.17823463749317,1.7042984343344254,44590.0,60,0
786,2026-03-26,1,VOLATILE,-6.0,307.09625659592496,2.0271642197006488,289900.48333333334,60,1
786,2008-05-19,0,VOLATILE,-6.0,90.40059257398993,1.4193885806197002,37733.333333333336,60,0
786,2026-03-27,1,VOLATILE,-6.0,347.8872440030082,2.0773476169213945,295624.88333333336,60,1
786,2010-06-29,0,VOLATILE,-6.0,-52.04747155962227,1.0262304403299864,3673.85,60,1
786,2026-03-30,1,VOLATILE,-6.0,393.9646072782895,2.126408711535188,299689.45,60,0
786,2007-10-30,0,VOLATILE,-6.0,94.73909388012568,1.3628546269261916,3858.3333333333335,60,0
AABS,2005-12-15,1,TRENDING_UP,-6.0,-16.847648101678338,0.9860360232646744,5170.0,60,1
AABS,2024-08-30,0,TRENDING_UP,-6.0,6.518373203788857,1.0793952731823389,2043.5666666666664,60,0
AABS,2005-12-16,1,TRENDING_UP,-6.0,-8.192454587246361,1.0491941245545675,5213.333333333333,60,0
AABS,2015-07-16,0,TRENDING_UP,-6.0,29.216505512830366,1.1739216285806773,40180.0,60,1
AABS,2006-07-31,1,VOLATILE,-6.0,23.301888955880607,1.1138281691599137,1833.3333333333333,60,0
AABS,2009-12-01,0,VOLATILE,-6.0,-4.3248280891748205,0.980193351033947,16260.666666666666,60,1
AABS,2006-08-23,1,VOLATILE,-6.0,10.29364128928005,1.1047057440455244,1695.0,60,0
AABS,2009-04-02,0,VOLATILE,-6.0,9.366066951233922,1.106049717474898,3981.6666666666665,60,0
AABS,2006-08-24,1,VOLATILE,-6.0,9.229033051896543,1.0959714996418497,1608.3333333333333,60,0
AABS,2018-07-27,0,VOLATILE,-6.0,14.320455149353169,0.9999583329400408,3038.333333333333,60,1
AABS,2006-12-15,1,RANGING,-6.0,22.6744416835677,0.8929205676793779,1586.6666666666667,60,0
AABS,2018-06-01,0,RANGING,-6.0,11.76925689176216,1.11308405494364,2953.333333333333,60,0
AABS,2006-12-18,1,VOLATILE,-6.0,26.070544036202023,0.8987572915900588,1585.0,60,0
AABS,2026-03-31,0,VOLATILE,8.721388166217142,-4.5322356282548135,0.8962785832208655,530.7666666666667,60,1
AABS,2008-04-11,1,TRENDING_UP,-6.0,4.111086482755201,1.0524711594162592,60028.333333333336,60,1
AABS,2014-09-10,0,TRENDING_UP,58.18181818181818,1.332651078364718,1.0442965491273803,5526.666666666667,60,1
AABS,2008-04-14,1,TRENDING_UP,-6.0,2.4827968966784955,1.0534215779800766,60095.0,60,0
AABS,2009-10-07,0,TRENDING_UP,7.881578947368414,-35.81953516176534,0.8945749919793377,16202.566666666668,60,1
AABS,2008-04-15,1,TRENDING_UP,-6.0,1.1309566795913994,1.0607947303652416,60346.66666666666,60,0
AABS,2025-06-25,0,TRENDING_UP,22.08888888888888,15.69316823517967,1.4041286021394883,526.6333333333333,60,1
AABS,2008-04-30,1,RANGING,-6.0,21.53662088402545,1.1858193039245015,60453.333333333336,60,1
AABS,2018-05-07,0,RANGING,-6.0,46.0056574925884,1.3781122375168542,4316.666666666667,60,1
AABS,2008-05-02,1,RANGING,-6.0,23.89722229369225,1.1972107783967794,60418.333333333336,60,1
AABS,2018-08-27,0,RANGING,-6.0,9.536068770753644,1.0583468224790735,2380.0,60,0
AABS,2008-05-29,1,VOLATILE,-6.0,73.52594829592489,1.4229950839966194,60201.66666666666,60,0
AABS,2006-11-27,0,VOLATILE,-6.0,-7.788850125906443,0.7942360108718912,1636.6666666666667,60,1
AABS,2009-12-21,1,RANGING,-6.0,13.19285991325854,1.0878804902083044,16265.683333333332,60,1
AABS,2015-02-26,0,RANGING,-6.0,47.70867464415647,1.1430351879789165,32883.333333333336,60,0
AABS,2009-12-22,1,TRENDING_UP,-6.0,19.992719875420864,1.110782032547954,16255.683333333332,60,1
AABS,2024-12-30,0,TRENDING_UP,-6.0,-10.863277819577029,1.6765897720922054,1935.9666666666667,60,0
AABS,2009-12-29,1,TRENDING_UP,-6.0,24.82656165075556,1.1875171408959082,16289.016666666666,60,0
