symbol,date,decile_current,decile_corrected,liquidity_pass,sc_current,sc_corrected
KEL,2022-06-23,3.0,2.0,1.0,0,0
NPL,2022-06-24,6.0,5.0,1.0,0,0
EPQL,2022-06-24,7.0,,0.0,0,0
LPGL,2022-06-24,0.0,,0.0,0,0
IBLHL,2022-06-24,1.0,,0.0,0,0
EFUG,2022-06-24,6.0,,0.0,0,0
ATIL,2022-06-27,3.0,,0.0,0,0
NPL,2022-06-27,8.0,8.0,1.0,0,0
MARI,2022-06-27,6.0,,0.0,0,0
KSBP,2022-06-27,0.0,,0.0,0,0
DYNO,2022-06-27,6.0,,0.0,0,0
EFUL,2022-06-27,7.0,,0.0,0,0
TPLI,2022-06-27,9.0,,0.0,0,0
FML,2022-06-27,4.0,,0.0,0,0
IBLHL,2022-06-27,3.0,,0.0,0,0
KEL,2022-06-27,6.0,6.0,1.0,0,0
EFUG,2022-06-27,7.0,,0.0,0,0
KSBP,2022-06-28,0.0,,0.0,0,0
PKGI,2022-06-28,9.0,,0.0,0,0
IBLHL,2022-06-28,3.0,,0.0,0,0
FML,2022-06-28,6.0,,0.0,0,0
HCAR,2022-06-28,4.0,4.0,1.0,0,0
UNIC,2022-06-29,6.0,,0.0,0,0
OTSU,2022-06-29,4.0,,0.0,0,0
KSBP,2022-06-29,1.0,,0.0,0,0
AGL,2022-06-30,2.0,2.0,1.0,0,0
KSBP,2022-06-30,2.0,,0.0,0,0
EXIDE,2022-06-30,4.0,,0.0,0,0
GLPL,2022-06-30,5.0,,0.0,0,0
OTSU,2022-06-30,8.0,,0.0,0,0
TPLI,2022-06-30,8.0,,0.0,0,0
UBDL,2022-06-30,3.0,,0.0,0,0
UNIC,2022-07-01,8.0,,0.0,0,0
GLPL,2022-07-01,6.0,,0.0,0,0
ZIL,2022-07-01,9.0,,0.0,0,0
KSBP,2022-07-01,4.0,,0.0,0,0
MFFL,2022-07-04,0.0,,0.0,0,0
KSBP,2022-07-04,5.0,,0.0,0,0
SNGP,2022-07-04,9.0,9.0,1.0,1,1
ADMM,2022-07-04,7.0,,0.0,0,0
ZIL,2022-07-04,9.0,,0.0,0,0
ZAHID,2022-07-04,4.0,,0.0,0,0
BCL,2022-07-04,1.0,,0.0,0,0
SAZEW,2022-07-04,3.0,4.0,1.0,0,0
RPL,2022-07-05,2.0,,0.0,0,0
FML,2022-07-05,7.0,,0.0,0,0
ADMM,2022-07-05,7.0,,0.0,0,0
AKDHL,2022-07-05,9.0,,0.0,0,0
CSAP,2022-07-05,7.0,8.0,1.0,0,0
BIFO,2022-07-06,4.0,,0.0,0,0
KOHP,2022-07-06,4.0,,0.0,0,0
TSPL,2022-07-06,5.0,,0.0,0,0
ZIL,2022-07-06,9.0,,0.0,0,0
SGPL,2022-07-07,9.0,,0.0,0,0
MFFL,2022-07-07,0.0,,0.0,0,0
TSPL,2022-07-07,9.0,,0.0,0,0
NCPL,2022-07-07,8.0,8.0,1.0,0,0
ZIL,2022-07-07,9.0,,0.0,0,0
BCL,2022-07-07,1.0,,0.0,0,0
BNL,2022-07-07,4.0,,0.0,0,0
NPL,2022-07-13,8.0,9.0,1.0,0,1
SGPL,2022-07-13,9.0,,0.0,0,0
TRG,2022-07-13,7.0,8.0,1.0,0,0
MFFL,2022-07-13,1.0,0.0,1.0,0,0
SNGP,2022-07-13,9.0,9.0,1.0,1,1
REWM,2022-07-13,7.0,,0.0,0,0
DCR,2022-07-13,4.0,,0.0,0,0
SSGC,2022-07-13,7.0,7.0,1.0,0,0
ZIL,2022-07-13,9.0,,0.0,0,0
BIFO,2022-07-13,4.0,,0.0,0,0
BCL,2022-07-13,4.0,,0.0,0,0
NRSL,2022-07-14,3.0,,0.0,0,0
SSGC,2022-07-14,8.0,8.0,1.0,0,0
ZIL,2022-07-14,9.0,,0.0,0,0
BIFO,2022-07-14,6.0,,0.0,0,0
PNSC,2022-07-14,5.0,,0.0,0,0
AGIL,2022-07-15,2.0,,0.0,0,0
BERG,2022-07-15,5.0,,0.0,0,0
APL,2022-07-15,8.0,,0.0,0,0
ZIL,2022-07-15,9.0,,0.0,0,0
PNSC,2022-07-15,7.0,,0.0,0,0
HICL,2022-07-18,2.0,,0.0,0,0
BERG,2022-07-18,7.0,,0.0,0,0
PCAL,2022-07-18,4.0,,0.0,0,0
TSPL,2022-07-18,9.0,9.0,1.0,1,1
BUXL,2022-07-18,7.0,,0.0,0,0
KML,2022-07-19,8.0,,0.0,0,0
KML,2022-07-20,9.0,,0.0,0,0
DAAG,2022-07-21,6.0,,0.0,0,0
KML,2022-07-21,9.0,,0.0,0,0
REDCO,2022-07-22,7.0,,0.0,0,0
FECTC,2022-07-22,7.0,,0.0,0,0
SMCPL,2022-07-22,5.0,,0.0,0,0
DAAG,2022-07-25,8.0,,0.0,0,0
PINL,2022-07-25,9.0,,0.0,0,0
TSPL,2022-07-25,9.0,9.0,1.0,1,1
REDCO,2022-07-25,8.0,,0.0,0,0
FECTC,2022-07-25,7.0,,0.0,0,0
RMPL,2022-07-25,8.0,,0.0,0,0
REDCO,2022-07-26,9.0,,0.0,0,0
PINL,2022-07-26,9.0,,0.0,0,0
LOTCHEM,2022-07-26,9.0,9.0,1.0,1,1
SMCPL,2022-07-26,7.0,,0.0,0,0
PINL,2022-07-27,9.0,,0.0,0,0
SMCPL,2022-07-27,8.0,,0.0,0,0
FECTC,2022-07-27,7.0,,0.0,0,0
LOTCHEM,2022-07-27,9.0,9.0,1.0,1,1
RMPL,2022-07-27,9.0,,0.0,0,0
TRG,2022-07-28,7.0,8.0,1.0,0,0
PINL,2022-07-28,9.0,9.0,1.0,1,1
SMCPL,2022-07-28,9.0,,0.0,0,0
FECTC,2022-07-28,8.0,,0.0,0,0
LOTCHEM,2022-07-28,9.0,9.0,1.0,1,1
SIEM,2022-07-28,9.0,,0.0,0,0
FABL,2022-07-29,7.0,8.0,1.0,0,0
TRG,2022-07-29,7.0,8.0,1.0,0,0
SCBPL,2022-07-29,1.0,,0.0,0,0
SMCPL,2022-07-29,9.0,,0.0,0,0
AKGL,2022-07-29,9.0,,0.0,0,0
FECTC,2022-07-29,9.0,,0.0,0,0
SMCPL,2022-08-01,9.0,,0.0,0,0
NESTLE,2022-08-01,8.0,,0.0,0,0
NCL,2022-08-01,5.0,6.0,1.0,0,0
AKGL,2022-08-01,9.0,,0.0,0,0
AGL,2022-08-02,9.0,9.0,1.0,1,1
COLG,2022-08-02,7.0,,0.0,0,0
AKGL,2022-08-02,9.0,,0.0,0,0
SMCPL,2022-08-02,9.0,,0.0,0,0
SPL,2022-08-02,3.0,,0.0,0,0
FECTC,2022-08-02,9.0,,0.0,0,0
PAKD,2022-08-02,6.0,,0.0,0,0
GAMON,2022-08-03,4.0,,0.0,0,0
COLG,2022-08-03,7.0,,0.0,0,0
AKGL,2022-08-03,9.0,,0.0,0,0
JVDC,2022-08-03,6.0,,0.0,0,0
TGL,2022-08-03,2.0,,0.0,0,0
DOL,2022-08-03,7.0,7.0,1.0,0,0
SPL,2022-08-03,4.0,,0.0,0,0
FCEPL,2022-08-03,6.0,,0.0,0,0
EPQL,2022-08-04,7.0,7.0,1.0,0,0
AGIC,2022-08-04,1.0,,0.0,0,0
HUSI,2022-08-04,0.0,,0.0,0,0
AKGL,2022-08-04,9.0,,0.0,0,0
WAVES,2022-08-04,4.0,4.0,1.0,0,0
DOL,2022-08-04,8.0,8.0,1.0,0,0
ADMM,2022-08-04,7.0,,0.0,0,0
SPL,2022-08-04,6.0,,0.0,0,0
FCCL,2022-08-04,3.0,3.0,1.0,0,0
DCL,2022-08-05,4.0,4.0,1.0,0,0
PAEL,2022-08-05,5.0,5.0,1.0,0,0
PIOC,2022-08-05,7.0,7.0,1.0,0,0
HTL,2022-08-05,7.0,6.0,1.0,0,0
CEPB,2022-08-05,5.0,,0.0,0,0
MFL,2022-08-05,1.0,,0.0,0,0
ACPL,2022-08-05,0.0,,0.0,0,0
FCCL,2022-08-05,4.0,4.0,1.0,0,0
DADX,2022-08-05,9.0,,0.0,0,0
KOHC,2022-08-05,4.0,,0.0,0,0
EPQL,2022-08-05,8.0,9.0,1.0,0,1
MLCF,2022-08-05,3.0,3.0,1.0,0,0
AKGL,2022-08-05,9.0,,0.0,0,0
WAVES,2022-08-05,6.0,6.0,1.0,0,0
CHCC,2022-08-05,0.0,0.0,1.0,0,0
PSO,2022-08-05,8.0,8.0,1.0,0,0
CLOV,2022-08-05,4.0,,0.0,0,0
GLAXO,2022-08-05,5.0,,0.0,0,0
HUSI,2022-08-05,0.0,,0.0,0,0
SHFA,2022-08-05,3.0,,0.0,0,0
ASTL,2022-08-05,5.0,4.0,1.0,0,0
TGL,2022-08-05,3.0,,0.0,0,0
ADMM,2022-08-05,8.0,,0.0,0,0
UBL,2022-08-05,2.0,1.0,1.0,0,0
IGIL,2022-08-05,0.0,,0.0,0,0
SHEZ,2022-08-05,5.0,,0.0,0,0
LOADS,2022-08-10,3.0,2.0,1.0,0,0
PCAL,2022-08-10,4.0,,0.0,0,0
AGIC,2022-08-10,0.0,,0.0,0,0
MFL,2022-08-10,2.0,,0.0,0,0
NCPL,2022-08-10,9.0,9.0,1.0,1,1
CENI,2022-08-10,5.0,,0.0,0,0
GTYR,2022-08-10,4.0,,0.0,0,0
NBP,2022-08-10,4.0,4.0,1.0,0,0
ACPL,2022-08-10,0.0,,0.0,0,0
PAKD,2022-08-10,3.0,,0.0,0,0
NPL,2022-08-10,9.0,,0.0,0,0
DAAG,2022-08-10,6.0,,0.0,0,0
DADX,2022-08-10,9.0,,0.0,0,0
NATF,2022-08-10,5.0,,0.0,0,0
EPQL,2022-08-10,9.0,9.0,1.0,1,1
GLPL,2022-08-10,5.0,,0.0,0,0
JVDC,2022-08-10,4.0,,0.0,0,0
LOTCHEM,2022-08-10,9.0,9.0,1.0,1,1
CHCC,2022-08-10,1.0,0.0,1.0,0,0
HUSI,2022-08-10,0.0,,0.0,0,0
SSGC,2022-08-10,8.0,8.0,1.0,0,0
HCAR,2022-08-10,6.0,,0.0,0,0
FEROZ,2022-08-10,2.0,,0.0,0,0
TOMCL,2022-08-10,5.0,,0.0,0,0
IGIL,2022-08-10,0.0,,0.0,0,0
SHEZ,2022-08-10,7.0,,0.0,0,0
CYAN,2022-08-10,1.0,,0.0,0,0
PNSC,2022-08-10,7.0,,0.0,0,0
BGL,2022-08-11,9.0,9.0,1.0,1,1
FEROZ,2022-08-11,2.0,,0.0,0,0
HUSI,2022-08-11,0.0,,0.0,0,0
NCPL,2022-08-11,9.0,9.0,1.0,1,1
PACE,2022-08-11,5.0,4.0,1.0,0,0
NBP,2022-08-11,6.0,6.0,1.0,0,0
JVDC,2022-08-11,6.0,,0.0,0,0
CYAN,2022-08-11,2.0,,0.0,0,0
PAKD,2022-08-11,5.0,,0.0,0,0
UNIC,2022-08-11,4.0,,0.0,0,0
CSIL,2022-08-12,8.0,,0.0,0,0
PCAL,2022-08-12,6.0,,0.0,0,0
MFL,2022-08-12,4.0,,0.0,0,0
NCPL,2022-08-12,9.0,9.0,1.0,1,1
CENI,2022-08-12,7.0,,0.0,0,0
DOL,2022-08-12,8.0,8.0,1.0,0,0
AICL,2022-08-12,5.0,,0.0,0,0
NPL,2022-08-12,9.0,9.0,1.0,1,1
NRSL,2022-08-12,5.0,4.0,1.0,0,0
UVIC,2022-08-12,6.0,,0.0,0,0
LPL,2022-08-12,4.0,,0.0,0,0
UNIC,2022-08-12,8.0,,0.0,0,0
LOTCHEM,2022-08-12,9.0,9.0,1.0,1,1
HASCOL,2022-08-12,1.0,0.0,1.0,0,0
ALTN,2022-08-12,3.0,,0.0,0,0
ICL,2022-08-12,5.0,,0.0,0,0
PRL,2022-08-12,8.0,8.0,1.0,0,0
PKGP,2022-08-12,2.0,,0.0,0,0
HCAR,2022-08-12,6.0,,0.0,0,0
FCEPL,2022-08-12,7.0,,0.0,0,0
NRL,2022-08-12,7.0,7.0,1.0,0,0
KAPCO,2022-08-12,6.0,5.0,1.0,0,0
TGL,2022-08-12,2.0,1.0,1.0,0,0
PACE,2022-08-12,7.0,7.0,1.0,0,0
POL,2022-08-12,7.0,,0.0,0,0
BOP,2022-08-12,2.0,2.0,1.0,0,0
PNSC,2022-08-12,8.0,,0.0,0,0
PREMA,2022-08-15,4.0,,0.0,0,0
PIOC,2022-08-15,5.0,5.0,1.0,0,0
PIBTL,2022-08-15,4.0,3.0,1.0,0,0
HTL,2022-08-15,7.0,7.0,1.0,0,0
PCAL,2022-08-15,7.0,,0.0,0,0
APL,2022-08-15,8.0,,0.0,0,0
MEBL,2022-08-15,4.0,3.0,1.0,0,0
SMCPL,2022-08-15,9.0,,0.0,0,0
MFL,2022-08-15,6.0,,0.0,0,0
NCPL,2022-08-15,9.0,9.0,1.0,1,1
DGKC,2022-08-15,5.0,4.0,1.0,0,0
NPL,2022-08-15,9.0,9.0,1.0,1,1
NRSL,2022-08-15,7.0,7.0,1.0,0,0
ECOP,2022-08-15,9.0,,0.0,0,0
NETSOL,2022-08-15,8.0,8.0,1.0,0,0
DADX,2022-08-15,9.0,,0.0,0,0
BWHL,2022-08-15,8.0,,0.0,0,0
GLPL,2022-08-15,6.0,,0.0,0,0
LPGL,2022-08-15,2.0,,0.0,0,0
LPL,2022-08-15,5.0,4.0,1.0,0,0
SEPL,2022-08-15,5.0,,0.0,0,0
HUMNL,2022-08-15,6.0,6.0,1.0,0,0
AVN,2022-08-15,7.0,7.0,1.0,0,0
HASCOL,2022-08-15,5.0,4.0,1.0,0,0
SEARL,2022-08-15,4.0,3.0,1.0,0,0
GGGL,2022-08-15,5.0,5.0,1.0,0,0
CHCC,2022-08-15,1.0,0.0,1.0,0,0
CRTM,2022-08-15,4.0,,0.0,0,0
PAKRI,2022-08-15,3.0,2.0,1.0,0,0
AKBL,2022-08-15,3.0,,0.0,0,0
ILP,2022-08-15,2.0,1.0,1.0,0,0
UNITY,2022-08-15,2.0,1.0,1.0,0,0
ALTN,2022-08-15,5.0,,0.0,0,0
ITTEFAQ,2022-08-15,3.0,,0.0,0,0
MUGHAL,2022-08-15,4.0,3.0,1.0,0,0
ICL,2022-08-15,4.0,,0.0,0,0
PRL,2022-08-15,8.0,8.0,1.0,0,0
SSGC,2022-08-15,8.0,9.0,1.0,0,1
TELE,2022-08-15,5.0,4.0,1.0,0,0
FCEPL,2022-08-15,7.0,,0.0,0,0
PKGS,2022-08-15,5.0,,0.0,0,0
SPEL,2022-08-15,5.0,,0.0,0,0
NRL,2022-08-15,7.0,7.0,1.0,0,0
ATRL,2022-08-15,7.0,7.0,1.0,0,0
FEROZ,2022-08-15,2.0,,0.0,0,0
NICL,2022-08-15,1.0,,0.0,0,0
KAPCO,2022-08-15,6.0,6.0,1.0,0,0
NML,2022-08-15,3.0,3.0,1.0,0,0
TOMCL,2022-08-15,6.0,5.0,1.0,0,0
DFML,2022-08-15,2.0,1.0,1.0,0,0
GATM,2022-08-15,1.0,0.0,1.0,0,0
GGL,2022-08-15,6.0,6.0,1.0,0,0
KEL,2022-08-15,8.0,8.0,1.0,0,0
MTL,2022-08-15,7.0,,0.0,0,0
BOP,2022-08-15,2.0,2.0,1.0,0,0
NPL,2022-08-16,9.0,9.0,1.0,1,1
PREMA,2022-08-16,5.0,,0.0,0,0
JLICL,2022-08-16,1.0,,0.0,0,0
DNCC,2022-08-16,1.0,0.0,1.0,0,0
NICL,2022-08-16,1.0,,0.0,0,0
KAPCO,2022-08-16,6.0,5.0,1.0,0,0
NML,2022-08-16,4.0,2.0,1.0,0,0
APL,2022-08-16,8.0,,0.0,0,0
QUICE,2022-08-16,6.0,,0.0,0,0
UNITY,2022-08-16,4.0,2.0,1.0,0,0
DFML,2022-08-16,4.0,2.0,1.0,0,0
MFL,2022-08-16,7.0,6.0,1.0,0,0
NCPL,2022-08-16,9.0,9.0,1.0,1,1
LPL,2022-08-16,4.0,3.0,1.0,0,0
PKGP,2022-08-16,3.0,,0.0,0,0
HASCOL,2022-08-16,8.0,8.0,1.0,0,0
PTC,2022-08-17,4.0,2.0,1.0,0,0
AKBL,2022-08-17,3.0,,0.0,0,0
LUCK,2022-08-17,2.0,1.0,1.0,0,0
ASTL,2022-08-17,7.0,6.0,1.0,0,0
HMB,2022-08-17,2.0,,0.0,0,0
NCPL,2022-08-17,9.0,9.0,1.0,1,1
SYS,2022-08-17,6.0,5.0,1.0,0,0
KEL,2022-08-17,8.0,8.0,1.0,0,0
THALL,2022-08-17,0.0,,0.0,0,0
FLYNG,2022-08-17,5.0,3.0,1.0,0,0
SILK,2022-08-18,7.0,6.0,1.0,0,0
SNBL,2022-08-18,4.0,3.0,1.0,0,0
WTL,2022-08-18,1.0,0.0,1.0,0,0
IBLHL,2022-08-18,8.0,,0.0,0,0
ACPL,2022-08-18,1.0,0.0,1.0,0,0
DYNO,2022-08-19,8.0,,0.0,0,0
DOL,2022-08-19,8.0,8.0,1.0,0,0
PABC,2022-08-22,6.0,,0.0,0,0
LUCK,2022-08-23,5.0,4.0,1.0,0,0
SPWL,2022-08-23,9.0,9.0,1.0,1,1
PABC,2022-08-23,7.0,,0.0,0,0
TGL,2022-08-24,6.0,5.0,1.0,0,0
JLICL,2022-08-24,2.0,,0.0,0,0
BNL,2022-08-24,7.0,6.0,1.0,0,0
SEL,2022-08-24,0.0,,0.0,0,0
RICL,2022-08-25,8.0,,0.0,0,0
BNL,2022-08-25,6.0,5.0,1.0,0,0
ATIL,2022-08-26,3.0,,0.0,0,0
SCBPL,2022-08-29,0.0,0.0,1.0,0,0
PABC,2022-08-29,8.0,,0.0,0,0
ATBA,2022-08-30,8.0,,0.0,0,0
BAPL,2022-08-30,0.0,,0.0,0,0
GVGL,2022-08-30,3.0,,0.0,0,0
ATBA,2022-08-31,8.0,,0.0,0,0
BAPL,2022-08-31,2.0,,0.0,0,0
PABC,2022-08-31,8.0,9.0,1.0,0,1
OML,2022-08-31,2.0,,0.0,0,0
PAKOXY,2022-09-01,2.0,,0.0,0,0
SAPT,2022-09-01,8.0,,0.0,0,0
DSL,2022-09-01,7.0,7.0,1.0,0,0
JVDC,2022-09-01,7.0,,0.0,0,0
GVGL,2022-09-01,5.0,,0.0,0,0
ACPL,2022-09-01,7.0,,0.0,0,0
KOHC,2022-09-02,8.0,,0.0,0,0
DSL,2022-09-02,7.0,7.0,1.0,0,0
CEPB,2022-09-02,7.0,,0.0,0,0
JVDC,2022-09-02,7.0,,0.0,0,0
ZAHID,2022-09-02,5.0,,0.0,0,0
QUET,2022-09-02,9.0,,0.0,0,0
BAPL,2022-09-05,6.0,,0.0,0,0
BAPL,2022-09-06,8.0,,0.0,0,0
TOWL,2022-09-06,6.0,,0.0,0,0
PECO,2022-09-06,1.0,,0.0,0,0
FZCM,2022-09-07,4.0,,0.0,0,0
PINL,2022-09-08,9.0,,0.0,0,0
BAPL,2022-09-08,9.0,,0.0,0,0
CHCC,2022-09-08,7.0,7.0,1.0,0,0
FZCM,2022-09-08,6.0,,0.0,0,0
ASC,2022-09-09,6.0,6.0,1.0,0,0
KOHP,2022-09-09,4.0,,0.0,0,0
FZCM,2022-09-09,7.0,,0.0,0,0
BAPL,2022-09-09,9.0,,0.0,0,0
CHCC,2022-09-09,8.0,8.0,1.0,0,0
TOWL,2022-09-13,7.0,,0.0,0,0
TRG,2022-09-14,8.0,9.0,1.0,0,1
PNSC,2022-09-14,8.0,,0.0,0,0
JVDC,2022-09-15,8.0,8.0,1.0,0,0
TRG,2022-09-15,9.0,9.0,1.0,1,1
PNSC,2022-09-15,9.0,,0.0,0,0
TRG,2022-09-16,9.0,9.0,1.0,1,1
SFL,2022-09-23,9.0,,0.0,0,0
PAKD,2022-09-23,9.0,,0.0,0,0
SMCPL,2022-09-23,9.0,,0.0,0,0
HUBC,2022-09-26,5.0,5.0,1.0,0,0
TPLP,2022-09-27,4.0,4.0,1.0,0,0
PAKOXY,2022-09-27,7.0,,0.0,0,0
HCAR,2022-09-27,4.0,,0.0,0,0
TPLP,2022-09-28,6.0,7.0,1.0,0,0
EFUL,2022-09-29,7.0,,0.0,0,0
MSOT,2022-09-30,7.0,,0.0,0,0
HUBC,2022-10-03,6.0,6.0,1.0,0,0
PKGP,2022-10-03,2.0,,0.0,0,0
AGIC,2022-10-03,5.0,,0.0,0,0
HUBC,2022-10-04,8.0,8.0,1.0,0,0
EPQL,2022-10-04,4.0,,0.0,0,0
WTL,2022-10-04,1.0,0.0,1.0,0,0
GVGL,2022-10-04,7.0,,0.0,0,0
GCIL,2022-10-04,4.0,4.0,1.0,0,0
PKGP,2022-10-04,4.0,,0.0,0,0
JUBS,2022-10-04,0.0,,0.0,0,0
FLYNG,2022-10-04,6.0,6.0,1.0,0,0
PIOC,2022-10-05,8.0,8.0,1.0,0,0
SILK,2022-10-05,2.0,1.0,1.0,0,0
TRG,2022-10-05,9.0,9.0,1.0,1,1
ASC,2022-10-05,9.0,9.0,1.0,1,1
MERIT,2022-10-05,8.0,,0.0,0,0
PKGP,2022-10-05,7.0,,0.0,0,0
SIEM,2022-10-05,7.0,,0.0,0,0
FLYNG,2022-10-05,8.0,8.0,1.0,0,0
TRG,2022-10-06,9.0,9.0,1.0,1,1
ASC,2022-10-06,9.0,9.0,1.0,1,1
EPQL,2022-10-06,4.0,,0.0,0,0
TSPL,2022-10-06,1.0,,0.0,0,0
MUGHAL,2022-10-06,8.0,9.0,1.0,0,1
TOMCL,2022-10-06,5.0,5.0,1.0,0,0
SYS,2022-10-06,8.0,,0.0,0,0
FECTC,2022-10-06,9.0,,0.0,0,0
AGHA,2022-10-06,7.0,7.0,1.0,0,0
PNSC,2022-10-06,9.0,,0.0,0,0
LPGL,2022-10-07,6.0,,0.0,0,0
TOMCL,2022-10-07,7.0,7.0,1.0,0,0
KOIL,2022-10-07,4.0,,0.0,0,0
LPL,2022-10-07,5.0,,0.0,0,0
PKGP,2022-10-07,6.0,,0.0,0,0
FCEPL,2022-10-07,6.0,,0.0,0,0
PNSC,2022-10-07,9.0,,0.0,0,0
PAEL,2022-10-10,6.0,6.0,1.0,0,0
PREMA,2022-10-10,8.0,,0.0,0,0
TRG,2022-10-10,9.0,9.0,1.0,1,1
HUSI,2022-10-10,0.0,,0.0,0,0
UPFL,2022-10-10,8.0,,0.0,0,0
DOL,2022-10-10,9.0,,0.0,0,0
LOTCHEM,2022-10-10,9.0,9.0,1.0,1,1
PNSC,2022-10-10,9.0,,0.0,0,0
LOTCHEM,2022-10-11,9.0,9.0,1.0,1,1
ATRL,2022-10-11,4.0,4.0,1.0,0,0
OCTOPUS,2022-10-12,3.0,2.0,1.0,0,0
NETSOL,2022-10-12,5.0,5.0,1.0,0,0
SHEL,2022-10-12,8.0,7.0,1.0,0,0
OCTOPUS,2022-10-13,6.0,6.0,1.0,0,0
NETSOL,2022-10-13,8.0,7.0,1.0,0,0
EPQL,2022-10-13,6.0,5.0,1.0,0,0
TOMCL,2022-10-13,8.0,8.0,1.0,0,0
DFML,2022-10-13,8.0,,0.0,0,0
SYS,2022-10-13,9.0,9.0,1.0,1,1
DCL,2022-10-14,6.0,5.0,1.0,0,0
SPWL,2022-10-14,6.0,,0.0,0,0
NETSOL,2022-10-14,9.0,8.0,1.0,1,0
EPQL,2022-10-14,8.0,7.0,1.0,0,0
DFML,2022-10-14,9.0,8.0,1.0,1,0
DFML,2022-10-17,9.0,9.0,1.0,1,1
SPL,2022-10-17,7.0,,0.0,0,0
DOL,2022-10-17,9.0,9.0,1.0,1,1
PREMA,2022-10-18,8.0,,0.0,0,0
MERIT,2022-10-18,9.0,,0.0,0,0
DFML,2022-10-18,9.0,9.0,1.0,1,1
ARPL,2022-10-18,4.0,,0.0,0,0
PKGP,2022-10-18,6.0,5.0,1.0,0,0
SPL,2022-10-18,8.0,,0.0,0,0
FECTC,2022-10-18,9.0,,0.0,0,0
PREMA,2022-10-19,9.0,,0.0,0,0
MARI,2022-10-19,3.0,,0.0,0,0
AHCL,2022-10-19,4.0,,0.0,0,0
EPQL,2022-10-19,9.0,9.0,1.0,1,1
APL,2022-10-19,7.0,,0.0,0,0
MERIT,2022-10-19,9.0,,0.0,0,0
DFML,2022-10-19,9.0,9.0,1.0,1,1
PACE,2022-10-19,7.0,6.0,1.0,0,0
GCIL,2022-10-19,8.0,7.0,1.0,0,0
PKGP,2022-10-19,8.0,7.0,1.0,0,0
FECTC,2022-10-19,9.0,,0.0,0,0
CYAN,2022-10-19,1.0,,0.0,0,0
SIEM,2022-10-20,8.0,,0.0,0,0
MERIT,2022-10-20,9.0,,0.0,0,0
ANL,2022-10-20,5.0,3.0,1.0,0,0
DFML,2022-10-20,9.0,9.0,1.0,1,1
NCPL,2022-10-20,1.0,0.0,1.0,0,0
KCL,2022-10-20,9.0,,0.0,0,0
CYAN,2022-10-20,2.0,,0.0,0,0
LOADS,2022-10-21,7.0,5.0,1.0,0,0
DCL,2022-10-21,7.0,5.0,1.0,0,0
DFML,2022-10-21,9.0,9.0,1.0,1,1
NCPL,2022-10-21,2.0,0.0,1.0,0,0
KCL,2022-10-21,9.0,,0.0,0,0
DFML,2022-10-24,9.0,9.0,1.0,1,1
NCPL,2022-10-24,3.0,1.0,1.0,0,0
OBOY,2022-10-24,1.0,,0.0,0,0
PNSC,2022-10-26,9.0,,0.0,0,0
BPL,2022-10-27,5.0,,0.0,0,0
DIIL,2022-10-27,2.0,,0.0,0,0
SMCPL,2022-10-27,9.0,,0.0,0,0
PNSC,2022-10-27,9.0,,0.0,0,0
FABL,2022-10-28,7.0,7.0,1.0,0,0
EMCO,2022-10-28,3.0,,0.0,0,0
DIIL,2022-10-28,3.0,,0.0,0,0
SMCPL,2022-10-28,9.0,,0.0,0,0
SCL,2022-10-28,7.0,,0.0,0,0
UNIC,2022-10-28,3.0,,0.0,0,0
DIIL,2022-10-31,5.0,,0.0,0,0
SMCPL,2022-10-31,9.0,,0.0,0,0
POL,2022-11-01,5.0,,0.0,0,0
DIIL,2022-11-01,8.0,,0.0,0,0
SMCPL,2022-11-01,9.0,,0.0,0,0
POL,2022-11-02,6.0,,0.0,0,0
SIEM,2022-11-02,9.0,,0.0,0,0
MSCL,2022-11-02,7.0,,0.0,0,0
SNGP,2022-11-02,7.0,7.0,1.0,0,0
APL,2022-11-02,8.0,,0.0,0,0
DIIL,2022-11-02,8.0,,0.0,0,0
SMCPL,2022-11-02,9.0,,0.0,0,0
HASCOL,2022-11-02,9.0,9.0,1.0,1,1
FABL,2022-11-03,8.0,8.0,1.0,0,0
SIEM,2022-11-03,9.0,,0.0,0,0
INKL,2022-11-03,2.0,,0.0,0,0
QUICE,2022-11-03,7.0,,0.0,0,0
DIIL,2022-11-03,8.0,,0.0,0,0
PKGP,2022-11-03,9.0,9.0,1.0,1,1
SPL,2022-11-03,8.0,,0.0,0,0
ZIL,2022-11-03,9.0,,0.0,0,0
AKDHL,2022-11-03,8.0,,0.0,0,0
HASCOL,2022-11-03,9.0,9.0,1.0,1,1
TOWL,2022-11-04,8.0,,0.0,0,0
DIIL,2022-11-04,9.0,,0.0,0,0
SSGC,2022-11-04,2.0,2.0,1.0,0,0
LPL,2022-11-04,7.0,7.0,1.0,0,0
PKGP,2022-11-04,9.0,,0.0,0,0
SPL,2022-11-04,8.0,,0.0,0,0
AKDHL,2022-11-04,8.0,,0.0,0,0
GOC,2022-11-04,8.0,,0.0,0,0
AKDHL,2022-11-07,8.0,,0.0,0,0
SSGC,2022-11-07,5.0,5.0,1.0,0,0
TOWL,2022-11-07,8.0,,0.0,0,0
ZIL,2022-11-07,9.0,,0.0,0,0
ATBA,2022-11-08,8.0,,0.0,0,0
TOWL,2022-11-08,8.0,,0.0,0,0
AKBL,2022-11-08,8.0,,0.0,0,0
BIPL,2022-11-08,7.0,7.0,1.0,0,0
