symbol,signal_date,entry_date,entry_price,exit_date,exit_price,outcome,return_pct,holding_days,rs_rating,rs_score
GCIL,2021-07-07,2021-07-08,40.0,2021-07-09,43.2,tp,8.0,1,99.6,546.98
GCIL,2021-07-12,2021-07-13,44.1,2021-07-15,47.628,tp,8.0,2,100.0,659.27
GCIL,2021-07-16,2021-07-19,53.51,2021-07-26,57.7908,tp,8.0,7,100.0,699.14
GEMSPNL,2025-09-19,2025-09-22,53.24,2025-09-23,57.4992,tp,8.0,1,96.3,159.31
GEMSPNL,2025-09-24,2025-09-25,57.25,2025-09-30,54.96,sl,-4.0,5,96.1,156.45
GEMSPNL,2025-10-31,2025-11-03,65.2,2025-11-04,62.592,sl,-4.0,1,96.8,203.29
GEMSPNL,2025-12-09,2025-12-10,66.97,2025-12-11,64.2912,sl,-4.0,1,96.7,184.1
GFIL,2024-04-18,2024-04-19,10.98,2024-04-22,10.5408,sl,-4.0,3,95.6,60.72
GFIL,2024-05-15,2024-05-16,10.5,2024-05-17,11.34,tp,8.0,1,95.1,77.85
GFIL,2024-07-15,2024-07-18,13.24,2024-07-19,12.7104,sl,-4.0,1,95.2,94.1
GGL,2021-05-18,2021-05-19,41.99,2021-05-21,40.3104,sl,-4.0,2,97.7,189.24
GGL,2021-05-31,2021-06-01,43.41,2021-06-02,46.8828,tp,8.0,1,97.3,203.53
GGL,2021-06-11,2021-06-14,48.0,2021-06-16,51.84,tp,8.0,2,97.4,203.79
GHNI,2023-11-29,2023-11-30,192.0,2023-12-01,184.32,sl,-4.0,1,95.8,45.61
GHNI,2024-05-02,2024-05-03,256.0,2024-05-06,276.48,tp,8.0,3,95.2,67.45
GHNI,2024-05-09,2024-05-10,295.7,2024-05-14,319.356,tp,8.0,4,96.1,105.56
GHNI,2024-07-08,2024-07-09,298.11,2024-07-11,321.9588,tp,8.0,2,96.2,119.0
GHNI,2024-07-12,2024-07-15,358.49,2024-07-19,344.1504,sl,-4.0,4,96.3,132.4
GHNI,2024-07-29,2024-07-30,370.0,2024-07-31,355.2,sl,-4.0,1,95.1,116.65
GHNI,2024-08-02,2024-08-05,392.0,2024-08-07,423.36,tp,8.0,2,95.8,121.81
GHNI,2025-02-12,2025-02-13,700.0,2025-02-14,672.0,sl,-4.0,1,96.9,136.0
GHNI,2025-03-17,2025-03-18,717.52,2025-03-26,774.9216,tp,8.0,8,98.8,153.32
GHNI,2025-04-18,2025-04-21,779.0,2025-04-22,747.84,sl,-4.0,1,97.8,132.31
GLAXO,2024-10-11,2024-10-14,213.45,2024-10-28,230.526,tp,8.0,14,96.7,91.96
GLAXO,2024-10-29,2024-10-30,268.0,2024-10-31,257.28,sl,-4.0,1,96.3,118.95
GLAXO,2024-11-01,2024-11-04,281.0,2024-11-05,303.48,tp,8.0,1,96.7,136.04
GLAXO,2024-11-11,2024-11-12,321.0,2024-11-15,308.16,sl,-4.0,3,97.1,165.07
GLAXO,2024-11-19,2024-11-20,330.0,2024-11-22,356.4,tp,8.0,2,97.1,154.58
GLAXO,2024-11-25,2024-11-26,364.98,2024-11-27,350.3808,sl,-4.0,1,98.2,178.32
GLAXO,2025-01-17,2025-01-20,409.0,2025-01-31,412.66,time,0.8949,11,98.4,183.23
GLAXO,2025-03-19,2025-03-20,410.01,2025-04-07,393.6096,sl,-4.0,18,98.3,141.45
GLAXO,2025-04-10,2025-04-11,415.0,2025-04-14,448.2,tp,8.0,3,98.6,150.6
GLAXO,2025-04-21,2025-04-22,459.95,2025-04-24,441.552,sl,-4.0,2,98.1,155.56
GLPL,2025-05-20,2025-05-21,305.0,2025-05-22,292.8,sl,-4.0,1,96.1,81.92
GRYL,2025-08-11,2025-08-12,14.74,2025-08-13,15.9192,tp,8.0,1,96.9,150.46
GRYL,2025-08-20,2025-08-21,26.0,2025-08-22,24.96,sl,-4.0,1,99.1,420.12
GRYL,2025-09-03,2025-09-04,28.89,2025-09-05,27.7344,sl,-4.0,1,98.8,328.24
GRYL,2025-09-08,2025-09-09,29.9,2025-09-10,32.292,tp,8.0,1,99.1,318.55
GRYL,2025-09-12,2025-09-15,43.43,2025-09-16,41.6928,sl,-4.0,1,99.3,471.41
GRYL,2025-10-27,2025-10-28,41.0,2025-10-29,44.28,tp,8.0,1,99.3,508.31
GVGL,2022-04-14,2022-04-15,79.5,2022-04-28,76.32,sl,-4.0,13,95.3,35.18
GVGL,2023-06-14,2023-06-15,85.8,2023-06-16,82.368,sl,-4.0,1,96.0,34.49
GWLC,2021-01-04,2021-01-05,41.8,2021-01-06,40.128,sl,-4.0,1,97.5,122.23
GWLC,2021-02-16,2021-02-17,42.44,2021-02-23,45.8352,tp,8.0,6,95.5,120.67
GWLC,2021-02-25,2021-02-26,46.4,2021-03-01,44.544,sl,-4.0,3,96.8,151.72
HAEL,2023-10-04,2023-10-05,10.99,2023-10-06,11.8692,tp,8.0,1,96.7,34.85
HAEL,2023-10-09,2023-10-10,13.94,2023-10-12,15.0552,tp,8.0,2,98.3,78.01
HAEL,2023-10-13,2023-10-16,17.1,2023-10-17,18.468,tp,8.0,1,99.6,126.35
HAEL,2023-10-20,2023-10-23,20.99,2023-10-24,20.1504,sl,-4.0,1,99.6,172.47
HAFL,2025-12-16,2025-12-17,551.1,2025-12-18,595.188,tp,8.0,1,96.7,160.59
HALEON,2024-09-10,2024-09-11,467.05,2024-09-12,504.414,tp,8.0,1,95.9,119.05
HALEON,2024-09-20,2024-09-23,539.5,2024-09-24,582.66,tp,8.0,1,97.8,159.36
HALEON,2024-10-01,2024-10-02,560.0,2024-10-08,604.8,tp,8.0,6,97.7,162.49
HALEON,2024-10-14,2024-10-15,615.0,2024-10-17,590.4,sl,-4.0,2,97.8,179.98
HALEON,2024-10-21,2024-10-22,635.0,2024-10-25,609.6,sl,-4.0,3,98.1,166.74
HALEON,2024-11-11,2024-11-12,764.99,2024-11-21,826.1892,tp,8.0,9,98.2,196.05
HALEON,2025-04-11,2025-04-14,853.4,2025-04-15,819.264,sl,-4.0,1,97.2,113.97
HASCOL,2022-11-02,2022-11-03,7.69,2022-11-04,8.3052,tp,8.0,1,97.6,51.89
HCAR,2023-11-29,2023-11-30,236.84,2023-12-01,227.3664,sl,-4.0,1,96.1,47.68
HCAR,2024-01-10,2024-01-11,286.1,2024-01-12,274.656,sl,-4.0,1,95.9,58.65
HUBC,2023-11-13,2023-11-14,121.01,2023-11-17,116.1696,sl,-4.0,3,95.7,33.19
HWQS,2025-07-17,2025-07-18,31.49,2025-07-21,34.0092,tp,8.0,3,96.4,144.49
ICIBL,2025-06-10,2025-06-11,5.74,2025-06-12,5.5104,sl,-4.0,1,97.7,189.91
ICIBL,2025-06-13,2025-06-16,7.4,2025-06-17,7.992,tp,8.0,1,99.3,326.81
ICIBL,2025-06-19,2025-06-20,8.7,2025-06-23,8.352,sl,-4.0,3,99.8,441.53
ICIBL,2025-06-26,2025-06-27,10.22,2025-06-30,11.0376,tp,8.0,3,99.5,526.7
ICIBL,2025-07-01,2025-07-02,11.1,2025-07-03,10.656,sl,-4.0,1,99.8,604.0
ICIBL,2025-07-08,2025-07-09,11.1,2025-07-10,11.988,tp,8.0,1,99.8,557.47
ICL,2023-04-20,2023-04-26,34.9,2023-04-27,37.692,tp,8.0,1,95.4,25.33
ICL,2023-05-11,2023-05-12,37.9,2023-05-25,39.9,time,5.277,13,96.8,36.82
INKL,2025-09-02,2025-09-03,47.0,2025-09-04,45.12,sl,-4.0,1,96.1,141.81
INKL,2025-09-23,2025-09-24,53.0,2025-09-25,57.24,tp,8.0,1,95.2,136.41
INKL,2025-09-26,2025-09-29,74.4,2025-09-30,71.424,sl,-4.0,1,97.3,201.81
INKL,2025-10-16,2025-10-17,80.8,2025-10-20,77.568,sl,-4.0,3,97.9,226.93
INKL,2025-11-03,2025-11-04,77.4,2025-11-05,83.592,tp,8.0,1,97.3,251.19
INKL,2025-11-17,2025-11-18,95.56,2025-11-19,91.7376,sl,-4.0,1,97.7,309.92
INKL,2025-11-21,2025-11-24,103.21,2025-11-25,111.4668,tp,8.0,1,98.4,385.16
ISIL,2023-08-17,2023-09-19,642.5,2023-10-02,693.9,tp,8.0,13,95.3,33.4
ISIL,2023-11-28,2023-11-30,1243.0,2023-12-04,1342.44,tp,8.0,4,98.5,105.76
ISIL,2024-05-14,2024-05-15,1295.0,2024-05-16,1398.6,tp,8.0,1,98.1,142.58
ISIL,2024-05-17,2024-05-20,1548.93,2024-05-21,1672.8444,tp,8.0,1,98.9,168.75
ISIL,2024-05-24,2024-05-27,1698.99,2024-05-29,1631.0304,sl,-4.0,2,98.4,189.62
ISIL,2024-09-13,2024-09-16,1555.0,2024-09-18,1679.4,tp,8.0,2,95.8,122.31
JKSM,2025-08-21,2025-08-22,275.0,2025-08-25,264.0,sl,-4.0,3,98.4,381.47
JKSM,2025-09-15,2025-09-16,272.0,2025-09-17,293.76,tp,8.0,1,98.6,352.22
JOPP,2023-07-14,2023-07-17,70.0,2023-07-19,67.2,sl,-4.0,2,95.3,30.68
JOPP,2023-07-20,2023-07-21,70.0,2023-07-24,75.6,tp,8.0,3,97.5,48.29
JOPP,2023-07-27,2023-08-02,99.38,2023-08-11,95.4048,sl,-4.0,9,100.0,94.14
JOPP,2023-10-05,2023-11-16,118.0,2023-12-06,113.28,sl,-4.0,20,99.6,194.22
JOPP,2023-12-11,2023-12-15,114.36,2023-12-18,123.5088,tp,8.0,3,98.8,161.18
JSBL,2023-08-25,2023-08-28,6.2,2023-08-29,5.952,sl,-4.0,1,97.4,36.08
JSBL,2023-11-08,2023-11-10,7.25,2023-11-17,7.83,tp,8.0,7,95.3,35.39
JUBS,2023-10-11,2023-10-12,6.0,2023-10-13,6.48,tp,8.0,1,96.0,34.56
JUBS,2023-10-24,2023-10-25,7.1,2023-10-27,6.816,sl,-4.0,2,97.5,83.16
JUBS,2023-12-08,2023-12-11,9.4,2023-12-12,9.024,sl,-4.0,1,96.6,79.08
JUBS,2023-12-13,2023-12-14,10.0,2023-12-15,9.6,sl,-4.0,1,97.4,92.04
JUBS,2023-12-28,2023-12-29,10.0,2024-01-03,9.6,sl,-4.0,5,97.3,78.76
JUBS,2024-01-17,2024-01-18,12.2,2024-01-19,13.176,tp,8.0,1,97.3,112.54
JUBS,2024-08-22,2024-08-23,17.6,2024-08-26,16.896,sl,-4.0,3,98.9,255.17
JUBS,2025-08-19,2025-08-20,32.0,2025-08-21,34.56,tp,8.0,1,95.8,124.68
JUBS,2025-08-22,2025-08-25,41.75,2025-08-26,40.08,sl,-4.0,1,97.2,209.36
JUBS,2025-08-27,2025-08-28,47.8,2025-08-29,51.624,tp,8.0,1,98.4,278.75
KCL,2025-07-07,2025-07-08,190.04,2025-07-09,182.4384,sl,-4.0,1,98.8,267.72
KCL,2025-07-10,2025-07-11,241.0,2025-07-14,231.36,sl,-4.0,3,99.0,372.48
KEL,2023-12-15,2023-12-18,5.5,2023-12-19,5.28,sl,-4.0,1,98.1,87.97
KEL,2024-01-05,2024-01-08,6.15,2024-01-09,5.904,sl,-4.0,1,98.3,120.81
KEL,2024-01-11,2024-01-12,6.07,2024-01-15,5.8272,sl,-4.0,3,97.5,106.26
KHYT,2025-05-12,2025-05-13,889.21,2025-05-14,960.3468,tp,8.0,1,99.7,250.53
KHYT,2025-06-03,2025-06-04,3714.44,2025-06-05,3565.8624,sl,-4.0,1,99.7,729.96
KHYT,2025-09-11,2025-09-12,1671.37,2025-09-15,1805.0796,tp,8.0,3,97.0,145.17
KML,2023-11-03,2023-11-06,50.85,2023-11-07,48.816,sl,-4.0,1,97.2,42.75
KOHC,2023-07-11,2023-07-12,185.4,2023-07-14,177.984,sl,-4.0,2,95.1,26.86
KOHP,2021-05-21,2021-05-24,6.3,2021-05-25,6.804,tp,8.0,1,95.3,111.98
KOHP,2024-01-02,2024-01-03,9.2,2024-01-04,8.832,sl,-4.0,1,97.2,73.03
KOHP,2025-09-26,2025-09-29,23.25,2025-09-30,25.11,tp,8.0,1,95.9,154.36
KOHP,2025-10-01,2025-10-02,31.9,2025-10-03,34.452,tp,8.0,1,98.6,258.28
KOHP,2025-10-06,2025-10-07,42.97,2025-10-08,41.2512,sl,-4.0,1,99.1,368.8
KOHTM,2025-05-22,2025-05-23,47.9,2025-05-26,51.732,tp,8.0,3,95.6,79.35
KOHTM,2025-05-27,2025-05-29,66.19,2025-05-30,71.4852,tp,8.0,1,98.4,127.06
KOHTM,2025-06-02,2025-06-03,88.1,2025-06-04,84.576,sl,-4.0,1,98.7,228.76
KOIL,2023-03-13,2023-03-14,7.11,2023-03-15,6.8256,sl,-4.0,1,96.3,30.04
KOIL,2023-05-09,2023-05-10,7.1,2023-05-12,7.668,tp,8.0,2,97.0,36.57
KOIL,2023-05-31,2023-06-01,7.5,2023-06-02,7.2,sl,-4.0,1,96.6,38.55
KOIL,2023-08-15,2023-08-16,7.99,2023-08-18,7.6704,sl,-4.0,2,95.5,26.65
KOIL,2025-10-20,2025-10-21,35.55,2025-10-22,38.394,tp,8.0,1,95.4,166.1
KOIL,2025-10-23,2025-10-24,45.7,2025-10-27,49.356,tp,8.0,3,97.7,278.79
KOIL,2025-11-04,2025-11-05,56.44,2025-11-06,60.9552,tp,8.0,1,98.4,370.61
KOIL,2025-11-10,2025-11-11,73.5,2025-11-12,70.56,sl,-4.0,1,99.5,633.46
LEUL,2025-07-23,2025-07-24,54.8,2025-07-25,52.608,sl,-4.0,1,95.7,133.49
LEUL,2025-08-21,2025-08-22,66.07,2025-08-25,63.4272,sl,-4.0,3,96.3,149.07
LOTCHEM,2022-08-12,2022-08-15,32.0,2022-08-16,30.72,sl,-4.0,1,99.6,103.22
LPGL,2024-07-11,2024-07-12,94.14,2024-07-15,101.6712,tp,8.0,3,98.9,236.3
LPGL,2024-07-18,2024-07-19,123.59,2024-07-22,133.4772,tp,8.0,3,99.3,359.94
LPGL,2024-07-23,2024-07-24,154.0,2024-07-25,166.32,tp,8.0,1,99.2,516.11
LPGL,2024-07-26,2024-07-29,218.97,2024-07-30,236.4876,tp,8.0,1,99.6,752.21
LPGL,2024-07-31,2024-08-01,254.98,2024-08-02,275.3784,tp,8.0,1,100.0,971.72
LPGL,2024-08-08,2024-08-09,497.4,2024-08-12,477.504,sl,-4.0,3,100.0,1632.65
LPL,2023-07-12,2023-07-13,19.75,2023-07-19,21.33,tp,8.0,6,95.3,24.82
LPL,2023-07-20,2023-07-21,22.8,2023-08-01,24.624,tp,8.0,11,97.9,53.55
LPL,2023-08-09,2023-08-10,29.91,2023-08-15,32.3028,tp,8.0,5,99.6,83.38
LSEFSL,2025-06-12,2025-06-13,42.97,2025-06-16,41.2512,sl,-4.0,3,98.5,266.88
LSEFSL,2025-11-03,2025-11-04,30.38,2025-11-05,29.1648,sl,-4.0,1,96.6,207.31
LSEVL,2025-01-21,2025-01-22,13.0,2025-01-27,12.48,sl,-4.0,5,95.1,88.03
LUCK,2023-08-07,2023-08-08,615.5,2023-08-22,602.62,time,-2.0926,14,95.0,23.92
MACFL,2025-07-09,2025-07-10,60.9,2025-07-11,65.772,tp,8.0,1,97.1,215.44
MACTER,2024-12-10,2024-12-11,413.5,2024-12-12,446.58,tp,8.0,1,98.9,213.77
MACTER,2025-04-11,2025-04-14,434.0,2025-04-15,468.72,tp,8.0,1,99.7,204.84
MACTER,2025-04-17,2025-04-18,443.0,2025-04-21,478.44,tp,8.0,3,99.4,201.32
MACTER,2025-06-18,2025-06-19,530.0,2025-06-20,572.4,tp,8.0,1,97.0,171.61
MCBIM,2025-05-13,2025-05-14,93.9,2025-05-19,101.412,tp,8.0,5,96.0,87.85
MCBIM,2025-05-20,2025-05-21,115.0,2025-05-22,110.4,sl,-4.0,1,98.4,128.77
MCBIM,2025-06-04,2025-06-05,119.9,2025-06-18,129.492,tp,8.0,13,96.2,115.44
MCBIM,2025-08-04,2025-08-05,147.0,2025-08-06,141.12,sl,-4.0,1,95.3,103.07
MCBIM,2025-10-02,2025-10-03,224.0,2025-10-06,215.04,sl,-4.0,3,96.8,176.31
MCBIM,2025-10-15,2025-10-16,247.99,2025-10-17,238.0704,sl,-4.0,1,98.0,206.04
MDTL,2021-02-22,2021-02-23,4.0,2021-02-24,3.84,sl,-4.0,1,97.8,185.42
MDTL,2021-05-26,2021-05-27,4.26,2021-05-28,4.0896,sl,-4.0,1,95.9,136.96
META,2024-03-15,2024-03-18,13.13,2024-03-20,14.1804,tp,8.0,2,95.2,76.85
MFFL,2023-11-10,2023-11-13,140.0,2023-11-14,134.4,sl,-4.0,1,95.3,36.43
MFFL,2023-11-22,2023-11-23,158.99,2023-11-24,171.7092,tp,8.0,1,97.3,64.48
MFFL,2023-11-27,2023-11-28,200.0,2023-11-29,216.0,tp,8.0,1,98.5,111.13
MFFL,2023-11-30,2023-12-01,260.0,2023-12-04,249.6,sl,-4.0,3,98.8,153.42
MFL,2022-04-11,2022-04-12,37.97,2022-04-13,36.4512,sl,-4.0,1,95.4,32.42
MSCL,2022-11-02,2022-11-22,29.4,2022-11-23,28.224,sl,-4.0,1,99.2,74.41
MSCL,2023-03-21,2023-03-22,27.45,2023-03-29,29.646,tp,8.0,7,96.5,42.37
MWMP,2025-08-29,2025-09-01,55.4,2025-09-02,59.832,tp,8.0,1,96.3,143.74
MWMP,2025-09-04,2025-09-05,73.41,2025-09-08,79.2828,tp,8.0,3,96.8,184.66
MWMP,2025-09-10,2025-09-11,104.48,2025-09-12,112.8384,tp,8.0,1,98.9,338.82
MWMP,2025-09-16,2025-09-17,125.0,2025-09-18,135.0,tp,8.0,1,99.3,442.28
MWMP,2025-09-19,2025-09-22,170.9,2025-09-23,164.064,sl,-4.0,1,99.5,726.31
NCPL,2022-08-15,2022-08-16,25.34,2022-08-29,24.3264,sl,-4.0,13,97.2,58.33
NCPL,2023-08-11,2023-08-15,24.25,2023-08-17,23.28,sl,-4.0,2,95.8,26.7
NETSOL,2021-01-22,2021-01-25,191.93,2021-01-26,207.2844,tp,8.0,1,98.8,169.44
NETSOL,2021-01-27,2021-01-28,236.0,2021-02-01,254.88,tp,8.0,4,99.4,223.72
NETSOL,2021-02-02,2021-02-03,248.25,2021-02-11,238.32,sl,-4.0,8,100.0,246.15
NETSOL,2021-02-16,2021-02-17,260.0,2021-02-19,280.8,tp,8.0,2,99.4,264.01
NETSOL,2021-02-22,2021-02-23,298.5,2021-02-24,286.56,sl,-4.0,1,99.5,327.04
NPL,2023-11-14,2023-11-15,32.5,2023-11-16,31.2,sl,-4.0,1,95.6,34.75
NRL,2021-01-04,2021-01-05,375.9,2021-01-08,405.972,tp,8.0,3,99.2,144.95
NRL,2021-01-27,2021-01-28,408.0,2021-01-29,440.64,tp,8.0,1,96.4,121.08
NRL,2021-02-08,2021-02-09,507.0,2021-02-11,547.56,tp,8.0,2,97.7,171.59
NRL,2021-02-15,2021-02-16,544.97,2021-02-23,588.5676,tp,8.0,7,98.9,229.58
NRL,2021-02-25,2021-02-26,625.25,2021-03-09,600.24,sl,-4.0,11,98.9,306.16
NRL,2023-12-06,2023-12-07,362.0,2023-12-13,347.52,sl,-4.0,6,95.3,46.03
NRSL,2021-05-26,2021-05-27,20.34,2021-05-31,21.9672,tp,8.0,4,95.0,123.89
NRSL,2021-06-14,2021-06-15,21.6,2021-06-16,20.736,sl,-4.0,1,95.2,149.95
OGDC,2023-02-09,2023-02-10,102.0,2023-02-13,97.92,sl,-4.0,3,95.1,27.26
OML,2025-05-12,2025-05-13,51.95,2025-05-15,56.106,tp,8.0,2,96.3,87.91
OTSU,2025-05-21,2025-05-22,339.0,2025-05-23,325.44,sl,-4.0,1,96.1,84.79
OTSU,2025-05-27,2025-05-29,350.0,2025-05-30,378.0,tp,8.0,1,96.3,96.75
OTSU,2025-06-02,2025-06-03,390.25,2025-06-04,374.64,sl,-4.0,1,97.7,152.67
OTSU,2025-06-11,2025-06-12,460.0,2025-06-13,441.6,sl,-4.0,1,97.2,157.92
PABC,2022-09-08,2022-09-09,43.51,2022-09-19,41.7696,sl,-4.0,10,97.0,37.22
PABC,2022-10-19,2022-10-20,46.86,2022-10-28,44.9856,sl,-4.0,8,97.9,36.69
PABC,2023-04-20,2023-04-26,52.0,2023-04-27,49.92,sl,-4.0,1,98.2,46.78
PABC,2023-04-28,2023-05-02,50.7,2023-05-03,48.672,sl,-4.0,1,97.1,39.16
PABC,2023-05-17,2023-05-18,51.25,2023-05-19,55.35,tp,8.0,1,96.5,41.4
PABC,2023-08-04,2023-08-07,52.25,2023-08-08,50.16,sl,-4.0,1,96.2,23.13
PACE,2024-09-06,2024-09-09,6.19,2024-09-13,6.6852,tp,8.0,4,95.1,109.31
PAEL,2023-12-14,2023-12-15,25.2,2023-12-18,24.192,sl,-4.0,3,96.1,59.28
PAKD,2025-05-27,2025-05-29,214.16,2025-05-30,231.2928,tp,8.0,1,96.9,105.91
PAKD,2025-06-02,2025-06-03,280.0,2025-06-04,302.4,tp,8.0,1,98.4,191.91
PAKD,2025-06-05,2025-06-10,379.41,2025-06-11,364.2336,sl,-4.0,1,98.7,295.3
PAKRI,2024-03-29,2024-04-01,15.2,2024-04-02,16.416,tp,8.0,1,95.5,70.05
PASL,2025-06-13,2025-06-16,3.27,2025-06-17,3.5316,tp,8.0,1,96.8,167.25
PECO,2023-10-27,2023-10-30,355.1,2023-11-07,340.896,sl,-4.0,8,96.8,38.92
PECO,2023-11-22,2023-11-23,650.0,2023-11-24,624.0,sl,-4.0,1,98.5,100.36
PECO,2024-06-12,2024-06-13,680.0,2024-06-14,652.8,sl,-4.0,1,95.9,82.07
PGLC,2025-04-18,2025-04-21,24.3,2025-04-22,23.328,sl,-4.0,1,96.6,101.82
PHDL,2023-10-05,2023-10-06,368.9,2023-10-10,398.412,tp,8.0,4,100.0,267.64
PHDL,2023-10-11,2023-10-12,492.79,2023-10-13,473.0784,sl,-4.0,1,100.0,377.04
PHDL,2024-01-15,2024-01-16,545.5,2024-01-17,523.68,sl,-4.0,1,99.6,250.33
PHDL,2024-06-21,2024-06-24,485.05,2024-06-25,523.854,tp,8.0,1,98.9,176.8
PHDL,2024-06-28,2024-07-01,615.0,2024-07-08,590.4,sl,-4.0,7,99.3,228.16
PIAA,2023-12-18,2023-12-19,9.33,2023-12-20,8.9568,sl,-4.0,1,97.3,88.61
PIAA,2024-01-09,2024-01-10,9.2,2024-01-11,9.936,tp,8.0,1,96.7,70.2
PIAA,2024-01-16,2024-01-17,10.8,2024-01-18,10.368,sl,-4.0,1,98.2,117.16
PIAA,2024-01-19,2024-01-22,12.04,2024-01-23,11.5584,sl,-4.0,1,97.4,148.69
PIAA,2024-03-01,2024-03-04,11.99,2024-03-05,12.9492,tp,8.0,1,98.3,139.55
PIAA,2024-03-07,2024-03-08,16.3,2024-03-11,17.604,tp,8.0,3,98.8,229.6
PIAA,2024-03-29,2024-04-01,30.1,2024-04-02,28.896,sl,-4.0,1,100.0,509.72
PIL,2024-03-05,2024-03-06,3.25,2024-03-07,3.12,sl,-4.0,1,98.8,257.69
PIL,2025-08-11,2025-08-12,6.25,2025-08-13,6.0,sl,-4.0,1,96.2,141.88
PIL,2025-08-20,2025-08-21,6.0,2025-08-22,5.76,sl,-4.0,1,96.0,144.91
PIL,2025-10-08,2025-10-09,6.78,2025-10-10,6.5088,sl,-4.0,1,95.6,142.8
PINL,2023-02-02,2023-02-03,6.66,2023-02-07,6.3936,sl,-4.0,4,97.0,47.37
PINL,2023-02-08,2023-02-09,8.0,2023-02-14,7.68,sl,-4.0,5,97.9,60.25
PINL,2023-11-01,2023-11-02,8.05,2023-11-03,7.728,sl,-4.0,1,95.6,33.48
PIOC,2021-01-13,2021-01-14,112.5,2021-01-15,108.0,sl,-4.0,1,96.7,116.15
PIOC,2021-01-26,2021-01-27,119.79,2021-02-04,129.3732,tp,8.0,8,97.6,128.82
PIOC,2021-02-10,2021-02-11,137.0,2021-02-24,133.34,time,-2.6715,13,97.2,172.45
PIOC,2023-05-31,2023-06-01,90.0,2023-06-06,86.4,sl,-4.0,5,97.4,43.86
PIOC,2023-06-26,2023-06-27,88.75,2023-07-14,85.2,sl,-4.0,17,97.9,44.62
PIOC,2023-07-25,2023-07-26,91.1,2023-08-01,98.388,tp,8.0,6,97.9,41.06
PIOC,2024-02-29,2024-03-01,132.0,2024-03-15,126.72,sl,-4.0,14,95.2,44.7
PKGI,2022-03-31,2022-04-01,9.57,2022-04-04,9.1872,sl,-4.0,3,99.6,180.89
PKGI,2022-04-11,2022-04-12,12.0,2022-04-13,12.96,tp,8.0,1,99.6,192.08
PKGI,2022-04-14,2022-04-15,13.03,2022-04-18,12.5088,sl,-4.0,3,100.0,246.14
PKGI,2023-05-04,2023-05-05,5.8,2023-05-08,6.264,tp,8.0,3,96.8,43.71
PKGP,2022-11-04,2022-11-07,28.6,2022-11-08,27.456,sl,-4.0,1,95.9,34.87
PKGP,2022-11-29,2022-11-30,32.0,2022-12-01,34.56,tp,8.0,1,96.7,52.49
PKGP,2023-03-10,2023-03-13,29.61,2023-03-27,30.01,time,1.3509,14,96.6,37.26
PKGP,2023-04-26,2023-04-27,29.6,2023-05-03,31.968,tp,8.0,6,97.1,44.38
PKGP,2023-05-04,2023-05-05,32.48,2023-05-08,35.0784,tp,8.0,3,98.8,57.18
PKGP,2023-05-11,2023-05-12,35.62,2023-05-23,38.4696,tp,8.0,11,99.1,77.48
PKGP,2023-06-05,2023-06-06,39.5,2023-06-19,40.0,time,1.2658,13,99.1,69.29
PKGP,2023-06-27,2023-07-03,44.22,2023-07-04,42.4512,sl,-4.0,1,99.6,74.29
PKGP,2023-07-26,2023-07-27,43.5,2023-08-04,46.98,tp,8.0,8,98.4,56.09
PKGP,2023-08-09,2023-08-10,50.85,2023-08-16,48.816,sl,-4.0,6,99.2,76.08
PKGP,2024-05-30,2024-05-31,88.5,2024-06-03,84.96,sl,-4.0,3,95.4,92.35
PKGP,2025-06-13,2025-06-16,293.08,2025-06-17,281.3568,sl,-4.0,1,96.6,158.24
PNSC,2022-10-06,2022-10-07,82.01,2022-10-20,78.7296,sl,-4.0,13,97.6,39.79
PNSC,2022-11-16,2022-11-17,110.39,2022-11-18,105.9744,sl,-4.0,1,99.2,80.66
PNSC,2022-11-24,2022-11-25,120.0,2022-11-28,115.2,sl,-4.0,3,99.2,104.93
PNSC,2023-02-22,2023-02-23,118.61,2023-02-24,113.8656,sl,-4.0,1,98.3,77.46
PNSC,2023-05-02,2023-05-03,129.5,2023-05-04,124.32,sl,-4.0,1,99.2,72.27
PNSC,2023-05-19,2023-05-22,137.89,2023-05-23,132.3744,sl,-4.0,1,99.2,80.27
PNSC,2023-05-24,2023-05-25,136.0,2023-05-26,130.56,sl,-4.0,1,99.5,86.93
PNSC,2023-07-17,2023-07-18,132.55,2023-08-01,143.154,tp,8.0,14,98.8,70.62
PNSC,2023-11-17,2023-11-20,209.93,2023-11-21,201.5328,sl,-4.0,1,95.0,42.54
PNSC,2023-12-14,2023-12-15,273.08,2023-12-18,262.1568,sl,-4.0,3,96.9,65.76
PNSC,2024-01-12,2024-01-15,316.89,2024-01-16,304.2144,sl,-4.0,1,96.6,79.19
POML,2025-05-20,2025-05-21,251.0,2025-05-22,271.08,tp,8.0,1,95.8,76.6
PPP,2025-01-02,2025-01-03,189.0,2025-01-06,181.44,sl,-4.0,3,95.7,114.93
PPVC,2023-06-14,2023-06-15,6.38,2023-06-16,6.1248,sl,-4.0,1,98.7,56.6
PPVC,2023-10-18,2023-10-19,7.0,2023-10-20,7.56,tp,8.0,1,96.7,38.52
PREMA,2025-04-23,2025-04-24,85.98,2025-04-25,82.5408,sl,-4.0,1,100.0,384.63
PSMC,2023-11-22,2023-11-23,513.0,2023-11-24,554.04,tp,8.0,1,99.6,261.78
