symbol,anchor_index,anchor_date,outcome,breakout_direction,support_level,resistance_level,height_pct,duration_days
786,1473,2024-05-13,EXPIRED_NO_BREAKOUT,,2.0,5.49,1.745,60
786,1481,2024-05-29,EXPIRED_NO_BREAKOUT,,5.0,26.09,4.218,60
786,1488,2024-06-07,EXPIRED_NO_BREAKOUT,,2.0,5.98,1.9900000000000002,60
786,1490,2024-06-11,EXPIRED_NO_BREAKOUT,,5.0,26.09,4.218,60
786,1500,2024-06-28,EXPIRED_NO_BREAKOUT,,5.0,26.09,4.218,60
786,1504,2024-07-04,VALID,up,2.0,5.98,1.9900000000000002,42
786,1504,2024-07-04,EXPIRED_NO_BREAKOUT,,4.91,26.09,4.313645621181262,60
786,1514,2024-07-22,EXPIRED_NO_BREAKOUT,,4.91,26.09,4.313645621181262,60
786,1520,2024-07-30,REJECTED_TOO_SHORT,,2.0,5.595,1.7974999999999999,10
786,1521,2024-07-31,EXPIRED_NO_BREAKOUT,,4.91,26.09,4.313645621181262,60
786,1533,2024-08-19,EXPIRED_NO_BREAKOUT,,2.0,6.89,2.445,60
786,1539,2024-08-27,VALID,down,5.7,26.09,3.57719298245614,48
786,1543,2024-09-02,EXPIRED_NO_BREAKOUT,,5.53,26.09,3.717902350813743,60
786,1548,2024-09-09,EXPIRED_NO_BREAKOUT,,2.0,6.75,2.375,60
786,1554,2024-09-18,EXPIRED_NO_BREAKOUT,,2.0,6.96,2.48,60
786,1558,2024-09-24,REJECTED_TOO_SHORT,,5.62,26.09,3.642348754448398,20
786,1560,2024-09-26,VALID,up,2.0,6.75,2.375,54
786,1569,2024-10-09,VALID,up,2.0,6.48,2.24,30
786,1569,2024-10-09,EXPIRED_NO_BREAKOUT,,5.005,26.09,4.212787212787213,60
786,1583,2024-10-30,REJECTED_TOO_SHORT,,2.0,6.734999999999999,2.3674999999999997,20
786,1585,2024-11-01,EXPIRED_NO_BREAKOUT,,5.61,26.09,3.6506238859180034,60
786,1589,2024-11-07,REJECTED_TOO_SHORT,,2.0,6.734999999999999,2.3674999999999997,12
786,1590,2024-11-08,EXPIRED_NO_BREAKOUT,,5.82,26.09,3.482817869415807,60
786,1595,2024-11-15,EXPIRED_NO_BREAKOUT,,5.81,26.09,3.49053356282272,60
786,1598,2024-11-20,VALID,up,2.0,7.99,2.995,40
786,1603,2024-11-27,REJECTED_INSUFFICIENT_TOUCHES,,6.06,26.09,3.3052805280528057,596
786,1607,2024-12-03,REJECTED_INSUFFICIENT_TOUCHES,,2.0,7.6,2.8,590
786,1612,2024-12-10,EXPIRED_NO_BREAKOUT,,6.505,26.09,3.01076095311299,60
786,1616,2024-12-16,REJECTED_INSUFFICIENT_TOUCHES,,2.0,8.7,3.3499999999999996,577
786,1619,2024-12-19,EXPIRED_NO_BREAKOUT,,6.57,26.09,2.9710806697108065,60
786,1624,2024-12-27,EXPIRED_NO_BREAKOUT,,6.51,26.09,3.0076804915514592,60
786,1630,2025-01-06,REJECTED_INSUFFICIENT_TOUCHES,,2.0,9.22,3.6100000000000003,556
786,1631,2025-01-07,EXPIRED_NO_BREAKOUT,,8.26,26.09,2.158595641646489,60
786,1634,2025-01-10,EXPIRED_NO_BREAKOUT,,8.26,26.09,2.158595641646489,60
786,1645,2025-01-27,EXPIRED_NO_BREAKOUT,,2.0,12.059999999999999,5.029999999999999,60
786,1648,2025-01-30,EXPIRED_NO_BREAKOUT,,9.31,26.09,1.8023630504833512,60
786,1659,2025-02-17,EXPIRED_NO_BREAKOUT,,8.7,26.09,1.998850574712644,60
786,1667,2025-02-27,EXPIRED_NO_BREAKOUT,,2.0,9.76,3.88,60
786,1668,2025-02-28,VALID,down,8.25,26.09,2.1624242424242426,38
786,1674,2025-03-10,VALID,down,8.04,26.09,2.245024875621891,59
786,1679,2025-03-18,EXPIRED_NO_BREAKOUT,,2.0,9.7,3.8499999999999996,60
786,1688,2025-04-07,VALID,down,8.0,26.09,2.26125,31
786,1695,2025-04-16,REJECTED_INSUFFICIENT_TOUCHES,,2.0,8.99,3.495,456
786,1697,2025-04-18,EXPIRED_NO_BREAKOUT,,7.2,26.09,2.6236111111111113,60
786,1710,2025-05-08,VALID,up,2.0,9.485,3.7424999999999997,50
786,1711,2025-05-09,EXPIRED_NO_BREAKOUT,,6.7,26.09,2.8940298507462687,60
786,1723,2025-05-27,EXPIRED_NO_BREAKOUT,,7.19,26.09,2.628650904033379,60
786,1729,2025-06-05,VALID,up,2.0,9.465,3.7325,22
786,1732,2025-06-12,REJECTED_TOO_SHORT,,8.26,26.09,2.158595641646489,11
786,1735,2025-06-17,REJECTED_TOO_SHORT,,2.0,9.47,3.7350000000000003,10
786,1740,2025-06-24,REJECTED_INSUFFICIENT_TOUCHES,,7.33,26.09,2.5593451568894947,387
786,1745,2025-07-01,EXPIRED_NO_BREAKOUT,,2.0,11.915,4.9575,60
786,1749,2025-07-07,VALID,down,9.6,26.09,1.7177083333333336,23
786,1752,2025-07-10,VALID,up,2.0,10.975,4.4875,32
786,1758,2025-07-18,REJECTED_INSUFFICIENT_TOUCHES,,2.0,10.48,4.24,363
786,1758,2025-07-18,REJECTED_TOO_SHORT,,9.34,26.09,1.7933618843683083,18
786,1766,2025-07-30,EXPIRED_NO_BREAKOUT,,8.71,26.09,1.9954075774971294,60
786,1770,2025-08-05,REJECTED_INSUFFICIENT_TOUCHES,,9.0,26.09,1.8988888888888888,345
786,1775,2025-08-12,VALID,up,2.0,12.49,5.245,23
786,1781,2025-08-21,REJECTED_INSUFFICIENT_TOUCHES,,10.35,26.09,1.5207729468599034,329
786,1784,2025-08-26,REJECTED_TOO_SHORT,,2.0,12.39,5.195,9
786,1788,2025-09-01,EXPIRED_NO_BREAKOUT,,11.035,26.09,1.3642954236520162,60
786,1794,2025-09-09,REJECTED_INSUFFICIENT_TOUCHES,,2.0,17.08,7.539999999999999,310
786,1799,2025-09-16,VALID,down,12.59,26.09,1.0722795869737887,27
786,1804,2025-09-23,EXPIRED_NO_BREAKOUT,,2.0,16.12,7.0600000000000005,60
786,1808,2025-09-29,REJECTED_TOO_SHORT,,12.815000000000001,26.09,1.0358954350370657,11
786,1809,2025-09-30,REJECTED_INSUFFICIENT_TOUCHES,,2.0,15.86,6.93,289
786,1813,2025-10-06,REJECTED_TOO_SHORT,,12.6,26.09,1.0706349206349206,7
786,1817,2025-10-10,EXPIRED_NO_BREAKOUT,,2.0,13.82,5.91,60
786,1818,2025-10-13,EXPIRED_NO_BREAKOUT,,11.65,26.09,1.2394849785407724,60
786,1824,2025-10-21,EXPIRED_NO_BREAKOUT,,11.7,26.09,1.22991452991453,60
786,1826,2025-10-23,EXPIRED_NO_BREAKOUT,,2.0,13.6,5.8,60
786,1830,2025-10-29,EXPIRED_NO_BREAKOUT,,11.71,26.09,1.2280102476515797,60
786,1831,2025-10-30,EXPIRED_NO_BREAKOUT,,2.0,13.4,5.7,60
786,1839,2025-11-11,EXPIRED_NO_BREAKOUT,,2.0,14.11,6.055,60
786,1840,2025-11-12,REJECTED_TOO_SHORT,,12.58,26.09,1.073926868044515,13
786,1844,2025-11-18,EXPIRED_NO_BREAKOUT,,2.0,14.0,6.0,60
786,1850,2025-11-26,EXPIRED_NO_BREAKOUT,,11.1,26.09,1.3504504504504504,60
786,1852,2025-11-28,EXPIRED_NO_BREAKOUT,,2.0,13.18,5.59,60
786,1858,2025-12-08,EXPIRED_NO_BREAKOUT,,2.0,13.75,5.875,60
786,1865,2025-12-17,VALID,up,2.0,13.32,5.66,57
786,1868,2025-12-22,VALID,down,11.71,26.09,1.2280102476515797,38
786,1871,2025-12-26,VALID,up,2.0,13.82,5.91,48
786,1880,2026-01-08,REJECTED_TOO_SHORT,,12.55,26.09,1.0788844621513942,15
786,1881,2026-01-09,VALID,up,2.0,13.7,5.85,34
786,1884,2026-01-14,REJECTED_TOO_SHORT,,12.55,26.09,1.0788844621513942,9
786,1885,2026-01-15,VALID,up,2.0,13.24,5.62,28
786,1888,2026-01-20,REJECTED_TOO_SHORT,,11.575,26.09,1.2539956803455725,13
786,1889,2026-01-21,VALID,up,2.0,12.99,5.495,21
786,1897,2026-02-02,REJECTED_TOO_SHORT,,2.0,11.99,4.995,8
786,1898,2026-02-03,VALID,up,11.1,26.045,1.3463963963963965,29
786,1909,2026-02-19,REJECTED_INSUFFICIENT_TOUCHES,,16.5,26.09,0.5812121212121212,147
786,1912,2026-02-24,REJECTED_TOO_SHORT,,2.0,26.0,12.0,8
786,1926,2026-03-16,REJECTED_INSUFFICIENT_TOUCHES,,2.0,50.79,24.395,122
786,1928,2026-03-18,REJECTED_INSUFFICIENT_TOUCHES,,34.79,26.09,0.2500718597298074,120
786,1935,2026-03-31,REJECTED_INSUFFICIENT_TOUCHES,,2.0,68.72,33.36,107
786,1938,2026-04-03,REJECTED_INSUFFICIENT_TOUCHES,,43.0,26.09,0.39325581395348835,104
786,1940,2026-04-07,REJECTED_INSUFFICIENT_TOUCHES,,2.0,59.99,28.995,100
786,1954,2026-04-27,REJECTED_HEIGHT_FLOOR,,26.41,26.045,0.013820522529344886,0
786,1956,2026-04-29,REJECTED_INSUFFICIENT_TOUCHES,,2.0,34.0,16.0,78
786,1959,2026-05-06,REJECTED_INSUFFICIENT_TOUCHES,,27.0,26.09,0.03370370370370371,71
786,1963,2026-05-12,EXPIRED_NO_BREAKOUT,,2.0,30.7,14.35,60
786,1967,2026-05-18,EXPIRED_NO_BREAKOUT,,2.0,29.43,13.715,59
786,1970,2026-05-21,REJECTED_HEIGHT_FLOOR,,25.0,26.045,0.041800000000000066,0
786,1972,2026-05-25,EXPIRED_NO_BREAKOUT,,2.0,28.8,13.4,52
786,1977,2026-06-05,EXPIRED_NO_BREAKOUT,,2.0,29.235,13.6175,41
786,1982,2026-06-12,REJECTED_TOO_SHORT,,23.85,26.045,0.0920335429769392,3
786,1983,2026-06-15,EXPIRED_NO_BREAKOUT,,2.0,27.08,12.54,31
786,1996,2026-07-06,EXPIRED_NO_BREAKOUT,,2.0,26.12,12.06,10
786,1999,2026-07-09,EXPIRED_NO_BREAKOUT,,24.0,26.09,0.08708333333333333,7
AABS,8,2005-01-17,REJECTED_INSUFFICIENT_TOUCHES,,65.0,214.54500000000002,2.300692307692308,7850
AABS,12,2005-01-26,EXPIRED_NO_BREAKOUT,,47.35,75.0,0.583949313621964,60
AABS,23,2005-02-22,VALID,up,70.0,61.0,0.12857142857142856,1617
AABS,35,2005-03-14,EXPIRED_NO_BREAKOUT,,47.35,74.45,0.5723336853220697,60
AABS,45,2005-04-14,REJECTED_HEIGHT_FLOOR,,58.0,61.0,0.05172413793103448,181
AABS,49,2005-04-20,EXPIRED_NO_BREAKOUT,,52.0,65.75,0.2644230769230769,60
AABS,51,2005-04-27,REJECTED_HEIGHT_FLOOR,,58.0,61.0,0.05172413793103448,168
AABS,56,2005-05-12,EXPIRED_NO_BREAKOUT,,47.35,61.0,0.2882787750791974,60
AABS,63,2005-06-17,EXPIRED_NO_BREAKOUT,,56.0,61.0,0.08928571428571429,60
AABS,72,2005-07-19,EXPIRED_NO_BREAKOUT,,52.55,61.0,0.16079923882017133,60
AABS,76,2005-08-12,EXPIRED_NO_BREAKOUT,,47.35,61.0,0.2882787750791974,60
AABS,78,2005-08-17,EXPIRED_NO_BREAKOUT,,55.5,61.0,0.0990990990990991,60
AABS,80,2005-08-25,EXPIRED_NO_BREAKOUT,,47.6,58.75,0.23424369747899157,60
AABS,87,2005-10-03,VALID,down,51.7,61.0,0.17988394584139258,59
AABS,91,2005-10-12,EXPIRED_NO_BREAKOUT,,47.35,61.0,0.2882787750791974,60
AABS,93,2005-10-18,EXPIRED_NO_BREAKOUT,,47.35,61.0,0.2882787750791974,60
AABS,100,2005-11-16,VALID,up,51.0,61.0,0.19607843137254902,30
AABS,103,2005-11-21,EXPIRED_NO_BREAKOUT,,47.6,57.5,0.20798319327731088,60
AABS,106,2005-12-01,REJECTED_TOO_SHORT,,50.25,61.0,0.21393034825870647,15
AABS,108,2005-12-05,EXPIRED_NO_BREAKOUT,,47.35,55.0,0.1615628299894403,60
AABS,112,2005-12-09,REJECTED_TOO_SHORT,,52.0,61.0,0.17307692307692307,7
AABS,118,2005-12-19,EXPIRED_NO_BREAKOUT,,47.6,68.0,0.42857142857142855,60
AABS,133,2006-01-17,EXPIRED_NO_BREAKOUT,,47.35,61.0,0.2882787750791974,60
AABS,139,2006-01-27,EXPIRED_NO_BREAKOUT,,45.25,61.0,0.34806629834254144,60
AABS,144,2006-02-03,EXPIRED_NO_BREAKOUT,,47.35,54.95,0.16050686378035905,60
AABS,150,2006-02-22,EXPIRED_NO_BREAKOUT,,45.6,61.0,0.337719298245614,60
AABS,155,2006-03-08,EXPIRED_NO_BREAKOUT,,47.35,51.95,0.0971488912354805,60
AABS,159,2006-03-20,EXPIRED_NO_BREAKOUT,,47.35,52.5,0.10876451953537483,60
AABS,165,2006-03-29,EXPIRED_NO_BREAKOUT,,47.35,51.7,0.09186906019007395,60
AABS,167,2006-04-03,VALID,down,48.0,61.0,0.2708333333333333,37
AABS,172,2006-04-21,VALID,up,47.35,51.25,0.0823653643083421,47
AABS,175,2006-05-10,EXPIRED_NO_BREAKOUT,,47.175,61.0,0.293057763645999,60
AABS,179,2006-05-19,REJECTED_TOO_SHORT,,47.35,51.5,0.08764519535374865,19
AABS,187,2006-06-09,REJECTED_INSUFFICIENT_TOUCHES,,180.8,53.85,0.7021570796460177,7342
AABS,192,2006-06-26,EXPIRED_NO_BREAKOUT,,47.6,61.0,0.28151260504201675,60
AABS,197,2006-07-20,VALID,down,51.0,61.0,0.19607843137254902,127
AABS,201,2006-07-31,VALID,down,52.0,61.0,0.17307692307692307,116
AABS,203,2006-08-24,EXPIRED_NO_BREAKOUT,,47.6,60.95,0.2804621848739496,60
AABS,206,2006-11-24,VALID,up,48.0,61.0,0.2708333333333333,21
AABS,213,2006-12-18,EXPIRED_NO_BREAKOUT,,47.6,67.05,0.40861344537815114,60
AABS,214,2007-01-17,EXPIRED_NO_BREAKOUT,,46.0,61.0,0.32608695652173914,60
AABS,218,2007-01-23,VALID,up,47.6,58.25,0.22373949579831928,52
AABS,224,2007-03-14,EXPIRED_NO_BREAKOUT,,51.75,61.0,0.178743961352657,60
AABS,227,2007-04-05,VALID,up,52.0,60.25,0.15865384615384615,57
AABS,230,2007-05-18,REJECTED_TOO_SHORT,,52.0,61.0,0.17307692307692307,17
AABS,238,2007-06-04,VALID,up,52.0,62.95,0.21057692307692313,25
AABS,239,2007-06-06,REJECTED_TOO_SHORT,,56.45,61.0,0.0806023029229406,14
AABS,243,2007-06-19,REJECTED_TOO_SHORT,,52.0,63.85,0.2278846153846154,13
AABS,244,2007-06-20,REJECTED_TOO_SHORT,,55.1,61.0,0.1070780399274047,8
AABS,248,2007-06-29,EXPIRED_NO_BREAKOUT,,52.0,66.75,0.28365384615384615,60
AABS,253,2007-07-10,REJECTED_HEIGHT_FLOOR,,58.3,61.0,0.04631217838765014,0
AABS,257,2007-08-03,EXPIRED_NO_BREAKOUT,,52.0,64.35,0.23749999999999988,60
AABS,260,2007-08-13,REJECTED_TOO_SHORT,,56.1,61.0,0.08734402852049908,4
AABS,263,2007-08-20,EXPIRED_NO_BREAKOUT,,52.0,66.65,0.28173076923076934,60
AABS,269,2007-10-22,REJECTED_TOO_SHORT,,57.0,61.0,0.07017543859649122,0
AABS,274,2007-11-21,EXPIRED_NO_BREAKOUT,,52.0,66.375,0.2764423076923077,60
AABS,282,2007-12-17,REJECTED_TOO_SHORT,,55.2,61.0,0.10507246376811588,1
AABS,284,2007-12-24,EXPIRED_NO_BREAKOUT,,56.1,65.0,0.15864527629233507,60
AABS,288,2008-01-02,REJECTED_INSUFFICIENT_TOUCHES,,54.15,214.54500000000002,2.9620498614958453,6770
AABS,290,2008-01-04,VALID,up,52.0,59.6,0.1461538461538462,31
AABS,295,2008-01-21,REJECTED_TOO_SHORT,,52.0,61.0,0.17307692307692307,14
AABS,295,2008-01-21,REJECTED_TOO_SHORT,,56.45,61.0,0.0806023029229406,14
AABS,300,2008-02-04,EXPIRED_NO_BREAKOUT,,56.1,61.95,0.10427807486631019,60
AABS,303,2008-02-11,VALID,up,56.1,61.0,0.08734402852049908,58
AABS,305,2008-02-15,VALID,up,56.1,61.0,0.08734402852049908,54
AABS,308,2008-03-06,VALID,up,56.0,61.0,0.08928571428571429,34
AABS,312,2008-03-14,VALID,up,56.1,60.0,0.06951871657754008,26
AABS,322,2008-03-31,REJECTED_TOO_SHORT,,55.2,61.0,0.10507246376811588,9
AABS,334,2008-04-16,REJECTED_TOO_SHORT,,56.1,74.9,0.3351158645276293,7
AABS,336,2008-04-18,VALID,up,66.25,61.0,0.07924528301886792,439
AABS,344,2008-05-05,REJECTED_HEIGHT_FLOOR,,79.9,84.5,0.05757196495619517,1435
AABS,350,2008-06-03,EXPIRED_NO_BREAKOUT,,56.1,93.0,0.6577540106951871,60
AABS,352,2008-06-05,VALID,up,79.8,61.0,0.23558897243107765,301
AABS,355,2008-07-14,EXPIRED_NO_BREAKOUT,,56.1,96.05,0.712121212121212,60
AABS,371,2009-01-28,REJECTED_INSUFFICIENT_TOUCHES,,61.47,214.54500000000002,2.490239141044412,6378
AABS,382,2009-02-20,EXPIRED_NO_BREAKOUT,,56.1,96.0,0.7112299465240641,60
AABS,390,2009-04-02,REJECTED_TOO_SHORT,,79.8,61.0,0.23558897243107765,0
AABS,394,2009-04-21,REJECTED_INSUFFICIENT_TOUCHES,,180.8,88.95,0.5080199115044248,6295
AABS,403,2009-06-10,EXPIRED_NO_BREAKOUT,,56.1,80.5,0.4349376114081996,60
AABS,409,2009-07-01,REJECTED_TOO_SHORT,,67.0,61.0,0.08955223880597014,0
AABS,413,2009-07-15,EXPIRED_NO_BREAKOUT,,56.1,78.5,0.3992869875222816,60
AABS,417,2009-07-28,REJECTED_TOO_SHORT,,70.3,61.0,0.13229018492176384,0
AABS,425,2009-09-03,EXPIRED_NO_BREAKOUT,,56.1,79.3,0.41354723707664875,60
AABS,427,2009-09-14,REJECTED_TOO_SHORT,,71.16,61.0,0.14277684092186618,0
AABS,429,2009-09-16,EXPIRED_NO_BREAKOUT,,56.1,79.8,0.42245989304812825,60
AABS,435,2009-10-05,EXPIRED_NO_BREAKOUT,,56.1,82.5,0.4705882352941176,60
AABS,436,2009-10-06,VALID,up,75.0,61.0,0.18666666666666668,31
AABS,442,2009-10-20,REJECTED_TOO_SHORT,,72.0,61.0,0.1527777777777778,0
AABS,445,2009-10-29,VALID,up,56.1,82.0,0.4616755793226381,53
AABS,448,2009-11-06,REJECTED_TOO_SHORT,,75.05,61.0,0.18720852764823448,0
AABS,454,2009-11-20,VALID,up,56.1,82.0,0.4616755793226381,31
AABS,455,2009-11-25,REJECTED_TOO_SHORT,,74.55,61.0,0.181757209926224,0
AABS,465,2009-12-30,EXPIRED_NO_BREAKOUT,,56.1,98.25,0.7513368983957219,60
AABS,470,2010-01-11,VALID,up,91.2,61.0,0.331140350877193,24
AABS,473,2010-01-14,EXPIRED_NO_BREAKOUT,,56.1,96.0,0.7112299465240641,60
AABS,477,2010-02-04,REJECTED_TOO_SHORT,,90.0,61.0,0.32222222222222224,0
AABS,480,2010-02-11,EXPIRED_NO_BREAKOUT,,56.1,96.05,0.712121212121212,60
AABS,481,2010-02-17,REJECTED_TOO_SHORT,,90.0,61.0,0.32222222222222224,0
AABS,484,2010-03-05,REJECTED_TOO_SHORT,,90.0,61.0,0.32222222222222224,0
AABS,487,2010-03-11,EXPIRED_NO_BREAKOUT,,56.1,94.0,0.6755793226381461,60
AABS,491,2010-03-22,EXPIRED_NO_BREAKOUT,,83.51,94.5,0.1316010058675607,60
AABS,494,2010-04-06,EXPIRED_NO_BREAKOUT,,56.1,94.0,0.6755793226381461,60
AABS,497,2010-04-20,EXPIRED_NO_BREAKOUT,,56.1,94.0,0.6755793226381461,60
AABS,503,2010-05-12,REJECTED_TOO_SHORT,,79.32499999999999,61.0,0.23101166088874872,0
AABS,509,2010-06-02,EXPIRED_NO_BREAKOUT,,56.1,92.05,0.640819964349376,60
AABS,510,2010-06-15,REJECTED_TOO_SHORT,,80.275,61.0,0.2401121146060418,0
AABS,515,2010-06-24,REJECTED_TOO_SHORT,,79.9,61.0,0.23654568210262833,0
AABS,517,2010-07-09,EXPIRED_NO_BREAKOUT,,79.9,87.1,0.0901126408010011,60
AABS,523,2010-08-12,REJECTED_TOO_SHORT,,73.66,61.0,0.17187075753461847,0
AABS,526,2010-08-19,REJECTED_TOO_SHORT,,56.1,82.0,0.4616755793226381,8
AABS,531,2010-08-27,EXPIRED_NO_BREAKOUT,,76.95,94.5,0.22807017543859645,60
AABS,541,2010-09-17,REJECTED_TOO_SHORT,,56.1,95.0,0.6934046345811051,19
AABS,544,2010-10-04,EXPIRED_NO_BREAKOUT,,85.0,94.5,0.11176470588235295,60
AABS,546,2010-10-06,EXPIRED_NO_BREAKOUT,,56.1,98.1,0.748663101604278,60
AABS,549,2010-10-12,REJECTED_TOO_SHORT,,92.15,61.0,0.33803581117742815,0
AABS,559,2010-11-11,REJECTED_TOO_SHORT,,92.0,61.0,0.33695652173913043,0
AABS,562,2010-11-22,VALID,up,56.1,95.0,0.6934046345811051,49
AABS,563,2010-11-23,REJECTED_TOO_SHORT,,91.0,61.0,0.32967032967032966,0
AABS,564,2010-11-24,VALID,up,56.1,95.0,0.6934046345811051,47
AABS,566,2010-12-22,REJECTED_TOO_SHORT,,56.1,95.0,0.6934046345811051,19
AABS,572,2011-01-10,REJECTED_HEIGHT_FLOOR,,90.0,94.5,0.05,0
AABS,574,2011-01-13,REJECTED_TOO_SHORT,,56.1,98.375,0.7535650623885918,6
AABS,577,2011-01-18,REJECTED_HEIGHT_FLOOR,,97.0,94.5,0.02577319587628866,920
AABS,581,2011-02-01,EXPIRED_NO_BREAKOUT,,56.1,102.89,0.8340463458110516,60
AABS,584,2011-02-11,EXPIRED_NO_BREAKOUT,,88.41,94.5,0.06888361045130645,60
AABS,588,2011-02-21,EXPIRED_NO_BREAKOUT,,56.1,101.9,0.8163992869875223,60
AABS,601,2011-06-14,REJECTED_TOO_SHORT,,88.35,94.5,0.06960950764006799,2
AABS,604,2011-06-29,EXPIRED_NO_BREAKOUT,,56.1,103.49,0.844741532976827,60
AABS,606,2011-07-05,REJECTED_HEIGHT_FLOOR,,90.125,94.5,0.04854368932038835,0
AABS,612,2011-07-22,VALID,down,84.65,94.5,0.11636148848198456,48
AABS,614,2011-08-01,VALID,up,56.1,94.5,0.6844919786096256,57
AABS,616,2011-08-05,EXPIRED_NO_BREAKOUT,,86.45,94.5,0.09311740890688255,60
AABS,618,2011-08-30,VALID,up,56.1,92.4,0.6470588235294118,24
AABS,621,2011-09-08,REJECTED_TOO_SHORT,,80.33,94.5,0.17639736088634386,19
AABS,626,2011-09-27,EXPIRED_NO_BREAKOUT,,56.1,99.9,0.7807486631016043,60
AABS,633,2011-11-28,EXPIRED_NO_BREAKOUT,,86.45,94.5,0.09311740890688255,60
AABS,634,2011-11-30,EXPIRED_NO_BREAKOUT,,56.1,95.5,0.7023172905525846,60
AABS,638,2011-12-30,VALID,down,83.14,94.5,0.13663699783497715,42
AABS,646,2012-01-20,EXPIRED_NO_BREAKOUT,,79.9,91.0,0.13892365456821018,60
AABS,647,2012-01-23,VALID,down,80.5,94.5,0.17391304347826086,22
AABS,649,2012-02-03,EXPIRED_NO_BREAKOUT,,79.9,91.0,0.13892365456821018,60
AABS,657,2012-02-21,EXPIRED_NO_BREAKOUT,,76.0,94.5,0.24342105263157895,60
AABS,669,2012-03-16,EXPIRED_NO_BREAKOUT,,80.0,87.09,0.08862500000000004,60
AABS,669,2012-03-16,EXPIRED_NO_BREAKOUT,,79.225,94.5,0.192805301356895,60
AABS,674,2012-03-26,EXPIRED_NO_BREAKOUT,,80.0,86.945,0.08681249999999992,60
AABS,680,2012-04-09,REJECTED_HEIGHT_FLOOR,,79.9,84.55,0.05819774718397987,0
AABS,683,2012-04-17,EXPIRED_NO_BREAKOUT,,79.9,94.5,0.18272841051314134,60
AABS,690,2012-05-09,EXPIRED_NO_BREAKOUT,,80.0,94.5,0.18125,60
AABS,693,2012-05-14,EXPIRED_NO_BREAKOUT,,80.0,94.5,0.18125,60
AABS,697,2012-05-18,EXPIRED_NO_BREAKOUT,,80.0,91.35,0.14187499999999992,60
AABS,697,2012-05-18,EXPIRED_NO_BREAKOUT,,83.14,94.5,0.13663699783497715,60
AABS,703,2012-06-01,VALID,up,80.0,90.65,0.13312500000000008,48
AABS,708,2012-06-15,VALID,up,83.32,94.5,0.13418146903504571,35
AABS,718,2012-07-13,REJECTED_TOO_SHORT,,83.755,94.5,0.1282908483075638,7
AABS,727,2012-08-29,EXPIRED_NO_BREAKOUT,,80.0,101.0,0.2625,60
AABS,732,2012-09-24,VALID,up,87.4,94.5,0.08123569794050337,30
AABS,737,2012-10-24,REJECTED_TOO_SHORT,,80.0,98.6,0.23249999999999993,13
AABS,739,2012-11-01,REJECTED_HEIGHT_FLOOR,,92.575,94.5,0.020793950850661595,0
AABS,741,2012-11-06,VALID,up,80.0,101.79,0.2723750000000001,31
AABS,744,2012-11-16,REJECTED_HEIGHT_FLOOR,,95.0,94.5,0.005263157894736842,185
AABS,749,2012-12-07,VALID,up,80.0,103.72,0.2965,41
AABS,756,2013-01-17,REJECTED_INSUFFICIENT_TOUCHES,,180.8,108.0,0.4026548672566372,4928
AABS,763,2013-05-20,REJECTED_HEIGHT_FLOOR,,95.0,94.5,0.005263157894736842,0
AABS,766,2013-06-03,EXPIRED_NO_BREAKOUT,,80.0,114.0,0.425,60
AABS,776,2013-07-26,REJECTED_HEIGHT_FLOOR,,96.0,94.5,0.015625,0
AABS,777,2013-07-29,EXPIRED_NO_BREAKOUT,,80.0,105.26,0.3157500000000001,60
AABS,781,2013-09-24,REJECTED_HEIGHT_FLOOR,,93.25,94.5,0.013404825737265416,0
AABS,785,2013-10-04,EXPIRED_NO_BREAKOUT,,80.0,114.0,0.425,60
AABS,802,2013-11-27,REJECTED_HEIGHT_FLOOR,,90.25,94.5,0.04709141274238227,0
AABS,804,2013-11-29,REJECTED_HEIGHT_FLOOR,,90.25,94.5,0.04709141274238227,0
AABS,809,2013-12-18,EXPIRED_NO_BREAKOUT,,80.0,102.0,0.275,60
AABS,819,2014-01-06,EXPIRED_NO_BREAKOUT,,80.0,98.5,0.23125,60
AABS,820,2014-01-07,REJECTED_HEIGHT_FLOOR,,94.5,94.5,0.0,0
AABS,827,2014-01-17,EXPIRED_NO_BREAKOUT,,80.0,98.505,0.23131249999999995,60
AABS,835,2014-01-30,REJECTED_HEIGHT_FLOOR,,91.76,94.5,0.02986050566695722,0
AABS,842,2014-02-18,VALID,up,80.0,98.5,0.23125,55
AABS,848,2014-02-27,VALID,up,80.0,101.79,0.2723750000000001,47
AABS,856,2014-03-24,VALID,up,80.0,98.7,0.23375000000000004,21
AABS,856,2014-03-24,REJECTED_HEIGHT_FLOOR,,90.625,94.5,0.04275862068965517,0
AABS,867,2014-04-17,EXPIRED_NO_BREAKOUT,,80.0,116.65,0.45812500000000006,60
AABS,869,2014-04-21,VALID,up,105.0,94.5,0.1,42
AABS,873,2014-04-25,VALID,up,80.0,113.435,0.4179375,27
AABS,878,2014-05-13,REJECTED_INSUFFICIENT_TOUCHES,,103.0,214.54500000000002,1.0829611650485438,4447
AABS,885,2014-05-23,REJECTED_INSUFFICIENT_TOUCHES,,180.8,125.0,0.30862831858407086,4437
AABS,891,2014-06-02,REJECTED_TOO_SHORT,,105.87,94.5,0.10739586285066595,0
AABS,895,2014-06-06,REJECTED_INSUFFICIENT_TOUCHES,,109.0,214.54500000000002,0.9683027522935781,4423
