sector,symbol,start,end,kind,outcome,direction,breakout_idx,type_trigger,entry_price,lfd_level,r_lfd_denom,rolling_status,rolling_stop,r_rolling_denom,opposite_stop,r_opposite_denom,lfd_hit_bar,rolling_hit_bar,opposite_hit_bar,anchor_bar,simultaneous_hit,horizon_reached,realized_R_lfd,realized_R_rolling,realized_R_opposite,realistic_realized_R,realized_R_realistic,close_at_breakout_check,sma_at_breakout,passes_sma,R_final,risk_pct_of_price,friction_in_R,R_net_friction_cgt
CABLE & ELECTRICAL GOODS,PAEL,1000,1080,descending,down,down,1085,4.0,13.4691,14.1692,0.7001000000000008,skipped_risk_gt_6pct,14.81,,15.993470041351776,2.5243700413517782,1088.0,,1110.0,1088,False,False,-1.0,,-0.235108161750401,-1.142979574346521,-1.142979574346521,13.4691,16.587155,True,-1.142979574346521,5.1978231656161205,0.03847764605056416,-1.1814572203970852
CABLE & ELECTRICAL GOODS,PAEL,2160,2240,symmetrical,up,up,2243,1.0,22.1,20.0,2.1000000000000014,skipped_risk_gt_6pct,19.7,,19.608216973786664,2.491783026213337,,,,2333,False,True,3.347619047619044,,2.8212729302852693,,3.347619047619044,22.1,17.4555545,True,3.347619047619044,9.502262443438921,0.021047619047619034,2.824428571428568
CABLE & ELECTRICAL GOODS,PAEL,4200,4280,descending,sequential,down,4293,4.0,14.5,15.25,0.75,no_valid_consolidation,,,16.716614494726088,2.2166144947260875,4297.0,,4304.0,4297,False,False,-1.0,,-0.2255692188197958,-1.0,-1.0,14.5,20.027449999999998,True,-1.0,5.172413793103448,0.03866666666666667,-1.0386666666666666
CABLE & ELECTRICAL GOODS,PAEL,4240,4320,ascending,sequential,down,4334,4.0,15.68,16.24,0.5599999999999987,skipped_risk_gt_6pct,16.7,,17.07100636074512,1.39100636074512,4342.0,,4348.0,4342,False,False,-1.0,,-0.2516163907492968,-1.0,-1.0,15.68,17.994,True,-1.0,3.5714285714285636,0.056000000000000126,-1.056
CABLE & ELECTRICAL GOODS,PAEL,4640,4720,symmetrical,up,up,4728,4.0,23.92,22.44,1.4800000000000004,skipped_risk_gt_6pct,22.03,,21.855362035225056,2.064637964774945,4733.0,,,4733,False,False,-1.0,,-0.6780849833654048,-1.0,-1.0,23.92,16.88015,True,-1.0,6.187290969899667,0.03232432432432432,-1.0323243243243243
CABLE & ELECTRICAL GOODS,PAEL,4760,4840,descending,up,up,4859,4.0,26.23,25.0,1.2300000000000004,skipped_risk_gt_6pct,24.16,,23.786,2.4440000000000026,4861.0,,4874.0,4861,False,False,-1.0,,-0.3805237315875608,-1.0,-1.0,26.23,24.364050000000002,True,-1.0,4.689287075867329,0.042650406504065035,-1.042650406504065
CABLE & ELECTRICAL GOODS,PAEL,4800,4880,ascending,up,up,4881,1.0,32.38,30.5,1.8800000000000023,no_valid_consolidation,,,25.273580526464755,7.106419473535247,,,,4971,False,True,7.563829787234032,,2.0010076879019274,,7.563829787234032,32.38,24.920949999999998,True,7.563829787234032,5.806053119209395,0.03444680851063826,6.394808510638289
CABLE & ELECTRICAL GOODS,PAEL,4960,5040,descending,up,up,5044,2.0,42.49,40.8,1.6900000000000048,skipped_risk_gt_6pct,39.4,,39.8194661592265,2.6705338407735013,,,,5134,False,True,7.781065088757374,,4.924109104789023,,7.781065088757374,42.49,39.0612,True,7.781065088757374,3.977406448576147,0.05028402366863891,6.563621301775129
TECHNOLOGY & COMMUNICATION,PAKD,600,680,descending,down,down,700,4.0,111.0,114.0,3.0,skipped_risk_gt_6pct,117.67,,120.74410380721515,9.744103807215168,701.0,,705.0,701,False,False,-1.0,,-0.1026261644769768,,-1.0,111.0,113.54,True,-1.0,2.7027027027027026,0.07400000000000001,-1.074
TECHNOLOGY & COMMUNICATION,PAKD,2960,3040,symmetrical,down,down,3041,1.0,69.99,74.75,4.760000000000005,no_valid_consolidation,,,79.84113636363634,9.851136363636344,,,,3131,False,True,2.195378151260501,,1.0607913254123909,,2.195378151260501,69.99,83.2872,True,2.195378151260501,6.8009715673667746,0.02940756302521005,1.8366638655462157
CHEMICAL,PAKOXY,3000,3080,descending,down,down,3090,4.0,163.3546,170.0455,6.690899999999999,skipped_risk_gt_6pct,174.72,,177.9805779698733,14.625977969873304,3091.0,,,3091,False,False,-1.0,,-0.4574668452107588,-1.0,-1.0,163.3546,179.954179,True,-1.0,4.095936080159358,0.048828886995770385,-1.0488288869957705
CHEMICAL,PAKOXY,3800,3880,descending,up,up,3887,2.0,156.05,151.0,5.050000000000011,ok,146.93,9.120000000000005,146.54124309703593,9.50875690296408,3936.0,3936.0,3936.0,3936,True,False,-1.0,-1.0,-1.0,-1.396039603960395,-1.396039603960395,156.05,154.5111,True,-1.396039603960395,3.2361422620954894,0.06180198019801967,-1.4578415841584147
TRANSPORT,PICT,680,760,ascending,sequential,up,761,4.0,77.35,72.5,4.849999999999994,skipped_risk_gt_6pct,68.31,,69.81235356762514,7.537646432374856,773.0,,774.0,773,False,False,-1.0,,-0.9220384721348996,-1.0,-1.0,77.35,67.8955,True,-1.0,6.2702003878474395,0.03189690721649489,-1.031896907216495
TRANSPORT,PICT,2600,2680,ascending,up,up,2681,4.0,368.2,363.0,5.199999999999989,skipped_risk_gt_6pct,338.58,,331.55093233551617,36.64906766448382,2684.0,,,2684,False,False,-1.0,,0.1309719538827896,-1.5769230769230782,-1.5769230769230782,368.2,301.6934,True,-1.5769230769230782,1.412275936990763,0.14161538461538492,-1.7185384615384631
TRANSPORT,PICT,4680,4760,descending,up,up,4771,4.0,44.07,42.0,2.0700000000000003,skipped_risk_gt_6pct,41.09,,41.14642865714629,2.9235713428537125,4775.0,,4790.0,4775,False,False,-1.0,,-0.7422428754147843,-1.0,-1.0,44.07,42.10735,True,-1.0,4.697072838665759,0.042579710144927535,-1.0425797101449275
TRANSPORT,PICT,4720,4800,descending,down,down,4801,1.0,39.05,40.26,1.2100000000000009,skipped_risk_gt_6pct,41.86,,41.846409553641365,2.796409553641368,4861.0,,4861.0,4861,True,False,-1.0,,-1.0,-1.148760330578512,-1.148760330578512,39.05,41.6361,True,-1.148760330578512,3.098591549295777,0.0645454545454545,-1.2133057851239664
INSURANCE,PIL,1040,1120,symmetrical,up,up,1132,4.0,3.0552,2.6659,0.3893,no_valid_consolidation,,,2.4137059701492536,0.6414940298507465,1135.0,,1186.0,1135,False,False,-1.0,,-0.1451299554910297,-1.0,-1.0,3.0552,2.9413850000000004,True,-1.0,12.742210002618485,0.015695864371949655,-1.0156958643719496
CEMENT,PIOC,2560,2640,descending,up,up,2641,4.0,87.64,87.0,0.6400000000000006,ok,83.7,3.9399999999999977,84.52942412708921,3.110575872910786,2642.0,2660.0,2642.0,2642,True,False,-1.0,-0.0177664974619308,-1.0,-4.9062499999999964,-4.9062499999999964,87.64,85.73305,True,-3.0,0.7302601551802835,0.2738749999999998,-3.273875
CEMENT,PIOC,3880,3960,descending,up,up,3965,4.0,135.35,127.0,8.349999999999994,skipped_risk_gt_6pct,125.73,,121.67428571428572,13.675714285714264,3985.0,,4002.0,3985,False,False,-1.0,,-0.6149587381176232,-1.0,-1.0,135.35,108.8626,True,-1.0,6.169190986331729,0.03241916167664673,-1.0324191616766467
CEMENT,PIOC,4480,4560,descending,up,up,4561,4.0,99.57,99.5,0.0699999999999931,ok,96.44,3.1299999999999955,84.3184,15.251599999999996,4562.0,,,4562,False,False,-1.0,0.7092651757188551,0.1455584987804567,-13.857142857144208,-13.857142857144208,99.57,76.4684,True,-3.0,0.07030229988951803,2.8448571428574234,-5.844857142857423
INSURANCE,PKGI,1320,1400,descending,sequential,down,1402,3.0,1.2685,1.4185,0.1500000000000001,skipped_risk_gt_6pct,1.43,,1.415187933153109,0.146687933153109,1411.0,,1411.0,1411,True,False,-1.0,,-1.0,-1.0633333333333324,-1.0633333333333324,1.2685,1.5114400000000001,True,-1.0633333333333324,11.824990145841554,0.016913333333333322,-1.0802466666666657
POWER GENERATION & DISTRIBUTION,PKGP,1440,1520,ascending,up,up,1521,4.0,14.6209,13.7536,0.8673000000000002,no_valid_consolidation,,,12.665617501251878,1.9552824987481223,1523.0,,1546.0,1523,False,False,-1.0,,-0.5329664642665243,-1.0,-1.0,14.6209,14.469611,True,-1.0,5.931919375688228,0.03371589991928975,-1.0337158999192897
POWER GENERATION & DISTRIBUTION,PKGP,1960,2040,symmetrical,up,up,2041,1.0,11.1323,10.5822,0.5501000000000005,skipped_risk_gt_6pct,10.27,,7.752991455665263,3.3793085443347373,2085.0,,2116.0,2085,False,False,-1.0,,-0.1781133602047257,-1.0,-1.0,11.1323,8.9595975,True,-1.0,4.941476604115954,0.04047373204871839,-1.0404737320487183
POWER GENERATION & DISTRIBUTION,PKGP,2960,3040,descending,up,up,3051,4.0,51.63,50.01,1.6200000000000043,ok,49.5,2.1300000000000026,47.50406779661017,4.12593220338983,3053.0,,,3053,False,False,-1.0,-0.7652582159624416,-0.3950622355502615,-1.0061728395061718,-1.0061728395061718,51.63,39.8609205,True,-1.0061728395061718,3.1377106333527105,0.06374074074074057,-1.0699135802469124
PAPER & BOARD,PKGS,1000,1080,ascending,sequential,up,1092,4.0,175.78,166.5,9.28,skipped_risk_gt_6pct,155.43,,157.4595313921747,18.32046860782529,1098.0,,1099.0,1098,False,False,-1.0,,-0.8198480247161616,-1.0000000000000002,-1.0000000000000002,175.78,149.4462,True,-1.0000000000000002,5.27932643076573,0.03788362068965517,-1.0378836206896553
PAPER & BOARD,PKGS,1320,1400,symmetrical,up,up,1401,4.0,132.55,129.0,3.550000000000012,skipped_risk_gt_6pct,121.87,,106.01430224642615,26.535697753573857,1404.0,,1436.0,1404,False,False,-1.0,,-0.1477255294510605,-1.0,-1.0,132.55,117.73110000000001,True,-1.0,2.678234628442106,0.07467605633802793,-1.074676056338028
PAPER & BOARD,PKGS,4040,4120,symmetrical,down,down,4130,4.0,472.19,479.98,7.79000000000002,ok,489.69,17.5,483.9556207871274,11.765620787127377,4131.0,,,4131,False,False,-1.0,-0.4102857142857147,-0.6102525425479937,-1.0000000000000002,-1.0000000000000002,472.19,500.12980000000005,True,-1.0000000000000002,1.649759630657155,0.12122978177150162,-1.1212297817715018
TRANSPORT,PNSC,920,1000,symmetrical,sequential,down,1001,4.0,25.5076,26.986,1.4784000000000006,skipped_risk_gt_6pct,27.64,,27.2774393939394,1.7698393939393997,1004.0,,1004.0,1004,True,False,-1.0,,-1.0,-1.4366883116883102,-1.4366883116883102,25.5076,36.43036,True,-1.4366883116883102,5.795919647477617,0.03450703463203462,-1.4711953463203449
TRANSPORT,PNSC,1280,1360,descending,sequential,down,1361,4.0,22.6411,23.1705,0.529399999999999,ok,23.81,1.1688999999999972,24.92880257561436,2.2877025756143574,1379.0,1380.0,1381.0,1379,False,False,-1.0,-0.6462486098040893,-0.3302002664385413,-1.0,-1.0,22.6411,26.848717999999998,True,-1.0,2.338225616246556,0.08553494522100508,-1.085534945221005
TRANSPORT,PNSC,4640,4720,ascending,up,up,4746,1.0,225.7073,206.5912,19.116100000000017,skipped_risk_gt_6pct,201.33,,201.861543436158,23.84575656384206,,,,4836,False,True,10.853296435988502,,8.700613018695169,,10.853296435988502,225.7073,191.37017550000002,True,10.853296435988502,8.469420351047582,0.02361436694723294,9.201687603642993
OIL & GAS EXPLORATION COMPANIES,POL,400,480,ascending,sequential,down,493,4.0,344.75,353.0,8.25,ok,359.61,14.860000000000014,359.6517649530747,14.90176495307469,495.0,511.0,511.0,495,False,False,-1.0,-0.2960969044414517,-0.2952670380894796,-1.0,-1.0,344.75,365.03531649999996,True,-1.0,2.393038433647571,0.08357575757575757,-1.0835757575757576
OIL & GAS EXPLORATION COMPANIES,POL,1640,1720,ascending,sequential,up,1721,3.0,379.17,374.25,4.920000000000016,ok,366.3,12.870000000000005,363.84922010398606,15.32077989601396,1730.0,1731.0,1733.0,1730,False,False,-1.0,-0.760683760683762,-0.6390014128815404,-1.4796747967479686,-1.4796747967479686,379.17,357.61065,True,-1.4796747967479686,1.2975710103647482,0.15413414634146294,-1.6338089430894316
OIL & GAS EXPLORATION COMPANIES,POL,1720,1800,descending,up,up,1809,1.0,375.35,368.99,6.360000000000014,ok,355.41,19.94,363.8333925686591,11.5166074313409,,,,1899,False,True,7.855345911949666,2.505516549648946,4.338083094161962,,7.855345911949666,375.35,365.17015,True,7.855345911949666,1.6944185426934897,0.11803459119496831,6.559009433962247
CEMENT,POWER,4560,4640,descending,up,up,4659,4.0,5.52,5.22,0.2999999999999998,skipped_risk_gt_6pct,5.04,,5.01194196834637,0.5080580316536292,4664.0,,4676.0,4664,False,False,-1.0,,-0.4330213997088933,-1.066666666666665,-1.066666666666665,5.52,4.85455,True,-1.066666666666665,5.43478260869565,0.03680000000000002,-1.103466666666665
CEMENT,POWER,4920,5000,symmetrical,up,up,5001,1.0,15.65,15.0,0.6500000000000004,skipped_risk_gt_6pct,14.56,,14.276334355828212,1.3736656441717887,,,,5091,False,True,3.2769230769230764,,1.5505956700869676,,3.2769230769230764,15.65,11.689649999999999,True,3.2769230769230764,4.153354632587861,0.04815384615384613,2.7372307692307687
CEMENT,POWERPS,400,480,symmetrical,up,up,481,4.0,30.3,28.77,1.5300000000000011,no_valid_consolidation,,,23.93898720682303,6.361012793176972,484.0,,,484,False,False,-1.0,,-0.1006129087944116,-1.0,-1.0,30.3,23.519050000000004,True,-1.0,5.049504950495053,0.03960784313725488,-1.0396078431372549
OIL & GAS EXPLORATION COMPANIES,PPL,400,480,ascending,sequential,down,483,4.0,230.5,243.5,13.0,skipped_risk_gt_6pct,247.55,,247.6701317046824,17.170131704682376,499.0,,499.0,499,True,False,-1.0,,-1.0,-1.0,-1.0,230.5,244.77875,True,-1.0,5.639913232104121,0.03546153846153847,-1.0354615384615384
OIL & GAS EXPLORATION COMPANIES,PPL,3000,3080,ascending,up,up,3087,4.0,178.83,170.62,8.210000000000008,skipped_risk_gt_6pct,167.81,,163.86914443785813,14.960855562141887,3100.0,,3107.0,3100,False,False,-1.0,,-0.6951474103069998,-1.0,-1.0,178.83,170.5481,True,-1.0,4.590952301068057,0.043563946406820916,-1.043563946406821
PAPER & BOARD,PPP,320,400,symmetrical,down,down,411,2.0,25.2687,25.6516,0.3828999999999993,skipped_risk_gt_6pct,27.07,,26.938711660018413,1.6700116600184138,417.0,,497.0,417,False,False,-1.0,,0.3668237861244908,-1.0000000000000002,-1.0000000000000002,25.2687,38.525713,True,-1.0000000000000002,1.5153134114536928,0.13198589710107103,-1.1319858971010712
CHEMICAL,PPVC,960,1040,symmetrical,up,up,1042,4.0,1.3813,1.3354,0.0459,ok,1.3,0.0812999999999999,1.2919779661016952,0.0893220338983047,1046.0,,,1046,False,False,-1.0,-0.5227552275522758,-0.4758064516129049,-1.629629629629629,-1.629629629629629,1.3813,1.00109,True,-1.629629629629629,3.322956635053935,0.06018736383442266,-1.6898169934640517
REFINERY,PRL,1680,1760,symmetrical,down,down,1765,2.0,46.9895,47.9314,0.9418999999999969,skipped_risk_gt_6pct,50.71,,49.98401845767639,2.994518457676385,1792.0,,1824.0,1792,False,False,-1.0,,0.0754044442174554,-1.0,-1.0,46.9895,49.707860000000004,True,-1.0,2.0044903648687407,0.09977598471175317,-1.0997759847117532
REFINERY,PRL,2480,2560,descending,down,down,2561,4.0,35.8182,36.005,0.1868000000000051,no_valid_consolidation,,,45.83597992015379,10.017779920153792,2562.0,,,2562,False,False,-1.0,,-0.178732215547865,-4.334047109207607,-4.334047109207607,35.8182,84.319845,True,-3.0,0.5215225779073351,0.3834925053533086,-3.3834925053533085
REFINERY,PRL,2640,2720,symmetrical,up,up,2721,4.0,37.0482,35.1098,1.9384000000000008,skipped_risk_gt_6pct,32.91,,33.370081594372806,3.6781184056271954,2725.0,,2761.0,2725,False,False,-1.0,,-0.4698869936747709,-1.0000000000000002,-1.0000000000000002,37.0482,35.561705,True,-1.0000000000000002,5.232103044142497,0.038225546842756905,-1.038225546842757
REFINERY,PRL,2760,2840,descending,down,down,2849,4.0,31.5287,33.5528,2.024099999999997,skipped_risk_gt_6pct,35.45,,35.40480359919377,3.876103599193769,2853.0,,2868.0,2853,False,False,-1.0,,-0.5141503442824703,-1.0,-1.0,31.5287,33.863048,True,-1.0,6.419865075312325,0.031153302702435697,-1.0311533027024358
REFINERY,PRL,2840,2920,ascending,down,down,2921,4.0,33.6696,33.7863,0.1166999999999944,ok,34.91,1.240399999999994,35.30672276995305,1.637122769953045,2922.0,2923.0,2923.0,2922,False,False,-1.0,-0.351418897129957,-0.2662598114205563,-1.0000000000000009,-1.0000000000000009,33.6696,34.567463000000004,True,-1.0000000000000009,0.3466034642526029,0.5770282776349892,-1.57702827763499
MISCELLANEOUS,PSEL,920,1000,ascending,up,up,1002,1.0,551.25,525.0,26.25,skipped_risk_gt_6pct,495.0,,504.9795965153601,46.27040348463993,,,,1092,False,True,15.914285714285716,,9.028449473942402,,15.914285714285716,551.25,368.35245000000003,True,15.914285714285716,4.761904761904762,0.042,13.48514285714286
OIL & GAS MARKETING COMPANIES,PSO,1200,1280,ascending,down,down,1281,4.0,255.0,268.99,13.990000000000007,no_valid_consolidation,,,322.04968240525096,67.04968240525096,1284.0,,,1284,False,False,-1.0,,-0.2657730709639339,-1.0000000000000002,-1.0000000000000002,255.0,302.30165,True,-1.0000000000000002,5.486274509803925,0.036454610436025714,-1.036454610436026
OIL & GAS MARKETING COMPANIES,PSO,1480,1560,ascending,down,down,1561,1.0,268.06,269.0,0.9399999999999976,ok,276.22,8.160000000000025,285.534546298753,17.474546298753012,1622.0,,,1622,False,False,-1.0,0.2745098039215689,0.1281864468298016,-7.085106382978768,-7.085106382978768,268.06,280.70689999999996,True,-3.0,0.35066776094904034,0.5703404255319164,-3.570340425531916
TEXTILE COMPOSITE,QUET,1280,1360,symmetrical,up,up,1361,1.0,18.66,16.16,2.5,no_valid_consolidation,,,8.740877006766624,9.919122993233376,1376.0,,,1376,False,False,-1.0,,-0.2631281013231198,-1.0439999999999998,-1.0439999999999998,18.66,9.5526,True,-1.0439999999999998,13.39764201500536,0.014928,-1.0589279999999999
FOOD & PERSONAL CARE PRODUCTS,QUICE,3400,3480,descending,down,down,3483,2.0,3.21,3.48,0.27,no_valid_consolidation,,,3.753063427800271,0.5430634278002708,3530.0,,3554.0,3530,False,False,-1.0,,-0.1288983872170169,-1.0,-1.0,3.21,3.2268,True,-1.0,8.41121495327103,0.023777777777777776,-1.0237777777777777
FOOD & PERSONAL CARE PRODUCTS,QUICE,3640,3720,ascending,down,down,3746,2.0,4.58,5.0,0.4199999999999999,skipped_risk_gt_6pct,5.05,,5.199405708937764,0.619405708937764,3780.0,,3780.0,3780,True,False,-1.0,,-1.0,-1.0000000000000002,-1.0000000000000002,4.58,4.7596,True,-1.0000000000000002,9.170305676855893,0.021809523809523817,-1.021809523809524
FOOD & PERSONAL CARE PRODUCTS,QUICE,4760,4840,ascending,up,up,4843,2.0,8.43,8.13,0.2999999999999989,skipped_risk_gt_6pct,7.92,,8.0490176970453,0.380982302954699,4877.0,,4877.0,4877,True,False,-1.0,,-1.0,-1.0000000000000002,-1.0000000000000002,8.43,7.044099999999999,True,-1.0000000000000002,3.5587188612099516,0.05620000000000021,-1.0562000000000005
TEXTILE COMPOSITE,REDCO,2040,2120,symmetrical,down,down,2129,4.0,3.05,3.2,0.1500000000000003,no_valid_consolidation,,,3.758717434869741,0.7087174348697411,2130.0,,2218.0,2130,False,False,-1.0,,0.0141099957585179,-1.0000000000000004,-1.0000000000000004,3.05,3.4145,True,-1.0000000000000004,4.918032786885256,0.04066666666666659,-1.040666666666667
INSURANCE,RICL,840,920,ascending,sequential,down,922,4.0,7.58,8.01,0.4299999999999997,skipped_risk_gt_6pct,8.33,,8.281154642637265,0.701154642637265,925.0,,932.0,925,False,False,-1.0,,-0.6275363140219965,,-1.0,7.58,9.20725,True,-1.0,5.672823218997357,0.0352558139534884,-1.0352558139534884
CHEMICAL,SARC,1320,1400,symmetrical,sequential,down,1401,4.0,14.75,15.4,0.6500000000000004,ok,15.63,0.8800000000000008,16.81962962962963,2.069629629629631,1402.0,1402.0,1413.0,1402,True,False,-1.0,-1.0,-0.4831782390837505,-1.0,-1.0,14.75,16.15335,True,-1.0,4.406779661016952,0.045384615384615364,-1.0453846153846154
AUTOMOBILE ASSEMBLER,SAZEW,2000,2080,descending,up,up,2085,1.0,24.4019,23.2399,1.1620000000000026,skipped_risk_gt_6pct,22.77,,22.96233247303018,1.439567526969821,,,,2175,False,True,1.3699655765920786,,1.105818219830803,,1.3699655765920786,24.4019,22.7999845,True,1.3699655765920786,4.761924276388324,0.041999827882960326,1.1224709122203065
COMMERCIAL BANKS,SBL,2880,2960,descending,up,up,2975,4.0,8.16,7.0,1.16,no_valid_consolidation,,,6.0,2.16,3000.0,,,3000,False,False,-1.0,,-0.6435185185185187,-1.0000000000000002,-1.0000000000000002,8.16,7.122000000000001,True,-1.0000000000000002,14.215686274509803,0.014068965517241381,-1.0140689655172417
FOOD & PERSONAL CARE PRODUCTS,SCL,1800,1880,symmetrical,sequential,down,1894,4.0,195.858,220.9723,25.114299999999982,no_valid_consolidation,,,224.90990296964625,29.05190296964622,1905.0,,1911.0,1905,False,False,-1.0,,-0.757268810342165,-1.0715170241655163,-1.0715170241655163,195.858,199.15970549999997,True,-1.0715170241655163,12.822708288658099,0.015597329011758256,-1.0871143531772747
PHARMACEUTICALS,SEARL,1040,1120,descending,down,down,1122,3.0,23.4085,24.4394,1.030899999999999,skipped_risk_gt_6pct,25.09,,24.69289654569306,1.2843965456930595,1128.0,,1156.0,1128,False,False,-1.0,,-0.3632834435475864,-1.0,-1.0,23.4085,25.698386999999997,True,-1.0,4.403955828011188,0.04541371617033665,-1.0454137161703367
PHARMACEUTICALS,SEARL,1280,1360,descending,up,up,1361,4.0,28.1809,27.6654,0.5154999999999994,no_valid_consolidation,,,26.428488178350364,1.7524118216496376,1362.0,,1367.0,1362,False,False,-1.0,,-0.3448390341438935,-1.0,-1.0,28.1809,26.5165815,True,-1.0,1.8292531466347752,0.10933423860329791,-1.1093342386032978
PHARMACEUTICALS,SEARL,4160,4240,descending,down,down,4248,1.0,83.5,104.3,20.8,skipped_risk_gt_6pct,105.55,,105.04057070316816,21.54057070316816,,,,4338,False,True,1.4177884615384615,,1.3690445070548969,,1.4177884615384615,83.5,114.52765,True,1.4177884615384615,24.910179640718564,0.008028846153846154,1.197091346153846
PAPER & BOARD,SEPL,320,400,symmetrical,up,up,401,4.0,58.17,55.7609,2.4091000000000022,skipped_risk_gt_6pct,53.61,,48.781057874015744,9.388942125984258,404.0,,,404,False,False,-1.0,,-0.2659724563738552,-1.0,-1.0,58.17,58.0216525,True,-1.0,4.141481863503528,0.048291893238138685,-1.0482918932381387
OIL & GAS MARKETING COMPANIES,SHEL,3360,3440,ascending,down,down,3441,1.0,191.7087,202.0375,10.3288,no_valid_consolidation,,,230.35228887399464,38.643588873994645,,,,3531,False,True,6.525966230346215,,1.7442841610749236,,6.525966230346215,191.7087,217.2515075,True,6.525966230346215,5.387757571774259,0.037121195104949274,5.509950100689334
FOOD & PERSONAL CARE PRODUCTS,SHEZ,600,680,ascending,down,down,681,4.0,118.86,121.0,2.140000000000001,skipped_risk_gt_6pct,126.25,,156.93620253164556,38.07620253164556,683.0,,,683,False,False,-1.0,,0.0,-0.9999999999999998,-0.9999999999999998,118.86,134.17285,True,-0.9999999999999998,1.8004374894834265,0.11108411214953268,-1.1110841121495325
FOOD & PERSONAL CARE PRODUCTS,SHEZ,3040,3120,descending,up,up,3121,1.0,175.74,151.01,24.73000000000001,no_valid_consolidation,,,117.0027677100494,58.7372322899506,3132.0,,,3132,False,False,-1.0,,-0.2342636767778761,-1.040841083704003,-1.040841083704003,175.74,106.71615,True,-1.040841083704003,14.0719244338227,0.01421269712899312,-1.055053780832996
MISCELLANEOUS,SHFA,720,800,descending,down,down,803,3.0,19.25,21.45,2.2,no_valid_consolidation,,,22.864446036294176,3.614446036294176,,,,893,False,True,1.5227272727272732,,0.926836357870954,,1.5227272727272732,19.25,21.94255,True,1.5227272727272732,11.428571428571429,0.0175,1.276818181818182
MISCELLANEOUS,SHFA,1120,1200,descending,up,up,1208,2.0,32.9,31.0,1.8999999999999984,skipped_risk_gt_6pct,29.53,,29.438355193193907,3.461644806806092,1292.0,,1295.0,1292,False,False,-1.0,,-0.6730904324495924,-1.0000000000000002,-1.0000000000000002,32.9,30.082449999999998,True,-1.0000000000000002,5.775075987841941,0.03463157894736845,-1.0346315789473686
MISCELLANEOUS,SHFA,4280,4360,descending,sequential,up,4361,3.0,550.02,542.0,8.019999999999982,ok,534.6,15.41999999999996,497.82278436845775,52.19721563154224,4383.0,4383.0,4392.0,4383,True,False,-1.0,-1.0,-0.3435049127249814,-1.0,-1.0,550.02,510.6731,True,-1.0,1.4581287953165307,0.13716209476309257,-1.1371620947630925
INSURANCE,SHNI,1080,1160,descending,down,down,1165,4.0,6.0005,7.0044,1.003900000000001,no_valid_consolidation,,,7.492536438571243,1.492036438571243,1168.0,,1246.0,1168,False,False,-1.0,,-0.6206952967494699,-0.9999999999999998,-0.9999999999999998,6.0005,7.8079235,True,-0.9999999999999998,16.730272477293575,0.011954377926088245,-1.011954377926088
COMMERCIAL BANKS,SILK,1760,1840,ascending,sequential,up,1841,4.0,1.7971,1.7357,0.0613999999999999,skipped_risk_gt_6pct,1.65,,1.6412823625922888,0.1558176374077111,1844.0,,1852.0,1844,False,False,-1.0,,-0.1970251924669515,,-1.0,1.7971,1.6673689999999999,True,-1.0,3.41661565856101,0.05853745928338771,-1.0585374592833876
CHEMICAL,SITC,520,600,symmetrical,up,up,627,3.0,330.65,305.0,25.649999999999977,skipped_risk_gt_6pct,301.95,,305.16222983658406,25.48777016341592,648.0,,648.0,648,True,False,-1.0,,-1.0,-1.0,-1.0,330.65,260.96375,True,-1.0,7.757447451988502,0.02578167641325538,-1.0257816764132555
CHEMICAL,SITC,800,880,ascending,up,up,881,4.0,178.99,175.0,3.990000000000009,no_valid_consolidation,,,161.44304545454548,17.546954545454525,882.0,,904.0,882,False,False,-1.0,,0.1270875805954409,-1.0,-1.0,178.99,176.98255,True,-1.0,2.2291748142354373,0.08971929824561384,-1.0897192982456139
CHEMICAL,SITC,3800,3880,descending,sequential,down,3884,4.0,218.68,233.05,14.370000000000005,no_valid_consolidation,,,245.5648854961832,26.884885496183188,3885.0,,3888.0,3885,False,False,-1.0,,-0.5661173450844997,-1.0,-1.0,218.68,247.04715,True,-1.0,6.5712456557526995,0.030435629784272784,-1.0304356297842727
CEMENT,SMCPL,2520,2600,ascending,sequential,up,2601,4.0,16.65,15.61,1.0399999999999991,no_valid_consolidation,,,12.771037702813125,3.878962297186876,2602.0,,2609.0,2602,False,False,-1.0,,-0.3222511342547801,-1.2019230769230762,-1.2019230769230762,16.65,11.9148,True,-1.2019230769230762,6.246246246246242,0.03201923076923079,-1.233942307692307
CEMENT,SMCPL,2640,2720,descending,up,up,2737,4.0,13.5,13.1,0.4000000000000003,skipped_risk_gt_6pct,12.09,,12.372739403453693,1.127260596546309,2738.0,,,2738,False,False,-1.0,,-0.0266131896137531,-1.499999999999998,-1.499999999999998,13.5,13.39525,True,-1.499999999999998,2.962962962962965,0.06749999999999996,-1.567499999999998
CEMENT,SMCPL,3080,3160,descending,up,up,3161,3.0,46.34,44.2,2.140000000000001,no_valid_consolidation,,,38.76299826689775,7.577001733102257,3169.0,,3200.0,3169,False,False,-1.0,,0.6202981292015188,-0.9999999999999998,-0.9999999999999998,46.34,29.6125,True,-0.9999999999999998,4.618040569702203,0.043308411214953255,-1.043308411214953
