symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse
AGHA,2026-02-24,pivot,6.97,0.29,,0.547,0.547,,0.43,downtrend,-0.123,-0.1243,-0.1136,-0.0067,-0.2179
AGHA,2026-03-12,pivot,6.52,1.84,,0.56,0.56,,0.31,downtrend,-0.0391,-0.0662,0.0045,0.0797,-0.0932
AGHA,2026-04-02,pivot,6.29,0.53,,0.621,0.621,,0.44,downtrend,0.0351,0.0824,0.1176,0.3023,-0.0611
AGHA,2026-04-03,pivot,6.28,2.12,,0.414,0.414,,0.36,downtrend,0.0823,0.1211,0.1475,0.3245,-0.0264
AGHA,2026-04-13,pivot,6.84,3.56,,0.4,0.4,,0.53,downtrend,0.0324,0.1603,,0.2544,-0.0118
AGHA,2026-04-20,pivot,7.09,3.99,,0.412,0.412,,2.05,neutral,0.0779,0.0191,,0.1653,-0.041
AGHA,2026-04-28,pivot,7.75,1.89,,0.821,0.821,,0.35,uptrend,-0.0076,,,0.0546,-0.1066
AGHA,2026-04-30,pivot,7.19,2.13,,0.609,0.609,,0.59,uptrend,,,,0.108,-0.036
AGL,2020-03-30,pivot,2.12,1.57,0.625,0.938,0.938,0.313,0.25,downtrend,0.1333,0.1911,0.3244,0.6222,-0.0178
AGL,2020-05-04,pivot,3.08,2.6,0.611,0.611,0.611,0.222,0.7,uptrend,0.1667,0.4151,0.2201,0.6447,-0.0535
AGL,2020-05-21,pivot,4.13,0.73,0.414,0.414,0.414,0.483,0.33,uptrend,-0.0843,0.0251,0.0524,0.1913,-0.1298
AGL,2020-06-25,pivot,4.5,1.93,0.579,0.579,0.579,0.421,0.28,uptrend,0.0348,0.1217,0.1478,0.2696,-0.0413
AGL,2020-08-03,pivot,5.22,0.38,0.411,0.804,0.804,0.393,1.85,uptrend,-0.0729,-0.0608,-0.0694,0.0382,-0.1354
AGL,2020-08-13,pivot,5.08,1.97,0.586,0.586,0.586,0.69,0.35,uptrend,0.0057,0.019,0.0949,0.2068,-0.0228
AGL,2020-08-26,pivot,5.32,0.31,0.8,0.8,0.8,0.0,0.64,uptrend,0.0218,-0.0073,-0.0491,0.1564,-0.0545
AGL,2020-10-01,pivot,4.79,1.88,0.462,0.462,0.462,0.538,0.15,downtrend,-0.1356,-0.167,-0.0825,0.0413,-0.2141
AGL,2020-10-06,pivot,4.18,4.38,0.44,0.44,0.44,0.44,0.66,downtrend,-0.08,0.0311,0.14,0.1889,-0.0978
AGL,2020-10-16,pivot,4.16,0.16,0.833,0.833,0.833,0.0,0.31,downtrend,0.1382,0.0539,0.1265,0.3255,0.0094
AGL,2020-11-02,pivot,4.55,4.99,0.643,0.643,0.643,0.357,0.37,downtrend,0.1478,0.0457,0.0674,0.2304,-0.0435
AGL,2020-11-19,pivot,4.73,1.41,0.5,0.5,0.5,0.25,0.28,downtrend,0.0042,0.0146,0.1172,0.2113,-0.0795
AGL,2020-12-21,pivot,5.17,3.29,0.414,0.414,0.414,0.586,0.46,uptrend,-0.0416,-0.0208,-0.0227,0.0302,-0.0718
AGL,2021-01-28,pivot,4.95,0.94,0.563,0.563,0.563,0.062,0.35,downtrend,-0.0257,-0.0158,-0.0751,0.087,-0.0988
AGL,2021-03-04,pivot,4.74,4.08,0.6,0.64,0.64,0.04,0.94,downtrend,-0.0854,0.0083,-0.0771,0.1167,-0.1146
AGL,2021-04-26,pivot,4.18,2.23,0.526,0.526,0.526,0.211,0.82,downtrend,-0.0864,-0.0327,0.4112,0.514,-0.1121
AGL,2021-07-29,pivot,5.81,0.4,0.423,0.423,0.423,0.115,0.38,downtrend,0.0992,-0.005,-0.0198,0.1901,-0.0463
AGL,2021-09-22,pivot,5.1,5.69,0.615,0.615,0.615,0.256,1.74,downtrend,-0.1577,-0.1269,-0.1712,-0.0038,-0.2654
AGL,2021-09-27,pivot,4.36,0.84,0.529,0.618,0.618,0.088,0.7,downtrend,-0.0129,-0.1052,-0.118,0.0515,-0.1803
AGL,2021-10-04,pivot,4.53,0.29,0.444,0.444,0.444,0.278,1.0,downtrend,-0.1128,-0.0915,-0.0787,0.0085,-0.2532
AGL,2021-10-22,pivot,4.19,2.7,0.533,0.533,0.533,0.267,0.41,downtrend,-0.0071,0.104,0.0047,0.1797,-0.1702
AGL,2021-10-25,pivot,4.08,0.82,0.733,0.733,0.733,0.267,0.3,downtrend,0.019,0.1143,-0.0071,0.1881,-0.1643
AGL,2021-10-27,pivot,4.04,13.05,0.66,0.66,0.66,0.138,0.44,downtrend,-0.0112,-0.0022,-0.1326,0.1213,-0.2899
AGL,2021-11-03,pivot,4.28,1.56,0.545,0.864,0.864,0.318,0.92,downtrend,0.0023,-0.0384,-0.0677,0.1264,-0.2867
AGL,2022-01-13,pivot,4.34,0.85,0.4,0.4,0.4,0.0,0.84,uptrend,-0.1111,-0.1222,-0.1089,-0.0089,-0.1444
AGL,2022-01-20,pivot,3.85,0.09,0.6,0.6,0.6,0.4,0.36,uptrend,-0.0366,-0.0049,-0.0659,0.0415,-0.0829
AGL,2022-02-11,pivot,3.96,0.51,0.4,0.4,0.4,0.2,0.44,uptrend,-0.0396,0.1906,0.4876,0.6411,-0.0693
AGL,2022-02-15,pivot,3.81,1.23,0.474,0.684,0.684,0.211,1.32,downtrend,,0.5241,0.5316,0.6785,-0.038
AGL,2022-03-24,pivot,5.73,1.4,0.543,0.848,0.848,0.304,0.27,uptrend,0.2144,0.1015,0.1637,0.3011,-0.0426
AGL,2022-03-28,pivot,5.89,0.68,0.625,0.708,0.708,0.083,0.06,uptrend,0.0739,0.2332,0.1461,0.3054,-0.0033
AGL,2022-04-28,pivot,6.15,2.49,0.437,0.437,0.437,0.563,0.58,uptrend,-0.2068,-0.2099,-0.1451,-0.0309,-0.2361
AGL,2022-05-12,pivot,5.03,0.6,0.538,0.538,0.538,0.231,0.49,downtrend,-0.0266,-0.0133,0.0646,0.1597,-0.0589
AGL,2022-05-13,pivot,5.01,0.13,0.333,0.889,0.889,0.556,0.9,downtrend,-0.0624,-0.0532,0.0257,0.1193,-0.0917
AGL,2022-07-15,pivot,7.0,2.81,0.606,0.606,0.606,0.121,0.39,uptrend,-0.1038,0.0351,0.1388,0.2356,-0.1304
AGL,2022-07-18,pivot,6.82,1.81,0.4,0.44,0.44,0.04,0.34,uptrend,-0.0791,0.095,0.1755,0.2676,-0.1079
AGL,2022-07-20,pivot,6.59,4.96,0.878,0.878,0.878,0.02,0.19,uptrend,-0.0548,0.1941,0.1689,0.3052,-0.0815
AGL,2022-07-26,pivot,6.26,0.59,0.444,0.444,0.444,0.5,0.05,uptrend,0.2703,0.3,0.1719,0.3766,-0.0313
AGL,2022-07-27,pivot,6.21,0.21,0.474,0.474,0.474,0.316,0.11,uptrend,0.2249,0.2599,0.1185,0.3389,-0.0395
AGL,2022-07-29,pivot,6.67,0.1,0.661,0.661,0.661,0.339,1.02,uptrend,0.0658,0.0477,-0.0774,0.1368,-0.0968
AGL,2022-08-25,pivot,7.33,0.18,0.895,0.947,0.947,0.053,0.17,uptrend,-0.0453,-0.0586,-0.1425,0.0093,-0.2011
AGL,2022-08-26,pivot,7.38,4.29,0.577,0.577,0.577,0.269,0.18,uptrend,-0.0726,-0.0594,-0.1623,-0.0237,-0.2084
AGL,2022-08-29,pivot,7.09,1.22,0.613,0.677,0.677,0.065,1.6,uptrend,-0.0397,-0.0506,-0.1012,0.0123,-0.1792
AGL,2022-09-05,pivot,6.96,2.3,0.733,0.733,0.733,0.0,0.68,neutral,-0.0225,-0.0789,-0.0437,0.0141,-0.1549
AGL,2022-09-09,pivot,6.98,0.05,0.789,0.789,0.789,0.211,0.13,neutral,-0.0809,-0.1144,-0.0725,0.0042,-0.1632
AGL,2022-09-19,pivot,6.52,1.79,0.483,0.483,0.483,0.517,0.31,downtrend,-0.0179,0.0149,-0.1091,0.0762,-0.133
AGL,2022-09-22,pivot,6.43,6.74,0.88,0.88,0.88,0.02,1.42,downtrend,0.0385,0.0385,-0.0631,0.1077,-0.1077
AGL,2022-10-03,pivot,6.73,0.25,0.421,0.421,0.421,0.053,3.26,downtrend,-0.0522,-0.1362,-0.1609,0.0145,-0.2014
AGL,2022-10-21,pivot,6.01,1.33,0.444,0.444,0.444,0.481,0.37,downtrend,-0.1065,-0.0048,-0.0113,0.0952,-0.1113
AGL,2022-11-14,pivot,6.27,0.59,0.5,0.667,0.667,0.167,0.09,downtrend,-0.0346,-0.0913,-0.1685,0.0693,-0.1811
AGL,2022-11-15,pivot,6.24,2.14,0.515,0.515,0.515,0.485,0.47,downtrend,-0.0575,-0.1071,-0.1801,0.0543,-0.1925
AGL,2022-12-06,pivot,5.41,3.88,0.6,0.6,0.6,0.371,0.39,downtrend,-0.0486,-0.1964,-0.0901,0.0721,-0.236
AGL,2022-12-16,pivot,4.96,0.87,0.444,0.444,0.444,0.0,0.18,downtrend,-0.1059,-0.1392,-0.0863,0.0529,-0.1686
AGL,2022-12-28,pivot,4.48,5.13,0.6,0.6,0.6,0.143,0.31,downtrend,0.0609,0.0478,-0.0543,0.1674,-0.1522
AGL,2022-12-29,pivot,4.27,0.08,0.778,0.778,0.778,0.074,0.17,downtrend,0.0551,0.0441,-0.0154,0.1828,-0.141
AGL,2023-01-11,pivot,4.77,0.7,0.462,0.615,0.615,0.154,0.35,downtrend,-0.1745,-0.1068,-0.0739,0.0041,-0.1992
AGL,2023-01-24,pivot,4.02,0.17,0.704,0.704,0.704,0.148,0.29,downtrend,-0.007,0.0047,-0.0023,0.0935,-0.0374
AGL,2023-02-03,pivot,4.19,1.75,0.364,1.0,1.0,0.636,0.16,downtrend,0.0346,,-0.053,0.0783,-0.1083
AGL,2023-02-10,pivot,4.46,2.17,0.333,0.867,0.867,0.533,0.32,downtrend,-0.0377,-0.0554,0.0355,0.0576,-0.1419
AGL,2023-02-23,pivot,4.31,2.16,0.889,0.889,0.889,0.111,0.83,downtrend,-0.1068,-0.0591,0.1545,0.2523,-0.1205
AGL,2023-02-24,pivot,4.27,2.5,0.643,0.714,0.714,0.071,0.32,downtrend,-0.0442,0.086,0.1744,0.2814,-0.1
AGL,2023-02-28,pivot,4.17,2.88,0.812,0.938,0.938,0.125,0.63,downtrend,-0.0143,0.2328,0.1734,0.3088,-0.0808
AGL,2023-03-15,pivot,5.05,0.73,0.545,0.727,0.727,0.182,1.91,uptrend,-0.0421,-0.0612,-0.0975,0.0535,-0.1052
AGL,2023-04-17,pivot,4.68,0.0,0.417,0.417,0.417,0.5,0.06,uptrend,,-0.0208,0.0271,0.0917,-0.0417
AGL,2023-04-18,pivot,4.67,1.36,0.308,0.923,0.923,0.615,0.15,uptrend,-0.0042,0.0506,0.0295,0.1055,-0.0295
AGL,2023-04-20,pivot,4.67,1.57,0.424,0.848,0.848,0.424,1.33,uptrend,-0.0325,-0.0325,-0.0183,0.0629,-0.0568
AGL,2023-05-12,pivot,4.72,0.28,0.619,0.619,0.619,0.048,0.38,uptrend,0.002,-0.0569,-0.0366,0.0528,-0.0833
AGL,2023-05-22,pivot,4.87,1.23,0.538,0.538,0.538,0.462,0.29,neutral,-0.0628,-0.0385,-0.1093,0.0121,-0.1093
AGL,2023-05-23,pivot,4.81,1.32,0.421,0.421,0.421,0.0,0.17,neutral,-0.0607,-0.0466,-0.0992,0.0121,-0.1215
AGL,2023-05-26,pivot,4.63,2.66,0.448,0.448,0.448,0.379,0.34,downtrend,-0.0187,-0.0125,-0.1333,0.0146,-0.1646
AGL,2023-06-05,pivot,4.69,1.28,0.522,0.522,0.522,0.478,0.09,downtrend,-0.0247,-0.0947,-0.1008,0.0021,-0.1749
AGL,2023-08-01,pivot,6.62,1.01,0.525,0.525,0.525,0.225,0.41,uptrend,-0.1597,-0.0489,-0.1295,0.1007,-0.1799
AGL,2023-08-04,pivot,6.36,3.98,0.5,0.5,0.5,0.382,0.17,uptrend,0.0233,0.031,-0.0543,0.186,-0.1209
AGL,2023-08-28,pivot,6.42,4.98,0.586,0.614,0.614,0.029,0.44,uptrend,-0.1029,0.0426,0.1868,0.2691,-0.1662
AGL,2023-08-29,pivot,6.15,0.05,0.545,0.545,0.545,0.455,0.19,uptrend,-0.0789,0.0501,0.2352,0.3096,-0.1396
AGL,2023-09-11,pivot,6.96,0.91,0.475,0.475,0.475,0.275,0.64,uptrend,0.1301,0.1055,0.0603,0.2041,-0.0616
AGL,2023-09-18,pivot,7.76,0.82,0.489,0.611,0.611,0.122,3.21,uptrend,-0.0616,-0.0349,-0.0709,0.0221,-0.1105
AGL,2023-09-21,pivot,8.09,1.65,0.464,0.464,0.464,0.429,0.9,uptrend,0.0388,-0.0425,-0.0328,0.0667,-0.0716
AGL,2023-10-03,pivot,8.15,1.02,0.742,0.742,0.742,0.0,0.75,uptrend,-0.0764,-0.0465,-0.2029,,-0.2208
AGL,2023-10-16,pivot,7.98,0.38,0.375,0.525,0.525,0.15,0.84,uptrend,-0.0659,-0.1629,-0.0731,0.0036,-0.218
AGL,2023-12-13,pivot,14.68,0.54,0.4,0.4,0.4,0.071,0.38,uptrend,-0.2207,-0.1314,0.0667,0.0777,-0.2544
AGL,2023-12-20,pivot,11.62,0.83,0.505,0.505,0.505,0.35,1.7,uptrend,0.0693,0.1697,0.2534,0.4024,-0.0518
AGL,2024-01-05,pivot,14.26,3.25,,0.445,0.445,,0.5,uptrend,0.1295,0.047,-0.0282,0.1812,-0.098
AGL,2024-01-16,pivot,15.93,0.65,,0.606,0.606,,0.28,uptrend,-0.0488,-0.1671,-0.2337,-0.0089,-0.2687
AGL,2024-02-09,pivot,14.51,4.87,,0.617,0.617,,0.12,uptrend,-0.0577,0.0753,0.2524,0.3433,-0.1655
AGL,2024-03-01,pivot,15.3,0.02,,0.848,0.848,,0.36,uptrend,0.1473,0.0628,0.6644,0.7147,-0.0056
AGL,2024-03-13,pivot,17.31,1.77,,0.53,0.53,,0.38,uptrend,0.0844,0.5022,0.2717,0.5994,-0.0861
AGL,2024-03-15,pivot,17.49,5.93,,0.419,0.419,,0.42,uptrend,0.2133,0.4878,0.2389,0.5994,-0.0556
AGL,2024-03-26,pivot,23.16,1.73,,0.964,0.964,,2.65,uptrend,0.0384,-0.0773,-0.0218,0.1406,-0.1383
AGL,2024-03-29,pivot,24.15,0.37,,0.961,0.961,,2.87,uptrend,-0.1599,-0.1707,-0.1235,0.0707,-0.1911
AGL,2024-04-09,pivot,22.31,0.9,,0.553,0.553,,1.85,uptrend,-0.027,-0.0308,-0.0034,0.1477,-0.0823
AGL,2024-04-19,pivot,21.94,0.85,,0.799,0.799,,0.88,uptrend,-0.018,0.0834,-0.0637,0.1629,-0.0851
AGL,2024-05-03,pivot,23.58,3.19,,0.43,0.43,,0.83,uptrend,-0.0599,-0.101,-0.209,0.1079,-0.2468
AGL,2024-05-20,pivot,21.56,0.76,,0.5,0.5,,0.27,downtrend,-0.121,-0.1482,-0.1018,0.0067,-0.1746
AGL,2024-05-30,pivot,19.67,5.98,,0.466,0.466,,1.02,downtrend,0.0207,0.0198,0.1447,0.1447,-0.0864
AGL,2024-06-10,pivot,19.11,0.51,,0.443,0.443,,0.2,downtrend,0.0538,0.0458,0.2187,0.3172,-0.0699
AGL,2024-06-27,pivot,20.32,1.59,,0.667,0.667,,0.17,downtrend,0.1472,0.1434,0.1797,0.2358,-0.0467
AGL,2024-07-11,pivot,23.34,4.81,,0.508,0.508,,3.64,uptrend,-0.1542,-0.0454,-0.1126,-0.0263,-0.1599
AGL,2024-07-12,pivot,22.24,0.63,,0.726,0.726,,1.11,uptrend,-0.0746,-0.0234,-0.0702,0.0286,-0.1125
AGL,2024-08-01,pivot,23.27,0.6,,0.824,0.824,,0.31,uptrend,-0.0166,-0.0899,0.3557,0.3975,-0.1263
AGL,2024-08-29,pivot,31.56,1.61,,0.437,0.437,,1.02,uptrend,-0.0549,0.1144,0.0055,0.2443,-0.0774
AGL,2024-09-20,pivot,34.12,2.12,,0.469,0.469,,0.16,uptrend,-0.0575,0.0873,0.0805,0.1312,-0.0853
AGL,2024-09-27,pivot,33.02,2.62,,0.456,0.456,,0.19,uptrend,0.1143,0.091,0.1029,0.1592,-0.0481
AGL,2024-10-10,pivot,37.45,1.19,,0.454,0.454,,0.65,uptrend,-0.0266,-0.0015,0.0307,0.0881,-0.0832
AGL,2024-10-11,pivot,36.94,2.13,,0.529,0.529,,0.68,uptrend,-0.0148,-0.0187,0.0493,0.1022,-0.0713
AGL,2024-10-15,pivot,37.07,0.18,,0.863,0.863,,0.46,uptrend,-0.008,-0.0374,0.0325,0.0965,-0.0761
AGL,2024-10-17,pivot,37.75,1.94,,0.556,0.556,,0.45,uptrend,0.0049,-0.0178,0.0317,0.0951,-0.0773
AGL,2024-10-21,pivot,37.41,1.54,,0.743,0.743,,3.3,uptrend,-0.0353,-0.0177,0.0392,0.1036,-0.0701
AGL,2024-10-23,pivot,38.07,0.19,,0.48,0.48,,0.14,uptrend,-0.0444,0.0565,0.0364,0.0965,-0.0761
AGL,2024-10-25,pivot,38.36,3.23,,0.423,0.423,,0.13,uptrend,-0.024,0.0425,0.0309,0.0951,-0.0773
AGL,2024-10-29,pivot,36.79,2.7,,0.888,0.888,,0.26,uptrend,0.0304,0.0672,0.0176,0.1334,-0.0157
AGL,2024-11-01,pivot,37.46,0.38,,0.519,0.519,,0.18,uptrend,0.0539,0.0477,-0.0076,0.1071,-0.0268
AGL,2024-11-22,pivot,39.83,0.59,,0.541,0.541,,0.32,uptrend,-0.0558,-0.0387,-0.0575,0.0126,-0.0704
AGL,2024-11-25,pivot,39.62,3.46,,0.76,0.76,,0.04,uptrend,-0.0537,0.0002,-0.0502,0.0213,-0.0625
AGL,2024-12-12,pivot,39.46,1.13,,0.855,0.855,,2.57,uptrend,-0.059,-0.0928,-0.0831,-0.0007,-0.1518
AGL,2024-12-16,pivot,39.44,2.39,,0.568,0.568,,0.13,uptrend,-0.0493,-0.0495,-0.0551,-0.004,-0.1441
AGL,2024-12-26,pivot,37.59,0.23,,0.5,0.5,,0.04,downtrend,-0.026,-0.0499,0.2387,0.2439,-0.1117
AGL,2024-12-31,pivot,36.85,1.64,,0.769,0.769,,1.24,downtrend,-0.0104,-0.0192,0.4839,0.5556,-0.0587
AGL,2025-01-01,pivot,36.65,1.13,,0.486,0.486,,0.05,downtrend,-0.0485,-0.0074,0.3487,0.5356,-0.0651
AGL,2025-01-06,pivot,37.35,1.67,,0.53,0.53,,0.19,downtrend,-0.0305,0.1138,0.2568,0.5455,-0.0591
AGL,2025-01-14,pivot,36.86,0.04,,0.728,0.728,,0.35,downtrend,0.1887,0.4995,0.4937,0.5719,-0.0157
AGL,2025-01-28,pivot,54.46,0.83,,0.531,0.531,,3.43,uptrend,-0.1701,-0.0498,-0.1658,0.0202,-0.2787
AGL,2025-02-07,pivot,44.2,2.16,,0.533,0.533,,0.27,uptrend,0.1911,0.1764,0.1481,0.3136,-0.0809
AGL,2025-02-10,pivot,43.33,0.31,,0.725,0.725,,0.48,uptrend,0.2245,0.1344,0.1777,0.273,-0.028
AGL,2025-02-14,pivot,54.79,2.35,,0.636,0.636,,0.29,uptrend,-0.0368,-0.1547,-0.0172,0.0756,-0.1787
AGL,2025-02-19,pivot,56.67,1.12,,0.627,0.627,,0.23,uptrend,-0.1568,-0.0039,0.1413,0.2226,-0.2044
AGL,2025-03-10,pivot,51.99,0.76,,0.8,0.8,,1.03,uptrend,0.0607,0.1865,0.145,0.299,-0.1087
AGL,2025-03-12,pivot,54.31,1.48,,0.684,0.684,,0.28,uptrend,0.2032,0.2288,0.1854,0.3521,-0.0722
AGL,2025-03-14,pivot,54.82,4.89,,0.812,0.812,,0.59,uptrend,0.2821,0.262,0.1087,0.3239,-0.0401
AGL,2025-03-19,pivot,64.43,0.65,,0.428,0.428,,3.09,uptrend,-0.0467,-0.016,-0.1055,0.049,-0.16
AGL,2025-04-07,pivot,69.27,8.52,,0.552,0.552,,0.72,uptrend,-0.0247,-0.0987,-0.2398,0.0274,-0.2809
AGL,2025-04-21,pivot,61.22,0.6,,0.74,0.74,,1.0,uptrend,-0.127,-0.1668,-0.1762,0.0572,-0.3845
AGL,2025-04-25,pivot,55.61,4.69,,0.633,0.633,,1.42,downtrend,-0.0546,-0.2146,-0.0712,0.0337,-0.3339
AGL,2025-04-29,pivot,54.17,4.0,,0.786,0.786,,0.74,downtrend,-0.1585,-0.0146,-0.0589,0.0719,-0.3093
AGL,2025-04-30,pivot,52.93,4.94,,0.737,0.737,,0.81,downtrend,-0.2211,0.0411,-0.0441,0.0989,-0.2919
AGL,2025-05-05,pivot,53.71,2.95,,0.75,0.75,,0.74,downtrend,-0.187,-0.0439,-0.0758,0.07,-0.3105
AGL,2025-05-09,pivot,41.38,5.03,,0.825,0.825,,3.53,downtrend,0.3178,0.3084,0.2565,0.4273,0.0845
AGL,2025-05-20,pivot,53.64,8.46,,0.707,0.707,,0.5,downtrend,-0.0102,0.0002,0.0039,0.1193,-0.0464
AGL,2025-06-13,pivot,52.01,0.79,,0.524,0.524,,0.83,downtrend,0.0076,0.0249,-0.0163,0.1005,-0.0659
AGL,2025-06-16,pivot,51.64,0.19,,0.645,0.645,,0.35,downtrend,-0.0654,-0.0002,0.028,0.0913,-0.0737
AGL,2025-07-02,pivot,53.52,0.79,,0.579,0.579,,0.22,neutral,-0.0324,0.0036,0.0818,0.1673,-0.0455
AGL,2025-07-04,pivot,53.38,0.9,,0.522,0.522,,0.39,downtrend,-0.0158,0.0609,0.1204,0.1929,-0.0245
AGL,2025-07-16,pivot,54.39,0.72,,0.462,0.462,,0.95,uptrend,0.0599,0.0512,0.4652,0.5636,-0.0633
AGL,2025-07-18,pivot,53.46,0.83,,0.745,0.745,,3.91,uptrend,0.0058,0.0308,0.3973,0.5128,-0.0598
AGL,2025-07-25,pivot,55.45,0.81,,0.509,0.509,,0.96,uptrend,-0.036,0.2681,0.348,0.4149,-0.0775
AGL,2025-07-30,pivot,59.13,1.07,,0.403,0.403,,0.56,uptrend,0.1527,0.36,0.2817,0.4513,-0.0389
AGL,2025-08-13,pivot,79.13,0.61,,0.746,0.746,,0.95,uptrend,-0.0684,-0.0738,-0.15,0.012,-0.1575
AGL,2025-08-15,pivot,79.59,0.74,,0.574,0.574,,0.24,uptrend,-0.0182,-0.0785,-0.1575,0.0167,-0.1652
AGL,2025-08-29,pivot,76.44,0.84,,0.601,0.601,,0.41,uptrend,-0.0234,-0.0982,-0.0693,0.0456,-0.1105
AGL,2025-09-02,pivot,72.79,1.01,,0.865,0.865,,0.59,uptrend,-0.0471,-0.0111,-0.0659,0.0727,-0.0875
AGL,2025-09-04,pivot,73.17,0.51,,0.692,0.692,,0.44,uptrend,-0.0487,-0.0366,0.0252,0.1074,-0.0741
AGL,2025-09-05,pivot,73.13,2.78,,0.505,0.505,,1.59,uptrend,-0.1376,-0.1295,-0.0853,0.0175,-0.1493
AGL,2025-09-26,pivot,70.57,1.07,,0.926,0.926,,2.53,uptrend,0.024,0.0289,0.0115,0.1392,-0.0437
AGL,2025-10-06,pivot,73.76,0.35,,0.782,0.782,,0.49,uptrend,-0.0216,-0.0223,-0.0736,0.0469,-0.1016
AGL,2025-10-13,pivot,73.35,0.48,,0.859,0.859,,0.5,neutral,-0.0053,-0.0305,-0.0938,0.045,-0.1125
AGL,2025-10-16,pivot,75.93,7.68,,0.744,0.744,,0.28,neutral,-0.0443,-0.109,-0.139,-0.0013,-0.172
AGL,2025-10-20,pivot,74.01,0.9,,0.669,0.669,,0.17,downtrend,-0.0363,-0.0632,-0.0872,0.0321,-0.1442
AGL,2025-11-05,pivot,69.23,0.31,,0.528,0.528,,0.24,downtrend,-0.0704,-0.0376,-0.0034,0.049,-0.0845
AGL,2025-11-24,pivot,67.5,0.74,,0.773,0.773,,6.56,neutral,-0.0599,-0.065,-0.0726,-0.0145,-0.1045
AGL,2025-12-05,pivot,69.16,0.96,,0.418,0.418,,0.46,downtrend,-0.0288,-0.044,0.0241,0.0362,-0.063
AGL,2026-01-02,pivot,67.63,1.23,,0.818,0.818,,5.16,uptrend,0.0277,-0.0382,-0.0229,0.1759,-0.0483
AGL,2026-01-27,pivot,74.39,0.52,,0.892,0.892,,5.42,uptrend,-0.1228,-0.1734,-0.3918,-0.0117,-0.3959
AGL,2026-02-02,pivot,68.8,0.44,,0.557,0.557,,0.49,neutral,-0.0084,-0.0932,-0.3397,0.0803,-0.3977
AGL,2026-02-17,pivot,62.67,0.89,,0.538,0.538,,0.48,downtrend,-0.2149,-0.2964,-0.2275,-0.0001,-0.4227
AGL,2026-02-26,pivot,50.95,2.85,,0.844,0.844,,0.34,downtrend,-0.1622,-0.104,-0.1461,0.0088,-0.2903
AGL,2026-03-03,pivot,46.6,7.73,,0.904,0.904,,0.75,downtrend,-0.0752,0.0879,-0.0252,0.1555,-0.1871
AGL,2026-03-05,pivot,45.39,6.25,,0.448,0.448,,2.59,downtrend,-0.0133,0.0206,-0.059,0.1109,-0.2184
AGL,2026-03-09,pivot,41.89,7.66,,0.468,0.468,,0.58,downtrend,0.2639,0.2345,0.2316,0.3248,0.0243
AGL,2026-03-12,pivot,44.12,0.0,,0.838,0.838,,1.41,downtrend,0.0155,-0.0643,-0.0643,0.1053,-0.1152
AGL,2026-03-17,pivot,49.98,0.96,,0.515,0.515,,0.77,downtrend,-0.0507,-0.1394,-0.0549,-0.01,-0.1833
AGL,2026-03-19,pivot,50.47,2.92,,0.539,0.539,,0.42,downtrend,-0.1015,-0.101,-0.0253,0.0299,-0.1504
AGL,2026-03-26,pivot,50.62,0.93,,0.631,0.631,,0.3,downtrend,-0.1038,-0.0375,-0.0671,0.0309,-0.1496
AGL,2026-03-27,pivot,50.29,0.14,,0.902,0.902,,0.37,downtrend,-0.1047,-0.0141,-0.0544,0.0289,-0.1512
AGL,2026-03-31,pivot,44.72,1.59,,0.584,0.584,,0.35,downtrend,-0.0113,0.0694,0.033,0.1353,-0.053
AGL,2026-04-03,pivot,45.85,2.25,,0.503,0.503,,0.37,downtrend,0.065,0.079,-0.0119,0.1115,-0.0729
AGL,2026-04-07,pivot,45.52,2.24,,0.624,0.624,,1.17,downtrend,0.0548,0.0518,0.0067,0.1199,-0.0642
AGL,2026-04-20,pivot,50.98,5.84,,0.566,0.566,,1.48,downtrend,-0.0618,-0.1052,,-0.0288,-0.1492
AGL,2026-04-22,pivot,49.44,2.23,,0.482,0.482,,0.28,downtrend,-0.0518,-0.0406,,0.0154,-0.1084
AGL,2026-04-24,pivot,47.79,1.65,,0.625,0.625,,0.88,downtrend,-0.0561,,,0.0103,-0.1128
AGL,2026-04-30,pivot,46.44,4.01,,0.772,0.772,,0.64,downtrend,,,,-0.0249,-0.0816
AGL,2026-05-06,pivot,46.79,1.36,,0.4,0.4,,0.15,downtrend,,,,0.0208,-0.0312
AGP,2020-04-01,pivot,81.42,0.99,0.317,0.904,0.904,0.588,1.07,downtrend,-0.0294,-0.002,0.0122,0.1059,-0.0471
AGP,2020-04-15,pivot,83.53,0.04,0.532,0.532,0.532,0.068,0.63,downtrend,-0.0135,0.0005,0.1019,0.156,-0.0203
AGP,2020-06-12,pivot,112.63,2.29,0.757,0.757,0.757,0.099,0.38,uptrend,0.0109,-0.0657,0.0262,0.0617,-0.0969
AGP,2020-06-29,pivot,104.83,2.22,0.386,0.602,0.602,0.215,0.33,uptrend,0.0534,0.0602,0.0414,0.0986,-0.0174
AGP,2020-07-22,pivot,113.49,0.43,0.6,0.656,0.656,0.056,0.38,uptrend,0.0106,0.0411,0.0026,0.099,-0.0515
AGP,2020-08-24,pivot,113.34,1.17,0.637,0.637,0.637,0.238,0.49,neutral,0.005,0.0155,-0.0061,0.0603,-0.0216
