sector,symbol,start,end,kind,outcome,horizon,excluded_insufficient_data,raw_pct_move,pct_of_measured_move,height_pct_of_price
AUTOMOBILE ASSEMBLER,INDU,3000,3080,ascending,down,30,False,-12.967867231638413,-575.967033777905,2.2514946986772975
AUTOMOBILE ASSEMBLER,INDU,3000,3080,ascending,down,60,False,-3.5193032015065886,-156.30963748544912,2.2514946986772975
AUTOMOBILE ASSEMBLER,INDU,3000,3080,ascending,down,90,False,-10.592043314500943,-470.4449591075444,2.2514946986772975
AUTOMOBILE ASSEMBLER,INDU,3360,3440,ascending,down,10,False,4.225575059776228,61.37285657621226,6.885087798592113
AUTOMOBILE ASSEMBLER,INDU,3360,3440,ascending,down,20,False,1.9586606793245074,28.44786786488069,6.885087798592113
AUTOMOBILE ASSEMBLER,INDU,3360,3440,ascending,down,30,False,-4.399696745007535,-63.90182483812625,6.885087798592113
AUTOMOBILE ASSEMBLER,INDU,3360,3440,ascending,down,60,False,9.570027742833092,138.99645179237953,6.885087798592113
AUTOMOBILE ASSEMBLER,INDU,3360,3440,ascending,down,90,False,16.674858994759685,242.18803713976484,6.885087798592113
FOOD & PERSONAL CARE PRODUCTS,ISIL,1680,1760,symmetrical,down,10,False,2.3751765904396356,39.280172127586376,6.046757083255127
FOOD & PERSONAL CARE PRODUCTS,ISIL,1680,1760,symmetrical,down,20,False,4.0220407382183945,66.51566588240097,6.046757083255127
FOOD & PERSONAL CARE PRODUCTS,ISIL,1680,1760,symmetrical,down,30,False,2.625639524739552,43.422275586538056,6.046757083255127
FOOD & PERSONAL CARE PRODUCTS,ISIL,1680,1760,symmetrical,down,60,False,-16.422488757309843,-271.5916735399794,6.046757083255127
FOOD & PERSONAL CARE PRODUCTS,ISIL,1680,1760,symmetrical,down,90,False,-18.73068761925131,-309.76418204595865,6.046757083255127
ENGINEERING,ISL,2560,2640,descending,sequential,10,False,5.02222954058949,65.1674507361616,7.70665337351096
ENGINEERING,ISL,2560,2640,descending,sequential,20,False,-0.04939897908776739,-0.6409913187163684,7.70665337351096
ENGINEERING,ISL,2560,2640,descending,sequential,30,False,-2.8486744607278185,-36.9638327126426,7.70665337351096
ENGINEERING,ISL,2560,2640,descending,sequential,60,False,-1.7454305944343855,-22.64835992797754,7.70665337351096
ENGINEERING,ISL,2560,2640,descending,sequential,90,False,-0.8397826444920222,-10.896852418177959,7.70665337351096
ENGINEERING,ISL,2840,2920,symmetrical,sequential,10,False,-3.9119804400978104,-124.50113308540558,3.142124367184884
ENGINEERING,ISL,2840,2920,symmetrical,sequential,20,False,-1.911535896865969,-60.835780939459326,3.142124367184884
ENGINEERING,ISL,2840,2920,symmetrical,sequential,30,False,-10.202267170482337,-324.69329594432406,3.142124367184884
ENGINEERING,ISL,2840,2920,symmetrical,sequential,60,False,10.75794621026894,342.3781159848641,3.142124367184884
ENGINEERING,ISL,2840,2920,symmetrical,sequential,90,False,-2.6894865525672387,-85.59452899621614,3.142124367184884
ENGINEERING,ISL,3320,3400,descending,sequential,10,False,2.7372498386055577,74.62715961302357,3.6679003365523593
ENGINEERING,ISL,3320,3400,descending,sequential,20,False,5.448676565526144,148.55028941837674,3.6679003365523593
ENGINEERING,ISL,3320,3400,descending,sequential,30,False,-9.812782440284048,-267.531326914612,3.6679003365523593
ENGINEERING,ISL,3320,3400,descending,sequential,60,False,-26.081342801807622,-711.0701057467326,3.6679003365523593
ENGINEERING,ISL,3320,3400,descending,sequential,90,False,-37.99870884441574,-1035.979861986452,3.6679003365523593
ENGINEERING,ITTEFAQ,120,200,symmetrical,down,10,False,0.8036162732295337,41.1382862756285,1.9534510208939326
ENGINEERING,ITTEFAQ,120,200,symmetrical,down,20,False,19.63837267704671,1005.3168708606707,1.9534510208939326
ENGINEERING,ITTEFAQ,120,200,symmetrical,down,30,False,12.556504269211452,642.7857230566948,1.9534510208939326
ENGINEERING,ITTEFAQ,120,200,symmetrical,down,60,False,33.90256152687092,1735.5214522530762,1.9534510208939326
ENGINEERING,ITTEFAQ,120,200,symmetrical,down,90,False,25.61526870919136,1311.2828750356573,1.9534510208939326
INSURANCE,JGICL,400,480,ascending,up,10,False,-12.184889249374713,-594.5504527915108,2.049428974810242
INSURANCE,JGICL,400,480,ascending,up,20,False,-8.823493712243287,-430.5342522572785,2.049428974810242
INSURANCE,JGICL,400,480,ascending,up,30,False,-14.327717322621572,-699.1077758109759,2.049428974810242
INSURANCE,JGICL,400,480,ascending,up,60,False,-15.378140040654612,-750.3621852559434,2.049428974810242
INSURANCE,JGICL,400,480,ascending,up,90,False,-2.226864746651204,-108.65781512908445,2.049428974810242
INSURANCE,JGICL,1120,1200,ascending,up,10,False,6.752210649363946,169.41819532863215,3.985528612358441
INSURANCE,JGICL,1120,1200,ascending,up,20,False,14.693310277398444,368.66653602327705,3.985528612358441
INSURANCE,JGICL,1120,1200,ascending,up,30,False,11.251888782048699,282.31860504422224,3.985528612358441
INSURANCE,JGICL,1120,1200,ascending,up,60,False,20.830606214867313,522.6560449290258,3.985528612358441
INSURANCE,JGICL,1120,1200,ascending,up,90,False,15.321153550910246,384.419610071346,3.985528612358441
INSURANCE,JGICL,3640,3720,descending,sequential,10,False,-0.8271499817540356,-22.75187659926517,3.6355242089382225
INSURANCE,JGICL,3640,3720,descending,sequential,20,False,4.403357255808301,121.12028424903075,3.6355242089382225
INSURANCE,JGICL,3640,3720,descending,sequential,30,False,-0.25544337671815326,-7.026314832125875,3.6355242089382225
INSURANCE,JGICL,3640,3720,descending,sequential,60,False,-24.826663422941245,-682.8908843985398,3.6355242089382225
INSURANCE,JGICL,3640,3720,descending,sequential,90,False,-13.587154847342159,-373.7330317849918,3.6355242089382225
INSURANCE,JLICL,720,800,descending,sequential,10,False,-8.875739644970414,-100.15494539942009,8.862008370703785
INSURANCE,JLICL,720,800,descending,sequential,20,False,-12.42603550295858,-140.21692355918813,8.862008370703785
INSURANCE,JLICL,720,800,descending,sequential,30,False,-23.100591715976325,-260.66993789289063,8.862008370703785
INSURANCE,JLICL,720,800,descending,sequential,60,False,-39.64497041420118,-447.35875611740977,8.862008370703785
INSURANCE,JLICL,720,800,descending,sequential,90,False,-46.59171597633136,-525.7466933833559,8.862008370703785
INSURANCE,JLICL,1560,1640,ascending,up,10,False,-3.018181818181812,-114.3534864301889,2.639343943417385
INSURANCE,JLICL,1560,1640,ascending,up,20,False,4.460606060606069,169.00434942293046,2.639343943417385
INSURANCE,JLICL,1560,1640,ascending,up,30,False,7.878787878787878,298.51311718724077,2.639343943417385
INSURANCE,JLICL,1560,1640,ascending,up,60,False,6.666666666666667,252.58802223535756,2.639343943417385
INSURANCE,JLICL,1560,1640,ascending,up,90,False,9.090909090909092,344.4382121391239,2.639343943417385
INSURANCE,JLICL,2160,2240,ascending,down,10,False,-3.820039086897826,-67.01246424741615,5.700490393539167
INSURANCE,JLICL,2160,2240,ascending,down,20,False,-1.9120343319968587,-33.54157625042091,5.700490393539167
INSURANCE,JLICL,2160,2240,ascending,down,30,False,-2.1497793806540035,-37.71218320252807,5.700490393539167
INSURANCE,JLICL,2160,2240,ascending,down,60,False,-4.366046783390087,-76.59072258657757,5.700490393539167
INSURANCE,JLICL,2160,2240,ascending,down,90,False,-0.7636048596699817,-13.395424024140762,5.700490393539167
INSURANCE,JLICL,4200,4280,descending,up,10,False,-7.206649571138037,-1514.0922352952412,0.475971635224242
INSURANCE,JLICL,4200,4280,descending,up,20,False,-27.318949509240436,-5739.61712999343,0.475971635224242
INSURANCE,JLICL,4200,4280,descending,up,30,False,-30.87364046334778,-6486.445447280161,0.475971635224242
INSURANCE,JLICL,4200,4280,descending,up,60,False,-23.954372623574148,-5032.731123208351,0.475971635224242
INSURANCE,JLICL,4200,4280,descending,up,90,False,-22.322928640905477,-4689.9703656476495,0.475971635224242
INSURANCE,JLICL,4280,4360,descending,up,10,False,-1.4638250140213198,-19.18253537792139,7.631029919570201
INSURANCE,JLICL,4280,4360,descending,up,20,False,-4.4868199663488495,-58.7970433039733,7.631029919570201
INSURANCE,JLICL,4280,4360,descending,up,30,True,,,7.631029919570201
INSURANCE,JLICL,4280,4360,descending,up,60,True,,,7.631029919570201
INSURANCE,JLICL,4280,4360,descending,up,90,True,,,7.631029919570201
COMMERCIAL BANKS,JSBL,160,240,symmetrical,sequential,10,False,0.7978723404255433,14.440870345955059,5.525098704656885
COMMERCIAL BANKS,JSBL,160,240,symmetrical,sequential,20,False,-17.8191489361702,-322.51277105965823,5.525098704656885
COMMERCIAL BANKS,JSBL,160,240,symmetrical,sequential,30,False,-7.180851063829776,-129.96783311359349,5.525098704656885
COMMERCIAL BANKS,JSBL,160,240,symmetrical,sequential,60,False,22.3404255319149,404.344369686736,5.525098704656885
COMMERCIAL BANKS,JSBL,160,240,symmetrical,sequential,90,False,37.02127659574469,670.0563840523054,5.525098704656885
COMMERCIAL BANKS,JSBL,1200,1280,symmetrical,up,10,False,-5.989110707803994,-122.76765418389783,4.878410968766008
COMMERCIAL BANKS,JSBL,1200,1280,symmetrical,up,20,False,-3.8112522686025407,-78.1248708442986,4.878410968766008
COMMERCIAL BANKS,JSBL,1200,1280,symmetrical,up,30,False,7.441016333938297,152.52950974363065,4.878410968766008
COMMERCIAL BANKS,JSBL,1200,1280,symmetrical,up,60,False,-3.2667876588021727,-66.9641750093987,4.878410968766008
COMMERCIAL BANKS,JSBL,1200,1280,symmetrical,up,90,False,9.437386569872967,193.4520611382634,4.878410968766008
COMMERCIAL BANKS,JSBL,1600,1680,symmetrical,sequential,10,False,-5.867970660146705,-31.84295297344108,18.4278470185882
COMMERCIAL BANKS,JSBL,1600,1680,symmetrical,sequential,20,False,-49.1442542787286,-266.68473115256876,18.4278470185882
COMMERCIAL BANKS,JSBL,1600,1680,symmetrical,sequential,30,False,-32.76283618581907,-177.78982076837917,18.4278470185882
COMMERCIAL BANKS,JSBL,1600,1680,symmetrical,sequential,60,False,-48.8997555012225,-265.3579414453421,18.4278470185882
COMMERCIAL BANKS,JSBL,1600,1680,symmetrical,sequential,90,False,-34.71882640586797,-188.40413842619284,18.4278470185882
COMMERCIAL BANKS,JSBL,3240,3320,descending,sequential,10,False,-2.097902097902103,-65.42497219630695,3.2065769804339688
COMMERCIAL BANKS,JSBL,3240,3320,descending,sequential,20,False,-5.734265734265736,-178.82825733657197,3.2065769804339688
COMMERCIAL BANKS,JSBL,3240,3320,descending,sequential,30,False,-17.202797202797207,-536.4847720097159,3.2065769804339688
COMMERCIAL BANKS,JSBL,3240,3320,descending,sequential,60,False,-26.43356643356644,-824.3546496734659,3.2065769804339688
COMMERCIAL BANKS,JSBL,3240,3320,descending,sequential,90,False,-17.762237762237767,-553.9314312620644,3.2065769804339688
COMMERCIAL BANKS,JSBL,3360,3440,ascending,down,10,False,-0.7619047619047626,-8.815959987982438,8.642334617481936
COMMERCIAL BANKS,JSBL,3360,3440,ascending,down,20,False,0.0,0.0,8.642334617481936
COMMERCIAL BANKS,JSBL,3360,3440,ascending,down,30,False,3.428571428571423,39.67181994592088,8.642334617481936
COMMERCIAL BANKS,JSBL,3360,3440,ascending,down,60,False,4.761904761904762,55.0997499248902,8.642334617481936
COMMERCIAL BANKS,JSBL,3360,3440,ascending,down,90,False,15.999999999999998,185.135159747631,8.642334617481936
TEXTILE COMPOSITE,JUBS,560,640,ascending,sequential,10,False,-1.6635859519408478,-7.068517842964736,23.53514539963434
TEXTILE COMPOSITE,JUBS,560,640,ascending,sequential,20,False,-0.5545286506469547,-2.356172614321602,23.53514539963434
TEXTILE COMPOSITE,JUBS,560,640,ascending,sequential,30,False,-19.59334565619223,-83.25143237269589,23.53514539963434
TEXTILE COMPOSITE,JUBS,560,640,ascending,sequential,60,False,-40.480591497227344,-172.00060084547547,23.53514539963434
TEXTILE COMPOSITE,JUBS,560,640,ascending,sequential,90,False,-5.360443622920518,-22.7763352717753,23.53514539963434
PROPERTY,JVDC,1120,1200,symmetrical,up,10,False,10.363036303630354,1282.4431377398669,0.8080698472053746
PROPERTY,JVDC,1120,1200,symmetrical,up,20,False,22.145214521452136,2740.507469501437,0.8080698472053746
PROPERTY,JVDC,1120,1200,symmetrical,up,30,False,24.587458745874585,3042.739291771343,0.8080698472053746
PROPERTY,JVDC,1120,1200,symmetrical,up,60,False,-8.25082508250825,-1021.0534536145445,0.8080698472053746
PROPERTY,JVDC,1120,1200,symmetrical,up,90,False,-0.9900990099009923,-122.52641443374563,0.8080698472053746
PROPERTY,JVDC,1960,2040,symmetrical,up,10,False,-6.493506493506493,-187.83810428442058,3.456969776310221
PROPERTY,JVDC,1960,2040,symmetrical,up,20,False,-12.987012987012985,-375.67620856884116,3.456969776310221
PROPERTY,JVDC,1960,2040,symmetrical,up,30,False,-24.675324675324674,-713.7847962807982,3.456969776310221
PROPERTY,JVDC,1960,2040,symmetrical,up,60,False,-22.07792207792208,-638.64955456703,3.456969776310221
PROPERTY,JVDC,1960,2040,symmetrical,up,90,False,-36.1038961038961,-1044.3798598213784,3.456969776310221
POWER GENERATION & DISTRIBUTION,KAPCO,1680,1760,symmetrical,up,10,False,-4.1364136413641415,-562.4869250097415,0.7353795186070333
POWER GENERATION & DISTRIBUTION,KAPCO,1680,1760,symmetrical,up,20,False,-2.2222222222222334,-302.1871246062984,0.7353795186070333
POWER GENERATION & DISTRIBUTION,KAPCO,1680,1760,symmetrical,up,30,False,-2.3102310231023195,-314.154931521399,0.7353795186070333
POWER GENERATION & DISTRIBUTION,KAPCO,1680,1760,symmetrical,up,60,False,2.39823982398239,326.1227384364975,0.7353795186070333
POWER GENERATION & DISTRIBUTION,KAPCO,1680,1760,symmetrical,up,90,False,7.744774477447736,1053.167008528875,0.7353795186070333
POWER GENERATION & DISTRIBUTION,KAPCO,2440,2520,ascending,sequential,10,False,-0.3477454503303549,-29.33884592349068,1.185273105960607
POWER GENERATION & DISTRIBUTION,KAPCO,2440,2520,ascending,sequential,20,False,-5.4248290251535956,-457.6859964064596,1.185273105960607
POWER GENERATION & DISTRIBUTION,KAPCO,2440,2520,ascending,sequential,30,False,-10.096209574591409,-851.8044933120216,1.185273105960607
POWER GENERATION & DISTRIBUTION,KAPCO,2440,2520,ascending,sequential,60,False,-13.017271357366415,-1098.2507990693452,1.185273105960607
POWER GENERATION & DISTRIBUTION,KAPCO,2440,2520,ascending,sequential,90,False,0.31297090529731775,26.404961331141468,1.185273105960607
POWER GENERATION & DISTRIBUTION,KAPCO,2480,2560,ascending,sequential,10,False,0.6725021349274075,33.0414239986137,2.035330362745938
POWER GENERATION & DISTRIBUTION,KAPCO,2480,2560,ascending,sequential,20,False,3.0102476515798386,147.8997074223668,2.035330362745938
POWER GENERATION & DISTRIBUTION,KAPCO,2480,2560,ascending,sequential,30,False,3.970964987190434,195.10174170610128,2.035330362745938
POWER GENERATION & DISTRIBUTION,KAPCO,2480,2560,ascending,sequential,60,False,-8.368915456874468,-411.1821653160847,2.035330362745938
POWER GENERATION & DISTRIBUTION,KAPCO,2480,2560,ascending,sequential,90,False,-13.610162254483345,-668.6954856862345,2.035330362745938
POWER GENERATION & DISTRIBUTION,KAPCO,3920,4000,symmetrical,sequential,10,False,5.342624854819987,199.5702125345885,2.6770652729019013
POWER GENERATION & DISTRIBUTION,KAPCO,3920,4000,symmetrical,sequential,20,False,-7.363530778164913,-275.05981466723625,2.6770652729019013
POWER GENERATION & DISTRIBUTION,KAPCO,3920,4000,symmetrical,sequential,30,False,-8.339140534262478,-311.50307086920463,2.6770652729019013
POWER GENERATION & DISTRIBUTION,KAPCO,3920,4000,symmetrical,sequential,60,False,-11.68408826945411,-436.4513778473814,2.6770652729019013
POWER GENERATION & DISTRIBUTION,KAPCO,3920,4000,symmetrical,sequential,90,False,-34.95934959349593,-1305.8833472371962,2.6770652729019013
POWER GENERATION & DISTRIBUTION,KAPCO,4200,4280,descending,up,10,False,12.057761732851985,520.8335097789751,2.3150894684116836
POWER GENERATION & DISTRIBUTION,KAPCO,4200,4280,descending,up,20,False,10.505415162454874,453.7800938493465,2.3150894684116836
POWER GENERATION & DISTRIBUTION,KAPCO,4200,4280,descending,up,30,False,10.397111913357397,449.10194855193043,2.3150894684116836
POWER GENERATION & DISTRIBUTION,KAPCO,4200,4280,descending,up,60,False,-3.068592057761725,-132.5474500934514,2.3150894684116836
POWER GENERATION & DISTRIBUTION,KAPCO,4200,4280,descending,up,90,False,-2.057761732851987,-88.88476065090298,2.3150894684116836
POWER GENERATION & DISTRIBUTION,KAPCO,5160,5240,descending,up,10,False,-0.8492569002123211,-69.6126484116461,1.2199749895885899
POWER GENERATION & DISTRIBUTION,KAPCO,5160,5240,descending,up,20,True,,,1.2199749895885899
POWER GENERATION & DISTRIBUTION,KAPCO,5160,5240,descending,up,30,True,,,1.2199749895885899
POWER GENERATION & DISTRIBUTION,KAPCO,5160,5240,descending,up,60,True,,,1.2199749895885899
POWER GENERATION & DISTRIBUTION,KAPCO,5160,5240,descending,up,90,True,,,1.2199749895885899
POWER GENERATION & DISTRIBUTION,KEL,3160,3240,ascending,sequential,10,False,1.7777777777777795,39.10669529997348,4.545967804594793
POWER GENERATION & DISTRIBUTION,KEL,3160,3240,ascending,sequential,20,False,1.1851851851851862,26.071130199982324,4.545967804594793
POWER GENERATION & DISTRIBUTION,KEL,3160,3240,ascending,sequential,30,False,-5.3333333333333375,-117.32008589992044,4.545967804594793
POWER GENERATION & DISTRIBUTION,KEL,3160,3240,ascending,sequential,60,False,-21.481481481481485,-472.53923487467927,4.545967804594793
POWER GENERATION & DISTRIBUTION,KEL,3160,3240,ascending,sequential,90,False,-19.55555555555556,-430.1736482997081,4.545967804594793
TEXTILE COMPOSITE,KML,1280,1360,descending,sequential,10,False,-3.409090909090917,-79.13737648741119,4.30781390590225
TEXTILE COMPOSITE,KML,1280,1360,descending,sequential,20,False,-13.352272727272736,-309.95472457569326,4.30781390590225
TEXTILE COMPOSITE,KML,1280,1360,descending,sequential,30,False,-9.545454545454552,-221.584654164751,4.30781390590225
TEXTILE COMPOSITE,KML,1280,1360,descending,sequential,60,False,-25.90909090909092,-601.4440613043239,4.30781390590225
TEXTILE COMPOSITE,KML,1280,1360,descending,sequential,90,False,-5.000000000000014,-116.06815218153645,4.30781390590225
CEMENT,KOHC,2120,2200,ascending,sequential,10,False,-2.201386057888302,-75.94169653681668,2.898784407352641
CEMENT,KOHC,2120,2200,ascending,sequential,20,False,-4.54137790460661,-156.66490730002556,2.898784407352641
CEMENT,KOHC,2120,2200,ascending,sequential,30,False,-3.253159396657162,-112.22495154885144,2.898784407352641
CEMENT,KOHC,2120,2200,ascending,sequential,60,False,14.77374643293926,509.6531634248581,2.898784407352641
CEMENT,KOHC,2120,2200,ascending,sequential,90,False,-2.6172034243783187,-90.28623921599329,2.898784407352641
CEMENT,KOHC,3800,3880,symmetrical,whipsaw,10,False,-12.400075237468261,-954.0065891624897,1.2997892654341237
CEMENT,KOHC,3800,3880,symmetrical,whipsaw,20,False,3.357472021066485,258.3089513318226,1.2997892654341237
CEMENT,KOHC,3800,3880,symmetrical,whipsaw,30,False,-1.9561741747390184,-150.49933298884918,1.2997892654341237
CEMENT,KOHC,3800,3880,symmetrical,whipsaw,60,False,10.180569923822066,783.2477305789876,1.2997892654341237
CEMENT,KOHC,3800,3880,symmetrical,whipsaw,90,False,-2.0220069594658194,-155.56421438751292,1.2997892654341237
CEMENT,KOHC,4240,4320,ascending,down,10,False,-1.3930795403479408,-55.13459658844601,2.526688552283475
CEMENT,KOHC,4240,4320,ascending,down,20,False,9.841432881812937,389.4992468667663,2.526688552283475
CEMENT,KOHC,4240,4320,ascending,down,30,False,14.630545034345522,579.0403024196742,2.526688552283475
CEMENT,KOHC,4240,4320,ascending,down,60,False,18.989535854143938,751.5582336802963,2.526688552283475
CEMENT,KOHC,4240,4320,ascending,down,90,False,11.382166013995002,450.4776025406241,2.526688552283475
CEMENT,KOHC,4840,4920,ascending,down,10,False,-2.9592301712815345,-58.802627868809985,5.032479463134956
CEMENT,KOHC,4840,4920,ascending,down,20,False,-2.1765352346744593,-43.249758903508734,5.032479463134956
CEMENT,KOHC,4840,4920,ascending,down,30,False,-2.36416758249122,-46.97818639519046,5.032479463134956
CEMENT,KOHC,4840,4920,ascending,down,60,False,-13.482724421690303,-267.91414690227697,5.032479463134956
CEMENT,KOHC,4840,4920,ascending,down,90,False,72.2036079020023,1434.7521620490322,5.032479463134956
POWER GENERATION & DISTRIBUTION,KOHE,2440,2520,ascending,up,10,False,-1.0942585839798378,-53.553041528007704,2.0433173406361087
POWER GENERATION & DISTRIBUTION,KOHE,2440,2520,ascending,up,20,False,1.8627175056900174,91.16143971597343,2.0433173406361087
POWER GENERATION & DISTRIBUTION,KOHE,2440,2520,ascending,up,30,False,2.747424194219425,134.45900641963524,2.0433173406361087
POWER GENERATION & DISTRIBUTION,KOHE,2440,2520,ascending,up,60,False,2.444568170137793,119.63722528663953,2.0433173406361087
POWER GENERATION & DISTRIBUTION,KOHE,2440,2520,ascending,up,90,False,1.303810479430268,63.80851635235361,2.0433173406361087
POWER GENERATION & DISTRIBUTION,KOHP,3560,3640,ascending,down,10,False,5.913978494623661,32.7170047688057,18.07616111687092
POWER GENERATION & DISTRIBUTION,KOHP,3560,3640,ascending,down,20,False,12.634408602150543,69.89541927881216,18.07616111687092
POWER GENERATION & DISTRIBUTION,KOHP,3560,3640,ascending,down,30,False,5.913978494623661,32.7170047688057,18.07616111687092
POWER GENERATION & DISTRIBUTION,KOHP,3560,3640,ascending,down,60,False,0.5376344086021511,2.9742731608005184,18.07616111687092
POWER GENERATION & DISTRIBUTION,KOHP,3560,3640,ascending,down,90,False,-4.838709677419347,-26.7684584472046,18.07616111687092
TEXTILE COMPOSITE,KOIL,1720,1800,descending,sequential,10,False,-12.928759894459107,-87.61825193222575,14.755783879892661
TEXTILE COMPOSITE,KOIL,1720,1800,descending,sequential,20,False,-27.96833773087071,-189.5415245880801,14.755783879892661
TEXTILE COMPOSITE,KOIL,1720,1800,descending,sequential,30,False,-24.274406332453825,-164.5077383217299,14.755783879892661
TEXTILE COMPOSITE,KOIL,1720,1800,descending,sequential,60,False,-36.14775725593668,-244.97347989214128,14.755783879892661
TEXTILE COMPOSITE,KOIL,1720,1800,descending,sequential,90,False,6.86015831134564,46.49131735179319,14.755783879892661
TEXTILE COMPOSITE,KOIL,3760,3840,descending,whipsaw,10,False,2.9090909090909114,41.63779610820386,6.986659191882002
TEXTILE COMPOSITE,KOIL,3760,3840,descending,whipsaw,20,False,0.0,0.0,6.986659191882002
TEXTILE COMPOSITE,KOIL,3760,3840,descending,whipsaw,30,False,-4.545454545454546,-65.05905641906847,6.986659191882002
TEXTILE COMPOSITE,KOIL,3760,3840,descending,whipsaw,60,False,-1.818181818181812,-26.023622567627296,6.986659191882002
TEXTILE COMPOSITE,KOIL,3760,3840,descending,whipsaw,90,False,10.545454545454547,150.93701089223887,6.986659191882002
TEXTILE COMPOSITE,KOIL,3960,4040,symmetrical,up,10,False,0.19607843137256228,3.9054466477753604,5.020640378847665
TEXTILE COMPOSITE,KOIL,3960,4040,symmetrical,up,20,False,4.117647058823529,82.014379603277,5.020640378847665
TEXTILE COMPOSITE,KOIL,3960,4040,symmetrical,up,30,False,9.803921568627452,195.27233238875482,5.020640378847665
TEXTILE COMPOSITE,KOIL,3960,4040,symmetrical,up,60,False,16.66666666666668,331.96296506088345,5.020640378847665
TEXTILE COMPOSITE,KOIL,3960,4040,symmetrical,up,90,False,37.058823529411775,738.1294164294934,5.020640378847665
TEXTILE COMPOSITE,KTML,2200,2280,descending,sequential,10,False,-8.07453416149068,-250.5271883832508,3.2230171158662597
TEXTILE COMPOSITE,KTML,2200,2280,descending,sequential,20,False,-4.7204968944099255,-146.46204859328475,3.2230171158662597
TEXTILE COMPOSITE,KTML,2200,2280,descending,sequential,30,False,-0.8281573498964775,-25.6950962444359,3.2230171158662597
TEXTILE COMPOSITE,KTML,2200,2280,descending,sequential,60,False,8.612836438923404,267.2290009421345,3.2230171158662597
TEXTILE COMPOSITE,KTML,2200,2280,descending,sequential,90,False,38.50931677018635,1194.8219753662738,3.2230171158662597
AUTOMOBILE PARTS & ACCESSORIES,LOADS,1120,1200,symmetrical,down,10,False,4.907975460122685,60.80334399497632,8.071884106453407
AUTOMOBILE PARTS & ACCESSORIES,LOADS,1120,1200,symmetrical,down,20,False,13.854805725971358,171.64277315248555,8.071884106453407
AUTOMOBILE PARTS & ACCESSORIES,LOADS,1120,1200,symmetrical,down,30,False,20.858895705521466,258.41421197865,8.071884106453407
AUTOMOBILE PARTS & ACCESSORIES,LOADS,1120,1200,symmetrical,down,60,False,30.572597137014313,378.7541636353743,8.071884106453407
AUTOMOBILE PARTS & ACCESSORIES,LOADS,1120,1200,symmetrical,down,90,False,25.664621676891613,317.9508196403979,8.071884106453407
AUTOMOBILE PARTS & ACCESSORIES,LOADS,2200,2280,symmetrical,down,10,False,2.6875699888017945,49.57530964640541,5.421186489748257
AUTOMOBILE PARTS & ACCESSORIES,LOADS,2200,2280,symmetrical,down,20,False,22.78835386338186,420.3573130434789,5.421186489748257
AUTOMOBILE PARTS & ACCESSORIES,LOADS,2200,2280,symmetrical,down,30,False,29.787234042553195,549.4596819143261,5.421186489748257
AUTOMOBILE PARTS & ACCESSORIES,LOADS,2200,2280,symmetrical,down,60,False,28.21948488241881,520.5407512872563,5.421186489748257
AUTOMOBILE PARTS & ACCESSORIES,LOADS,2200,2280,symmetrical,down,90,False,20.660694288913774,381.1101929067412,5.421186489748257
CHEMICAL,LOTCHEM,1000,1080,descending,up,10,False,-0.6600660066006607,-19.14359478638204,3.4479731417539425
CHEMICAL,LOTCHEM,1000,1080,descending,up,20,False,56.10561056105613,1627.2055568424723,3.4479731417539425
CHEMICAL,LOTCHEM,1000,1080,descending,up,30,False,69.63696369636963,2019.6492499633027,3.4479731417539425
CHEMICAL,LOTCHEM,1000,1080,descending,up,60,False,118.81188118811883,3445.8470615487636,3.4479731417539425
CHEMICAL,LOTCHEM,1000,1080,descending,up,90,False,137.62376237623764,3991.439512960651,3.4479731417539425
CHEMICAL,LOTCHEM,1720,1800,symmetrical,down,10,False,3.783783783783787,149.02484528182563,2.539028828802441
CHEMICAL,LOTCHEM,1720,1800,symmetrical,down,20,False,-3.1081081081081017,-122.41326576721355,2.539028828802441
CHEMICAL,LOTCHEM,1720,1800,symmetrical,down,30,False,3.6486486486486545,143.7025293789034,2.539028828802441
CHEMICAL,LOTCHEM,1720,1800,symmetrical,down,60,False,4.054054054054063,159.66947708767054,2.539028828802441
CHEMICAL,LOTCHEM,1720,1800,symmetrical,down,90,False,5.135135135135145,202.24800431104927,2.539028828802441
CHEMICAL,LOTCHEM,4400,4480,descending,up,10,False,-5.0945580856812045,-97.88942698636735,5.204400763721605
CHEMICAL,LOTCHEM,4400,4480,descending,up,20,False,3.975299112311853,76.38341651208975,5.204400763721605
CHEMICAL,LOTCHEM,4400,4480,descending,up,30,False,11.848707062910075,227.66707640011194,5.204400763721605
CHEMICAL,LOTCHEM,4400,4480,descending,up,60,False,7.448861443458123,143.12620763915828,5.204400763721605
CHEMICAL,LOTCHEM,4400,4480,descending,up,90,False,-7.79621767657275,-149.80048675186515,5.204400763721605
CHEMICAL,LPGL,1640,1720,symmetrical,down,10,False,2.447058823529406,38.19487149553492,6.406773285820518
CHEMICAL,LPGL,1640,1720,symmetrical,down,20,False,11.16235294117647,174.22737536040196,6.406773285820518
CHEMICAL,LPGL,1640,1720,symmetrical,down,30,False,13.21411764705883,206.2523060758891,6.406773285820518
CHEMICAL,LPGL,1640,1720,symmetrical,down,60,False,6.842352941176467,106.79873683559205,6.406773285820518
CHEMICAL,LPGL,1640,1720,symmetrical,down,90,False,13.562352941176467,211.6877300964074,6.406773285820518
