symbol,date,close_before,close_after,pct_change,peer_avg_change,magnitude_category,likely_action,peers_used,sector,review_status
SARC,2014-05-02,8.91,8.16,-8.42,1.11,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
SARC,2014-05-13,8.59,7.86,-8.5,-1.11,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
SARC,2014-06-13,7.99,7.28,-8.89,-0.93,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
SARC,2014-06-19,7.0,6.45,-7.86,-2.64,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
SARC,2014-09-30,6.79,6.1,-10.16,-2.97,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
SARC,2014-10-20,7.35,6.7,-8.84,4.75,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
SARC,2014-10-22,7.1,6.5,-8.45,0.84,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
SARC,2014-12-19,10.2,9.2,-9.8,1.89,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
SARC,2014-12-22,9.2,8.5,-7.61,0.45,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
SARC,2015-01-12,8.5,7.51,-11.65,1.55,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
SARC,2015-02-23,9.0,8.1,-10.0,-2.72,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
SARC,2015-03-16,8.5,7.56,-11.06,0.73,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
SARC,2015-03-31,13.3,12.3,-7.52,6.08,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
SARC,2015-04-01,12.3,11.3,-8.13,0.89,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
SARC,2015-04-02,11.3,10.3,-8.85,3.17,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
SARC,2015-04-03,10.3,9.3,-9.71,1.7,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
SARC,2015-04-21,8.7,7.99,-8.16,-2.54,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
SARC,2015-09-29,8.56,7.68,-10.28,-2.05,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
SARC,2016-01-14,7.97,7.0,-12.17,-3.36,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
SARC,2016-03-04,7.3,6.31,-13.56,-2.28,DROP_OTHER,Rights/Dividend,14,CHEMICAL,PENDING
SARC,2016-03-28,6.49,6.0,-7.55,-0.08,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
SARC,2016-05-30,9.57,8.58,-10.34,-1.85,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
SARC,2016-06-29,8.23,7.5,-8.87,2.79,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
SARC,2016-08-01,8.25,7.6,-7.88,1.24,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
SARC,2016-09-21,11.05,10.1,-8.6,-3.19,DROP_OTHER,Rights/Dividend,21,CHEMICAL,PENDING
SARC,2017-04-21,19.0,15.0,-21.05,1.38,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
SARC,2017-10-25,11.54,10.54,-8.67,0.94,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
SARC,2017-11-03,10.54,9.54,-9.49,-3.5,DROP_OTHER,Rights/Dividend,16,CHEMICAL,PENDING
SARC,2017-12-11,9.25,8.27,-10.59,-3.66,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
SARC,2018-02-28,12.0,11.0,-8.33,5.21,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
SARC,2018-03-13,13.1,12.1,-7.63,2.32,DROP_OTHER,Rights/Dividend,19,CHEMICAL,PENDING
SARC,2018-03-14,12.1,11.1,-8.26,1.48,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
SARC,2018-04-19,10.9,9.98,-8.44,-2.05,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
SARC,2018-06-04,11.0,10.0,-9.09,1.18,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
SARC,2018-07-23,19.04,17.25,-9.4,-2.88,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
SARC,2018-10-12,12.0,11.0,-8.33,-4.67,DROP_OTHER,Rights/Dividend,17,CHEMICAL,PENDING
SARC,2018-10-15,11.0,10.0,-9.09,0.02,DROP_OTHER,Rights/Dividend,18,CHEMICAL,PENDING
SARC,2019-09-25,12.3,11.34,-7.8,-1.96,DROP_OTHER,Rights/Dividend,15,CHEMICAL,PENDING
SARC,2023-05-25,27.3,25.25,-7.51,-2.05,DROP_OTHER,Rights/Dividend,20,CHEMICAL,PENDING
SARC,2023-11-03,32.9,30.43,-7.51,3.2,DROP_OTHER,Rights/Dividend,21,CHEMICAL,PENDING
SARC,2023-12-19,28.9,26.73,-7.51,-4.63,DROP_OTHER,Rights/Dividend,23,CHEMICAL,PENDING
SARC,2025-06-17,85.67,77.1,-10.0,-0.42,DROP_OTHER,Rights/Dividend,24,CHEMICAL,PENDING
SARC,2025-06-19,69.39,62.45,-10.0,-0.43,DROP_OTHER,Rights/Dividend,24,CHEMICAL,PENDING
SARC,2025-07-31,83.19,74.87,-10.0,-0.38,DROP_OTHER,Rights/Dividend,24,CHEMICAL,PENDING
SAZEW,2005-04-08,24.9,22.35,-10.24,-1.97,DROP_OTHER,Rights/Dividend,6,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2006-08-28,48.3,43.75,-9.42,1.3,DROP_OTHER,Rights/Dividend,8,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2007-04-04,47.35,43.1,-8.98,1.09,DROP_OTHER,Rights/Dividend,8,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2007-10-24,88.95,78.0,-12.31,-0.74,DROP_OTHER,Rights/Dividend,8,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2009-03-16,43.09,33.37,-22.56,6.5,DROP_25,Bonus 1:3,6,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2009-10-23,29.17,25.27,-13.37,-0.17,DROP_OTHER,Rights/Dividend,9,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2010-10-15,25.65,20.89,-18.56,-0.98,DROP_OTHER,Rights/Dividend,9,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2011-09-21,23.46,18.17,-22.55,2.52,DROP_25,Bonus 1:3,7,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2012-08-28,36.58,33.28,-9.02,1.02,DROP_OTHER,Rights/Dividend,9,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2017-10-18,149.21,130.45,-12.57,-0.75,DROP_OTHER,Rights/Dividend,9,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2020-02-26,250.33,168.14,-32.83,-2.08,DROP_33,Bonus 1:2,7,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2020-10-16,179.98,148.83,-17.31,-0.31,DROP_OTHER,Rights/Dividend,9,AUTOMOBILE ASSEMBLER,PENDING
SAZEW,2021-10-18,151.49,123.93,-18.19,-1.74,DROP_OTHER,Rights/Dividend,8,AUTOMOBILE ASSEMBLER,PENDING
SBL,2005-04-12,10.0,9.1,-9.0,-4.45,DROP_OTHER,Rights/Dividend,11,COMMERCIAL BANKS,PENDING
SBL,2005-12-12,17.6,15.9,-9.66,-0.25,DROP_OTHER,Rights/Dividend,13,COMMERCIAL BANKS,PENDING
SBL,2006-04-28,12.75,11.75,-7.84,-2.02,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2006-05-15,10.6,9.75,-8.02,-4.48,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2006-05-29,10.85,9.85,-9.22,-3.47,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2006-06-20,10.1,9.25,-8.42,0.66,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2008-06-20,12.0,11.0,-8.33,-1.94,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2008-07-28,9.98,9.0,-9.82,-4.3,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2008-08-01,10.6,9.6,-9.43,-3.66,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2009-01-12,6.75,5.7,-15.56,-3.28,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2009-03-11,4.64,4.0,-13.79,-1.96,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2009-04-14,5.69,5.14,-9.67,-3.23,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2009-05-14,4.4,4.06,-7.73,-0.72,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2009-05-21,4.24,3.84,-9.43,-2.59,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2009-06-23,3.8,3.5,-7.89,-0.87,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2009-06-26,3.47,3.01,-13.26,0.39,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2009-08-25,3.29,3.02,-8.21,-0.81,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2009-12-02,3.28,3.03,-7.62,0.81,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2010-05-17,3.13,2.87,-8.31,-4.05,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2010-06-23,2.5,2.3,-8.0,-0.8,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2010-08-18,1.9,1.73,-8.95,0.15,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2010-09-01,1.91,1.73,-9.42,-0.01,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2011-01-28,1.95,1.76,-9.74,-0.32,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2011-02-22,1.85,1.71,-7.57,-4.39,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2011-05-04,2.0,1.81,-9.5,-2.26,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2011-06-10,2.0,1.84,-8.0,0.11,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2011-08-09,1.65,1.5,-9.09,-2.35,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2011-08-24,1.59,1.45,-8.81,0.61,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2011-09-12,1.68,1.55,-7.74,-0.82,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2011-10-31,1.6,1.48,-7.5,1.69,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2011-11-25,1.69,1.46,-13.61,-0.51,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2011-12-09,1.54,1.42,-7.79,-0.35,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2012-01-11,1.58,1.4,-11.39,-0.22,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2012-03-16,2.93,2.61,-10.92,-4.74,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2012-03-19,2.61,2.31,-11.49,-3.83,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2012-07-23,2.36,2.14,-9.32,-0.54,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2012-08-06,2.39,2.15,-10.04,-1.45,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2012-08-31,2.34,2.13,-8.97,-0.26,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2013-01-02,3.3,3.0,-9.09,-2.84,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2013-06-10,3.02,2.79,-7.62,-2.04,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2014-02-17,5.5,5.08,-7.64,-2.63,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2014-02-28,5.69,5.21,-8.44,1.49,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2014-04-24,8.5,7.76,-8.71,0.72,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2014-06-19,6.79,6.25,-7.95,-1.61,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2015-03-18,6.65,6.0,-9.77,-2.63,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2015-03-30,6.0,5.3,-11.67,-4.55,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2015-05-22,5.57,5.05,-9.34,-0.6,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2015-06-08,6.35,5.72,-9.92,-3.02,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2015-08-04,7.44,6.84,-8.06,-0.45,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2015-10-13,6.94,6.25,-9.94,-0.06,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2015-10-28,6.95,6.2,-10.79,2.37,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2016-01-21,6.48,5.7,-12.04,-0.44,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2016-02-22,7.46,6.8,-8.85,-1.19,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2016-02-29,7.5,6.85,-8.67,-0.66,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2016-05-23,8.34,7.7,-7.67,-0.9,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2016-07-25,7.75,7.03,-9.29,-0.26,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2016-09-23,8.69,7.79,-10.36,-0.79,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2016-10-18,8.0,7.25,-9.38,-0.21,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2017-03-21,7.75,7.1,-8.39,-0.77,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2017-04-14,7.69,7.06,-8.19,-0.87,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2017-07-03,7.15,6.16,-13.85,-4.85,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2017-07-11,6.55,6.0,-8.4,-4.94,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2017-08-01,7.48,6.77,-9.49,0.32,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2017-08-15,7.69,6.97,-9.36,-3.07,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2017-08-18,6.97,6.15,-11.76,-0.97,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2017-08-29,7.55,6.55,-13.25,-2.8,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2017-09-13,7.91,7.0,-11.5,1.85,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2017-10-03,7.0,6.39,-8.71,-2.13,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2017-10-25,7.36,6.8,-7.61,-0.59,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2017-11-07,7.0,6.4,-8.57,-0.39,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2017-11-14,7.18,6.51,-9.33,-0.67,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2017-11-29,6.99,6.21,-11.16,-2.72,DROP_OTHER,Rights/Dividend,14,COMMERCIAL BANKS,PENDING
SBL,2017-12-05,6.99,6.22,-11.02,-0.42,DROP_OTHER,Rights/Dividend,14,COMMERCIAL BANKS,PENDING
SBL,2017-12-21,7.0,6.0,-14.29,2.61,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2018-01-11,7.97,7.01,-12.05,-0.41,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2018-01-23,6.51,6.0,-7.83,2.42,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2018-01-30,7.6,6.91,-9.08,-0.58,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2018-02-01,6.91,6.3,-8.83,-0.61,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2018-03-09,7.41,6.68,-9.85,-1.91,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2018-03-12,6.68,6.11,-8.53,0.51,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2018-04-05,7.98,7.25,-9.15,1.69,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2018-04-18,8.17,7.49,-8.32,-0.72,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2018-06-05,8.88,7.88,-11.26,0.99,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2018-06-07,8.69,8.0,-7.94,-0.96,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2018-06-11,8.0,7.16,-10.5,-0.05,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2018-06-21,7.97,7.01,-12.05,-1.81,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2018-06-28,7.44,6.77,-9.01,1.54,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2018-07-16,7.95,7.1,-10.69,-1.05,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2018-07-30,8.01,7.26,-9.36,2.6,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2018-08-29,7.87,7.08,-10.04,-0.63,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2018-09-17,7.74,6.75,-12.79,-3.65,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2018-10-08,8.49,7.49,-11.78,-3.57,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2018-11-13,8.67,8.0,-7.73,-0.85,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2018-12-20,8.1,7.21,-10.99,-1.28,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2018-12-27,7.71,6.9,-10.51,-0.86,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2019-01-09,7.5,6.91,-7.87,-0.57,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2019-01-28,7.63,6.99,-8.39,-0.25,DROP_OTHER,Rights/Dividend,15,COMMERCIAL BANKS,PENDING
SBL,2019-02-20,6.85,6.26,-8.61,1.39,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-03-07,6.49,6.0,-7.55,-1.23,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2019-03-12,6.44,5.61,-12.89,-0.79,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-03-25,6.0,5.55,-7.5,-0.25,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2019-04-10,5.0,4.56,-8.8,-0.03,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2019-04-18,5.98,5.5,-8.03,-0.1,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-05-06,5.5,4.76,-13.45,1.49,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-05-13,4.75,3.81,-19.79,-2.43,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-06-17,5.5,4.5,-18.18,-3.71,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2019-07-01,5.49,4.5,-18.03,-0.92,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2019-07-25,5.48,4.5,-17.88,-2.33,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2019-08-20,4.9,4.53,-7.55,1.5,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-08-26,4.5,3.66,-18.67,-3.27,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-09-02,5.45,4.51,-17.25,0.83,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-09-25,4.5,4.0,-11.11,-0.02,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-10-01,5.5,4.51,-18.0,0.21,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-10-09,5.49,5.0,-8.93,0.21,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-10-16,6.25,5.3,-15.2,0.42,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-11-26,7.69,6.7,-12.87,-0.35,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2019-12-06,7.97,7.01,-12.05,0.22,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2019-12-26,7.98,6.98,-12.53,1.37,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-01-06,8.0,7.0,-12.5,1.58,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-01-21,7.99,7.04,-11.89,4.84,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-01-27,7.04,6.5,-7.67,0.38,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2020-02-03,7.25,6.41,-11.59,-2.34,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-03-06,6.97,6.02,-13.63,-3.79,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2020-03-31,7.48,6.75,-9.76,4.67,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-04-14,7.6,6.7,-11.84,0.39,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2020-04-20,6.5,6.0,-7.69,0.94,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2020-04-22,6.0,5.0,-16.67,-0.62,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-04-29,6.1,5.62,-7.87,-0.41,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2020-05-05,7.48,6.5,-13.1,-0.39,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-05-20,7.54,6.55,-13.13,-0.58,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2020-06-01,8.52,7.52,-11.74,0.45,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-06-12,7.48,6.71,-10.29,-2.19,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-06-18,7.05,6.34,-10.07,-1.64,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-06-30,8.8,7.81,-11.25,1.1,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-07-13,8.0,7.08,-11.5,1.37,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-08-21,8.15,7.5,-7.98,-0.52,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-09-22,7.8,7.04,-9.74,-1.0,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-09-25,7.4,6.7,-9.46,-0.01,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2020-09-30,7.65,6.84,-10.59,-1.22,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-10-01,6.84,6.25,-8.63,0.28,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-10-27,8.7,7.7,-11.49,-0.57,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2020-11-02,7.8,7.1,-8.97,-1.39,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2020-12-15,8.15,7.52,-7.73,1.0,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2021-03-18,8.03,7.28,-9.34,-1.92,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2021-04-28,6.46,5.96,-7.74,-0.67,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2021-09-22,10.62,9.82,-7.53,-0.84,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2021-11-01,11.19,10.32,-7.77,0.4,DROP_OTHER,Rights/Dividend,18,COMMERCIAL BANKS,PENDING
SBL,2022-04-20,12.15,11.16,-8.15,0.17,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2022-05-19,11.04,10.05,-8.97,0.56,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2022-06-01,10.7,9.75,-8.88,0.15,DROP_OTHER,Rights/Dividend,16,COMMERCIAL BANKS,PENDING
SBL,2022-06-09,10.15,9.3,-8.37,-3.63,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2022-07-27,9.9,9.0,-9.09,-0.55,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2022-07-28,9.0,8.26,-8.22,1.15,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
SBL,2022-08-26,8.45,7.75,-8.28,-1.91,DROP_OTHER,Rights/Dividend,17,COMMERCIAL BANKS,PENDING
