sector,symbol,start,end,kind,outcome,direction,breakout_idx,type_trigger,entry_price,lfd_level,r_lfd_denom,rolling_status,rolling_stop,r_rolling_denom,opposite_stop,r_opposite_denom,lfd_hit_bar,rolling_hit_bar,opposite_hit_bar,anchor_bar,simultaneous_hit,horizon_reached,realized_R_lfd,realized_R_rolling,realized_R_opposite
FERTILIZER,FFC,4880,4960,symmetrical,down,down,4961,4.0,374.09,375.0,0.910000000000025,skipped_risk_gt_6pct,406.27,,400.2393774488464,26.14937744884645,4962.0,,5022.0,4962,False,False,-1.0,,0.16558711611663998
FOOD & PERSONAL CARE PRODUCTS,FFL,280,360,ascending,sequential,up,372,4.0,52.0,49.9,2.1000000000000014,no_valid_consolidation,,,43.840066225165565,8.159933774834435,373.0,,399.0,373,False,False,-1.0,,-0.30024753479690014
CEMENT,FLYNG,160,240,descending,down,down,241,1.0,11.8,12.15,0.34999999999999964,ok,12.37,0.5699999999999985,12.565153774464118,0.7651537744641175,,,,331,False,True,20.571428571428594,12.631578947368457,9.409873204954897
CEMENT,FLYNG,1320,1400,symmetrical,down,down,1401,3.0,3.41,3.72,0.31000000000000005,skipped_risk_gt_6pct,3.76,,3.710697674418604,0.30069767441860407,1422.0,,1422.0,1422,True,False,-1.0,,-1.0
CEMENT,FLYNG,3680,3760,descending,down,down,3761,1.0,6.66,6.85,0.1899999999999995,skipped_risk_gt_6pct,7.27,,7.650119668347724,0.9901196683477238,,,,3851,False,True,4.4210526315789584,,0.8483822984768717
TEXTILE COMPOSITE,FML,1720,1800,descending,down,down,1807,4.0,62.03,64.0,1.9699999999999989,skipped_risk_gt_6pct,67.67,,70.26114851176565,8.231148511765653,1818.0,,1849.0,1818,False,False,-1.0,,-0.057100172512763926
AUTOMOBILE ASSEMBLER,GAL,520,600,symmetrical,up,up,601,4.0,475.3,465.05,10.25,skipped_risk_gt_6pct,441.54,,426.7,48.60000000000002,602.0,,,602,False,False,-1.0,,-0.0814814814814822
TEXTILE COMPOSITE,GATM,840,920,symmetrical,sequential,up,922,4.0,23.98,22.7,1.2800000000000011,skipped_risk_gt_6pct,21.29,,21.0036873895109,2.9763126104890993,927.0,,949.0,927,False,False,-1.0,,-0.47710042117069557
TEXTILE COMPOSITE,GATM,1000,1080,ascending,up,up,1081,2.0,22.43,21.4,1.0300000000000011,skipped_risk_gt_6pct,20.11,,20.2003648712113,2.2296351287887006,1111.0,,,1111,False,False,-1.0,,-0.23770705491527466
TEXTILE COMPOSITE,GFIL,1720,1800,ascending,down,down,1813,1.0,3.46,4.2,0.7400000000000002,no_valid_consolidation,,,5.026780958721704,1.5667809587217043,1846.0,,,1846,False,False,-1.0,,-0.5042185352089934
TEXTILE COMPOSITE,GFIL,2840,2920,descending,down,down,2923,4.0,8.38,9.3,0.9199999999999999,skipped_risk_gt_6pct,9.79,,10.191397228637413,1.8113972286374125,2937.0,,2970.0,2937,False,False,-1.0,,-0.39748321826770405
GLASS & CERAMICS,GGGL,1880,1960,ascending,down,down,1961,4.0,6.3,6.4,0.10000000000000053,skipped_risk_gt_6pct,6.75,,6.829554719347758,0.5295547193477583,1963.0,,1999.0,1963,False,False,-1.0,,-0.35879200592154004
CHEMICAL,GGL,1760,1840,descending,down,down,1841,4.0,30.75,32.19,1.4399999999999977,skipped_risk_gt_6pct,34.34,,33.28041213063764,2.530412130637643,1844.0,,1846.0,1844,False,False,-1.0,,-0.3596252124236725
GLASS & CERAMICS,GHGL,40,120,descending,down,down,128,3.0,67.05,73.0,5.950000000000003,skipped_risk_gt_6pct,75.7,,73.97177105184298,6.921771051842981,184.0,,185.0,184,False,False,-1.0,,-0.9824075296725451
GLASS & CERAMICS,GHGL,1360,1440,ascending,down,down,1442,4.0,52.64,54.0,1.3599999999999994,ok,55.05,2.4099999999999966,54.58500856468764,1.9450085646876403,1445.0,1446.0,1446.0,1445,False,False,-1.0,-0.13278008298755217,-0.16452369712386888
GLASS & CERAMICS,GHGL,2480,2560,symmetrical,whipsaw,up,2565,4.0,95.83,93.7,2.1299999999999955,ok,92.07,3.760000000000005,94.09915690290865,1.730843097091352,2567.0,2567.0,2567.0,2567,True,False,-1.0,-1.0,-1.0
GLASS & CERAMICS,GHGL,3200,3280,descending,down,down,3292,3.0,44.99,48.05,3.059999999999995,skipped_risk_gt_6pct,49.99,,49.27678488820355,4.286784888203549,,,,3382,False,True,1.3790849673202632,,0.9844207512284253
GLASS & CERAMICS,GHGL,3880,3960,ascending,down,down,3991,2.0,41.26,43.0,1.740000000000002,skipped_risk_gt_6pct,44.89,,43.716541353383455,2.4565413533834572,4017.0,,4022.0,4017,False,False,-1.0,,-0.7123836924583745
GLASS & CERAMICS,GHGL,4000,4080,symmetrical,sequential,down,4086,4.0,39.81,40.8,0.9899999999999949,ok,41.28,1.4699999999999989,41.40594859343602,1.5959485934360202,4090.0,4090.0,4090.0,4090,True,False,-1.0,-1.0,-1.0
AUTOMOBILE ASSEMBLER,GHNI,920,1000,symmetrical,down,down,1001,1.0,7.9702,8.9671,0.9969000000000001,skipped_risk_gt_6pct,9.23,,9.207879802895729,1.2376798028957285,,,,1091,False,True,2.587621627043836,,2.0842224248668013
AUTOMOBILE ASSEMBLER,GHNI,1360,1440,descending,up,up,1447,2.0,3.3355,3.0756,0.2599,skipped_risk_gt_6pct,2.95,,3.0152524185899465,0.3202475814100536,,,,1537,False,True,5.344363216621776,,4.337269289854485
AUTOMOBILE ASSEMBLER,GHNI,4040,4120,symmetrical,down,down,4121,2.0,85.99,88.0,2.010000000000005,ok,90.55,4.560000000000002,88.64367571884986,2.6536757188498683,4149.0,4149.0,4149.0,4149,True,False,-1.0,-1.0,-1.0
PHARMACEUTICALS,GLAXO,1480,1560,ascending,down,down,1567,2.0,70.5,73.9,3.4000000000000057,ok,74.64,4.140000000000001,76.25995139732687,5.759951397326873,1616.0,,,1616,False,False,-1.0,-0.00966183574879378,-0.006944503041912783
PHARMACEUTICALS,GLAXO,2440,2520,descending,up,up,2521,4.0,200.2,192.02,8.179999999999978,ok,190.1,10.099999999999994,188.6713587909864,11.528641209013585,2526.0,2545.0,2547.0,2526,False,False,-1.0,-0.6376237623762377,-0.5586087625803576
PHARMACEUTICALS,GLAXO,2560,2640,ascending,down,down,2641,4.0,219.4,228.0,8.599999999999994,skipped_risk_gt_6pct,234.98,,241.3298716452742,21.929871645274204,2648.0,,2707.0,2648,False,False,-1.0,,-0.21659953495549095
PHARMACEUTICALS,GLAXO,3400,3480,symmetrical,down,down,3481,1.0,116.51,118.99,2.4799999999999898,ok,121.4,4.890000000000001,144.43428880475926,27.924288804759257,,,,3571,False,True,7.431451612903259,3.7689161554192236,0.6599989037808155
FOOD & PERSONAL CARE PRODUCTS,GLPL,640,720,symmetrical,sequential,up,724,4.0,47.5087,46.5257,0.982999999999997,no_valid_consolidation,,,44.80355670283514,2.7051432971648595,725.0,,730.0,725,False,False,-1.0,,-0.12113960851665341
FOOD & PERSONAL CARE PRODUCTS,GLPL,720,800,ascending,down,down,807,4.0,43.5769,45.8704,2.2934999999999945,no_valid_consolidation,,,48.2419746031746,4.665074603174595,818.0,,,818,False,False,-1.0,,-0.491632009151421
AUTOMOBILE PARTS & ACCESSORIES,GTYR,4640,4720,ascending,down,down,4721,4.0,37.28,38.43,1.1499999999999986,skipped_risk_gt_6pct,39.88,,43.91327036310109,6.63327036310109,4730.0,,4767.0,4730,False,False,-1.0,,-0.286434879930288
GLASS & CERAMICS,GVGL,720,800,symmetrical,down,down,801,1.0,15.75,16.0,0.25,no_valid_consolidation,,,19.668383713756942,3.918383713756942,804.0,,880.0,804,False,False,-1.0,,-0.20416581387660004
CEMENT,GWLC,960,1040,descending,up,up,1052,4.0,12.4716,11.59,0.8816000000000006,skipped_risk_gt_6pct,11.29,,11.256584509938312,1.2150154900616883,1059.0,,1064.0,1059,False,False,-1.0,,-0.4378545000878874
CEMENT,GWLC,2720,2800,descending,down,down,2814,2.0,56.8,58.49,1.6900000000000048,skipped_risk_gt_6pct,60.59,,60.845605461020966,4.045605461020969,,,,2904,False,True,16.337278106508826,,6.824689225387836
PHARMACEUTICALS,HALEON,0,80,descending,up,up,84,4.0,139.71,134.0,5.710000000000008,skipped_risk_gt_6pct,130.68,,130.70440313111544,9.005596868884567,86.0,,96.0,86,False,False,-1.0,,-0.5585415462443432
OIL & GAS MARKETING COMPANIES,HASCOL,2600,2680,symmetrical,sequential,up,2685,4.0,12.37,12.0,0.3699999999999992,ok,11.78,0.5899999999999999,11.82586991010048,0.5441300898995198,2689.0,2694.0,2694.0,2689,False,False,-1.0,-0.644067796610168,-0.6983624082802893
COMMERCIAL BANKS,HBL,2040,2120,descending,up,up,2123,1.0,176.22,173.0,3.219999999999999,ok,170.82,5.400000000000006,171.53178294573647,4.688217054263532,2154.0,2154.0,2154.0,2154,True,False,-1.0,-1.0,-1.0
COMMERCIAL BANKS,HBL,3200,3280,ascending,sequential,up,3288,4.0,140.12,136.8,3.319999999999993,skipped_risk_gt_6pct,130.98,,130.50667650434502,9.613323495654981,3309.0,,3315.0,3309,False,False,-1.0,,-0.3682389343914201
COMMERCIAL BANKS,HBL,3800,3880,descending,sequential,down,3885,3.0,70.51,72.2,1.6899999999999977,ok,74.74,4.22999999999999,73.39912457055601,2.8891245705560067,3898.0,3899.0,3898.0,3898,True,False,-1.0,-0.6430260047281336,-1.0
AUTOMOBILE ASSEMBLER,HINO,1840,1920,descending,up,up,1935,3.0,682.2704,637.6039,44.66650000000004,skipped_risk_gt_6pct,622.41,,628.5307873180873,53.73961268191272,1952.0,,1952.0,1952,True,False,-1.0,,-1.0
PHARMACEUTICALS,HINOON,680,760,descending,down,down,762,4.0,79.25,87.0,7.75,skipped_risk_gt_6pct,88.88,,88.2278620237761,8.977862023776098,784.0,,,784,False,False,-1.0,,-0.7295723617330734
COMMERCIAL BANKS,HMB,880,960,descending,up,up,966,4.0,28.07,26.3,1.7699999999999996,no_valid_consolidation,,,24.371052097428958,3.6989479025710423,970.0,,996.0,970,False,False,-1.0,,-0.4541832013455165
COMMERCIAL BANKS,HMB,1080,1160,ascending,down,down,1175,1.0,30.94,33.19,2.2499999999999964,skipped_risk_gt_6pct,34.95,,34.424193548387095,3.4841935483870934,,,,1265,False,True,3.9244444444444513,,2.534302379409317
COMMERCIAL BANKS,HMB,4200,4280,descending,up,up,4292,4.0,35.48,34.5,0.9799999999999969,ok,33.46,2.019999999999996,33.81488515176373,1.6651148482362643,4297.0,4297.0,4297.0,4297,True,False,-1.0,-1.0,-1.0
COMMERCIAL BANKS,HMB,4960,5040,descending,up,up,5045,2.0,114.36,111.01,3.3499999999999943,ok,109.01,5.349999999999994,110.33178847427689,4.028211525723108,5086.0,5091.0,5087.0,5086,False,False,-1.0,-0.6056074766355137,-0.8043271757975469
OIL & GAS MARKETING COMPANIES,HTL,1560,1640,descending,down,down,1642,2.0,37.46,39.14,1.6799999999999997,skipped_risk_gt_6pct,40.2,,39.133739882014,1.6737398820139973,,,,1732,False,True,8.589285714285715,,8.621411340594037
POWER GENERATION & DISTRIBUTION,HUBC,1320,1400,descending,up,up,1401,1.0,36.37,35.65,0.7199999999999989,skipped_risk_gt_6pct,33.07,,33.247153854155826,3.1228461458441714,,,,1491,False,True,1.9722222222222276,,0.4547134036333211
TECHNOLOGY & COMMUNICATION,HUMNL,3640,3720,symmetrical,down,down,3725,2.0,6.57,7.22,0.6499999999999995,skipped_risk_gt_6pct,7.36,,7.097058823529409,0.5270588235294085,,,,3815,False,True,1.246153846153848,,1.5368303571428676
PHARMACEUTICALS,IBLHL,360,440,ascending,up,up,441,4.0,9.4,9.16,0.2400000000000002,no_valid_consolidation,,,7.82930553449583,1.57069446550417,442.0,,,442,False,False,-1.0,,0.03183305289354901
PHARMACEUTICALS,IBLHL,3320,3400,symmetrical,down,down,3426,4.0,32.9,34.15,1.25,ok,34.83,1.9299999999999997,34.43828962371721,1.538289623717212,3428.0,3455.0,3428.0,3428,True,False,-1.0,0.2746113989637312,-1.0
PHARMACEUTICALS,IBLHL,3920,4000,symmetrical,down,down,4002,3.0,60.12,63.74,3.6200000000000045,skipped_risk_gt_6pct,64.38,,63.857709824333114,3.737709824333116,4042.0,,4042.0,4042,True,False,-1.0,,-1.0
INSURANCE,IGIL,2120,2200,descending,down,down,2203,2.0,47.09,50.9,3.809999999999995,skipped_risk_gt_6pct,56.05,,54.75616596002422,7.666165960024216,,,,2293,False,True,2.664041994750661,,1.3239995133066418
INSURANCE,IGIL,2640,2720,descending,sequential,down,2730,4.0,12.85,13.68,0.8300000000000001,skipped_risk_gt_6pct,13.98,,14.523047918303222,1.6730479183032223,2736.0,,2753.0,2736,False,False,-1.0,,-0.08367961160490027
TEXTILE COMPOSITE,ILP,800,880,ascending,down,down,881,2.0,60.01,62.0,1.990000000000002,skipped_risk_gt_6pct,64.53,,64.00466328643861,3.994663286438616,,,,971,False,True,5.3618090452261224,,2.6710636754350023
AUTOMOBILE ASSEMBLER,INDU,3000,3080,ascending,down,down,3084,4.0,1699.2,1778.97,79.76999999999998,ok,1796.76,97.55999999999995,1800.9362490948592,101.7362490948592,3103.0,3104.0,3104.0,3103,False,False,-1.0,-0.6169536695366963,-0.5916278665225676
AUTOMOBILE ASSEMBLER,INDU,3360,3440,ascending,down,down,3441,4.0,1200.31,1240.0,39.690000000000055,skipped_risk_gt_6pct,1297.85,,1354.6308087507425,154.32080875074257,3469.0,,,3469,False,False,-1.0,,-0.0528768612998914
FOOD & PERSONAL CARE PRODUCTS,ISIL,1680,1760,symmetrical,down,down,1761,4.0,1776.71,1800.0,23.289999999999964,ok,1818.0,41.289999999999964,1929.7521202695696,153.04212026956952,1763.0,1769.0,1804.0,1763,False,False,-1.0,0.7149430854928556,0.19288807517827924
ENGINEERING,ISL,2560,2640,descending,sequential,down,2641,4.0,60.73,62.02,1.2900000000000063,skipped_risk_gt_6pct,67.66,,69.67586462882093,8.945864628820935,2643.0,,,2643,False,False,-1.0,,-0.1788535894948906
ENGINEERING,ISL,2840,2920,symmetrical,sequential,up,2932,4.0,44.99,43.07,1.9200000000000017,skipped_risk_gt_6pct,41.42,,42.02201683446114,2.967983165538861,2934.0,,2935.0,2934,False,False,-1.0,,-0.650273230121099
ENGINEERING,ISL,3320,3400,descending,sequential,down,3405,3.0,77.45,82.25,4.799999999999997,skipped_risk_gt_6pct,83.07,,81.96877079978532,4.518770799785315,3434.0,,3433.0,3433,False,False,-0.7895833333333322,,-1.0
ENGINEERING,ITTEFAQ,120,200,symmetrical,down,down,201,1.0,19.91,21.01,1.1000000000000014,skipped_risk_gt_6pct,21.61,,21.53085209825998,1.6208520982599808,,,,291,False,True,4.6363636363636305,,3.1464931349843446
INSURANCE,JGICL,400,480,ascending,up,up,481,4.0,140.0579,135.2912,4.766699999999986,no_valid_consolidation,,,55.76592820629849,84.29197179370149,482.0,,,482,False,False,-1.0,,-0.08307908631131651
INSURANCE,JGICL,1120,1200,ascending,up,up,1201,2.0,37.1271,35.603,1.5240999999999971,skipped_risk_gt_6pct,34.66,,34.11503730081752,3.0120626991824793,,,,1291,False,True,3.7322354176235213,,1.8885065047098426
INSURANCE,JGICL,3640,3720,descending,sequential,up,3721,4.0,82.21,81.37,0.8399999999999892,skipped_risk_gt_6pct,77.22,,77.60668319578335,4.603316804216647,3722.0,,3753.0,3722,False,False,-1.0,,-0.10644498756877954
INSURANCE,JLICL,1560,1640,ascending,up,up,1641,4.0,82.5,77.5,5.0,skipped_risk_gt_6pct,72.52,,71.71258813029897,10.787411869701032,1643.0,,,1643,False,False,-1.0,,-0.0927006414586555
INSURANCE,JLICL,4280,4360,descending,up,up,4361,2.0,178.3,167.35,10.950000000000017,skipped_risk_gt_6pct,162.86,,160.2619387755102,18.03806122448981,,,,4381,False,True,-0.7305936073059349,,-0.44350664411420265
COMMERCIAL BANKS,JSBL,160,240,symmetrical,sequential,down,242,4.0,18.8,19.35,0.5500000000000007,skipped_risk_gt_6pct,20.15,,20.150328227571116,1.350328227571115,244.0,,245.0,244,False,False,-1.0,,-0.407308377896614
COMMERCIAL BANKS,JSBL,1200,1280,symmetrical,up,up,1281,4.0,5.51,5.34,0.16999999999999993,ok,5.23,0.27999999999999936,5.027353401774839,0.48264659822516087,1284.0,1289.0,1294.0,1284,False,False,-1.0,-0.39285714285714174,-0.22791002858924742
COMMERCIAL BANKS,JSBL,1600,1680,symmetrical,sequential,down,1684,4.0,4.09,4.38,0.29000000000000004,skipped_risk_gt_6pct,4.49,,4.960273037542661,0.8702730375426615,1692.0,,1702.0,1692,False,False,-1.0,,-0.3562100474528421
COMMERCIAL BANKS,JSBL,3240,3320,descending,sequential,up,3321,3.0,7.15,6.75,0.40000000000000036,skipped_risk_gt_6pct,6.68,,6.18155737704918,0.9684426229508203,3333.0,,3346.0,3333,False,False,-1.0,,-0.3923825645366066
COMMERCIAL BANKS,JSBL,3360,3440,ascending,down,down,3448,4.0,5.25,5.45,0.20000000000000018,skipped_risk_gt_6pct,5.71,,5.862617119263141,0.6126171192631409,3454.0,,,3454,False,False,-1.0,,-0.08161704664757016
TEXTILE COMPOSITE,JUBS,560,640,ascending,sequential,down,641,4.0,5.41,5.65,0.2400000000000002,skipped_risk_gt_6pct,6.06,,7.001666666666666,1.591666666666666,645.0,,670.0,645,False,False,-1.0,,-0.05654450261780099
PROPERTY,JVDC,1120,1200,symmetrical,up,up,1201,1.0,30.3,28.75,1.5500000000000007,skipped_risk_gt_6pct,28.15,,25.209679125528915,5.090320874471086,1249.0,,1264.0,1249,False,False,-1.0,,-0.36932838741631235
POWER GENERATION & DISTRIBUTION,KAPCO,1680,1760,symmetrical,up,up,1762,4.0,45.45,43.75,1.7000000000000028,ok,42.87,2.5800000000000054,43.18741179983789,2.2625882001621136,1765.0,,1768.0,1765,False,False,-1.0,-0.4961240310077513,-0.5657238024613978
POWER GENERATION & DISTRIBUTION,KAPCO,2440,2520,ascending,sequential,down,2532,4.0,86.27,87.7,1.4300000000000068,ok,89.39,3.1200000000000045,88.90959426664645,2.639594266646455,2538.0,2546.0,2545.0,2538,False,False,-1.0,-0.17307692307692482,-0.204576895329472
POWER GENERATION & DISTRIBUTION,KAPCO,2480,2560,ascending,sequential,up,2561,3.0,93.68,89.11,4.570000000000007,ok,88.22,5.460000000000008,86.19015756687432,7.489842433125688,2597.0,2597.0,2599.0,2597,True,False,-1.0,-1.0,-0.7837281027486602
POWER GENERATION & DISTRIBUTION,KAPCO,4200,4280,descending,up,up,4282,1.0,27.7,26.89,0.8099999999999987,skipped_risk_gt_6pct,26.03,,26.47502254283138,1.2249774571686203,4338.0,,4340.0,4338,False,False,-1.0,,-0.8898122929701877
POWER GENERATION & DISTRIBUTION,KAPCO,5160,5240,descending,up,up,5241,4.0,28.26,28.16,0.10000000000000142,ok,27.47,0.7900000000000027,26.963499276851643,1.296500723148359,5242.0,5250.0,,5242,False,False,-1.0,0.025316455696201907,0.01542613871547449
POWER GENERATION & DISTRIBUTION,KEL,3160,3240,ascending,sequential,up,3242,3.0,6.75,6.45,0.2999999999999998,skipped_risk_gt_6pct,6.15,,6.214601718644397,0.5353982813556026,3271.0,,3274.0,3271,False,False,-1.0,,-0.48561978821017565
TEXTILE COMPOSITE,KML,1280,1360,descending,sequential,up,1373,3.0,17.6,16.1,1.5,skipped_risk_gt_6pct,15.85,,15.770959367945824,1.829040632054177,1384.0,,1393.0,1384,False,False,-1.0,,-0.6779510407089047
CEMENT,KOHC,2120,2200,ascending,sequential,up,2201,3.0,122.65,115.75,6.900000000000006,skipped_risk_gt_6pct,113.36,,116.01509689922477,6.634903100775233,2272.0,,2272.0,2272,True,False,-1.0,,-1.0
CEMENT,KOHC,3800,3880,symmetrical,whipsaw,down,3883,4.0,212.66,219.5,6.840000000000003,ok,225.23,12.569999999999993,219.44161080184767,6.781610801847677,3884.0,3884.0,3884.0,3884,True,False,-1.0,-1.0,-1.0
CEMENT,KOHC,4240,4320,ascending,down,down,4327,4.0,155.77,166.85,11.079999999999984,skipped_risk_gt_6pct,170.59,,164.85301215601464,9.083012156014632,4332.0,,4329.0,4329,False,False,-0.5478339350180507,,-1.0
CEMENT,KOHC,4840,4920,ascending,down,down,4922,3.0,373.07,389.0,15.930000000000007,ok,393.9,20.829999999999984,403.8717585117585,30.80175851175852,4926.0,4927.0,4951.0,4926,False,False,-1.0,-0.6711473835813744,-0.4538701903874474
POWER GENERATION & DISTRIBUTION,KOHE,2440,2520,ascending,up,up,2540,4.0,32.6888,32.2702,0.41859999999999786,ok,31.65,1.038800000000002,31.50473764271323,1.18406235728677,2541.0,,,2541,False,False,-1.0,-0.14651520985752817,-0.12854052750123784
POWER GENERATION & DISTRIBUTION,KOHP,3560,3640,ascending,down,down,3649,3.0,3.72,4.14,0.4199999999999995,no_valid_consolidation,,,4.4872544673777535,0.7672544673777533,3688.0,,3708.0,3688,False,False,-1.0,,-0.09123439872463557
TEXTILE COMPOSITE,KOIL,1720,1800,descending,sequential,up,1801,4.0,3.79,3.45,0.33999999999999986,no_valid_consolidation,,,2.6839634146341464,1.1060365853658536,1802.0,,1816.0,1802,False,False,-1.0,,-0.3797342742157781
TEXTILE COMPOSITE,KOIL,3760,3840,descending,whipsaw,down,3855,4.0,5.5,5.99,0.4900000000000002,no_valid_consolidation,,,5.974404322614653,0.47440432261465304,3857.0,,3857.0,3857,True,False,-1.0,,-1.0
TEXTILE COMPOSITE,KOIL,3960,4040,symmetrical,up,up,4041,3.0,5.1,4.9,0.1999999999999993,skipped_risk_gt_6pct,4.65,,4.605144904954816,0.49485509504518355,4047.0,,,4047,False,False,-1.0,,-0.30311903727353456
TEXTILE COMPOSITE,KTML,2200,2280,descending,sequential,up,2281,4.0,24.15,24.0,0.14999999999999858,ok,23.76,0.389999999999997,22.89966185752931,1.2503381424706888,2282.0,2282.0,2283.0,2282,True,False,-1.0,-1.0,-0.47187235193365384
AUTOMOBILE PARTS & ACCESSORIES,LOADS,1120,1200,symmetrical,down,down,1201,4.0,19.56,20.18,0.620000000000001,no_valid_consolidation,,,22.497631187592944,2.9376311875929453,1202.0,,,1202,False,False,-1.0,,-0.49699908081255934
AUTOMOBILE PARTS & ACCESSORIES,LOADS,2200,2280,symmetrical,down,down,2288,1.0,17.86,18.38,0.5199999999999996,no_valid_consolidation,,,19.300695296523514,1.440695296523515,,,,2378,False,True,7.096153846153851,,2.561263307310153
CHEMICAL,LOTCHEM,1000,1080,descending,up,up,1084,1.0,3.03,2.91,0.11999999999999966,skipped_risk_gt_6pct,2.79,,2.822403490216816,0.20759650978318378,,,,1174,False,True,34.7500000000001,,20.087042910091295
CHEMICAL,LOTCHEM,1720,1800,symmetrical,down,down,1801,1.0,7.4,7.69,0.29000000000000004,skipped_risk_gt_6pct,7.98,,8.507202426080365,1.1072024260803648,1819.0,,,1819,False,False,-1.0,,-0.14450835387564973
CHEMICAL,LOTCHEM,4400,4480,descending,up,up,4484,4.0,25.91,24.81,1.1000000000000014,skipped_risk_gt_6pct,23.9,,23.67467251768405,2.235327482315949,4485.0,,4566.0,4485,False,False,-1.0,,-0.7336732594997002
CHEMICAL,LPGL,1640,1720,symmetrical,down,down,1731,4.0,106.25,109.0,2.75,skipped_risk_gt_6pct,114.23,,115.50971830985915,9.259718309859153,1732.0,,,1732,False,False,-1.0,,-0.007559625212946454
POWER GENERATION & DISTRIBUTION,LPL,80,160,descending,down,down,161,4.0,9.1843,9.3813,0.19699999999999918,skipped_risk_gt_6pct,10.42,,9.933703609022555,0.7494036090225542,163.0,,171.0,163,False,False,-1.0,,0.1383767021555389
POWER GENERATION & DISTRIBUTION,LPL,120,200,descending,down,down,207,4.0,9.1895,9.3294,0.13989999999999903,ok,9.55,0.36050000000000004,9.621449927961875,0.4319499279618739,209.0,282.0,283.0,209,False,False,-1.0,-0.3880721220527018,-0.3238801327276695
POWER GENERATION & DISTRIBUTION,LPL,400,480,ascending,down,down,488,1.0,16.057,16.7463,0.6893000000000029,skipped_risk_gt_6pct,17.53,,17.581321126760564,1.5243211267605652,541.0,,,541,False,False,-1.0,,-0.47601518293065986
POWER GENERATION & DISTRIBUTION,LPL,720,800,descending,up,up,821,1.0,11.9987,11.3093,0.6893999999999991,skipped_risk_gt_6pct,11.16,,11.322844072891227,0.6758559271087723,856.0,,856.0,856,True,False,-1.0,,-1.0
CEMENT,LUCK,2040,2120,descending,up,up,2121,1.0,239.98,237.5,2.4799999999999898,ok,228.64,11.340000000000003,224.87402072598854,15.105979274011446,,,,2211,False,True,39.48387096774209,8.634920634920631,6.482201400108037
MISCELLANEOUS,MACFL,3800,3880,descending,up,up,3881,4.0,16.99,15.22,1.7699999999999978,skipped_risk_gt_6pct,15.07,,15.103274554029117,1.8867254459708818,3892.0,,3904.0,3892,False,False,-1.0,,-0.9116323753798272
PHARMACEUTICALS,MACTER,360,440,symmetrical,sequential,up,441,4.0,183.0,157.0,26.0,no_valid_consolidation,,,144.05692307692308,38.943076923076916,451.0,,456.0,451,False,False,-1.0,,-0.8468770987239758
PHARMACEUTICALS,MACTER,1000,1080,symmetrical,down,down,1086,4.0,381.43,395.0,13.569999999999993,skipped_risk_gt_6pct,410.06,,457.0893650793651,75.6593650793651,1097.0,,,1097,False,False,-1.0,,-0.22376608609179827
OIL & GAS EXPLORATION COMPANIES,MARI,680,760,symmetrical,whipsaw,down,763,4.0,143.7893,149.6427,5.8533999999999935,ok,151.6,7.810699999999997,147.3682883402275,3.578988340227511,767.0,795.0,766.0,766,False,False,-0.24782177879523185,-0.18571958979348957,-1.0
COMMERCIAL BANKS,MCB,1280,1360,ascending,up,up,1379,4.0,200.01,196.15,3.859999999999985,ok,191.76,8.25,184.522168136525,15.48783186347498,1382.0,,,1382,False,False,-1.0,-0.2315151515151511,-0.12332261977251688
COMMERCIAL BANKS,MCB,1800,1880,symmetrical,up,up,1882,2.0,187.99,186.0,1.990000000000009,ok,181.27,6.719999999999999,182.05393979303858,5.936060206961429,1891.0,,,1891,False,False,-1.0,-0.2812500000000022,-0.3183929970561189
COMMERCIAL BANKS,MCB,2080,2160,ascending,whipsaw,up,2165,4.0,299.54,283.0,16.54000000000002,skipped_risk_gt_6pct,279.28,,287.9970189398184,11.542981060181603,2167.0,,2166.0,2166,False,False,-0.8494558645707373,,-1.0
COMMERCIAL BANKS,MCB,2120,2200,ascending,down,down,2201,4.0,277.66,282.97,5.310000000000002,ok,288.61,10.949999999999989,300.4427368421053,22.782736842105294,2219.0,2265.0,2276.0,2219,False,False,-1.0,-0.5369863013698631,-0.25809015136114083
COMMERCIAL BANKS,MCB,3080,3160,symmetrical,up,up,3162,1.0,210.14,199.5,10.639999999999986,skipped_risk_gt_6pct,193.54,,200.37478260869563,9.765217391304361,,,,3252,False,True,-0.847744360902255,,-0.9236865538735498
COMMERCIAL BANKS,MCB,4120,4200,ascending,down,down,4201,1.0,148.81,154.0,5.189999999999998,skipped_risk_gt_6pct,162.41,,165.09529724315138,16.285297243151376,4224.0,,,4224,False,False,-1.0,,-0.2922881866342208
COMMERCIAL BANKS,MEBL,1000,1080,descending,up,up,1082,4.0,11.58,11.24,0.33999999999999986,skipped_risk_gt_6pct,10.71,,10.731236792197237,0.8487632078027634,1083.0,,,1083,False,False,-1.0,,-0.035345547172882165
COMMERCIAL BANKS,MEBL,1560,1640,ascending,sequential,down,1645,3.0,18.92,19.4,0.4799999999999969,ok,19.7,0.7799999999999976,19.84712292358804,0.9271229235880369,1676.0,1676.0,1676.0,1676,True,False,-1.0,-1.0,-1.0
COMMERCIAL BANKS,MEBL,2080,2160,ascending,down,down,2169,2.0,38.57,39.0,0.4299999999999997,ok,39.59,1.0200000000000031,39.541976793822045,0.9719767938220443,2180.0,2201.0,2201.0,2180,False,False,-1.0,-0.1470588235294099,-0.15432467210473497
