symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse
CSAP,2020-09-24,pivot,77.25,0.97,0.704,0.704,0.704,0.042,0.29,uptrend,-0.1158,-0.1217,-0.0958,0.0119,-0.2172
CSAP,2020-12-10,pivot,84.03,4.54,0.782,0.782,0.782,0.045,0.93,uptrend,0.0126,0.0026,-0.0405,0.0942,-0.0581
CSAP,2021-01-08,pivot,81.49,0.54,0.829,0.84,0.84,0.011,0.39,uptrend,-0.0018,0.006,0.0178,0.0658,-0.0121
CSAP,2022-07-04,pivot,40.34,0.84,0.596,0.843,0.843,0.247,1.45,uptrend,0.0572,-0.1147,-0.0874,0.1215,-0.1305
CSAP,2023-07-26,pivot,26.39,1.39,0.939,0.939,0.939,0.051,0.2,uptrend,0.0663,0.0281,-0.0007,0.1751,-0.0189
CSIL,2020-06-22,pivot,1.65,3.23,0.579,1.0,1.0,0.421,0.39,uptrend,0.1061,0.1285,0.1453,0.3128,-0.0168
CSIL,2020-08-25,pivot,2.28,1.02,0.643,0.857,0.857,0.214,0.78,uptrend,-0.0417,0.05,0.3958,0.6125,-0.05
CSIL,2020-10-21,pivot,3.07,1.85,0.778,0.778,0.778,0.0,2.98,uptrend,-0.0762,-0.0671,-0.2073,-0.0122,-0.2226
CSIL,2021-03-02,pivot,2.82,0.12,0.722,0.722,0.722,0.0,0.18,uptrend,-0.1467,-0.12,-0.1767,0.0167,-0.2333
CSIL,2022-01-27,pivot,2.13,1.09,0.818,0.909,0.909,0.091,0.16,uptrend,-0.018,-0.0045,-0.0991,0.0946,-0.1171
CSIL,2022-04-15,pivot,2.14,0.78,0.786,0.786,0.786,0.214,0.71,uptrend,-0.1106,-0.1593,-0.146,-0.0088,-0.3363
CSIL,2022-09-12,pivot,2.0,4.5,0.923,0.923,0.923,0.077,0.24,uptrend,-0.2304,-0.1176,-0.1618,-0.0196,-0.2549
CSIL,2023-06-02,pivot,1.31,0.51,0.769,0.769,0.769,0.231,0.03,uptrend,0.014,-0.1189,-0.049,0.3217,-0.2587
CSIL,2023-07-10,pivot,1.46,4.33,0.733,0.733,0.733,0.2,2.32,uptrend,0.0258,0.0645,0.1806,0.2645,-0.0581
CSIL,2023-07-26,pivot,1.68,0.4,0.571,0.762,0.762,0.19,1.26,uptrend,-0.0319,0.016,0.234,0.3032,-0.1117
CSIL,2023-08-04,pivot,1.77,5.65,0.957,0.957,0.957,0.043,0.71,uptrend,0.0474,0.1895,0.1789,0.5,-0.0947
CSIL,2023-09-04,pivot,2.13,0.94,0.813,0.813,0.813,0.187,0.46,uptrend,-0.0441,-0.0837,-0.1982,0.0529,-0.2247
CSIL,2023-09-11,pivot,2.07,1.13,0.8,0.8,0.8,0.133,0.43,uptrend,-0.0545,-0.1182,-0.1682,0.0864,-0.2227
CSIL,2023-09-13,pivot,2.14,4.06,0.833,0.833,0.833,0.167,0.06,uptrend,-0.0737,-0.1106,-0.1475,0.1014,-0.212
CSIL,2023-12-11,pivot,2.32,1.29,0.778,0.778,0.778,0.222,2.09,uptrend,0.0607,-0.0567,-0.004,0.2186,-0.1417
DCL,2020-07-06,pivot,7.99,1.04,0.75,0.75,0.75,0.071,0.56,uptrend,0.0757,0.1563,0.1001,0.1844,-0.0098
DCL,2020-12-31,pivot,10.15,0.43,0.559,0.824,0.824,0.265,1.18,uptrend,-0.0124,0.0392,0.0517,0.1234,-0.0278
DCL,2022-04-19,pivot,7.27,1.7,0.8,0.8,0.8,0.057,0.59,uptrend,-0.0653,-0.2067,-0.2813,0.0133,-0.2947
DCR,2020-08-11,pivot,11.15,3.59,0.818,0.891,0.891,0.073,1.94,uptrend,-0.0071,-0.0301,-0.0177,0.0212,-0.0389
DCR,2020-09-02,pivot,11.15,1.32,0.818,0.818,0.818,0.045,0.15,uptrend,-0.0107,-0.0196,-0.0374,0.0107,-0.0446
DCR,2021-06-24,pivot,10.86,0.55,0.95,0.95,0.95,0.05,2.54,uptrend,0.06,0.0709,0.07,0.1,-0.0182
DCR,2021-07-29,pivot,11.74,3.6,0.759,0.759,0.759,0.052,1.32,uptrend,-0.0437,-0.0286,0.0084,0.0395,-0.0756
DCR,2021-07-30,pivot,11.42,0.18,0.709,0.745,0.745,0.036,1.02,uptrend,-0.0377,-0.036,-0.0042,0.0351,-0.0795
DCR,2021-09-03,pivot,11.7,1.45,0.846,0.846,0.846,0.154,0.3,uptrend,-0.012,-0.0086,-0.0094,0.0506,-0.018
DCR,2021-12-10,pivot,11.97,1.53,0.9,1.0,1.0,0.1,0.03,uptrend,0.0133,0.01,0.0217,0.04,-0.01
DCR,2021-12-20,pivot,12.04,0.36,0.833,1.0,1.0,0.167,0.02,uptrend,0.0057,0.0099,0.0304,0.0443,-0.0148
DCR,2022-02-02,pivot,13.0,1.97,0.735,0.765,0.765,0.029,1.75,uptrend,-0.0099,-0.0099,0.0489,0.1277,-0.0206
DCR,2022-02-08,pivot,12.99,1.05,0.733,0.733,0.733,0.267,2.15,uptrend,-0.0008,0.0615,0.0808,0.1346,-0.0146
DCR,2022-03-16,pivot,13.91,1.41,0.789,0.789,0.789,0.0,0.37,uptrend,0.0291,0.0603,0.061,0.0987,-0.0163
DCR,2022-03-29,pivot,14.37,0.46,0.9,0.9,0.9,0.1,0.09,uptrend,0.0386,0.031,0.0283,0.0676,-0.0048
DCR,2022-04-08,pivot,15.15,1.12,0.808,0.808,0.808,0.038,0.15,uptrend,-0.0138,-0.0125,-0.042,0.0072,-0.0814
DCR,2023-04-18,pivot,13.69,0.07,0.857,0.929,0.929,0.071,0.16,uptrend,-0.008,-0.0123,-0.0065,0.0094,-0.0333
DCR,2023-04-27,pivot,13.66,0.1,0.667,0.867,0.867,0.2,1.05,uptrend,-0.0087,-0.0087,-0.0094,0.0109,-0.0159
DCR,2023-07-18,pivot,13.87,0.48,0.8,0.8,0.8,0.2,0.3,uptrend,-0.0086,-0.0186,-0.0107,,-0.0357
DCR,2023-07-25,pivot,13.82,2.27,0.771,0.771,0.771,0.229,0.89,uptrend,-0.0179,-0.0214,-0.0093,-0.0007,-0.035
DFML,2020-08-13,pivot,5.76,0.75,0.929,0.929,0.929,0.036,0.26,uptrend,-0.0017,-0.0083,0.3183,0.6917,-0.055
DFML,2021-07-07,pivot,12.18,0.99,0.587,0.762,0.762,0.175,0.94,uptrend,-0.0549,-0.1142,-0.2209,0.1594,-0.2328
DFML,2022-04-12,pivot,5.62,1.54,0.597,0.844,0.844,0.247,2.55,uptrend,-0.1095,-0.1317,-0.2794,-0.0175,-0.2873
DFML,2022-08-17,pivot,4.61,4.41,0.64,0.933,0.933,0.292,4.42,uptrend,-0.017,-0.0943,-0.1264,0.0075,-0.1604
DGKC,2020-04-27,pivot,81.37,4.76,0.729,0.775,0.775,0.046,0.98,uptrend,0.0005,0.0225,-0.0157,0.0633,-0.0571
DGKC,2020-07-10,pivot,94.47,0.28,0.673,0.822,0.822,0.15,0.82,uptrend,0.0896,0.0194,0.0859,0.1458,0.0109
DGKC,2020-09-18,pivot,112.31,1.34,0.724,0.724,0.724,0.1,0.46,uptrend,-0.0251,-0.0509,-0.0399,0.0249,-0.0933
DGKC,2021-01-12,pivot,111.32,0.11,0.76,0.76,0.76,0.007,0.32,uptrend,-0.018,0.0098,0.0692,0.0915,-0.0283
DGKC,2022-08-29,pivot,59.44,0.75,0.574,0.835,0.835,0.261,0.55,uptrend,-0.011,-0.0115,0.0036,0.0362,-0.0854
DGKC,2022-09-13,pivot,59.63,0.21,0.589,0.845,0.845,0.256,1.13,uptrend,-0.0363,0.0005,0.0025,0.0376,-0.092
DOL,2020-05-04,pivot,27.13,1.4,0.827,0.827,0.827,0.173,0.17,uptrend,0.1122,0.0275,-0.0158,0.1507,-0.0356
DOL,2020-07-27,pivot,30.49,0.61,0.636,0.782,0.782,0.145,0.54,uptrend,-0.0086,-0.0099,-0.0261,0.0414,-0.0573
DOL,2020-09-17,pivot,45.66,0.21,0.606,0.763,0.763,0.158,1.0,uptrend,-0.0364,-0.0821,-0.2654,0.0319,-0.3185
DOL,2021-01-18,pivot,35.87,5.78,0.708,0.708,0.708,0.235,0.3,uptrend,-0.0324,-0.022,-0.069,0.0159,-0.0797
DOL,2021-01-20,pivot,35.01,0.81,0.746,0.746,0.746,0.016,0.31,uptrend,-0.0064,-0.0147,-0.1311,0.0275,-0.1331
DOL,2021-11-18,pivot,24.0,1.83,0.738,0.864,0.864,0.126,0.17,uptrend,-0.0801,-0.1159,-0.1126,0.0057,-0.2245
DOL,2021-11-19,pivot,23.81,0.25,0.694,0.724,0.724,0.031,0.28,uptrend,-0.0873,-0.1549,-0.1306,-0.0097,-0.2289
DOL,2022-08-29,pivot,22.88,1.87,0.713,0.713,0.713,0.287,0.46,uptrend,-0.0775,-0.0881,-0.1055,0.0275,-0.1314
DOL,2022-09-19,pivot,21.31,1.45,0.62,0.9,0.9,0.28,0.26,uptrend,-0.0181,-0.0084,0.1544,0.1544,-0.0465
DOL,2022-11-29,pivot,23.34,2.33,0.839,0.839,0.839,0.0,0.46,uptrend,-0.0898,-0.0985,-0.0517,0.0095,-0.1808
DOL,2023-03-14,pivot,22.86,0.39,0.697,0.879,0.879,0.182,0.41,uptrend,0.1766,0.1429,0.1896,0.2468,-0.013
DOL,2023-04-10,pivot,25.37,1.47,0.817,0.817,0.817,0.183,0.68,uptrend,0.0211,0.0199,0.0203,0.1172,-0.0387
DOL,2023-08-04,pivot,25.31,5.52,0.904,0.928,0.928,0.024,0.32,uptrend,-0.0831,-0.0692,-0.045,-0.0077,-0.0958
DSL,2022-02-03,pivot,4.17,2.56,0.75,0.75,0.75,0.25,0.3,uptrend,-0.0093,-0.0442,-0.107,0.0814,-0.1349
DSL,2022-02-15,pivot,4.09,2.2,0.611,0.778,0.778,0.167,0.61,uptrend,,-0.0383,-0.0024,0.0909,-0.1148
DSL,2022-08-22,pivot,5.38,1.55,0.625,0.938,0.938,0.312,1.37,uptrend,0.0293,0.1813,0.0751,0.1996,-0.0256
DSL,2022-10-19,pivot,5.79,3.28,0.682,0.773,0.773,0.091,2.22,uptrend,-0.0596,-0.1325,-0.1474,0.0265,-0.1705
DSL,2023-02-21,pivot,4.42,0.38,0.833,0.833,0.833,0.0,0.59,uptrend,-0.0243,0.0642,0.1925,0.3496,-0.0376
DSL,2023-03-01,pivot,4.36,0.31,0.789,0.789,0.789,0.0,0.77,uptrend,0.1432,0.1872,0.1542,0.3436,-0.0308
DSL,2023-07-07,pivot,5.4,1.54,0.667,0.704,0.704,0.037,0.17,uptrend,-0.0411,-0.0143,-0.0519,0.0555,-0.0948
DSL,2023-12-06,pivot,5.78,1.38,0.6,0.88,0.88,0.28,0.9,uptrend,-0.084,-0.1176,-0.0756,0.0504,-0.1597
ECOP,2020-05-28,pivot,14.52,0.11,0.633,0.8,0.8,0.167,1.87,uptrend,-0.0663,0.19,0.3294,0.3994,-0.1562
ECOP,2021-01-04,pivot,31.76,1.57,0.747,1.0,1.0,0.253,0.0,uptrend,0.0831,0.0468,0.0115,0.1532,-0.0307
ECOP,2021-03-24,pivot,35.8,4.58,0.72,0.72,0.72,0.067,0.01,uptrend,-0.024,-0.0475,-0.05,0.0612,-0.1536
ECOP,2022-06-14,pivot,33.68,3.46,0.788,0.788,0.788,0.202,0.12,uptrend,-0.0442,-0.114,-0.1472,0.0504,-0.2328
ECOP,2022-07-29,pivot,30.02,3.36,1.0,1.0,1.0,0.0,0.24,uptrend,-0.0026,0.0138,,0.0656,-0.0475
ECOP,2022-08-17,pivot,30.38,0.56,0.69,1.0,1.0,0.31,0.55,uptrend,-0.0321,-0.0397,-0.0251,0.0159,-0.1603
ECOP,2023-04-28,pivot,15.3,0.0,0.605,0.816,0.816,0.211,0.85,uptrend,0.0219,-0.087,-0.0572,0.0949,-0.1052
ECOP,2023-08-16,pivot,16.06,3.51,0.714,1.0,1.0,0.286,0.26,uptrend,-0.0593,-0.1173,-0.1481,,-0.1667
EFERT,2020-07-16,pivot,62.73,0.13,0.583,0.783,0.783,0.2,0.54,uptrend,0.0022,0.0434,-0.0262,0.0844,-0.0392
EFERT,2021-05-18,pivot,67.97,0.28,0.723,0.723,0.723,0.17,1.17,uptrend,0.0281,0.05,0.0379,0.0755,-0.0063
EFERT,2021-05-19,pivot,67.85,0.04,0.789,0.789,0.789,0.211,0.54,uptrend,0.0412,0.0519,0.0412,0.0793,-0.0016
EFERT,2021-06-04,pivot,71.51,0.01,0.714,0.875,0.875,0.161,1.28,uptrend,-0.0004,-0.0341,-0.0167,0.0186,-0.0505
EFERT,2021-06-28,pivot,70.18,0.54,0.741,0.741,0.741,0.111,0.75,uptrend,0.0144,0.0392,0.0654,0.0693,-0.012
EFERT,2021-08-13,pivot,75.61,0.07,0.6,0.72,0.72,0.12,0.48,uptrend,0.0098,0.0106,-0.0324,0.0288,-0.0498
EFERT,2021-08-25,pivot,76.78,0.02,0.671,0.795,0.795,0.123,0.5,uptrend,-0.005,0.0012,-0.0652,0.0066,-0.0909
EFERT,2021-12-10,pivot,73.11,0.16,0.552,0.869,0.869,0.317,0.4,uptrend,0.0093,0.0114,0.092,0.0947,-0.0086
EFERT,2022-03-28,pivot,90.3,0.33,0.835,0.835,0.835,0.165,0.4,uptrend,-0.0069,0.024,0.0858,0.0922,-0.0236
EFERT,2022-04-28,pivot,93.55,1.86,0.752,0.78,0.78,0.028,0.89,uptrend,-0.0666,-0.0525,-0.0761,-0.0087,-0.1359
EFERT,2022-11-18,pivot,81.4,0.37,0.717,0.983,0.983,0.267,0.56,uptrend,0.0015,-0.0053,-0.0158,0.0135,-0.0293
EFERT,2023-02-23,pivot,85.24,0.69,0.885,0.885,0.885,0.115,0.55,uptrend,0.0265,0.0272,-0.0572,0.0734,-0.0587
ENGRO,2020-06-01,pivot,288.31,0.97,0.845,0.845,0.845,0.103,1.36,uptrend,-0.0089,-0.0347,0.0004,0.0185,-0.0565
ENGRO,2021-11-17,pivot,283.22,0.23,0.701,0.701,0.701,0.299,0.6,uptrend,-0.0332,-0.0214,-0.0418,0.0196,-0.0688
ENGRO,2022-04-28,pivot,276.75,1.36,0.716,0.716,0.716,0.038,0.77,uptrend,-0.0416,-0.0402,-0.0547,-0.0028,-0.0756
ENGRO,2023-01-03,pivot,263.71,0.23,0.703,0.703,0.703,0.241,1.01,uptrend,0.0406,-0.0265,0.0962,0.1026,-0.0421
ENGRO,2023-02-08,pivot,293.14,0.36,0.654,0.788,0.788,0.134,0.55,uptrend,0.0011,0.0048,0.0057,0.0268,-0.025
ENGRO,2023-02-22,pivot,298.8,0.4,0.758,0.758,0.758,0.217,0.22,uptrend,-0.0021,-0.001,-0.0534,0.0199,-0.0568
ENGRO,2023-02-23,pivot,298.01,0.34,0.661,0.723,0.723,0.062,0.47,uptrend,0.0175,0.0012,-0.0509,0.0225,-0.0676
ENGRO,2023-02-24,pivot,297.33,0.11,0.8,0.8,0.8,0.2,0.84,uptrend,0.0064,-0.0033,-0.0575,0.0216,-0.0684
ENGRO,2023-11-15,pivot,288.83,0.46,0.567,0.762,0.762,0.195,0.53,uptrend,-0.0041,0.0141,0.0881,0.118,-0.0296
EPCL,2020-07-21,pivot,31.34,5.53,0.747,0.747,0.747,0.141,1.14,uptrend,-0.0337,-0.0214,0.0217,0.0458,-0.0824
EPCL,2020-08-13,pivot,30.15,0.84,0.763,0.763,0.763,0.085,2.51,uptrend,0.031,0.1067,0.2368,0.3187,-0.0442
EPCL,2020-08-21,pivot,32.14,1.83,0.638,0.92,0.92,0.281,0.93,uptrend,0.0678,0.1397,0.2785,0.3244,0.0018
EPCL,2020-09-14,pivot,39.41,2.19,0.774,0.774,0.774,0.034,0.34,uptrend,0.0716,0.0152,0.0487,0.1161,-0.0465
EPCL,2020-09-29,pivot,40.2,0.19,0.576,0.881,0.881,0.305,0.35,uptrend,-0.0204,0.0033,0.031,0.1351,-0.0834
EPCL,2021-08-10,pivot,56.06,3.99,0.727,0.727,0.727,0.029,3.67,uptrend,0.0253,0.0496,-0.0224,0.1357,-0.0482
EPCL,2021-09-03,pivot,63.57,0.89,0.775,0.899,0.899,0.124,0.57,uptrend,-0.134,-0.1425,-0.1287,0.0102,-0.202
EPCL,2022-05-31,pivot,83.71,0.06,0.786,0.786,0.786,0.046,0.81,uptrend,-0.0289,-0.0704,-0.0631,0.0003,-0.1011
EPCL,2023-03-17,pivot,46.71,0.4,0.6,0.75,0.75,0.15,0.67,uptrend,-0.0213,-0.0066,-0.0592,0.0841,-0.0729
EPCL,2023-03-21,pivot,46.65,0.32,0.754,0.754,0.754,0.246,0.31,uptrend,-0.0274,0.0165,-0.0295,0.088,-0.0696
EPCL,2023-10-12,pivot,41.85,0.6,0.667,0.8,0.8,0.133,0.99,uptrend,0.0377,-0.0171,-0.019,0.0498,-0.0877
EPQL,2020-06-10,pivot,20.79,0.14,0.958,0.958,0.958,0.042,0.66,uptrend,-0.0329,-0.0429,0.01,0.0381,-0.0548
EPQL,2020-06-29,pivot,20.01,0.8,0.6,1.0,1.0,0.4,0.05,uptrend,0.0692,0.0995,0.1318,0.193,-0.005
EPQL,2021-06-29,pivot,21.23,1.77,0.556,1.0,1.0,0.444,0.81,uptrend,0.0211,0.0258,-0.0709,0.0329,-0.0728
EPQL,2021-07-08,pivot,21.55,0.62,0.884,0.953,0.953,0.07,0.72,uptrend,-0.016,-0.0659,-0.0957,0.0069,-0.113
EPQL,2021-11-10,pivot,17.91,0.07,0.9,0.9,0.9,0.1,0.91,uptrend,0.0022,-0.0078,-0.0006,0.0128,-0.0278
EPQL,2022-01-20,pivot,19.83,4.12,0.856,0.856,0.856,0.144,0.58,uptrend,0.0078,0.0735,0.3294,0.3471,-0.0196
EPQL,2022-06-24,pivot,22.42,6.79,0.792,0.792,0.792,0.07,7.0,uptrend,-0.0364,-0.0532,-0.0611,0.0029,-0.1709
EPQL,2022-10-17,pivot,25.65,1.38,0.632,0.895,0.895,0.263,2.08,uptrend,0.0549,-0.1246,0.0229,0.0705,-0.1528
EPQL,2023-07-11,pivot,24.67,2.3,0.825,0.825,0.825,0.165,0.87,uptrend,-0.0275,0.0399,-0.0156,0.075,-0.0546
EPQL,2023-10-27,pivot,25.52,0.65,0.667,0.852,0.852,0.185,0.49,uptrend,0.1047,0.1182,0.1306,0.1951,-0.0004
FABL,2020-12-15,pivot,17.29,0.21,0.833,0.833,0.833,0.0,0.31,uptrend,-0.0308,-0.0057,0.0815,0.1538,-0.0313
FABL,2021-06-17,pivot,16.82,0.4,0.8,0.8,0.8,0.0,0.15,uptrend,0.0012,0.0294,0.0729,0.1041,-0.02
FABL,2021-08-20,pivot,18.38,0.4,0.8,0.8,0.8,0.2,0.01,uptrend,0.0426,0.1202,0.4865,0.6024,-0.014
FABL,2021-09-22,pivot,26.06,2.15,0.639,0.955,0.955,0.316,1.24,uptrend,-0.0425,-0.037,0.0026,0.0425,-0.0758
FABL,2021-10-25,pivot,26.33,1.25,0.61,1.0,1.0,0.39,0.33,uptrend,0.0623,0.0198,-0.0332,0.0869,-0.0958
FABL,2022-07-21,pivot,23.5,2.09,0.827,0.827,0.827,0.173,1.07,uptrend,0.0629,0.0629,0.0258,0.1075,-0.0183
FABL,2022-08-23,pivot,24.41,1.32,0.728,0.765,0.765,0.037,2.27,uptrend,-0.0036,0.104,0.0867,0.1647,-0.0233
FABL,2022-08-26,pivot,24.53,0.1,0.622,0.919,0.919,0.297,0.31,uptrend,0.1248,0.0598,0.0337,0.1485,-0.0368
FABL,2023-08-17,pivot,25.98,1.85,0.708,0.708,0.708,0.292,0.5,uptrend,-0.0928,-0.1576,-0.183,0.0345,-0.1857
FABL,2023-12-28,pivot,30.37,2.78,0.576,0.768,0.768,0.192,1.09,uptrend,-0.008,-0.0024,0.0015,0.0178,-0.0796
FATIMA,2020-05-21,pivot,26.59,0.35,0.714,0.743,0.743,0.029,1.61,uptrend,0.0074,0.0213,-0.0423,0.0842,-0.1507
FATIMA,2020-06-11,pivot,27.69,0.47,0.568,0.977,0.977,0.409,0.3,uptrend,-0.0425,-0.0707,0.0025,0.0179,-0.175
FATIMA,2020-06-30,pivot,26.3,0.38,0.615,0.815,0.815,0.2,0.98,uptrend,0.054,0.0559,0.0428,0.108,0.0019
FATIMA,2020-07-09,pivot,27.79,0.1,0.705,0.705,0.705,0.295,0.13,uptrend,0.028,0.0152,-0.006,0.055,-0.0248
FATIMA,2020-07-21,pivot,28.61,0.03,0.975,0.975,0.975,0.0,0.44,uptrend,-0.0345,-0.02,-0.1041,0.0238,-0.1172
FATIMA,2020-09-14,pivot,30.87,0.4,0.762,0.762,0.762,0.238,0.28,uptrend,-0.0729,-0.0672,-0.1103,-0.006,-0.1363
FATIMA,2020-09-24,pivot,28.99,0.98,0.766,0.766,0.766,0.074,0.12,uptrend,-0.0304,-0.0395,0.0189,0.0691,-0.0809
FATIMA,2020-10-26,pivot,30.02,1.71,0.718,0.826,0.826,0.107,0.11,uptrend,-0.1035,-0.0971,-0.0877,-0.0258,-0.1355
FATIMA,2020-10-27,pivot,29.83,1.08,0.71,0.71,0.71,0.0,0.08,uptrend,-0.0811,-0.0732,-0.0709,,-0.1126
FATIMA,2021-01-06,pivot,28.57,1.98,0.72,0.72,0.72,0.28,4.67,uptrend,-0.0121,-0.0086,0.0286,0.0552,-0.0276
FATIMA,2021-06-30,pivot,28.59,0.27,1.0,1.0,1.0,0.0,0.42,uptrend,-0.0111,-0.0174,-0.0296,0.0118,-0.0299
FATIMA,2021-07-02,pivot,28.61,0.33,0.88,0.88,0.88,0.04,1.17,uptrend,-0.0059,-0.0181,-0.0094,0.0111,-0.0306
FATIMA,2021-09-07,pivot,28.77,0.86,0.908,0.99,0.99,0.082,1.96,uptrend,,,-0.0153,0.0373,-0.0492
FATIMA,2021-10-25,pivot,29.84,1.98,1.0,1.013,1.013,0.013,0.06,uptrend,0.001,0.0167,0.115,0.1417,-0.0493
FATIMA,2021-10-29,pivot,29.71,2.4,0.833,0.833,0.833,0.167,0.17,uptrend,0.0098,-0.0184,0.1154,0.1459,-0.0649
FATIMA,2021-11-23,pivot,33.12,1.83,0.551,0.944,0.944,0.393,0.96,uptrend,0.0775,0.0329,0.0641,0.0946,-0.0225
FATIMA,2022-01-03,pivot,35.48,0.22,0.667,0.983,0.983,0.317,0.01,uptrend,-0.0089,-0.0181,-0.0047,0.0208,-0.05
FATIMA,2022-01-05,pivot,35.33,0.24,1.0,1.0,1.0,0.0,0.01,uptrend,-0.0093,-0.0054,0.0096,0.0352,-0.0366
FATIMA,2022-01-13,pivot,34.82,0.21,0.743,1.0,1.0,0.257,0.01,uptrend,-0.0028,0.0006,0.0123,0.0684,-0.0256
FATIMA,2022-02-01,pivot,35.57,1.3,0.899,1.0,1.0,0.101,0.7,uptrend,0.0298,-0.0033,0.0306,0.0554,-0.039
FATIMA,2022-04-08,pivot,41.01,0.02,0.59,0.95,0.95,0.36,1.71,uptrend,-0.0157,-0.07,-0.1069,0.0119,-0.1426
FATIMA,2022-04-12,pivot,41.71,2.89,0.893,0.893,0.893,0.073,0.27,uptrend,-0.0121,-0.0169,-0.1238,0.006,-0.1426
FATIMA,2022-04-18,pivot,40.99,6.69,0.8,0.8,0.8,0.086,1.33,uptrend,-0.0299,-0.1138,-0.1145,0.012,-0.1497
FATIMA,2022-09-23,pivot,37.23,0.61,0.98,1.0,1.0,0.02,0.08,uptrend,0.0219,-0.0141,-0.0125,0.0264,-0.0373
FATIMA,2022-11-18,pivot,37.09,2.94,0.663,0.963,0.963,0.3,1.29,uptrend,-0.0449,-0.0549,-0.0544,0.0026,-0.1082
FATIMA,2023-10-03,pivot,28.52,0.07,0.58,1.0,1.0,0.42,0.76,uptrend,0.0014,-0.0007,0.0941,0.1645,-0.0738
FATIMA,2023-10-11,pivot,28.89,7.04,1.0,1.0,1.0,0.0,1.08,uptrend,-0.0007,0.0962,0.0976,0.1645,-0.0307
FATIMA,2023-10-17,pivot,28.79,2.35,0.759,0.777,0.777,0.018,0.11,uptrend,0.1156,0.0855,0.1187,0.1553,-0.0246
FATIMA,2023-10-26,pivot,31.06,0.97,0.811,0.811,0.811,0.033,2.21,uptrend,0.0153,0.0009,0.0544,0.1101,-0.04
FATIMA,2023-12-26,pivot,33.57,1.36,0.699,0.957,0.957,0.258,0.51,uptrend,0.0802,0.0514,-0.0024,0.1207,-0.02
FCCL,2020-06-09,pivot,16.62,0.1,0.703,0.703,0.703,0.297,0.57,uptrend,-0.0501,-0.0336,0.0401,0.046,-0.0796
FCCL,2020-06-12,pivot,16.78,0.76,0.72,0.72,0.72,0.0,0.28,uptrend,-0.0538,-0.0166,0.0645,0.068,-0.0757
FCCL,2020-09-14,pivot,21.76,0.49,0.765,0.765,0.765,0.118,0.74,uptrend,-0.0443,-0.0999,-0.1066,0.0031,-0.18
FCCL,2021-03-01,pivot,24.43,1.76,0.739,0.826,0.826,0.087,0.95,uptrend,-0.0565,-0.0815,-0.1189,,-0.1352
FCCL,2021-03-05,pivot,23.99,0.75,0.628,0.894,0.894,0.266,0.19,uptrend,-0.0844,-0.0687,-0.0566,0.0105,-0.1212
FCCL,2021-06-14,pivot,23.88,0.4,0.736,0.847,0.847,0.111,1.24,uptrend,-0.0265,-0.0637,-0.0612,0.0245,-0.0812
FCCL,2022-04-12,pivot,17.52,0.95,0.618,0.854,0.854,0.236,2.95,uptrend,-0.0175,-0.0652,-0.1732,0.0307,-0.205
FCCL,2022-08-22,pivot,14.9,2.66,0.714,0.743,0.743,0.029,1.25,uptrend,-0.0175,0.0263,0.0168,0.0741,-0.0572
FCCL,2022-08-29,pivot,14.36,2.51,0.676,0.797,0.797,0.122,1.26,uptrend,0.0339,0.0495,0.0387,0.0821,-0.0231
FCCL,2022-09-19,pivot,14.91,1.07,0.75,0.875,0.875,0.125,0.58,uptrend,0.0106,0.004,-0.062,0.0627,-0.0805
FCCL,2022-09-22,pivot,14.73,0.88,0.569,0.892,0.892,0.323,0.65,uptrend,-0.0007,0.0282,-0.0518,0.0557,-0.0866
FCCL,2023-02-28,pivot,11.47,0.58,0.667,0.8,0.8,0.133,1.29,uptrend,-0.0009,0.0094,0.0085,0.1265,-0.0427
FCCL,2023-10-31,pivot,13.64,0.86,0.583,0.833,0.833,0.25,1.7,uptrend,0.0671,0.1657,0.2129,0.2586,-0.0179
FCCL,2023-11-14,pivot,16.25,1.21,0.755,0.755,0.755,0.094,0.99,uptrend,-0.0247,0.0386,0.1918,0.2786,-0.0434
FCEPL,2020-12-28,pivot,81.34,1.58,0.77,0.77,0.77,0.19,0.22,uptrend,0.0299,-0.0138,0.0737,0.1289,-0.05
FCEPL,2020-12-30,pivot,80.75,0.69,0.826,0.903,0.903,0.077,0.31,uptrend,-0.0087,-0.054,0.0175,0.0993,-0.0788
FCEPL,2021-02-08,pivot,85.24,0.11,0.744,0.782,0.782,0.038,0.27,uptrend,-0.1698,-0.1551,-0.177,-0.0147,-0.2225
FCEPL,2021-05-05,pivot,78.48,1.87,0.983,0.99,0.99,0.007,2.23,uptrend,0.0304,0.0649,0.0654,0.0988,-0.0125
FCEPL,2021-05-17,pivot,79.29,0.05,0.66,0.725,0.725,0.064,1.78,uptrend,0.0292,0.0422,0.0374,0.0733,-0.0232
FCEPL,2022-01-17,pivot,86.02,0.47,0.659,0.798,0.798,0.139,0.39,uptrend,0.0428,0.057,-0.0526,0.0792,-0.0563
FCEPL,2022-09-02,pivot,70.97,0.67,0.667,0.793,0.793,0.127,0.23,uptrend,-0.0596,-0.076,-0.0861,,-0.1389
