sector,symbol,start,end,kind,outcome,variant,type
POWER GENERATION & DISTRIBUTION,LPL,80,160,descending,down,fixed_5,4
POWER GENERATION & DISTRIBUTION,LPL,80,160,descending,down,fixed_10,4
POWER GENERATION & DISTRIBUTION,LPL,80,160,descending,down,trigger,4
POWER GENERATION & DISTRIBUTION,LPL,120,200,descending,down,current,4
POWER GENERATION & DISTRIBUTION,LPL,120,200,descending,down,fixed_5,4
POWER GENERATION & DISTRIBUTION,LPL,120,200,descending,down,fixed_10,4
POWER GENERATION & DISTRIBUTION,LPL,120,200,descending,down,trigger,4
POWER GENERATION & DISTRIBUTION,LPL,400,480,ascending,down,current,1
POWER GENERATION & DISTRIBUTION,LPL,400,480,ascending,down,fixed_5,1
POWER GENERATION & DISTRIBUTION,LPL,400,480,ascending,down,fixed_10,1
POWER GENERATION & DISTRIBUTION,LPL,400,480,ascending,down,trigger,1
POWER GENERATION & DISTRIBUTION,LPL,720,800,descending,up,current,1
POWER GENERATION & DISTRIBUTION,LPL,720,800,descending,up,fixed_5,1
POWER GENERATION & DISTRIBUTION,LPL,720,800,descending,up,fixed_10,1
POWER GENERATION & DISTRIBUTION,LPL,720,800,descending,up,trigger,1
CEMENT,LUCK,2040,2120,descending,up,current,1
CEMENT,LUCK,2040,2120,descending,up,fixed_5,1
CEMENT,LUCK,2040,2120,descending,up,fixed_10,1
CEMENT,LUCK,2040,2120,descending,up,trigger,1
MISCELLANEOUS,MACFL,560,640,descending,down,current,4
MISCELLANEOUS,MACFL,560,640,descending,down,fixed_5,4
MISCELLANEOUS,MACFL,560,640,descending,down,fixed_10,4
MISCELLANEOUS,MACFL,560,640,descending,down,trigger,4
MISCELLANEOUS,MACFL,3800,3880,descending,up,current,4
MISCELLANEOUS,MACFL,3800,3880,descending,up,fixed_5,3
MISCELLANEOUS,MACFL,3800,3880,descending,up,fixed_10,3
MISCELLANEOUS,MACFL,3800,3880,descending,up,trigger,4
PHARMACEUTICALS,MACTER,360,440,symmetrical,sequential,current,4
PHARMACEUTICALS,MACTER,360,440,symmetrical,sequential,fixed_5,3
PHARMACEUTICALS,MACTER,360,440,symmetrical,sequential,fixed_10,4
PHARMACEUTICALS,MACTER,360,440,symmetrical,sequential,trigger,4
PHARMACEUTICALS,MACTER,1000,1080,symmetrical,down,current,4
PHARMACEUTICALS,MACTER,1000,1080,symmetrical,down,fixed_5,3
PHARMACEUTICALS,MACTER,1000,1080,symmetrical,down,fixed_10,3
PHARMACEUTICALS,MACTER,1000,1080,symmetrical,down,trigger,4
OIL & GAS EXPLORATION COMPANIES,MARI,680,760,symmetrical,whipsaw,current,4
OIL & GAS EXPLORATION COMPANIES,MARI,680,760,symmetrical,whipsaw,fixed_5,4
OIL & GAS EXPLORATION COMPANIES,MARI,680,760,symmetrical,whipsaw,fixed_10,4
OIL & GAS EXPLORATION COMPANIES,MARI,680,760,symmetrical,whipsaw,trigger,4
COMMERCIAL BANKS,MCB,1280,1360,ascending,up,current,4
COMMERCIAL BANKS,MCB,1280,1360,ascending,up,fixed_5,4
COMMERCIAL BANKS,MCB,1280,1360,ascending,up,fixed_10,4
COMMERCIAL BANKS,MCB,1280,1360,ascending,up,trigger,4
COMMERCIAL BANKS,MCB,1800,1880,symmetrical,up,current,4
COMMERCIAL BANKS,MCB,1800,1880,symmetrical,up,fixed_5,2
COMMERCIAL BANKS,MCB,1800,1880,symmetrical,up,fixed_10,4
COMMERCIAL BANKS,MCB,1800,1880,symmetrical,up,trigger,2
COMMERCIAL BANKS,MCB,2080,2160,ascending,whipsaw,current,4
COMMERCIAL BANKS,MCB,2080,2160,ascending,whipsaw,fixed_5,4
COMMERCIAL BANKS,MCB,2080,2160,ascending,whipsaw,fixed_10,4
COMMERCIAL BANKS,MCB,2080,2160,ascending,whipsaw,trigger,4
COMMERCIAL BANKS,MCB,2120,2200,ascending,down,current,4
COMMERCIAL BANKS,MCB,2120,2200,ascending,down,fixed_5,1
COMMERCIAL BANKS,MCB,2120,2200,ascending,down,fixed_10,1
COMMERCIAL BANKS,MCB,2120,2200,ascending,down,trigger,4
COMMERCIAL BANKS,MCB,3080,3160,symmetrical,up,current,1
COMMERCIAL BANKS,MCB,3080,3160,symmetrical,up,fixed_5,1
COMMERCIAL BANKS,MCB,3080,3160,symmetrical,up,fixed_10,1
COMMERCIAL BANKS,MCB,3080,3160,symmetrical,up,trigger,1
COMMERCIAL BANKS,MCB,4120,4200,ascending,down,current,4
COMMERCIAL BANKS,MCB,4120,4200,ascending,down,fixed_5,1
COMMERCIAL BANKS,MCB,4120,4200,ascending,down,fixed_10,1
COMMERCIAL BANKS,MCB,4120,4200,ascending,down,trigger,1
COMMERCIAL BANKS,MEBL,1000,1080,descending,up,current,4
COMMERCIAL BANKS,MEBL,1000,1080,descending,up,fixed_5,4
COMMERCIAL BANKS,MEBL,1000,1080,descending,up,fixed_10,4
COMMERCIAL BANKS,MEBL,1000,1080,descending,up,trigger,4
COMMERCIAL BANKS,MEBL,1560,1640,ascending,sequential,current,4
COMMERCIAL BANKS,MEBL,1560,1640,ascending,sequential,fixed_5,3
COMMERCIAL BANKS,MEBL,1560,1640,ascending,sequential,fixed_10,3
COMMERCIAL BANKS,MEBL,1560,1640,ascending,sequential,trigger,3
COMMERCIAL BANKS,MEBL,2080,2160,ascending,down,current,4
COMMERCIAL BANKS,MEBL,2080,2160,ascending,down,fixed_5,2
COMMERCIAL BANKS,MEBL,2080,2160,ascending,down,fixed_10,2
COMMERCIAL BANKS,MEBL,2080,2160,ascending,down,trigger,2
COMMERCIAL BANKS,MEBL,2280,2360,descending,up,current,4
COMMERCIAL BANKS,MEBL,2280,2360,descending,up,fixed_5,4
COMMERCIAL BANKS,MEBL,2280,2360,descending,up,fixed_10,4
COMMERCIAL BANKS,MEBL,2280,2360,descending,up,trigger,4
COMMERCIAL BANKS,MEBL,4800,4880,symmetrical,up,current,4
COMMERCIAL BANKS,MEBL,4800,4880,symmetrical,up,fixed_5,4
COMMERCIAL BANKS,MEBL,4800,4880,symmetrical,up,fixed_10,4
COMMERCIAL BANKS,MEBL,4800,4880,symmetrical,up,trigger,4
PAPER & BOARD,MERIT,720,800,symmetrical,down,current,2
PAPER & BOARD,MERIT,720,800,symmetrical,down,fixed_5,2
PAPER & BOARD,MERIT,720,800,symmetrical,down,fixed_10,2
PAPER & BOARD,MERIT,720,800,symmetrical,down,trigger,2
PAPER & BOARD,MERIT,1400,1480,ascending,down,current,4
PAPER & BOARD,MERIT,1400,1480,ascending,down,fixed_5,3
PAPER & BOARD,MERIT,1400,1480,ascending,down,fixed_10,3
PAPER & BOARD,MERIT,1400,1480,ascending,down,trigger,4
PAPER & BOARD,MERIT,4240,4320,ascending,down,current,2
PAPER & BOARD,MERIT,4240,4320,ascending,down,fixed_5,2
PAPER & BOARD,MERIT,4240,4320,ascending,down,fixed_10,2
PAPER & BOARD,MERIT,4240,4320,ascending,down,trigger,2
PAPER & BOARD,MERIT,4280,4360,descending,down,current,2
PAPER & BOARD,MERIT,4280,4360,descending,down,fixed_5,2
PAPER & BOARD,MERIT,4280,4360,descending,down,fixed_10,2
PAPER & BOARD,MERIT,4280,4360,descending,down,trigger,2
FOOD & PERSONAL CARE PRODUCTS,MFFL,2040,2120,ascending,down,current,4
FOOD & PERSONAL CARE PRODUCTS,MFFL,2040,2120,ascending,down,fixed_5,3
FOOD & PERSONAL CARE PRODUCTS,MFFL,2040,2120,ascending,down,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,MFFL,2040,2120,ascending,down,trigger,4
FOOD & PERSONAL CARE PRODUCTS,MFL,520,600,symmetrical,up,current,4
FOOD & PERSONAL CARE PRODUCTS,MFL,520,600,symmetrical,up,fixed_5,4
FOOD & PERSONAL CARE PRODUCTS,MFL,520,600,symmetrical,up,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,MFL,520,600,symmetrical,up,trigger,4
FOOD & PERSONAL CARE PRODUCTS,MFL,1240,1320,descending,up,current,4
FOOD & PERSONAL CARE PRODUCTS,MFL,1240,1320,descending,up,fixed_5,4
FOOD & PERSONAL CARE PRODUCTS,MFL,1240,1320,descending,up,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,MFL,1240,1320,descending,up,trigger,4
CEMENT,MLCF,1360,1440,symmetrical,down,current,1
CEMENT,MLCF,1360,1440,symmetrical,down,fixed_5,1
CEMENT,MLCF,1360,1440,symmetrical,down,fixed_10,1
CEMENT,MLCF,1360,1440,symmetrical,down,trigger,1
CEMENT,MLCF,2560,2640,symmetrical,down,current,4
CEMENT,MLCF,2560,2640,symmetrical,down,fixed_5,2
CEMENT,MLCF,2560,2640,symmetrical,down,fixed_10,4
CEMENT,MLCF,2560,2640,symmetrical,down,trigger,2
CEMENT,MLCF,4080,4160,ascending,down,current,4
CEMENT,MLCF,4080,4160,ascending,down,fixed_5,4
CEMENT,MLCF,4080,4160,ascending,down,fixed_10,4
CEMENT,MLCF,4080,4160,ascending,down,trigger,4
ENGINEERING,MSCL,1520,1600,descending,whipsaw,current,4
ENGINEERING,MSCL,1520,1600,descending,whipsaw,fixed_5,4
ENGINEERING,MSCL,1520,1600,descending,whipsaw,fixed_10,4
ENGINEERING,MSCL,1520,1600,descending,whipsaw,trigger,4
TEXTILE COMPOSITE,MSOT,840,920,symmetrical,whipsaw,current,4
TEXTILE COMPOSITE,MSOT,840,920,symmetrical,whipsaw,fixed_5,4
TEXTILE COMPOSITE,MSOT,840,920,symmetrical,whipsaw,fixed_10,4
TEXTILE COMPOSITE,MSOT,840,920,symmetrical,whipsaw,trigger,4
TEXTILE COMPOSITE,MSOT,960,1040,descending,up,current,1
TEXTILE COMPOSITE,MSOT,960,1040,descending,up,fixed_5,1
TEXTILE COMPOSITE,MSOT,960,1040,descending,up,fixed_10,1
TEXTILE COMPOSITE,MSOT,960,1040,descending,up,trigger,1
AUTOMOBILE ASSEMBLER,MTL,200,280,symmetrical,up,current,1
AUTOMOBILE ASSEMBLER,MTL,200,280,symmetrical,up,fixed_5,1
AUTOMOBILE ASSEMBLER,MTL,200,280,symmetrical,up,fixed_10,1
AUTOMOBILE ASSEMBLER,MTL,200,280,symmetrical,up,trigger,1
AUTOMOBILE ASSEMBLER,MTL,1560,1640,descending,up,current,1
AUTOMOBILE ASSEMBLER,MTL,1560,1640,descending,up,fixed_5,1
AUTOMOBILE ASSEMBLER,MTL,1560,1640,descending,up,fixed_10,1
AUTOMOBILE ASSEMBLER,MTL,1560,1640,descending,up,trigger,1
AUTOMOBILE ASSEMBLER,MTL,3360,3440,symmetrical,sequential,current,4
AUTOMOBILE ASSEMBLER,MTL,3360,3440,symmetrical,sequential,fixed_5,4
AUTOMOBILE ASSEMBLER,MTL,3360,3440,symmetrical,sequential,fixed_10,4
AUTOMOBILE ASSEMBLER,MTL,3360,3440,symmetrical,sequential,trigger,4
AUTOMOBILE ASSEMBLER,MTL,4160,4240,ascending,down,current,4
AUTOMOBILE ASSEMBLER,MTL,4160,4240,ascending,down,fixed_5,3
AUTOMOBILE ASSEMBLER,MTL,4160,4240,ascending,down,fixed_10,3
AUTOMOBILE ASSEMBLER,MTL,4160,4240,ascending,down,trigger,3
AUTOMOBILE ASSEMBLER,MTL,5040,5120,ascending,sequential,current,4
AUTOMOBILE ASSEMBLER,MTL,5040,5120,ascending,sequential,fixed_5,3
AUTOMOBILE ASSEMBLER,MTL,5040,5120,ascending,sequential,fixed_10,4
AUTOMOBILE ASSEMBLER,MTL,5040,5120,ascending,sequential,trigger,4
ENGINEERING,MUGHAL,1120,1200,ascending,sequential,current,4
ENGINEERING,MUGHAL,1120,1200,ascending,sequential,fixed_5,4
ENGINEERING,MUGHAL,1120,1200,ascending,sequential,fixed_10,4
ENGINEERING,MUGHAL,1120,1200,ascending,sequential,trigger,4
FOOD & PERSONAL CARE PRODUCTS,MUREB,2600,2680,ascending,sequential,current,4
FOOD & PERSONAL CARE PRODUCTS,MUREB,2600,2680,ascending,sequential,fixed_5,4
FOOD & PERSONAL CARE PRODUCTS,MUREB,2600,2680,ascending,sequential,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,MUREB,2600,2680,ascending,sequential,trigger,3
FOOD & PERSONAL CARE PRODUCTS,MUREB,2800,2880,ascending,up,current,4
FOOD & PERSONAL CARE PRODUCTS,MUREB,2800,2880,ascending,up,fixed_5,4
FOOD & PERSONAL CARE PRODUCTS,MUREB,2800,2880,ascending,up,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,MUREB,2800,2880,ascending,up,trigger,4
FOOD & PERSONAL CARE PRODUCTS,MUREB,3120,3200,descending,up,current,3
FOOD & PERSONAL CARE PRODUCTS,MUREB,3120,3200,descending,up,fixed_5,3
FOOD & PERSONAL CARE PRODUCTS,MUREB,3120,3200,descending,up,fixed_10,3
FOOD & PERSONAL CARE PRODUCTS,MUREB,3120,3200,descending,up,trigger,3
MISCELLANEOUS,MWMP,760,840,symmetrical,up,current,4
MISCELLANEOUS,MWMP,760,840,symmetrical,up,fixed_5,3
MISCELLANEOUS,MWMP,760,840,symmetrical,up,fixed_10,3
MISCELLANEOUS,MWMP,760,840,symmetrical,up,trigger,3
FOOD & PERSONAL CARE PRODUCTS,NATF,680,760,descending,down,current,4
FOOD & PERSONAL CARE PRODUCTS,NATF,680,760,descending,down,fixed_5,2
FOOD & PERSONAL CARE PRODUCTS,NATF,680,760,descending,down,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,NATF,680,760,descending,down,trigger,2
FOOD & PERSONAL CARE PRODUCTS,NATF,1120,1200,symmetrical,up,current,4
FOOD & PERSONAL CARE PRODUCTS,NATF,1120,1200,symmetrical,up,fixed_5,4
FOOD & PERSONAL CARE PRODUCTS,NATF,1120,1200,symmetrical,up,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,NATF,1120,1200,symmetrical,up,trigger,4
FOOD & PERSONAL CARE PRODUCTS,NATF,2000,2080,descending,whipsaw,current,4
FOOD & PERSONAL CARE PRODUCTS,NATF,2000,2080,descending,whipsaw,fixed_5,4
FOOD & PERSONAL CARE PRODUCTS,NATF,2000,2080,descending,whipsaw,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,NATF,2000,2080,descending,whipsaw,trigger,4
FOOD & PERSONAL CARE PRODUCTS,NATF,3440,3520,descending,down,current,4
FOOD & PERSONAL CARE PRODUCTS,NATF,3440,3520,descending,down,fixed_5,1
FOOD & PERSONAL CARE PRODUCTS,NATF,3440,3520,descending,down,fixed_10,4
FOOD & PERSONAL CARE PRODUCTS,NATF,3440,3520,descending,down,trigger,4
COMMERCIAL BANKS,NBP,1320,1400,symmetrical,up,current,2
COMMERCIAL BANKS,NBP,1320,1400,symmetrical,up,fixed_5,2
COMMERCIAL BANKS,NBP,1320,1400,symmetrical,up,fixed_10,2
COMMERCIAL BANKS,NBP,1320,1400,symmetrical,up,trigger,2
COMMERCIAL BANKS,NBP,1760,1840,descending,down,current,4
COMMERCIAL BANKS,NBP,1760,1840,descending,down,fixed_5,4
COMMERCIAL BANKS,NBP,1760,1840,descending,down,fixed_10,4
COMMERCIAL BANKS,NBP,1760,1840,descending,down,trigger,4
COMMERCIAL BANKS,NBP,3160,3240,ascending,sequential,current,4
COMMERCIAL BANKS,NBP,3160,3240,ascending,sequential,fixed_5,4
COMMERCIAL BANKS,NBP,3160,3240,ascending,sequential,fixed_10,4
COMMERCIAL BANKS,NBP,3160,3240,ascending,sequential,trigger,4
COMMERCIAL BANKS,NBP,4840,4920,descending,up,current,1
COMMERCIAL BANKS,NBP,4840,4920,descending,up,fixed_5,1
COMMERCIAL BANKS,NBP,4840,4920,descending,up,fixed_10,1
COMMERCIAL BANKS,NBP,4840,4920,descending,up,trigger,1
TEXTILE COMPOSITE,NCL,360,440,symmetrical,down,current,4
TEXTILE COMPOSITE,NCL,360,440,symmetrical,down,fixed_5,4
TEXTILE COMPOSITE,NCL,360,440,symmetrical,down,fixed_10,4
TEXTILE COMPOSITE,NCL,360,440,symmetrical,down,trigger,4
TEXTILE COMPOSITE,NCL,1280,1360,symmetrical,whipsaw,current,4
TEXTILE COMPOSITE,NCL,1280,1360,symmetrical,whipsaw,fixed_5,4
TEXTILE COMPOSITE,NCL,1280,1360,symmetrical,whipsaw,fixed_10,4
TEXTILE COMPOSITE,NCL,1280,1360,symmetrical,whipsaw,trigger,4
TEXTILE COMPOSITE,NCL,2640,2720,descending,up,current,2
TEXTILE COMPOSITE,NCL,2640,2720,descending,up,fixed_5,2
TEXTILE COMPOSITE,NCL,2640,2720,descending,up,fixed_10,2
TEXTILE COMPOSITE,NCL,2640,2720,descending,up,trigger,2
TEXTILE COMPOSITE,NCL,3360,3440,symmetrical,down,current,2
TEXTILE COMPOSITE,NCL,3360,3440,symmetrical,down,fixed_5,2
TEXTILE COMPOSITE,NCL,3360,3440,symmetrical,down,fixed_10,2
TEXTILE COMPOSITE,NCL,3360,3440,symmetrical,down,trigger,2
POWER GENERATION & DISTRIBUTION,NCPL,0,80,symmetrical,down,current,4
POWER GENERATION & DISTRIBUTION,NCPL,0,80,symmetrical,down,fixed_5,4
POWER GENERATION & DISTRIBUTION,NCPL,0,80,symmetrical,down,fixed_10,4
POWER GENERATION & DISTRIBUTION,NCPL,0,80,symmetrical,down,trigger,4
POWER GENERATION & DISTRIBUTION,NCPL,1240,1320,ascending,whipsaw,current,4
POWER GENERATION & DISTRIBUTION,NCPL,1240,1320,ascending,whipsaw,fixed_5,4
POWER GENERATION & DISTRIBUTION,NCPL,1240,1320,ascending,whipsaw,fixed_10,4
POWER GENERATION & DISTRIBUTION,NCPL,1240,1320,ascending,whipsaw,trigger,4
FOOD & PERSONAL CARE PRODUCTS,NESTLE,2720,2800,ascending,up,current,2
FOOD & PERSONAL CARE PRODUCTS,NESTLE,2720,2800,ascending,up,fixed_5,2
FOOD & PERSONAL CARE PRODUCTS,NESTLE,2720,2800,ascending,up,fixed_10,2
FOOD & PERSONAL CARE PRODUCTS,NESTLE,2720,2800,ascending,up,trigger,2
TECHNOLOGY & COMMUNICATION,NETSOL,1200,1280,ascending,up,current,4
TECHNOLOGY & COMMUNICATION,NETSOL,1200,1280,ascending,up,fixed_5,4
TECHNOLOGY & COMMUNICATION,NETSOL,1200,1280,ascending,up,fixed_10,4
TECHNOLOGY & COMMUNICATION,NETSOL,1200,1280,ascending,up,trigger,4
CHEMICAL,NICL,2480,2560,ascending,up,current,4
CHEMICAL,NICL,2480,2560,ascending,up,fixed_5,4
CHEMICAL,NICL,2480,2560,ascending,up,fixed_10,4
CHEMICAL,NICL,2480,2560,ascending,up,trigger,4
CHEMICAL,NICL,2560,2640,ascending,down,current,1
CHEMICAL,NICL,2560,2640,ascending,down,fixed_5,1
CHEMICAL,NICL,2560,2640,ascending,down,fixed_10,1
CHEMICAL,NICL,2560,2640,ascending,down,trigger,1
TEXTILE COMPOSITE,NML,3400,3480,ascending,down,current,4
TEXTILE COMPOSITE,NML,3400,3480,ascending,down,fixed_5,4
TEXTILE COMPOSITE,NML,3400,3480,ascending,down,fixed_10,4
TEXTILE COMPOSITE,NML,3400,3480,ascending,down,trigger,4
REFINERY,NRL,2360,2440,ascending,sequential,current,4
REFINERY,NRL,2360,2440,ascending,sequential,fixed_5,4
REFINERY,NRL,2360,2440,ascending,sequential,fixed_10,4
REFINERY,NRL,2360,2440,ascending,sequential,trigger,4
CHEMICAL,NRSL,4720,4800,ascending,sequential,current,4
CHEMICAL,NRSL,4720,4800,ascending,sequential,fixed_5,4
CHEMICAL,NRSL,4720,4800,ascending,sequential,fixed_10,4
CHEMICAL,NRSL,4720,4800,ascending,sequential,trigger,4
OIL & GAS MARKETING COMPANIES,OBOY,440,520,symmetrical,down,current,4
OIL & GAS MARKETING COMPANIES,OBOY,440,520,symmetrical,down,fixed_5,4
OIL & GAS MARKETING COMPANIES,OBOY,440,520,symmetrical,down,fixed_10,4
OIL & GAS MARKETING COMPANIES,OBOY,440,520,symmetrical,down,trigger,4
OIL & GAS EXPLORATION COMPANIES,OGDC,360,440,descending,up,current,4
OIL & GAS EXPLORATION COMPANIES,OGDC,360,440,descending,up,fixed_5,4
OIL & GAS EXPLORATION COMPANIES,OGDC,360,440,descending,up,fixed_10,4
OIL & GAS EXPLORATION COMPANIES,OGDC,360,440,descending,up,trigger,4
OIL & GAS EXPLORATION COMPANIES,OGDC,480,560,ascending,up,current,4
OIL & GAS EXPLORATION COMPANIES,OGDC,480,560,ascending,up,fixed_5,3
OIL & GAS EXPLORATION COMPANIES,OGDC,480,560,ascending,up,fixed_10,3
OIL & GAS EXPLORATION COMPANIES,OGDC,480,560,ascending,up,trigger,4
OIL & GAS EXPLORATION COMPANIES,OGDC,520,600,ascending,down,current,4
OIL & GAS EXPLORATION COMPANIES,OGDC,520,600,ascending,down,fixed_5,2
OIL & GAS EXPLORATION COMPANIES,OGDC,520,600,ascending,down,fixed_10,4
OIL & GAS EXPLORATION COMPANIES,OGDC,520,600,ascending,down,trigger,4
OIL & GAS EXPLORATION COMPANIES,OGDC,2400,2480,descending,down,current,1
OIL & GAS EXPLORATION COMPANIES,OGDC,2400,2480,descending,down,fixed_5,1
OIL & GAS EXPLORATION COMPANIES,OGDC,2400,2480,descending,down,fixed_10,1
OIL & GAS EXPLORATION COMPANIES,OGDC,2400,2480,descending,down,trigger,1
OIL & GAS EXPLORATION COMPANIES,OGDC,3760,3840,ascending,down,current,4
OIL & GAS EXPLORATION COMPANIES,OGDC,3760,3840,ascending,down,fixed_5,2
OIL & GAS EXPLORATION COMPANIES,OGDC,3760,3840,ascending,down,fixed_10,4
OIL & GAS EXPLORATION COMPANIES,OGDC,3760,3840,ascending,down,trigger,4
MISCELLANEOUS,PABC,480,560,symmetrical,up,current,1
MISCELLANEOUS,PABC,480,560,symmetrical,up,fixed_5,1
MISCELLANEOUS,PABC,480,560,symmetrical,up,fixed_10,1
MISCELLANEOUS,PABC,480,560,symmetrical,up,trigger,1
PROPERTY,PACE,2240,2320,symmetrical,up,current,1
PROPERTY,PACE,2240,2320,symmetrical,up,fixed_5,1
PROPERTY,PACE,2240,2320,symmetrical,up,fixed_10,1
PROPERTY,PACE,2240,2320,symmetrical,up,trigger,1
CABLE & ELECTRICAL GOODS,PAEL,1000,1080,descending,down,current,4
CABLE & ELECTRICAL GOODS,PAEL,1000,1080,descending,down,fixed_5,4
CABLE & ELECTRICAL GOODS,PAEL,1000,1080,descending,down,fixed_10,4
CABLE & ELECTRICAL GOODS,PAEL,1000,1080,descending,down,trigger,4
CABLE & ELECTRICAL GOODS,PAEL,2160,2240,symmetrical,up,current,1
CABLE & ELECTRICAL GOODS,PAEL,2160,2240,symmetrical,up,fixed_5,1
CABLE & ELECTRICAL GOODS,PAEL,2160,2240,symmetrical,up,fixed_10,1
CABLE & ELECTRICAL GOODS,PAEL,2160,2240,symmetrical,up,trigger,1
CABLE & ELECTRICAL GOODS,PAEL,2680,2760,descending,up,current,4
CABLE & ELECTRICAL GOODS,PAEL,2680,2760,descending,up,fixed_5,2
CABLE & ELECTRICAL GOODS,PAEL,2680,2760,descending,up,fixed_10,2
CABLE & ELECTRICAL GOODS,PAEL,2680,2760,descending,up,trigger,4
CABLE & ELECTRICAL GOODS,PAEL,4200,4280,descending,sequential,current,4
CABLE & ELECTRICAL GOODS,PAEL,4200,4280,descending,sequential,fixed_5,4
CABLE & ELECTRICAL GOODS,PAEL,4200,4280,descending,sequential,fixed_10,4
CABLE & ELECTRICAL GOODS,PAEL,4200,4280,descending,sequential,trigger,4
CABLE & ELECTRICAL GOODS,PAEL,4240,4320,ascending,sequential,current,4
CABLE & ELECTRICAL GOODS,PAEL,4240,4320,ascending,sequential,fixed_5,3
CABLE & ELECTRICAL GOODS,PAEL,4240,4320,ascending,sequential,fixed_10,4
CABLE & ELECTRICAL GOODS,PAEL,4240,4320,ascending,sequential,trigger,4
CABLE & ELECTRICAL GOODS,PAEL,4640,4720,symmetrical,up,current,4
CABLE & ELECTRICAL GOODS,PAEL,4640,4720,symmetrical,up,fixed_5,4
CABLE & ELECTRICAL GOODS,PAEL,4640,4720,symmetrical,up,fixed_10,4
CABLE & ELECTRICAL GOODS,PAEL,4640,4720,symmetrical,up,trigger,4
CABLE & ELECTRICAL GOODS,PAEL,4760,4840,descending,up,current,4
CABLE & ELECTRICAL GOODS,PAEL,4760,4840,descending,up,fixed_5,4
CABLE & ELECTRICAL GOODS,PAEL,4760,4840,descending,up,fixed_10,4
CABLE & ELECTRICAL GOODS,PAEL,4760,4840,descending,up,trigger,4
CABLE & ELECTRICAL GOODS,PAEL,4800,4880,ascending,up,current,1
CABLE & ELECTRICAL GOODS,PAEL,4800,4880,ascending,up,fixed_5,1
CABLE & ELECTRICAL GOODS,PAEL,4800,4880,ascending,up,fixed_10,1
CABLE & ELECTRICAL GOODS,PAEL,4800,4880,ascending,up,trigger,1
CABLE & ELECTRICAL GOODS,PAEL,4960,5040,descending,up,current,2
CABLE & ELECTRICAL GOODS,PAEL,4960,5040,descending,up,fixed_5,2
CABLE & ELECTRICAL GOODS,PAEL,4960,5040,descending,up,fixed_10,2
CABLE & ELECTRICAL GOODS,PAEL,4960,5040,descending,up,trigger,2
TECHNOLOGY & COMMUNICATION,PAKD,40,120,symmetrical,up,current,4
TECHNOLOGY & COMMUNICATION,PAKD,40,120,symmetrical,up,fixed_5,2
TECHNOLOGY & COMMUNICATION,PAKD,40,120,symmetrical,up,fixed_10,2
TECHNOLOGY & COMMUNICATION,PAKD,40,120,symmetrical,up,trigger,2
TECHNOLOGY & COMMUNICATION,PAKD,600,680,descending,down,current,4
TECHNOLOGY & COMMUNICATION,PAKD,600,680,descending,down,fixed_5,4
TECHNOLOGY & COMMUNICATION,PAKD,600,680,descending,down,fixed_10,4
TECHNOLOGY & COMMUNICATION,PAKD,600,680,descending,down,trigger,4
TECHNOLOGY & COMMUNICATION,PAKD,2960,3040,symmetrical,down,current,1
TECHNOLOGY & COMMUNICATION,PAKD,2960,3040,symmetrical,down,fixed_5,1
TECHNOLOGY & COMMUNICATION,PAKD,2960,3040,symmetrical,down,fixed_10,1
TECHNOLOGY & COMMUNICATION,PAKD,2960,3040,symmetrical,down,trigger,1
CHEMICAL,PAKOXY,2080,2160,descending,up,current,1
CHEMICAL,PAKOXY,2080,2160,descending,up,fixed_5,1
CHEMICAL,PAKOXY,2080,2160,descending,up,fixed_10,1
CHEMICAL,PAKOXY,2080,2160,descending,up,trigger,1
CHEMICAL,PAKOXY,3000,3080,descending,down,current,4
CHEMICAL,PAKOXY,3000,3080,descending,down,fixed_5,4
CHEMICAL,PAKOXY,3000,3080,descending,down,fixed_10,4
CHEMICAL,PAKOXY,3000,3080,descending,down,trigger,4
CHEMICAL,PAKOXY,3800,3880,descending,up,current,2
CHEMICAL,PAKOXY,3800,3880,descending,up,fixed_5,2
CHEMICAL,PAKOXY,3800,3880,descending,up,fixed_10,2
CHEMICAL,PAKOXY,3800,3880,descending,up,trigger,2
CHEMICAL,PAKOXY,4400,4480,descending,up,current,1
CHEMICAL,PAKOXY,4400,4480,descending,up,fixed_5,1
CHEMICAL,PAKOXY,4400,4480,descending,up,fixed_10,1
CHEMICAL,PAKOXY,4400,4480,descending,up,trigger,1
INSURANCE,PAKRI,2280,2360,descending,up,current,2
INSURANCE,PAKRI,2280,2360,descending,up,fixed_5,2
INSURANCE,PAKRI,2280,2360,descending,up,fixed_10,2
INSURANCE,PAKRI,2280,2360,descending,up,trigger,2
INSURANCE,PAKRI,3680,3760,symmetrical,up,current,2
INSURANCE,PAKRI,3680,3760,symmetrical,up,fixed_5,2
INSURANCE,PAKRI,3680,3760,symmetrical,up,fixed_10,2
INSURANCE,PAKRI,3680,3760,symmetrical,up,trigger,2
