symbol,date,bucket,close_t,open_t1,gap_pct,set
RPL,2018-07-27,A_gap_up,29.76,30.15,1.310483870967732,N20_NOTFIT
RPL,2018-11-16,A_gap_up,23.89,24.84,3.976559229803262,N20_NOTFIT
RPL,2019-02-01,A_gap_up,22.48,23.0,2.313167259786475,N20_NOTFIT
RPL,2019-08-21,A_gap_up,12.25,13.24,8.081632653061225,N20_NOTFIT
RPL,2019-10-07,A_gap_up,13.2,13.5,2.2727272727272783,N20_NOTFIT
RPL,2019-11-14,no_open_data,,,,N20_NOTFIT
RPL,2020-04-17,A_gap_up,19.89,20.34,2.2624434389140236,N20_NOTFIT
RPL,2020-07-09,F_flat,26.03,26.03,0.0,N20_NOTFIT
RPL,2020-09-09,A_gap_up,31.84,33.01,3.6746231155778837,N20_NOTFIT
RPL,2020-12-15,C_gap_down,40.38,40.1,-0.6934125804853916,N20_NOTFIT
RPL,2021-06-02,A_gap_up,31.95,32.05,0.3129890453834049,N20_NOTFIT
RPL,2021-07-06,A_gap_up,36.6,37.45,2.322404371584703,N20_NOTFIT
RPL,2022-01-12,A_gap_up,22.31,22.69,1.7032720753025663,N20_NOTFIT
RPL,2022-04-11,A_gap_up,19.1,19.49,2.041884816753911,N20_NOTFIT
RPL,2022-07-05,C_gap_down,16.29,15.52,-4.726826273787597,N20_NOTFIT
RPL,2022-11-15,C_gap_down,15.38,15.35,-0.19505851755527395,N20_NOTFIT
RPL,2023-02-09,C_gap_down,10.95,10.6,-3.1963470319634673,N20_NOTFIT
RPL,2023-03-20,A_gap_up,11.57,11.71,1.2100259291270576,N20_NOTFIT
RPL,2023-07-10,A_gap_up,10.76,10.79,0.27881040892192716,N20_NOTFIT
RPL,2023-10-05,C_gap_down,12.21,11.91,-2.4570024570024627,N20_NOTFIT
RPL,2024-04-18,A_gap_up,13.07,13.1,0.22953328232593237,N20_NOTFIT
RPL,2024-08-09,A_gap_up,17.26,17.9,3.707995365005776,N20_NOTFIT
RPL,2024-11-06,A_gap_up,17.56,17.94,2.164009111617327,N20_NOTFIT
RPL,2025-05-19,A_gap_up,15.81,16.45,4.048070841239714,N20_NOTFIT
RPL,2025-08-20,A_gap_up,22.04,22.5,2.087114337568062,N20_NOTFIT
RPL,2025-12-18,A_gap_up,19.97,20.79,4.106159238858289,N20_NOTFIT
RPL,2026-04-08,A_gap_up,14.37,14.45,0.5567153792623527,N20_NOTFIT
RPL,2026-07-06,A_gap_up,18.73,19.38,3.4703683929524747,N20_NOTFIT
RUBY,2006-04-06,no_open_data,,,,N20_NOTFIT
RUBY,2006-12-21,no_open_data,,,,N20_NOTFIT
RUBY,2009-08-10,no_open_data,,,,N20_NOTFIT
RUBY,2013-07-10,C_gap_down,5.29,4.29,-18.90359168241966,N20_NOTFIT
RUBY,2013-12-24,A_gap_up,10.7,11.3,5.607476635514033,N20_NOTFIT
RUBY,2014-06-05,A_gap_up,8.8,9.7,10.22727272727271,N20_NOTFIT
RUBY,2015-06-10,A_gap_up,6.11,6.5,6.382978723404249,N20_NOTFIT
RUBY,2015-07-24,no_open_data,,,,N20_NOTFIT
RUBY,2016-05-19,C_gap_down,4.06,4.05,-0.24630541871920658,N20_NOTFIT
RUBY,2016-08-18,A_gap_up,11.2,12.08,7.857142857142866,N20_NOTFIT
RUBY,2018-01-24,C_gap_down,4.65,4.3,-7.526881720430119,N20_NOTFIT
RUBY,2018-04-09,A_gap_up,6.55,7.55,15.267175572519085,N20_NOTFIT
RUBY,2019-02-04,A_gap_up,6.71,7.7,14.75409836065574,N20_NOTFIT
RUBY,2019-11-12,C_gap_down,4.51,4.25,-5.764966740576492,N20_NOTFIT
RUBY,2024-01-11,A_gap_up,5.4,6.29,16.481481481481474,N20_NOTFIT
RUBY,2024-04-24,C_gap_down,7.4,7.19,-2.8378378378378373,N20_NOTFIT
RUBY,2024-08-23,A_gap_up,10.33,11.36,9.97095837366892,N20_NOTFIT
RUBY,2025-04-14,C_gap_down,7.77,7.5,-3.4749034749034693,N20_NOTFIT
RUBY,2025-05-29,A_gap_up,8.47,8.74,3.187721369539546,N20_NOTFIT
RUBY,2025-08-06,A_gap_up,10.63,11.69,9.971777986829714,N20_NOTFIT
RUBY,2025-11-11,A_gap_up,13.59,14.9,9.639440765268583,N20_NOTFIT
RUBY,2026-01-15,A_gap_up,13.29,13.5,1.5801354401805936,N20_NOTFIT
RUBY,2026-05-08,A_gap_up,17.01,18.71,9.99412110523221,N20_NOTFIT
RUPL,2005-10-19,no_open_data,,,,N20_NOTFIT
RUPL,2007-06-18,A_gap_up,38.85,40.5,4.247104247104243,N20_NOTFIT
RUPL,2009-09-25,A_gap_up,34.54,35.0,1.3317892298784044,N20_NOTFIT
RUPL,2011-01-11,C_gap_down,39.0,37.77,-3.153846153846146,N20_NOTFIT
RUPL,2011-03-11,A_gap_up,43.5,44.0,1.1494252873563218,N20_NOTFIT
RUPL,2011-06-14,no_open_data,,,,N20_NOTFIT
RUPL,2012-01-27,C_gap_down,35.0,34.25,-2.142857142857143,N20_NOTFIT
RUPL,2012-07-31,A_gap_up,28.35,29.5,4.056437389770718,N20_NOTFIT
RUPL,2013-08-12,no_open_data,,,,N20_NOTFIT
RUPL,2014-01-06,no_open_data,,,,N20_NOTFIT
RUPL,2015-01-19,no_open_data,,,,N20_NOTFIT
RUPL,2015-07-23,A_gap_up,14.5,15.39,6.1379310344827624,N20_NOTFIT
RUPL,2015-11-11,C_gap_down,15.13,14.95,-1.1896893588896331,N20_NOTFIT
RUPL,2016-04-11,A_gap_up,11.42,11.6,1.5761821366024493,N20_NOTFIT
RUPL,2016-05-27,A_gap_up,11.4,12.25,7.45614035087719,N20_NOTFIT
RUPL,2016-08-05,A_gap_up,10.2,10.65,4.411764705882364,N20_NOTFIT
RUPL,2016-11-07,A_gap_up,15.88,16.39,3.211586901763223,N20_NOTFIT
RUPL,2017-01-25,A_gap_up,22.6,22.99,1.725663716814146,N20_NOTFIT
RUPL,2017-05-30,A_gap_up,20.0,20.75,3.75,N20_NOTFIT
RUPL,2017-10-26,F_flat,20.0,20.0,0.0,N20_NOTFIT
RUPL,2018-02-13,A_gap_up,27.9,29.29,4.982078853046597,N20_NOTFIT
RUPL,2018-03-29,no_open_data,,,,N20_NOTFIT
RUPL,2018-09-28,no_open_data,,,,N20_NOTFIT
RUPL,2019-03-18,A_gap_up,32.49,33.99,4.616805170821791,N20_NOTFIT
RUPL,2024-07-10,A_gap_up,18.83,20.62,9.50610727562402,N20_NOTFIT
RUPL,2024-11-11,A_gap_up,18.33,18.55,1.2002182214948305,N20_NOTFIT
RUPL,2025-05-16,A_gap_up,18.28,19.74,7.986870897155346,N20_NOTFIT
RUPL,2025-09-04,A_gap_up,39.34,39.98,1.6268429079816813,N20_NOTFIT
RUPL,2026-07-02,A_gap_up,31.54,34.5,9.384908053265697,N20_NOTFIT
SAIF,2005-11-14,no_open_data,,,,N20_NOTFIT
SAIF,2007-05-21,F_flat,15.9,15.9,0.0,N20_NOTFIT
SAIF,2009-11-26,no_open_data,,,,N20_NOTFIT
SAIF,2010-10-01,A_gap_up,4.5,4.68,3.999999999999994,N20_NOTFIT
SAIF,2011-01-28,C_gap_down,5.39,5.0,-7.235621521335801,N20_NOTFIT
SAIF,2011-04-27,A_gap_up,10.15,10.25,0.9852216748768439,N20_NOTFIT
SAIF,2011-09-16,C_gap_down,7.2,6.9,-4.166666666666664,N20_NOTFIT
SAIF,2012-03-14,C_gap_down,6.25,6.0,-4.0,N20_NOTFIT
SAIF,2012-04-17,A_gap_up,7.06,7.16,1.4164305949008575,N20_NOTFIT
SAIF,2012-08-23,C_gap_down,9.65,9.06,-6.113989637305698,N20_NOTFIT
SAIF,2012-11-16,no_open_data,,,,N20_NOTFIT
SAIF,2013-04-04,A_gap_up,20.55,21.1,2.6763990267639937,N20_NOTFIT
SAIF,2013-07-22,A_gap_up,28.56,29.5,3.2913165266106494,N20_NOTFIT
SAIF,2013-11-29,no_open_data,,,,N20_NOTFIT
SAIF,2014-02-03,A_gap_up,47.73,48.01,0.586633144772682,N20_NOTFIT
SAIF,2014-05-27,C_gap_down,27.31,27.0,-1.1351153423654292,N20_NOTFIT
SAIF,2014-09-11,C_gap_down,25.8,25.11,-2.6744186046511675,N20_NOTFIT
SAIF,2015-01-13,A_gap_up,30.9,32.44,4.983818770226535,N20_NOTFIT
SAIF,2015-06-08,A_gap_up,20.14,21.14,4.965243296921549,N20_NOTFIT
SAIF,2015-10-15,A_gap_up,20.77,21.78,4.862782859894085,N20_NOTFIT
SAIF,2016-04-08,A_gap_up,16.14,16.5,2.230483271375461,N20_NOTFIT
SAIF,2016-06-06,C_gap_down,19.97,19.0,-4.857285928893335,N20_NOTFIT
SAIF,2016-09-09,C_gap_down,18.75,18.5,-1.3333333333333335,N20_NOTFIT
SAIF,2016-11-24,no_open_data,,,,N20_NOTFIT
SAIF,2017-01-11,C_gap_down,26.24,25.4,-3.2012195121951215,N20_NOTFIT
SAIF,2017-04-28,C_gap_down,22.05,22.0,-0.22675736961451567,N20_NOTFIT
SAIF,2018-01-18,A_gap_up,18.95,19.7,3.95778364116095,N20_NOTFIT
SAIF,2018-04-13,A_gap_up,20.84,21.2,1.7274472168905923,N20_NOTFIT
SAIF,2018-07-26,A_gap_up,17.99,18.49,2.7793218454697057,N20_NOTFIT
SAIF,2019-09-30,no_open_data,,,,N20_NOTFIT
SAIF,2024-05-02,A_gap_up,12.0,12.99,8.250000000000002,N20_NOTFIT
SAIF,2024-07-26,C_gap_down,11.91,11.15,-6.381192275398822,N20_NOTFIT
SAIF,2024-10-30,A_gap_up,12.6,13.86,10.0,N20_NOTFIT
SAIF,2024-12-06,C_gap_down,16.39,16.3,-0.5491153142159845,N20_NOTFIT
SAIF,2025-05-21,A_gap_up,10.91,11.9,9.074243813015585,N20_NOTFIT
SAIF,2025-09-04,A_gap_up,29.38,32.32,10.0068073519401,N20_NOTFIT
SAIF,2025-11-24,A_gap_up,28.62,29.8,4.1229909154437445,N20_NOTFIT
SAIF,2026-04-16,no_open_data,,,,N20_NOTFIT
SAIF,2026-06-18,A_gap_up,41.02,45.0,9.702584105314473,N20_NOTFIT
SALT,2010-02-22,no_open_data,,,,N20_NOTFIT
SALT,2010-04-15,C_gap_down,18.19,17.19,-5.497526113249037,N20_NOTFIT
SALT,2010-07-23,no_open_data,,,,N20_NOTFIT
SALT,2011-02-09,no_open_data,,,,N20_NOTFIT
SALT,2011-06-27,C_gap_down,63.15,60.29,-4.528899445764053,N20_NOTFIT
SALT,2012-02-10,A_gap_up,41.73,42.0,0.6470165348670097,N20_NOTFIT
SALT,2012-05-24,A_gap_up,40.51,42.52,4.961737842508036,N20_NOTFIT
SALT,2012-09-17,A_gap_up,37.8,39.68,4.973544973544981,N20_NOTFIT
SALT,2013-12-18,A_gap_up,170.94,179.45,4.9783549783549725,N20_NOTFIT
SALT,2014-09-15,no_open_data,,,,N20_NOTFIT
SALT,2014-11-20,no_open_data,,,,N20_NOTFIT
SALT,2015-11-20,no_open_data,,,,N20_NOTFIT
SALT,2018-01-10,A_gap_up,129.0,135.45,4.999999999999991,N20_NOTFIT
SALT,2020-01-23,no_open_data,,,,N20_NOTFIT
SANE,2005-10-19,no_open_data,,,,N20_NOTFIT
SANE,2007-05-22,A_gap_up,7.25,7.75,6.896551724137931,N20_NOTFIT
SANE,2007-12-19,no_open_data,,,,N20_NOTFIT
SANE,2009-10-09,C_gap_down,4.0,3.11,-22.250000000000004,N20_NOTFIT
SANE,2010-12-15,no_open_data,,,,N20_NOTFIT
SANE,2012-03-26,A_gap_up,2.89,3.25,12.456747404844286,N20_NOTFIT
SANE,2012-11-01,C_gap_down,4.39,4.38,-0.2277904328018175,N20_NOTFIT
SANE,2013-02-08,C_gap_down,6.25,5.76,-7.840000000000004,N20_NOTFIT
SANE,2013-07-12,A_gap_up,6.99,7.99,14.306151645207438,N20_NOTFIT
SANE,2013-12-23,no_open_data,,,,N20_NOTFIT
SANE,2014-07-08,no_open_data,,,,N20_NOTFIT
SANE,2014-10-31,A_gap_up,5.05,6.04,19.603960396039607,N20_NOTFIT
SANE,2015-04-15,C_gap_down,6.24,6.0,-3.8461538461538494,N20_NOTFIT
SANE,2015-06-18,A_gap_up,5.5,6.49,18.000000000000004,N20_NOTFIT
SANE,2016-04-20,C_gap_down,4.48,4.0,-10.714285714285724,N20_NOTFIT
SANE,2017-01-09,A_gap_up,6.2,6.79,9.516129032258062,N20_NOTFIT
SANE,2017-05-19,A_gap_up,5.96,6.09,2.1812080536912735,N20_NOTFIT
SANE,2017-08-03,A_gap_up,8.0,8.1,1.2499999999999956,N20_NOTFIT
SANE,2018-02-09,A_gap_up,4.01,4.5,12.219451371571079,N20_NOTFIT
SANE,2018-11-02,C_gap_down,3.5,3.01,-14.000000000000007,N20_NOTFIT
SANE,2024-06-07,A_gap_up,4.48,5.3,18.303571428571413,N20_NOTFIT
SANSM,2005-11-15,A_gap_up,6.35,6.45,1.574803149606308,N20_NOTFIT
SANSM,2006-01-30,no_open_data,,,,N20_NOTFIT
SANSM,2006-03-31,F_flat,12.7,12.7,0.0,N20_NOTFIT
SANSM,2006-07-18,A_gap_up,10.1,10.7,5.940594059405938,N20_NOTFIT
SANSM,2006-11-10,C_gap_down,10.6,10.0,-5.660377358490563,N20_NOTFIT
SANSM,2007-05-16,C_gap_down,10.4,10.0,-3.8461538461538494,N20_NOTFIT
SANSM,2007-10-03,F_flat,9.5,9.5,0.0,N20_NOTFIT
SANSM,2008-05-14,A_gap_up,9.75,9.9,1.538461538461542,N20_NOTFIT
SANSM,2009-07-28,A_gap_up,14.72,15.4,4.619565217391302,N20_NOTFIT
SANSM,2009-09-07,A_gap_up,17.0,17.75,4.411764705882353,N20_NOTFIT
SANSM,2010-06-04,no_open_data,,,,N20_NOTFIT
SANSM,2010-09-09,C_gap_down,14.9,13.9,-6.7114093959731544,N20_NOTFIT
SANSM,2010-10-14,no_open_data,,,,N20_NOTFIT
SANSM,2010-12-24,no_open_data,,,,N20_NOTFIT
SANSM,2012-04-23,A_gap_up,10.63,11.35,6.773283160865463,N20_NOTFIT
SANSM,2012-07-27,A_gap_up,16.18,17.0,5.067985166872684,N20_NOTFIT
SANSM,2013-04-02,A_gap_up,22.32,23.29,4.345878136200711,N20_NOTFIT
SANSM,2014-01-17,C_gap_down,25.0,24.0,-4.0,N20_NOTFIT
SANSM,2015-02-16,no_open_data,,,,N20_NOTFIT
SANSM,2017-04-07,C_gap_down,43.0,41.0,-4.651162790697675,N20_NOTFIT
SANSM,2018-05-03,no_open_data,,,,N20_NOTFIT
SANSM,2019-09-06,no_open_data,,,,N20_NOTFIT
SANSM,2024-05-21,A_gap_up,26.56,28.0,5.421686746987957,N20_NOTFIT
SANSM,2024-12-04,A_gap_up,27.03,29.64,9.655937846836846,N20_NOTFIT
SANSM,2025-01-29,A_gap_up,30.69,31.01,1.0426849136526564,N20_NOTFIT
SANSM,2025-08-15,A_gap_up,58.58,64.44,10.0034141345169,N20_NOTFIT
SANSM,2025-12-02,A_gap_up,68.5,68.8,0.4379562043795579,N20_NOTFIT
SANSM,2026-01-15,A_gap_up,83.89,89.97,7.247586124687089,N20_NOTFIT
SANSM,2026-05-22,C_gap_down,137.87,130.0,-5.7082759120911035,N20_NOTFIT
SAPL,2005-10-18,no_open_data,,,,N20_NOTFIT
SAPL,2007-05-29,A_gap_up,236.0,240.9,2.0762711864406804,N20_NOTFIT
SAPL,2007-10-29,A_gap_up,267.75,280.9,4.9112978524743145,N20_NOTFIT
SAPL,2007-12-10,A_gap_up,292.95,304.8,4.0450588837685695,N20_NOTFIT
SAPL,2008-02-04,A_gap_up,288.0,291.0,1.0416666666666665,N20_NOTFIT
SAPL,2009-04-22,C_gap_down,146.0,140.0,-4.10958904109589,N20_NOTFIT
SAPL,2009-08-07,no_open_data,,,,N20_NOTFIT
SAPL,2010-02-15,A_gap_up,157.48,157.5,0.012700025400057298,N20_NOTFIT
SAPL,2010-04-19,C_gap_down,157.5,155.0,-1.5873015873015872,N20_NOTFIT
SAPL,2010-10-21,C_gap_down,139.48,138.0,-1.0610840263837038,N20_NOTFIT
SAPL,2010-12-21,C_gap_down,141.6,141.1,-0.3531073446327684,N20_NOTFIT
SAPL,2011-11-28,C_gap_down,152.61,150.0,-1.7102417928051985,N20_NOTFIT
SAPL,2012-04-05,A_gap_up,159.61,165.99,3.9972432804962064,N20_NOTFIT
SAPL,2012-08-15,A_gap_up,210.0,220.0,4.761904761904762,N20_NOTFIT
SAPL,2013-03-04,C_gap_down,393.58,373.91,-4.997713298439951,N20_NOTFIT
SAPL,2013-12-13,A_gap_up,493.89,508.99,3.057360950819013,N20_NOTFIT
SAPL,2014-03-18,A_gap_up,801.48,840.0,4.806108698907019,N20_NOTFIT
SAPL,2014-09-18,no_open_data,,,,N20_NOTFIT
SAPL,2014-11-14,no_open_data,,,,N20_NOTFIT
SAPL,2015-06-04,C_gap_down,695.0,663.01,-4.602877697841728,N20_NOTFIT
SAPL,2015-08-05,A_gap_up,695.5,703.0,1.0783608914450036,N20_NOTFIT
SAPL,2016-05-10,no_open_data,,,,N20_NOTFIT
SAPL,2016-08-02,A_gap_up,589.05,600.0,1.8589253883371608,N20_NOTFIT
SAPL,2017-04-26,no_open_data,,,,N20_NOTFIT
SAPL,2017-08-01,A_gap_up,1824.61,1895.0,3.8578107102339736,N20_NOTFIT
SAPL,2018-01-05,A_gap_up,1498.29,1558.99,4.051285131716827,N20_NOTFIT
SAPL,2018-08-24,C_gap_down,1125.6,1100.0,-2.2743425728500277,N20_NOTFIT
SAPL,2019-01-11,A_gap_up,818.98,830.0,1.3455762045471173,N20_NOTFIT
SAPL,2019-11-06,F_flat,567.0,567.0,0.0,N20_NOTFIT
SAPL,2020-05-14,A_gap_up,820.38,855.0,4.219995611789659,N20_NOTFIT
SAPL,2020-07-06,C_gap_down,924.99,923.0,-0.21513746094552472,N20_NOTFIT
SAPL,2021-03-02,A_gap_up,820.57,870.0,6.02386146215435,N20_NOTFIT
SAPL,2021-06-01,A_gap_up,887.63,890.0,0.2670031432015597,N20_NOTFIT
SAPL,2021-12-23,A_gap_up,705.88,758.82,7.499858332861117,N20_NOTFIT
SAPL,2022-03-02,A_gap_up,899.0,960.0,6.7853170189099,N20_NOTFIT
SAPL,2022-04-13,C_gap_down,974.95,965.0,-1.0205651571875527,N20_NOTFIT
SAPL,2022-06-28,A_gap_up,924.5,993.83,7.499188750676046,N20_NOTFIT
SAPL,2022-08-16,A_gap_up,1490.0,1500.0,0.6711409395973155,N20_NOTFIT
SAPL,2023-07-17,F_flat,775.0,775.0,0.0,N20_NOTFIT
SAPL,2023-10-24,A_gap_up,808.94,869.61,7.499938190718712,N20_NOTFIT
SAPT,2006-02-15,no_open_data,,,,N20_NOTFIT
SAPT,2007-03-05,no_open_data,,,,N20_NOTFIT
SAPT,2008-03-03,no_open_data,,,,N20_NOTFIT
SAPT,2009-08-12,no_open_data,,,,N20_NOTFIT
SAPT,2010-05-03,A_gap_up,101.85,102.0,0.14727540500736935,N20_NOTFIT
SAPT,2011-01-07,no_open_data,,,,N20_NOTFIT
SAPT,2011-05-19,A_gap_up,123.89,130.08,4.996367745580767,N20_NOTFIT
SAPT,2012-05-03,C_gap_down,120.27,120.0,-0.22449488650535962,N20_NOTFIT
SAPT,2014-10-20,no_open_data,,,,N20_NOTFIT
SAPT,2016-10-10,no_open_data,,,,N20_NOTFIT
SAPT,2017-04-26,A_gap_up,1449.75,1522.2,4.997413347128819,N20_NOTFIT
SAPT,2018-11-09,no_open_data,,,,N20_NOTFIT
SAPT,2019-12-03,no_open_data,,,,N20_NOTFIT
SAPT,2020-05-07,A_gap_up,929.0,989.0,6.458557588805166,N20_NOTFIT
SAPT,2020-11-09,A_gap_up,980.26,1050.0,7.114439026380757,N20_NOTFIT
SAPT,2021-01-27,C_gap_down,1100.0,1017.5,-7.5,N20_NOTFIT
SAPT,2021-07-05,C_gap_down,961.0,948.0,-1.352757544224766,N20_NOTFIT
SAPT,2022-09-01,A_gap_up,1244.5,1298.0,4.298915226998794,N20_NOTFIT
SAPT,2022-12-30,C_gap_down,1166.17,1119.0,-4.044864813877914,N20_NOTFIT
SAPT,2023-03-08,A_gap_up,1199.99,1280.0,6.667555562963024,N20_NOTFIT
SAPT,2023-12-19,A_gap_up,1283.35,1330.0,3.6350177270425132,N20_NOTFIT
SAPT,2024-06-13,C_gap_down,1380.26,1262.95,-8.499123353571063,N20_NOTFIT
SAPT,2025-03-05,C_gap_down,1288.4,1250.0,-2.980440856876753,N20_NOTFIT
SAPT,2025-07-08,A_gap_up,1226.67,1229.99,0.27065143844717293,N20_NOTFIT
SAPT,2025-08-27,A_gap_up,1431.37,1435.0,0.2536031913481566,N20_NOTFIT
SAPT,2025-09-29,A_gap_up,1528.41,1563.99,2.3279093960390163,N20_NOTFIT
SARC,2005-12-06,C_gap_down,1.5763,1.5064,-4.434435069466477,N20_NOTFIT
SARC,2006-02-27,A_gap_up,1.3768,1.4766,7.248692620569429,N20_NOTFIT
SARC,2006-11-01,A_gap_up,1.303,1.3363,2.5556408288564936,N20_NOTFIT
SARC,2007-07-09,C_gap_down,1.7092,1.5793,-7.600046805523059,N20_NOTFIT
SARC,2011-05-25,F_flat,1.35,1.35,0.0,N20_NOTFIT
