symbol,date,bucket,close_t,open_t1,gap_pct,set,b_le_close,ht_ret,ht_censored,ht_win,lb,hit_tp_10
SSML,2012-04-19,C_gap_down,1.97,1.75,-11.167512690355329,N20_ALL,True,-7.999999999999999,False,False,20,0
SSML,2012-07-03,C_gap_down,2.58,2.4,-6.976744186046517,N20_ALL,True,-7.9999999999999964,False,False,20,0
SSML,2012-09-26,A_gap_up,2.73,2.8,2.564102564102558,N20_ALL,False,-1.0989010989010917,False,False,20,1
SSML,2013-02-28,C_gap_down,9.52,9.5,-0.2100840336134409,N20_ALL,True,-5.357142857142856,False,False,20,0
SSML,2013-04-05,C_gap_down,9.03,9.01,-0.2214839424141702,N20_ALL,True,2.547065337763017,False,True,20,1
SSML,2013-07-19,A_gap_up,10.0,10.5,5.0,N20_ALL,False,24.000000000000004,False,True,20,1
SSML,2013-09-23,A_gap_up,12.71,12.9,1.4948859166010977,N20_ALL,False,-1.6522423288749082,False,False,20,0
SSML,2013-12-02,A_gap_up,10.2,10.35,1.4705882352941213,N20_ALL,False,0.4901960784313796,False,True,20,1
SSML,2014-06-04,A_gap_up,11.53,11.84,2.688638334778842,N20_ALL,False,-1.9080659150043269,False,False,20,0
SSML,2014-09-02,C_gap_down,10.2,10.0,-1.9607843137254832,N20_ALL,True,0.0,False,False,20,0
SSML,2015-07-22,F_flat,9.0,9.0,0.0,N20_ALL,True,-1.1111111111111072,False,False,20,0
SSML,2016-04-06,C_gap_down,4.88,4.8,-1.6393442622950831,N20_ALL,True,-2.663934426229506,False,False,20,0
SSML,2016-05-30,A_gap_up,5.84,5.98,2.3972602739726128,N20_ALL,False,-0.6849315068493157,False,False,20,1
SSML,2016-08-25,A_gap_up,6.32,6.5,2.84810126582278,N20_ALL,False,-3.3227848101265813,False,False,20,1
SSML,2016-10-21,C_gap_down,7.89,7.46,-5.44993662864385,N20_ALL,True,-5.44993662864385,False,False,20,0
SSML,2017-01-05,C_gap_down,10.32,10.3,-0.1937984496123989,N20_ALL,True,2.713178294573637,False,True,20,1
SSML,2017-05-19,A_gap_up,9.5,9.97,4.947368421052638,N20_ALL,False,-2.1052631578947296,False,False,20,0
SSML,2018-05-29,C_gap_down,7.9,7.2,-8.860759493670887,N20_ALL,True,0.0,False,False,20,0
SSML,2018-10-31,A_gap_up,6.49,7.49,15.408320493066254,N20_ALL,False,13.25115562403697,False,True,20,1
SSML,2019-01-23,F_flat,5.5,5.5,0.0,N20_ALL,True,-1.818181818181812,False,False,20,0
SSML,2019-04-26,A_gap_up,4.09,4.29,4.889975550122254,N20_ALL,False,7.579462102689499,False,True,20,1
SSML,2019-09-16,A_gap_up,4.3,4.44,3.255813953488385,N20_ALL,False,0.0,False,False,20,0
SSML,2019-11-27,C_gap_down,4.75,4.5,-5.263157894736842,N20_ALL,True,0.0,False,False,20,0
SSML,2024-08-02,A_gap_up,7.09,7.96,12.27080394922426,N20_ALL,False,-1.6925246826516236,False,False,20,1
SSML,2024-10-31,A_gap_up,8.28,8.95,8.091787439613526,N20_ALL,False,-7.999999999999999,False,False,20,0
SSML,2025-01-24,A_gap_up,11.13,12.24,9.97304582210242,N20_ALL,False,77.088948787062,False,True,20,1
SSML,2025-03-25,A_gap_up,21.4,22.45,4.90654205607477,N20_ALL,False,-3.97196261682242,False,False,20,0
SSML,2025-05-23,A_gap_up,17.99,18.1,0.6114508060033519,N20_ALL,False,-3.835464146748181,False,False,20,0
SSML,2025-10-23,A_gap_up,17.65,18.0,1.9830028328611984,N20_ALL,False,1.9830028328611982,False,True,20,1
SSML,2026-04-17,F_flat,27.0,27.0,0.0,N20_ALL,True,1.1111111111111138,False,True,20,1
SSOM,2006-03-03,C_gap_down,14.05,14.0,-0.3558718861210015,N20_ALL,True,-3.9145907473309656,False,False,20,0
SSOM,2006-04-26,C_gap_down,14.25,13.75,-3.508771929824561,N20_ALL,True,-3.508771929824561,False,False,20,0
SSOM,2007-02-20,F_flat,7.5,7.5,0.0,N20_ALL,True,8.666666666666671,False,True,20,1
SSOM,2007-07-05,A_gap_up,14.05,14.7,4.626334519572944,N20_ALL,False,4.626334519572944,False,True,20,1
SSOM,2008-01-11,A_gap_up,16.05,17.0,5.919003115264792,N20_ALL,False,9.034267912772581,False,True,20,1
SSOM,2009-04-10,A_gap_up,3.6,3.99,10.833333333333336,N20_ALL,False,10.27777777777778,False,True,20,1
SSOM,2009-09-28,A_gap_up,2.85,3.0,5.263157894736839,N20_ALL,False,-7.999999999999992,False,False,20,0
SSOM,2010-02-17,A_gap_up,4.3,4.52,5.116279069767436,N20_ALL,False,25.8139534883721,False,True,20,1
SSOM,2010-04-27,C_gap_down,4.98,4.61,-7.42971887550201,N20_ALL,True,-4.618473895582338,False,False,20,0
SSOM,2011-02-25,A_gap_up,3.6,4.6,27.77777777777776,N20_ALL,False,16.666666666666668,False,True,20,1
SSOM,2011-09-30,C_gap_down,5.1,4.75,-6.862745098039209,N20_ALL,True,-5.8823529411764675,False,False,20,0
SSOM,2011-11-30,C_gap_down,5.1,4.99,-2.156862745098028,N20_ALL,True,-0.9803921568627416,False,False,20,1
SSOM,2014-11-13,F_flat,50.0,50.0,0.0,N20_ALL,True,-1.980000000000004,False,False,20,0
SSOM,2017-06-02,A_gap_up,51.11,52.0,1.7413422030913728,N20_ALL,False,-2.171786343181372,False,False,20,0
SSOM,2017-08-07,C_gap_down,51.64,49.1,-4.918667699457783,N20_ALL,True,0.0,False,False,20,0
SSOM,2018-01-09,A_gap_up,35.3,36.95,4.6742209631728215,N20_ALL,False,12.606232294617573,False,True,20,1
SSOM,2018-02-19,C_gap_down,45.13,44.0,-2.5038776866829213,N20_ALL,True,-2.5038776866829213,False,False,20,0
SSOM,2018-04-23,C_gap_down,49.43,47.1,-4.71373659720817,N20_ALL,True,-4.207970867893988,False,False,20,1
SSOM,2018-08-15,C_gap_down,51.85,51.0,-1.639344262295085,N20_ALL,True,-1.639344262295085,False,False,20,1
SSOM,2019-02-13,C_gap_down,38.49,37.6,-2.3122889062094063,N20_ALL,True,-3.091712133021576,False,False,20,0
SSOM,2019-09-12,A_gap_up,24.15,24.9,3.1055900621118013,N20_ALL,False,5.590062111801249,False,True,20,0
SSOM,2019-11-19,A_gap_up,25.32,26.58,4.976303317535537,N20_ALL,False,-0.07898894154818158,False,False,20,0
SSOM,2024-04-19,C_gap_down,77.9,75.01,-3.709884467265725,N20_ALL,True,0.0,False,False,20,0
SSOM,2024-06-26,A_gap_up,82.56,88.99,7.78827519379844,N20_ALL,False,-3.1007751937984525,False,False,20,0
SSOM,2024-11-18,A_gap_up,76.23,83.84,9.98294634658271,N20_ALL,False,4.932441296077648,False,True,20,1
SSOM,2025-02-28,A_gap_up,88.33,97.16,9.99660364542058,N20_ALL,False,9.996603645420581,False,True,20,1
SSOM,2025-06-30,A_gap_up,951.9,961.26,0.983296564765208,N20_ALL,False,-0.7248660573589639,False,False,20,0
SSOM,2026-01-02,A_gap_up,476.57,480.0,0.7197263780766744,N20_ALL,False,-1.3744045995341736,False,False,20,0
SSOM,2026-02-13,A_gap_up,473.43,519.85,9.805039815812266,N20_ALL,False,33.100986418266686,False,True,20,1
SSOM,2026-06-17,A_gap_up,433.23,439.0,1.3318560579830532,N20_ALL,False,20.951919303833986,False,True,20,1
STCL,2008-06-26,C_gap_down,34.89,34.55,-0.9744912582401932,N20_ALL,True,3.2100888506735386,False,True,20,0
STCL,2009-08-05,C_gap_down,14.95,14.5,-3.010033444816049,N20_ALL,True,0.0,False,False,20,0
STCL,2010-01-07,F_flat,12.28,12.28,0.0,N20_ALL,True,-2.280130293159604,False,False,20,0
STCL,2011-11-01,A_gap_up,8.66,9.66,11.547344110854503,N20_ALL,False,-7.505773672055431,False,False,20,0
STCL,2012-05-09,A_gap_up,8.39,8.99,7.151370679380211,N20_ALL,False,-4.648390941597146,False,False,20,0
STCL,2012-10-23,A_gap_up,11.5,11.55,0.4347826086956583,N20_ALL,False,-2.1739130434782608,False,False,20,0
STCL,2013-04-23,C_gap_down,9.37,9.06,-3.3084311632870733,N20_ALL,True,-3.9487726787619986,False,False,20,0
STCL,2014-04-02,A_gap_up,9.99,10.0,0.1001001001000979,N20_ALL,False,-3.9039039039039096,False,False,20,0
STCL,2014-09-08,A_gap_up,9.1,9.74,7.03296703296704,N20_ALL,False,2.19780219780221,False,True,20,1
STCL,2014-12-15,A_gap_up,11.84,12.0,1.3513513513513526,N20_ALL,False,-0.8445945945945915,False,False,20,0
STCL,2015-01-21,C_gap_down,12.64,12.6,-0.3164556962025389,N20_ALL,True,3.24367088607595,False,True,20,0
STCL,2015-05-29,A_gap_up,8.93,9.15,2.4636058230683164,N20_ALL,False,1.343784994400907,False,True,20,1
STCL,2015-11-16,A_gap_up,9.7,9.89,1.9587628865979516,N20_ALL,False,-1.0309278350515427,False,False,20,0
STCL,2016-04-22,C_gap_down,8.97,8.87,-1.1148272017837393,N20_ALL,True,-2.4526198439241984,False,False,20,0
STCL,2016-08-08,A_gap_up,8.75,8.84,1.028571428571427,N20_ALL,False,10.857142857142849,False,True,20,1
STCL,2016-11-28,A_gap_up,12.86,13.4,4.199066874028001,N20_ALL,False,-2.6438569206842915,False,False,20,0
STCL,2017-02-08,A_gap_up,13.14,13.75,4.642313546423131,N20_ALL,False,4.26179604261795,False,True,20,1
STCL,2017-03-27,A_gap_up,15.02,15.2,1.1984021304926746,N20_ALL,False,5.193075898801606,False,True,20,1
STCL,2017-04-28,C_gap_down,17.95,17.8,-0.8356545961002706,N20_ALL,True,-0.8356545961002706,False,False,20,0
STCL,2017-08-03,A_gap_up,19.08,19.35,1.415094339622658,N20_ALL,False,-1.9392033542976805,False,False,20,0
STCL,2017-10-18,A_gap_up,14.68,14.79,0.7493188010899144,N20_ALL,False,2.1798365122615824,False,True,20,1
STCL,2018-01-05,A_gap_up,16.64,16.7,0.3605769230769153,N20_ALL,False,-2.3437500000000036,False,False,20,0
STCL,2018-03-15,A_gap_up,17.1,17.19,0.5263157894736833,N20_ALL,False,9.649122807017536,False,True,20,1
STCL,2018-05-07,A_gap_up,22.97,23.89,4.005224205485424,N20_ALL,False,3.656943839791031,False,True,20,0
STCL,2018-07-20,A_gap_up,23.08,23.97,3.85615251299827,N20_ALL,False,-2.9462738301559783,False,False,20,1
STCL,2019-01-23,A_gap_up,17.34,18.0,3.806228373702423,N20_ALL,False,-2.537485582468289,False,False,20,0
STCL,2019-08-21,A_gap_up,9.55,9.64,0.9424083769633492,N20_ALL,False,0.5235602094240727,False,True,20,0
STCL,2019-10-03,C_gap_down,9.71,9.66,-0.514933058702376,N20_ALL,True,5.252317198764158,False,True,20,1
STCL,2019-11-18,A_gap_up,11.54,11.63,0.7798960138648323,N20_ALL,False,-1.906412478336212,False,False,20,0
STCL,2020-04-17,A_gap_up,7.99,8.1,1.3767209011264008,N20_ALL,False,-3.5043804755944965,False,False,20,0
STCL,2020-07-15,A_gap_up,9.4,9.5,1.0638297872340388,N20_ALL,False,0.0,False,False,20,1
STCL,2020-08-19,C_gap_down,10.8,10.65,-1.3888888888888922,N20_ALL,True,-4.62962962962963,False,False,20,1
STCL,2020-10-28,C_gap_down,15.02,14.99,-0.1997336884154418,N20_ALL,True,-1.797603195739012,False,False,20,1
STCL,2021-01-08,A_gap_up,23.27,23.56,1.2462397937258236,N20_ALL,False,2.0627417275461988,False,True,20,1
STCL,2021-05-19,A_gap_up,26.64,26.97,1.2387387387387323,N20_ALL,False,3.7912912912912837,False,True,20,1
STCL,2021-08-03,A_gap_up,35.85,36.05,0.5578800557879937,N20_ALL,False,-3.9051603905160346,False,False,20,0
STCL,2021-09-06,C_gap_down,37.32,36.8,-1.3933547695605657,N20_ALL,True,-2.7331189710611015,False,False,20,0
STCL,2022-03-31,F_flat,17.54,17.54,0.0,N20_ALL,True,-3.59179019384264,False,False,20,0
STCL,2023-03-10,A_gap_up,9.22,9.44,2.386117136659424,N20_ALL,False,-4.229934924078097,False,False,20,0
STCL,2023-07-10,A_gap_up,9.49,9.51,0.2107481559536309,N20_ALL,False,0.21074815595363092,False,True,20,1
STCL,2023-10-17,C_gap_down,9.82,9.75,-0.7128309572301454,N20_ALL,True,-3.258655804480654,False,False,20,0
STCL,2024-03-22,F_flat,13.99,13.99,0.0,N20_ALL,True,-1.7155110793423891,False,False,20,0
STCL,2024-05-02,A_gap_up,15.8,15.82,0.1265822784810099,N20_ALL,False,-0.3164556962025361,False,False,20,0
STCL,2024-09-09,C_gap_down,15.06,14.47,-3.91766268260292,N20_ALL,True,0.0,False,False,20,0
STCL,2024-12-04,A_gap_up,15.68,16.95,8.099489795918364,N20_ALL,False,0.44642857142857323,False,True,20,0
STCL,2025-02-04,A_gap_up,16.48,16.51,0.1820388349514632,N20_ALL,False,-7.999999999999992,False,False,20,0
STCL,2025-05-22,C_gap_down,13.93,13.63,-2.1536252692031512,N20_ALL,True,-2.9432878679109846,False,False,20,1
STCL,2025-07-08,A_gap_up,15.76,16.19,2.728426395939096,N20_ALL,False,-2.6015228426395947,False,False,20,1
STCL,2026-04-14,A_gap_up,11.49,11.89,3.481288076588341,N20_ALL,False,5.744125326370758,False,True,20,1
STJT,2007-04-17,A_gap_up,11.3236,11.8752,4.871242361086569,N20_ALL,False,12.564025574905497,False,True,20,1
STJT,2010-07-08,A_gap_up,10.1622,10.7429,5.714313829682551,N20_ALL,False,-5.714313829682551,False,False,20,0
STJT,2010-09-29,A_gap_up,11.2539,11.6139,3.1988910511022794,N20_ALL,False,-2.9412026053190408,False,False,20,1
STJT,2011-04-22,A_gap_up,18.2357,18.7381,2.7550354524366925,N20_ALL,False,6.702237917930198,False,True,20,1
STJT,2011-09-16,C_gap_down,22.4347,21.7448,-3.0751469821303514,N20_ALL,True,0.0,False,False,20,0
STJT,2012-04-20,C_gap_down,25.0,24.4,-2.4000000000000057,N20_ALL,True,2.0,False,True,20,1
STJT,2013-02-14,C_gap_down,36.4,34.72,-4.615384615384615,N20_ALL,True,-4.532967032967029,False,False,20,0
STJT,2013-04-23,A_gap_up,34.65,34.8,0.4329004329004288,N20_ALL,False,-1.8470418470418488,False,False,20,1
STJT,2013-12-19,C_gap_down,48.82,46.75,-4.240065546907005,N20_ALL,True,-2.703809913969685,False,False,20,0
STJT,2014-04-03,A_gap_up,73.4,75.0,2.179836512261572,N20_ALL,False,6.267029972752034,False,True,20,1
STJT,2015-08-07,A_gap_up,76.44,78.0,2.0408163265306154,N20_ALL,False,-3.1920460491889036,False,False,20,1
STJT,2016-06-28,A_gap_up,109.65,114.97,4.851801185590509,N20_ALL,False,-0.22799817601459188,False,False,20,0
STJT,2018-06-28,C_gap_down,78.19,74.3,-4.975060749456453,N20_ALL,True,-2.8008696764292083,False,False,20,0
STJT,2025-04-25,A_gap_up,74.92,79.9,6.647090229578222,N20_ALL,False,-8.0,False,False,20,0
STJT,2025-09-26,A_gap_up,92.19,98.0,6.302201974183753,N20_ALL,False,6.302201974183753,False,True,20,1
STJT,2026-04-17,A_gap_up,114.83,125.99,9.718714621614556,N20_ALL,False,-4.188800836018465,False,False,20,0
STL,2025-05-27,C_gap_down,885.57,850.0,-4.016622062626336,N20_ALL,True,-6.7775556985896195,False,False,20,0
STL,2025-09-11,F_flat,825.24,825.24,0.0,N20_ALL,True,-1.8394648829431517,False,False,20,0
STL,2025-11-19,C_gap_down,1978.15,1852.0,-6.377170588681349,N20_ALL,True,-6.983797993074341,False,False,20,0
STML,2007-04-05,A_gap_up,34.0,34.5,1.4705882352941175,N20_ALL,False,16.911764705882355,False,True,20,1
STML,2007-12-17,C_gap_down,37.25,35.4,-4.966442953020138,N20_ALL,True,-0.13422818791945546,False,False,20,1
STML,2012-04-20,A_gap_up,9.9,10.9,10.1010101010101,N20_ALL,False,0.0,False,False,20,1
STML,2013-02-13,A_gap_up,53.86,56.0,3.973264017823989,N20_ALL,False,3.0634979576680257,False,True,20,0
STML,2014-10-21,C_gap_down,32.0,30.41,-4.96875,N20_ALL,True,-0.968749999999996,False,False,20,0
STML,2017-01-24,C_gap_down,33.5,32.5,-2.985074626865672,N20_ALL,True,-0.2985074626865714,False,False,20,0
STML,2017-04-28,C_gap_down,34.5,33.0,-4.3478260869565215,N20_ALL,True,0.0,False,False,20,0
STML,2020-12-14,A_gap_up,35.5,36.2,1.971830985915501,N20_ALL,False,1.971830985915501,False,True,20,1
STML,2021-08-26,A_gap_up,79.95,80.0,0.0625390869293272,N20_ALL,False,0.06253908692932728,False,True,20,0
STML,2022-02-02,C_gap_down,65.8,61.0,-7.294832826747716,N20_ALL,True,0.0,False,False,20,0
STML,2022-05-18,A_gap_up,60.9,65.0,6.732348111658459,N20_ALL,False,0.0,False,False,20,0
STML,2022-12-12,C_gap_down,35.79,33.11,-7.488125174629784,N20_ALL,True,0.0,False,False,20,0
STML,2025-06-20,A_gap_up,31.52,34.67,9.993654822335031,N20_ALL,False,23.794416243654833,False,True,20,1
STML,2026-01-16,C_gap_down,34.4,34.29,-0.3197674418604634,N20_ALL,True,-0.31976744186046346,False,False,20,0
STML,2026-05-07,A_gap_up,33.63,39.89,18.614332441272666,N20_ALL,False,21.914956883734753,False,True,20,1
STPL,2006-01-25,A_gap_up,57.4656,59.1218,2.882072057021937,N20_ALL,False,-0.46915023944760703,False,False,20,0
STPL,2006-07-21,A_gap_up,28.0395,29.3876,4.807860339877668,N20_ALL,False,-0.8241944399864528,False,False,20,0
STPL,2007-01-22,A_gap_up,21.0296,21.1837,0.7327766576634993,N20_ALL,False,-1.2820025107467425,False,False,20,0
STPL,2007-04-09,A_gap_up,19.7586,20.1053,1.7546789752310308,N20_ALL,False,-0.9747654186025443,False,False,20,1
STPL,2007-06-14,A_gap_up,24.8812,25.3049,1.70289214346575,N20_ALL,False,-2.7864411684323938,False,False,20,1
STPL,2007-12-07,C_gap_down,24.0724,23.9568,-0.4802180090061524,N20_ALL,True,-1.7601070105182561,False,False,20,0
STPL,2008-01-28,A_gap_up,23.6102,24.342,3.0995078398319365,N20_ALL,False,0.4891953477734235,False,True,20,1
STPL,2009-02-19,C_gap_down,7.8957,7.7032,-2.4380358929543915,N20_ALL,True,-4.1946882480337395,False,False,20,0
STPL,2009-04-07,A_gap_up,8.4042,8.7816,4.490611836938671,N20_ALL,False,-7.9999999999999964,False,False,20,0
STPL,2009-06-10,C_gap_down,6.825,6.7018,-1.8051282051282016,N20_ALL,True,-2.2578754578754663,False,False,20,0
STPL,2009-07-22,A_gap_up,7.7648,7.9651,2.579589944364304,N20_ALL,False,-3.1745827323305194,False,False,20,0
STPL,2009-09-14,C_gap_down,8.5351,8.4889,-0.5412941851882308,N20_ALL,True,11.011001628569085,False,True,20,1
STPL,2010-03-31,C_gap_down,7.9805,7.8572,-1.545015976442584,N20_ALL,True,-1.545015976442584,False,False,20,1
STPL,2011-01-04,A_gap_up,7.7032,8.2424,6.99968844116731,N20_ALL,False,0.0,False,False,20,0
STPL,2012-01-20,C_gap_down,5.5463,5.3922,-2.7784288624848945,N20_ALL,True,-2.7784288624848945,False,False,20,0
STPL,2012-03-15,A_gap_up,6.2781,7.0484,12.26963571781271,N20_ALL,False,-1.8413214189006322,False,False,20,0
STPL,2012-11-26,A_gap_up,5.8467,6.0008,2.6356748251150166,N20_ALL,False,6.720030102450955,False,True,20,1
STPL,2013-04-25,C_gap_down,5.9854,5.97,-0.2572927456811662,N20_ALL,True,0.3859391185217271,False,True,20,1
STPL,2013-05-31,C_gap_down,6.7326,6.201,-7.895909455485252,N20_ALL,True,-2.9750764934794804,False,False,20,0
STPL,2014-01-21,A_gap_up,7.4952,7.8572,4.8297577116020936,N20_ALL,False,3.9051659728893156,False,True,20,1
STPL,2014-04-02,A_gap_up,8.1885,8.2732,1.034377480613052,N20_ALL,False,-5.362398485681137,False,False,20,1
STPL,2014-09-11,C_gap_down,5.554,5.5078,-0.8318329132157126,N20_ALL,True,-2.6359380626575413,False,False,20,0
STPL,2015-01-20,A_gap_up,6.1009,6.1394,0.6310544345916173,N20_ALL,False,-4.923863692242125,False,False,20,0
STPL,2015-06-16,C_gap_down,6.8404,6.7403,-1.4633647155137042,N20_ALL,True,1.3507981989357418,False,True,20,0
STPL,2015-07-16,A_gap_up,7.7032,7.8957,2.498961470557689,N20_ALL,False,29.999221102918263,False,True,20,1
STPL,2015-11-06,A_gap_up,7.318,7.4644,2.0005465974310024,N20_ALL,False,-1.0522000546597425,False,False,20,0
STPL,2016-04-20,C_gap_down,7.5183,7.4721,-0.6145006184908796,N20_ALL,True,11.783248872750482,False,True,20,1
STPL,2016-05-23,C_gap_down,9.1205,9.0512,-0.7598267638835605,N20_ALL,True,5.997478208431562,False,True,20,1
STPL,2016-08-31,A_gap_up,9.3054,9.4749,1.821522986652904,N20_ALL,False,-4.801513099920491,False,False,20,1
STPL,2017-04-21,A_gap_up,17.6711,17.9869,1.787098709191841,N20_ALL,False,-1.2642110564707236,False,False,20,0
STPL,2017-07-25,A_gap_up,24.2187,24.9505,3.021632044659719,N20_ALL,False,-3.307774570889429,False,False,20,0
STPL,2017-11-16,A_gap_up,16.7544,16.947,1.149548775247092,N20_ALL,False,6.206727784940071,False,True,20,1
STPL,2018-01-23,A_gap_up,25.0969,25.7209,2.486362857564077,N20_ALL,False,-2.2405157609107116,False,False,20,0
STPL,2018-04-10,A_gap_up,22.1235,22.4547,1.4970506475015213,N20_ALL,False,1.3578321694126145,False,True,20,1
STPL,2018-07-16,A_gap_up,16.42,16.7,1.70523751522532,N20_ALL,False,11.936662606577327,False,True,20,1
STPL,2018-10-29,A_gap_up,19.21,19.25,0.2082248828734989,N20_ALL,False,-3.4357105674128063,False,False,20,0
STPL,2019-01-24,A_gap_up,20.64,20.9,1.2596899224806104,N20_ALL,False,9.496124031007756,False,True,20,1
STPL,2019-08-19,C_gap_down,9.31,9.3,-0.107411385606872,N20_ALL,True,10.63372717508056,False,True,20,1
STPL,2019-10-07,A_gap_up,10.96,11.0,0.3649635036496272,N20_ALL,False,-5.018248175182488,False,False,20,0
STPL,2020-05-14,A_gap_up,8.86,8.95,1.0158013544018043,N20_ALL,False,-0.1128668171557538,False,False,20,0
STPL,2020-08-25,A_gap_up,13.21,13.5,2.195306585919752,N20_ALL,False,0.6813020439061306,False,True,20,1
STPL,2020-11-03,A_gap_up,13.91,14.3,2.8037383177570137,N20_ALL,False,3.0913012221423415,False,True,20,1
STPL,2021-02-02,A_gap_up,20.76,20.8,0.1926782273603041,N20_ALL,False,-0.28901734104047333,False,False,20,0
STPL,2021-06-01,A_gap_up,17.21,17.3,0.5229517722254494,N20_ALL,False,3.1377106333526963,False,True,20,1
STPL,2022-03-30,C_gap_down,12.13,12.03,-0.8244023083264751,N20_ALL,True,-1.0717230008244087,False,False,20,0
STPL,2023-03-21,A_gap_up,6.82,6.83,0.1466275659824015,N20_ALL,False,-3.2258064516129124,False,False,20,0
STPL,2023-07-03,A_gap_up,6.55,6.63,1.221374045801528,N20_ALL,False,-3.5114503816793827,False,False,20,1
STPL,2023-11-02,A_gap_up,7.33,7.46,1.7735334242837637,N20_ALL,False,-2.455661664392902,False,False,20,1
STPL,2024-05-13,A_gap_up,7.22,7.57,4.847645429362888,N20_ALL,False,0.4155124653739647,False,True,20,0
STPL,2024-08-06,C_gap_down,6.22,6.18,-0.6430868167202578,N20_ALL,True,-6.7524115755627,False,False,20,0
STPL,2024-11-13,A_gap_up,5.93,6.12,3.204047217537949,N20_ALL,False,-1.349072512647556,False,False,20,0
STPL,2025-01-03,A_gap_up,7.11,7.34,3.234880450070317,N20_ALL,False,-6.329113924050635,False,False,20,0
STPL,2025-05-26,A_gap_up,6.49,6.6,1.6949152542372794,N20_ALL,False,-5.7010785824345165,False,False,20,0
STPL,2025-09-22,C_gap_down,9.0,8.9,-1.1111111111111072,N20_ALL,True,-5.444444444444447,False,False,20,0
STPL,2025-12-17,A_gap_up,9.16,9.4,2.620087336244544,N20_ALL,False,-6.659388646288203,False,False,20,0
STPL,2026-04-08,C_gap_down,6.81,6.8,-0.146842878120408,N20_ALL,True,-3.9647577092510953,False,False,20,1
STPL,2026-06-12,A_gap_up,8.44,9.4,11.3744075829384,N20_ALL,False,6.042654028436017,False,True,20,1
STYLERS,2024-04-29,C_gap_down,54.0,50.0,-7.4074074074074066,N20_ALL,True,-4.166666666666666,False,False,20,0
STYLERS,2025-04-10,A_gap_up,42.1,43.0,2.1377672209026097,N20_ALL,False,-2.612826603325419,False,False,20,0
STYLERS,2025-07-14,A_gap_up,46.42,46.75,0.7109004739336456,N20_ALL,False,-6.8289530374838465,False,False,20,0
STYLERS,2025-12-01,A_gap_up,44.55,47.0,5.499438832772173,N20_ALL,False,5.499438832772173,False,True,20,1
STYLERS,2026-03-24,A_gap_up,46.0,46.5,1.0869565217391304,N20_ALL,False,1.0869565217391304,False,True,20,0
SUHJ,2005-11-18,C_gap_down,21.6,21.0,-2.7777777777777843,N20_ALL,True,-2.314814814814815,False,False,20,0
SUHJ,2006-07-04,A_gap_up,25.85,27.1,4.835589941972921,N20_ALL,False,8.123791102514497,False,True,20,1
SUHJ,2013-08-05,A_gap_up,11.05,11.1,0.4524886877827958,N20_ALL,False,0.0,False,False,20,0
SUHJ,2015-07-01,C_gap_down,20.35,20.0,-1.7199017199017268,N20_ALL,True,-1.7199017199017268,False,False,20,0
SUHJ,2021-11-03,A_gap_up,35.84,38.52,7.477678571428569,N20_ALL,False,43.136160714285694,False,True,20,1
SURC,2005-12-14,A_gap_up,46.3,48.5,4.751619870410374,N20_ALL,False,1.5118790496760321,False,True,20,0
SURC,2006-09-21,C_gap_down,41.0,40.0,-2.4390243902439024,N20_ALL,True,0.0,False,False,20,0
SURC,2007-04-02,A_gap_up,40.55,41.45,2.219482120838485,N20_ALL,False,3.575832305795322,False,True,20,1
SURC,2007-08-15,C_gap_down,61.0,57.95,-4.999999999999996,N20_ALL,True,-4.999999999999996,False,False,20,0
SURC,2007-10-05,C_gap_down,63.0,62.0,-1.5873015873015872,N20_ALL,True,0.07936507936507485,False,True,20,0
SURC,2007-12-27,C_gap_down,47.9,45.6,-4.8016701461377815,N20_ALL,True,0.0,False,False,20,0
SURC,2008-04-08,C_gap_down,50.65,49.0,-3.257650542941754,N20_ALL,True,-0.2961500493583387,False,False,20,0
SURC,2009-11-06,F_flat,21.5,21.5,0.0,N20_ALL,True,-0.046511627906984016,False,False,20,0
SURC,2010-02-23,A_gap_up,33.91,34.0,0.2654084340902489,N20_ALL,False,6.1633736360955576,False,True,20,1
SURC,2010-04-20,C_gap_down,34.54,34.5,-0.1158077591198585,N20_ALL,True,6.8326577880718,False,True,20,1
SURC,2010-07-08,A_gap_up,33.9,35.5,4.719764011799414,N20_ALL,False,1.7699115044247828,False,True,20,0
SURC,2010-09-20,A_gap_up,34.88,35.35,1.34747706422018,N20_ALL,False,-0.5160550458715588,False,False,20,0
SURC,2010-12-24,F_flat,37.5,37.5,0.0,N20_ALL,True,-1.3333333333333335,False,False,20,0
SURC,2011-09-19,A_gap_up,37.48,39.35,4.989327641408764,N20_ALL,False,-0.21344717182496878,False,False,20,0
SURC,2012-02-07,A_gap_up,25.34,26.24,3.551696921862662,N20_ALL,False,0.0,False,False,20,0
SURC,2012-04-19,A_gap_up,28.34,29.71,4.834156669019058,N20_ALL,False,0.0,False,False,20,0
SURC,2014-09-29,A_gap_up,109.0,113.01,3.678899082568812,N20_ALL,False,18.34862385321101,False,True,20,1
SURC,2015-01-15,C_gap_down,119.75,118.0,-1.4613778705636742,N20_ALL,True,10.237995824634648,False,True,20,1
SURC,2015-05-04,C_gap_down,133.0,126.4,-4.9624060150375895,N20_ALL,True,0.0,False,False,20,0
SURC,2016-06-06,C_gap_down,131.2,130.0,-0.9146341463414548,N20_ALL,True,0.0,False,False,20,0
